component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_183624,FLW0_183624,ANLT0_183624,SETP0_453024,FLW0_453024,ANLT0_453024,SETP0_094324,FLW0_094324,ANLT0_094324,bVOC_454625,GASR0_454625,H0_454625,T0_454625,P0_454625,SETP0_543024,FLW0_543024,ANLT0_543024,SETP0_181425,FLW0_181425,ANLT0_181425
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10398235,7494309.0,4353233.5,215062.9375,182466928,181458576,127751696,128546960,1787.864990234375,3125.6962890625,30578.158203125,33434.3359375,40810.44921875,532352.9375,8457.791015625,2878.77001953125,1356.7955322265625,6994.9013671875,11125635,77170.1171875,3392272.5,379526.625,29830.794921875,28109.025390625,1296546944,630727872,625484672,1968705152.0,590917184,580240384,97102536,97709984,236871104,146467040,135423008,851454208,104452368,105418024,160.61190795898438,59505.44921875,10310787,6367631.0,40020.1328125,118086240,1007.8145751953124,446071.03125,112891272,113789904,12652.0078125,77184.2578125,9870.8994140625,4898.32568359375,65830.109375,410762.9375,6244.5888671875,57734.32421875,56361.3828125,4977833.5,2116093.25,38579.80859375,276467712,277860736,226805120,228696608,49831,27.28205108642578,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67534269,24484,0,45.840518951416016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:06:32.973,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'eb03a942-4590-43cf-a240-c6d55411a8d0', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524391610, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:06:31.840Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,12.05,22040109.0,3800.0,3800.19,22340093.0,200.0,199.51,21470060.0,0.0,683468.2,59.08,24.38,1015.89,1388.0,1388.15,22450138.0,1600.0,1600.52,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10408449,7486086.0,4346729.5,214602.65625,182460048,181450016,127685488,128479184,1788.958740234375,3118.241455078125,30535.75390625,33368.03125,40814.921875,531615.125,8463.1650390625,2876.337646484375,1355.9964599609375,6983.94775390625,11112405,77152.5,3383608.75,378391.375,29781.412109375,28023.908203125,1286585088,632493312,627197248,2054837888.0,591064000,580429888,97174456,97781416,236931456,146457616,135380864,851697024,104498968,105465920,160.61814880371094,59510.0625,10323846,6363167.0,39983.0078125,118126784,1004.4414672851562,446974.1875,112909368,113807400,12647.9951171875,77101.609375,9860.0703125,4896.93115234375,65776.8125,410703.90625,6242.66552734375,57601.10546875,56032.109375,4978503.5,2118496.25,38570.78125,276660768,278056160,227024912,228919584,50134,27.36263656616211,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67534269,24484,0,45.840518951416016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:06:33.276,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'eb03a942-4590-43cf-a240-c6d55411a8d0', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524391610, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:06:31.840Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,12.04,22040109.0,3800.0,3799.16,22340093.0,200.0,199.49,21470060.0,0.0,684723.34,59.21,24.38,1015.9,1388.0,1388.12,22450138.0,1600.0,1600.23,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10390165,7497369.5,4353911.5,214426.140625,182425072,181405904,127768672,128564472,1797.163330078125,3117.7109375,30495.068359375,33357.1640625,40778.31640625,529253.75,8426.478515625,2884.251708984375,1354.769287109375,6986.8515625,11100137,77105.015625,3375146.75,377201.09375,29812.416015625,27940.869140625,1324116608,634002176,628667520,2080897536.0,590628800,579917248,97116432,97719864,236922944,146274784,135239904,851157120,104454792,105424240,160.59344482421875,59476.859375,10351499,6344906.0,39807.8046875,118140696,1004.598388671875,446501.59375,112956344,113853896,12640.197265625,77070.4609375,9867.1962890625,4892.1875,65688.0625,410612.34375,6248.5625,57671.91015625,56231.671875,4976582.0,2119002.25,38504.74609375,276768160,278151328,226990896,228880192,50433,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67534269,24484,0,45.840518951416016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:06:33.575,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'eb03a942-4590-43cf-a240-c6d55411a8d0', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524391610, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:06:31.840Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,12.04,22040109.0,3800.0,3798.14,22340093.0,200.0,199.46,21470060.0,0.0,685631.34,59.31,24.38,1015.81,1388.0,1388.1,22450138.0,1600.0,1599.94,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10381567,7494619.0,4347139.5,214318.75,182231472,181214736,127700808,128496536,1795.9364013671875,3119.003173828125,30466.873046875,33290.23046875,40685.16015625,529856.75,8455.296875,2879.0361328125,1356.4888916015625,6970.39111328125,11087468,77005.5859375,3368706.5,376951.5625,29871.86328125,28021.625,1372983808,635389376,629982976,2106434304.0,591115776,580371008,97095416,97698848,237051424,146345056,135289568,853420736,104465600,105433696,160.58717346191406,59422.05078125,10363746,6339977.0,40038.38671875,118105776,1007.1212158203124,445719.5625,113022928,113919288,12626.99609375,77041.828125,9847.810546875,4895.6640625,65858.921875,410525.78125,6354.5380859375,58108.90234375,56408.96484375,4976021.5,2120297.75,38483.16015625,276809248,278180288,226894768,228781680,50734,27.44322204589844,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67534269,24484,0,45.840518951416016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:06:33.880,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'eb03a942-4590-43cf-a240-c6d55411a8d0', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524391610, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:06:31.840Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,12.04,22040109.0,3800.0,3797.22,22340093.0,200.0,199.46,21470060.0,0.0,686361.3,59.39,24.38,1015.67,1388.0,1388.07,22450138.0,1600.0,1599.7,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10406359,7488208.5,4342824.0,214325.75,182443792,181423200,127891272,128686968,1796.4833984375,3112.42919921875,30431.62890625,33237.8125,40670.05859375,525424.4375,8442.2509765625,2877.45361328125,1354.45361328125,6971.02197265625,11076804,76872.671875,3371586.25,378493.125,29872.375,27958.208984375,1348679808,634802688,629360192,2112190208.0,590447296,579852608,97069616,97675648,236962160,146480016,135405584,849966272,104451768,105419016,160.61436462402344,59463.48828125,10371388,6324707.5,40251.29296875,118102072,1004.7421875,444903.78125,112933704,113828936,12617.099609375,76988.6640625,9834.5361328125,4904.95263671875,65614.515625,411920.09375,6348.22509765625,58021.16796875,56024.2578125,4975692.5,2121065.5,38461.296875,276631200,278032736,226745696,228647008,51035,27.36263656616211,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67534269,24484,0,45.840518951416016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:06:34.177,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'eb03a942-4590-43cf-a240-c6d55411a8d0', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524391610, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:06:31.840Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,12.02,22040109.0,3800.0,3797.38,22340093.0,200.0,199.67,21470060.0,0.0,687072.11,59.47,24.38,1015.53,1388.0,1388.03,22450138.0,1600.0,1599.89,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10411754,7483720.0,4342535.0,214608.828125,182645488,181621520,128003304,128800336,1784.5574951171875,3114.743896484375,30381.826171875,33204.7421875,40887.875,536178.5625,8425.744140625,2875.70947265625,1353.3250732421875,6970.41552734375,11066291,76927.859375,3369512.75,378443.3125,29864.373046875,27885.732421875,1325954176,636447168,630674432,2135083008.0,592989056,582390080,97019760,97625688,236977008,146381360,135323904,849034752,104512264,105478544,160.60653686523438,59463.7734375,10385642,6301399.0,39826.953125,118069448,1005.5587158203124,445110.90625,112953376,113847064,12624.798828125,76935.53125,9826.3056640625,4896.25537109375,65507.3984375,412742.5625,6347.82958984375,58183.78515625,56065.03515625,4975638.0,2122439.25,38477.37109375,276756896,278160096,226854080,228767904,51336,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67534269,24484,0,45.840518951416016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:06:34.478,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'eb03a942-4590-43cf-a240-c6d55411a8d0', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524391610, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:06:31.840Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,12.0,22040109.0,3800.0,3797.55,22340093.0,200.0,199.88,21470060.0,0.0,687792.49,59.55,24.38,1015.39,1388.0,1387.98,22450138.0,1600.0,1600.08,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10397912,7475431.5,4340025.0,214282.609375,182742848,181719888,128059152,128858832,1790.743896484375,3112.087158203125,30342.08203125,33181.8828125,40814.73046875,531325.375,8425.3984375,2874.9912109375,1351.8909912109375,6974.8544921875,11057252,76839.3359375,3367396.0,378952.71875,29883.142578125,27962.189453125,1322507520,639697088,633661184,2198425856.0,599026176,588188096,96742984,97347920,237013424,146405232,135333456,849983616,104583472,105547600,160.61436462402344,59420.95703125,10385029,6279374.5,39542.53515625,118094512,1002.9000244140624,445309.1875,112868312,113761400,12609.3935546875,76889.765625,9814.921875,4903.662109375,65383.0390625,412579.375,6352.1689453125,58241.6171875,55844.30078125,4970556.0,2119430.75,38405.1171875,276751008,278179360,226995424,228919328,51638,27.36263656616211,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67534269,24484,0,45.840518951416016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:06:34.780,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'eb03a942-4590-43cf-a240-c6d55411a8d0', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524391610, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:06:31.840Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.99,22040109.0,3800.0,3797.72,22340093.0,200.0,200.1,21470060.0,0.0,688519.93,59.58,24.38,1015.36,1388.0,1387.93,22450138.0,1600.0,1600.27,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10396280,7470916.0,4340248.5,214217.3125,182830928,181809872,128110552,128909168,1787.358642578125,3110.01513671875,30327.099609375,33188.8359375,40850.703125,526248.125,8423.0126953125,2876.2509765625,1350.2130126953125,6963.3681640625,11047585,76836.703125,3364793.25,379227.46875,29872.443359375,28033.587890625,1309882112,639198272,633270016,2102255232.0,599007424,588115904,96692072,97296752,237018720,146369296,135338512,850142464,104656376,105621776,160.61019897460938,59404.62890625,10375921,6269629.5,39711.1171875,118181760,1003.6423950195312,445180.46875,112958368,113849096,12608.1123046875,76857.59375,9817.228515625,4889.00537109375,65459.37109375,411300.625,6352.0654296875,58477.921875,56012.73046875,4968635.0,2119318.25,38348.484375,276632608,278076256,226938464,228859856,51938,27.201465606689453,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67534269,24484,0,45.840518951416016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:06:35.080,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'eb03a942-4590-43cf-a240-c6d55411a8d0', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524391610, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:06:31.840Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.99,22040109.0,3800.0,3797.88,22340093.0,200.0,200.14,21470060.0,0.0,689243.74,59.6,24.38,1015.36,1388.0,1388.12,22450138.0,1600.0,1599.97,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10388597,7456426.5,4332192.0,213737.625,182720192,181705040,128069200,128863344,1789.901611328125,3119.269287109375,30303.013671875,33110.93359375,40913.8125,525109.375,8408.3447265625,2873.83984375,1348.6219482421875,6961.45361328125,11037397,76859.7265625,3360482.25,378211.71875,29832.484375,27994.6796875,1313330048,639172800,633339264,2085657856.0,600120000,589122496,96719640,97324184,236755072,146283152,135283792,847266240,104660264,105625784,160.6005096435547,59438.65625,10366645,6262381.5,40024.5859375,118068304,1003.0189819335938,444386.21875,112741576,113631552,12601.9130859375,76801.8203125,9801.1552734375,4895.77783203125,65316.08203125,410507.0625,6338.98486328125,58306.3203125,55947.8359375,4966136.5,2118483.25,38288.22265625,276765216,278217760,226955040,228868928,52239,27.36263656616211,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67534269,24484,0,45.840518951416016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:06:35.381,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'eb03a942-4590-43cf-a240-c6d55411a8d0', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524391610, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:06:31.840Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.99,22040109.0,3800.0,3798.05,22340093.0,200.0,200.12,21470060.0,0.0,689969.96,59.61,24.38,1015.36,1388.0,1388.38,22450138.0,1600.0,1599.49,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10397184,7451436.0,4328352.0,213922.71875,182910880,181888752,128154336,128947296,1789.0858154296875,3117.61767578125,30287.408203125,33087.37109375,40720.71875,523627.15625,8410.3349609375,2880.400634765625,1347.0904541015625,6953.00048828125,11028137,76799.234375,3359549.25,378845.8125,29918.80859375,28143.8984375,1291632256,638921792,633119680,1968470912.0,602522688,591435072,96714448,97318872,236425920,146310384,135311104,847016896,104674480,105642592,160.6152801513672,59459.79296875,10370858,6268019.0,39952.00390625,118077544,1004.03955078125,445184.34375,112847072,113738496,12600.20703125,76787.3125,9780.6552734375,4891.298828125,65348.8828125,409993.65625,6271.31640625,58255.80859375,55931.984375,4961163.5,2115551.0,38321.3359375,276691904,278132000,227199360,229117616,52540,27.28205108642578,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67534269,24484,0,45.840518951416016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:06:35.682,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'eb03a942-4590-43cf-a240-c6d55411a8d0', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524391610, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:06:31.840Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,12.0,22040109.0,3800.0,3798.22,22340093.0,200.0,200.1,21470060.0,0.0,690696.18,59.63,24.38,1015.36,1388.0,1388.65,22450138.0,1600.0,1599.02,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10431312,7447074.5,4326613.0,213900.484375,183095424,182071872,128229648,129024664,1786.0001220703125,3117.2783203125,30227.837890625,33086.67578125,40822.83203125,529547.1875,8399.4091796875,2881.240234375,1340.8759765625,6957.78076171875,11020255,76707.8671875,3360011.5,379408.0625,29857.388671875,27893.84765625,1263194496,635201472,629435712,1872344960.0,601203584,590243008,96865360,97471136,237852064,147325872,136186384,830002432,105100424,106073896,160.59632873535156,59380.03515625,10367829,6260701.5,40113.37890625,117972136,1002.8053588867188,444905.28125,112798256,113691160,12599.431640625,76765.3671875,9778.7900390625,4887.90234375,65211.02734375,409202.5,6337.3935546875,58383.30859375,55814.86328125,4957129.0,2113286.5,38298.1484375,276725856,278150848,227362736,229287456,52843,27.36263656616211,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67534269,24484,0,45.840518951416016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:06:35.990,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'eb03a942-4590-43cf-a240-c6d55411a8d0', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524391610, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:06:31.840Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,12.0,22040109.0,3800.0,3798.82,22340093.0,200.0,200.06,21470060.0,0.0,691084.37,59.6,24.38,1015.36,1388.0,1388.78,22450138.0,1600.0,1598.84,24020116.0
