component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_093324,FLW0_093324,ANLT0_093324,SETP0_183425,FLW0_183425,ANLT0_183425,SETP0_453624,FLW0_453624,ANLT0_453624,FLW0_093125,FLW0_091225,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e926b8c0-77fa-4e3f-afb2-5d6b6be8f783,dce27208-9ed3-4553-9623-330063c51d52,3633945050.9128,5718130456.7429,4142456048.5559,7280.4093,7719.7977,6772411905.5765,4485214956.443,4385346780.8787,2882750873.8712,5710778266.1959,4127176145.5455,39552.4129,63238.5387,6778304228.728,4488075508.0093,4422568132.4193,2819358595.3916,5707009217.9173,4125834592.7354,830724.2157,4588.5905,6767219041.1076,4483953514.6751,4380027598.3883,3981951660.7206,5820534704.3702,4145230116.76,365664.0952,179540470.1733,6847318401.937,4534161377.0229,4419014868.8534,3682644447.5433,5737735862.7181,4144008584.5896,9812186.8409,8875629.0199,6816439393.9394,4509524513.7072,4421824463.6389,3067846350.5346,5724739579.5709,4133814745.1963,218367.2103,12250.8014,6788112301.7574,4483204794.7529,4388276834.596,2520346211.4215,5795474623.3728,4137906757.9575,18422.9001,13057.1612,6802670962.1993,4481420900.9213,4379294150.1104,2134971380.7441,5755080610.0218,4143760598.7648,23766.9489,8244.5236,6779963181.7793,4476366510.4725,4139781383.7003,18.9011,20.1905,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:58:47.287,"{'cid': '03f97957-0b88-476a-9579-d2d33116d74f', 'uuid': '9cd462be-6390-486d-9d8c-431d6140fd30', 'annotationId': 'e926b8c0-77fa-4e3f-afb2-5d6b6be8f783', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759362992107, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:56:32.438Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,168225.3,36.8,21.97,102567.26,2500.0,2502.14,22450181.0,0.0,0.05,22160328.0,2500.0,2499.44,22340098.0,0.15,0.15,0.5,229615.97,36.98,21.92,102519.4
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e926b8c0-77fa-4e3f-afb2-5d6b6be8f783,dce27208-9ed3-4553-9623-330063c51d52,3633276162.5241,5717718614.7186,4142892203.0351,7280.3656,7719.5746,6772412760.8621,4485217219.1424,4383407722.4769,2884644392.6255,5710366767.5458,4126962051.7098,39549.7706,63241.5924,6783533795.9393,4488330691.7242,4416904708.8946,2818449871.8314,5707008497.7675,4126266743.1073,830355.2544,4588.3968,6767794017.094,4484206537.722,4378333149.4151,3991397703.2336,5819680546.3759,4145231163.9353,365695.2783,179513857.24,6850277705.6839,4534680011.4384,4419012641.3098,3679899205.7225,5736904365.4528,4144225514.3171,9812342.6711,8876274.9861,6814681986.4016,4511834063.6203,4421827249.9303,3035052510.5404,5731779256.4733,4133814223.0576,218896.1119,12265.2998,6786948658.6098,4483458863.4436,4385606830.9937,2518008337.0458,5788282083.1203,4137691021.2188,18418.1779,13001.7221,6800917289.3584,4481671942.1207,4380260543.1663,2131619581.6261,5754664149.2993,4143979586.4957,23772.384,8244.5792,6782863628.5763,4476871435.8308,4136960216.9039,18.9817,20.1905,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:58:48.484,"{'cid': '03f97957-0b88-476a-9579-d2d33116d74f', 'uuid': '9cd462be-6390-486d-9d8c-431d6140fd30', 'annotationId': 'e926b8c0-77fa-4e3f-afb2-5d6b6be8f783', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759362992107, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:56:32.438Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,167574.08,36.79,21.97,102566.44,2500.0,2498.75,22450181.0,0.0,0.06,22160328.0,2500.0,2499.38,22340098.0,0.15,0.15,0.5,229703.4,37.0,21.92,102519.69
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e926b8c0-77fa-4e3f-afb2-5d6b6be8f783,dce27208-9ed3-4553-9623-330063c51d52,3635283564.2837,5717306832.1189,4142461280.8707,7281.0952,7720.7978,6771255344.6212,4485979066.4781,4384136464.0884,2884854613.0302,5710365326.4159,4126963615.5129,39543.3577,63217.3921,6782949289.0183,4488074941.9822,4419365114.7249,2817137824.2767,5707008497.7675,4126266743.1073,829969.9621,4588.2262,6767213058.7129,4483951818.1304,4377609643.0739,3993416649.869,5820960775.6721,4145449261.7028,365663.5325,179564873.9087,6851459721.381,4534418963.7424,4419255959.0109,3676133358.0808,5737735862.7181,4144446131.2952,9811986.5848,8876693.5309,6814677683.1053,4510549550.5746,4421829478.9635,3000557429.2319,5731782149.5733,4133601002.4539,216687.6449,12296.1156,6786366986.6301,4483966521.5178,4383670312.6726,2520262437.0979,5789974428.2896,4137907280.6146,18423.8419,13034.015,6799155933.3677,4481413553.3827,4378563151.7961,2129715855.5307,5755500762.5826,4143762692.348,23771.983,8244.5308,6782859345.5542,4476614724.4806,4134799103.6531,18.9817,20.2711,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:58:49.678,"{'cid': '03f97957-0b88-476a-9579-d2d33116d74f', 'uuid': '9cd462be-6390-486d-9d8c-431d6140fd30', 'annotationId': 'e926b8c0-77fa-4e3f-afb2-5d6b6be8f783', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759362992107, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:56:32.438Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,166164.85,36.81,21.97,102565.36,2500.0,2499.93,22450181.0,0.0,0.06,22160328.0,2500.0,2501.75,22340098.0,0.15,0.16,0.5,228245.42,37.0,21.92,102518.57
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e926b8c0-77fa-4e3f-afb2-5d6b6be8f783,dce27208-9ed3-4553-9623-330063c51d52,3632441428.6369,5716896551.7241,4142463897.028,7281.1678,7720.1318,6770680632.749,4486486731.1718,4386318058.7032,2878961454.5455,5710367488.1107,4126965179.3161,39552.7576,63407.1,6782956141.8537,4487822617.161,4416661100.9072,2811314677.3678,5706188796.0829,4126482852.0796,830400.2927,4588.312,6767216477.2242,4483952383.6453,4376158936.7452,3966968362.0344,5820106492.3619,4145665811.384,365729.8031,179449120.9072,6848501124.3729,4534161377.0229,4419010413.7662,3672880389.4298,5737733690.5365,4144227608.2291,9812236.118,8876717.5377,6814672519.1497,4509775894.4315,4422068100.7579,3044432525.9516,5730950969.0483,4133384149.5249,217685.1327,12264.1993,6784037868.403,4483709567.971,4382215595.317,2521795149.6224,5789977350.7708,4137909371.2434,18418.8231,13055.891,6797989354.3956,4481920750.6642,4380981063.3247,2133349160.9561,5756754322.2432,4144194932.9983,23774.8148,8244.9564,6782275802.9979,4476865225.0014,4133504037.5098,18.9817,20.1099,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:58:50.884,"{'cid': '03f97957-0b88-476a-9579-d2d33116d74f', 'uuid': '9cd462be-6390-486d-9d8c-431d6140fd30', 'annotationId': 'e926b8c0-77fa-4e3f-afb2-5d6b6be8f783', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759362992107, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:56:32.438Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,165885.57,36.79,21.97,102567.61,2500.0,2501.91,22450181.0,0.0,0.06,22160328.0,2500.0,2500.4,22340098.0,0.16,0.15,0.5,227637.78,37.0,21.92,102518.37
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e926b8c0-77fa-4e3f-afb2-5d6b6be8f783,dce27208-9ed3-4553-9623-330063c51d52,3634115866.2447,5717306832.1189,4142463897.028,7281.8305,7720.2314,6770679777.6828,4486486165.337,4388016478.6552,2885388680.3455,5710365326.4159,4126751628.8767,39554.7321,63222.1442,6783534652.6172,4489344355.1127,4418871812.0058,2811716213.8164,5706598257.363,4126482852.0796,829723.3517,4588.1864,6767789743.5897,4483949556.0708,4378571428.5714,3978151104.4177,5820105757.9318,4145450308.9329,365755.4956,179419110.1942,6851461451.9339,4534420107.5146,4419255402.094,3672529668.0883,5738147719.0442,4144448748.8221,9812438.2651,8876877.976,6814668215.8533,4509518257.3086,4422561029.9855,3083800771.0581,5730120751.9884,4133600480.3425,218183.2821,12241.9232,6781712915.382,4483708437.0052,4383665893.2715,2524540118.0412,5790398947.8299,4137260660.5351,18413.4579,13063.044,6795656539.6498,4482173544.3754,4382675356.2355,2135665478.3125,5757173265.5285,4144198597.1524,23773.3148,8244.5199,6781694073.3128,4476865225.0014,4131129855.2536,18.9817,20.1905,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:58:52.079,"{'cid': '03f97957-0b88-476a-9579-d2d33116d74f', 'uuid': '9cd462be-6390-486d-9d8c-431d6140fd30', 'annotationId': 'e926b8c0-77fa-4e3f-afb2-5d6b6be8f783', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759362992107, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:56:32.438Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,166229.61,36.8,21.97,102565.83,2500.0,2500.03,22450181.0,0.0,0.04,22160328.0,2500.0,2499.96,22340098.0,0.14,0.15,0.5,226965.14,36.99,21.91,102517.73
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e926b8c0-77fa-4e3f-afb2-5d6b6be8f783,dce27208-9ed3-4553-9623-330063c51d52,3635451291.6992,5718131899.8485,4142678562.0847,7279.9247,7720.4322,6770679777.6828,4486486731.1718,4390201936.3762,2885705642.2219,5710776104.3453,4127181358.4945,39552.0562,63204.5052,6781793422.4049,4488834352.3551,4413462180.2002,2805720715.9312,5707418077.0616,4126482330.8663,829450.2593,4588.3529,6767210494.8295,4484201447.8,4377360436.8932,3957039348.8465,5819247319.7239,4145449785.3178,365677.7281,179363871.7491,6853242167.2148,4534938229.2382,4419254845.1771,3682115170.106,5738557462.5244,4145100790.6173,9811816.0288,8877012.2996,6814664773.2163,4508490844.9903,4422562144.6884,3061320601.5386,5730116413.5936,4133601002.4539,215224.8908,12316.5331,6785196229.6487,4483707306.0394,4381969186.5923,2524134928.2297,5790395294.4615,4136827254.6766,18410.0036,13046.4933,6799738085.015,4482425236.0224,4381947650.3396,2132657101.246,5755920249.8547,4144415536.8267,23766.8075,8245.2162,6781692360.3974,4476611336.9467,4130706997.0845,18.8205,20.1905,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:58:53.289,"{'cid': '03f97957-0b88-476a-9579-d2d33116d74f', 'uuid': '9cd462be-6390-486d-9d8c-431d6140fd30', 'annotationId': 'e926b8c0-77fa-4e3f-afb2-5d6b6be8f783', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759362992107, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:56:32.438Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,165763.02,36.79,21.97,102567.34,2500.0,2498.96,22450181.0,0.0,0.05,22160328.0,2500.0,2500.33,22340098.0,0.16,0.15,0.5,226060.43,36.97,21.92,102516.85
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e926b8c0-77fa-4e3f-afb2-5d6b6be8f783,dce27208-9ed3-4553-9623-330063c51d52,3636452012.6681,5718132621.4013,4142679608.6024,7280.2823,7720.1012,6770681487.8153,4486484467.8323,4392388464.519,2888556678.4633,5710367488.1107,4127183964.969,39552.7779,63078.3411,6782955285.2493,4489089622.3745,4415917640.512,2811819634.8654,5707009938.0671,4126482852.0796,829700.2078,4588.3116,6768367381.8275,4484200316.7063,4377843981.0217,3968566706.7308,5819252459.9794,4145452403.393,365596.9114,179279244.069,6847915765.8047,4534680583.3572,4419257629.7616,3681247618.6051,5738558910.8552,4145532806.1999,9812282.9479,8876768.4622,6812319538.8454,4509771912.8605,4422069772.6259,3100765887.4662,5729288606.1307,4133601002.4539,217140.8198,12232.7116,6784037011.6518,4483452078.0322,4381243926.6784,2521066012.4888,5791664108.7481,4136827777.1972,18414.769,13098.2381,6796824034.3348,4482171283.2109,4379769290.2086,2130924598.4693,5755920249.8547,4144633022.7201,23767.5816,8244.938,6781696642.6859,4476864095.7597,4151500627.8778,18.8205,20.2711,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:58:54.486,"{'cid': '03f97957-0b88-476a-9579-d2d33116d74f', 'uuid': '9cd462be-6390-486d-9d8c-431d6140fd30', 'annotationId': 'e926b8c0-77fa-4e3f-afb2-5d6b6be8f783', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759362992107, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:56:32.438Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,165119.57,36.8,21.96,102567.89,2500.0,2498.04,22450181.0,0.0,0.05,22160328.0,2500.0,2500.1,22340098.0,0.14,0.15,0.5,225707.82,36.97,21.92,102519.81
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e926b8c0-77fa-4e3f-afb2-5d6b6be8f783,dce27208-9ed3-4553-9623-330063c51d52,3635454503.7397,5718131899.8485,4142463897.028,7280.8004,7720.6787,6770100889.1929,4486991681.2857,4392873117.8034,2883286718.3801,5709954607.6807,4127398602.8568,39552.1157,63194.2118,6781212640.2329,4489087923.9087,4414933793.2569,2810118916.6164,5707012098.5165,4126269349.0384,829232.9563,4588.2778,6767793162.3932,4484455630.3377,4380260543.1663,3957236953.8077,5819253194.3017,4145452403.393,365609.2103,179322913.4388,6844949861.6874,4535197048.5615,4419503759.3985,3681071926.4009,5738150615.496,4145318881.5583,9812092.5731,8877073.5331,6814663051.8978,4509254393.4482,4422316223.5969,3054688886.3172,5728877322.3451,4133385715.7774,217900.5843,12280.853,6784035298.1494,4483195748.0493,4380274343.1221,2521313366.2578,5792513705.1385,4136614243.1684,18413.6831,13033.5079,6799741519.9657,4482424670.6993,4378078344.8276,2129371751.7167,5755086419.7531,4144634593.2363,23763.1825,8244.7636,6783436991.3476,4477115189.1587,4143457099.5874,18.9817,20.2711,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:58:55.683,"{'cid': '03f97957-0b88-476a-9579-d2d33116d74f', 'uuid': '9cd462be-6390-486d-9d8c-431d6140fd30', 'annotationId': 'e926b8c0-77fa-4e3f-afb2-5d6b6be8f783', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759362992107, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:56:32.438Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,164527.91,36.81,21.96,102566.1,2500.0,2498.92,22450181.0,0.0,0.04,22160328.0,2500.0,2502.97,22340098.0,0.14,0.15,0.5,225922.39,36.98,21.92,102518.3
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e926b8c0-77fa-4e3f-afb2-5d6b6be8f783,dce27208-9ed3-4553-9623-330063c51d52,3636795501.4919,5725979768.7861,4142245592.0054,7279.8214,7720.1101,6768943409.1298,4486483901.9974,4394333259.4972,2880452957.8695,5709953166.6547,4127399124.1789,39554.8031,63140.5881,6781211783.8486,4489086225.443,4417143890.899,2804620562.6019,5707009938.0671,4126270391.4109,829329.517,4588.3483,6767794017.094,4484710407.2398,4382680879.2665,3968959731.5436,5820107226.792,4145453450.6231,365474.7295,179220834.6039,6842582094.7114,4535197048.5615,4419503759.3985,3685878849.9116,5738149891.3831,4144882722.5131,9812362.0639,8876880.6195,6814661330.5792,4508739835.0867,4422314551.6357,3032621117.5367,5728466098.0194,4133601002.4539,217986.2518,12263.8886,6784037868.403,4482942839.3736,4383421532.3427,2519538637.8833,5793362818.9195,4136614765.6617,18409.7806,13059.9354,6797410078.1183,4483184439.6698,4377111258.2051,2132427323.2296,5755921702.4985,4144634593.2363,23768.2732,8244.6588,6784602861.7942,4477620849.3336,4144100595.4246,18.9011,20.1905,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:58:56.889,"{'cid': '03f97957-0b88-476a-9579-d2d33116d74f', 'uuid': '9cd462be-6390-486d-9d8c-431d6140fd30', 'annotationId': 'e926b8c0-77fa-4e3f-afb2-5d6b6be8f783', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759362992107, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:56:32.438Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,164123.38,36.78,21.97,102568.55,2500.0,2499.83,22450181.0,0.0,0.06,22160328.0,2500.0,2500.36,22340098.0,0.15,0.16,0.5,226015.3,36.99,21.92,102519.55
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e926b8c0-77fa-4e3f-afb2-5d6b6be8f783,dce27208-9ed3-4553-9623-330063c51d52,3638638743.4555,5724738134.7974,4141812189.3801,7280.6902,7720.407,6768370800.9232,4486230621.2516,4395549216.1968,2884554231.7922,5710365326.4159,4126968306.9224,39551.0268,63177.3718,6781792565.9472,4489336994.6778,4416897473.0046,2800936206.3475,5707421678.0699,4126483373.293,829693.7398,4588.2971,6767216477.2242,4484456761.4954,4380988240.4903,3980758024.8154,5820114571.0928,4145456592.3133,365594.8231,179185513.8951,6840221147.2011,4535717064.2412,4419750473.4321,3684328698.3212,5738563255.8476,4144664153.7092,9812574.5655,8877341.4121,6814071428.5714,4510532483.7866,4422554899.1194,3007887939.2213,5728052041.9227,4133600480.3425,218245.0313,12265.3878,6782299785.8672,4482942273.9865,4388269092.5178,2515925219.3819,5785330705.2124,4136833524.9242,18411.3787,13073.5594,6795080236.8489,4483185570.5077,4381946545.9164,2134918869.2999,5763453818.1818,4144848437.2546,23766.2073,8244.7382,6785186803.7704,4477366310.9154,4145184159.6573,18.8205,20.1905,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:58:58.086,"{'cid': '03f97957-0b88-476a-9579-d2d33116d74f', 'uuid': '9cd462be-6390-486d-9d8c-431d6140fd30', 'annotationId': 'e926b8c0-77fa-4e3f-afb2-5d6b6be8f783', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759362992107, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:56:32.438Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,163109.27,36.8,21.96,102566.83,2500.0,2500.54,22450181.0,0.0,0.07,22160328.0,2500.0,2500.12,22340098.0,0.14,0.15,0.5,225849.14,36.98,21.92,102517.99
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e926b8c0-77fa-4e3f-afb2-5d6b6be8f783,dce27208-9ed3-4553-9623-330063c51d52,3639642135.2444,5723497038.856,4141811143.0813,7280.5338,7720.8716,6768949393.0586,4486734382.0733,4397008921.1503,2875509751.934,5710367488.1107,4127181879.7894,39553.752,63148.7187,6781792565.9472,4489082828.5116,4415668577.1521,2797953910.8613,5707837078.6517,4126483894.5064,829886.7069,4588.4421,6767222459.6188,4484457892.6531,4379297461.3687,3957442069.5166,5820114571.0928,4145454497.8532,365619.995,179112873.0788,6837858376.5112,4535456469.5115,4419996100.9302,3680377218.2477,5738563980.013,4144880628.2723,9812624.172,8877321.623,6812898812.5968,4509759399.3516,4422798060.3088,2977585740.0722,5727223386.5722,4133818922.3058,218342.0074,12302.5335,6781141560.3323,4482691655.3596,4393131262.8024,2513671855.1461,5786597298.284,4136616855.6351,18415.1849,13083.9069,6799750107.3422,4483186135.9267,4386794184.3109,2130354006.1426,5762611983.7115,4144845819.5906,23770.4818,8244.5582,6785185946.8723,4477364052.1769,4141066805.8455,18.9817,20.1905,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:58:59.284,"{'cid': '03f97957-0b88-476a-9579-d2d33116d74f', 'uuid': '9cd462be-6390-486d-9d8c-431d6140fd30', 'annotationId': 'e926b8c0-77fa-4e3f-afb2-5d6b6be8f783', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759362992107, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:56:32.438Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,162752.37,36.79,21.96,102566.57,2500.0,2498.64,22450181.0,0.0,0.06,22160328.0,2500.0,2500.79,22340098.0,0.14,0.14,0.5,225067.03,36.99,21.91,102517.35
