component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_454625,GASR0_454625,H0_454625,T0_454625,P0_454625,SETP0_094324,FLW0_094324,ANLT0_094324,SETP0_181425,FLW0_181425,ANLT0_181425,SETP0_543024,FLW0_543024,ANLT0_543024,SETP0_453024,FLW0_453024,ANLT0_453024,SETP0_183624,FLW0_183624,ANLT0_183624
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,4d878b1b-eed1-409b-85e6-067d2e1a3da7,cef005ed-135f-4b62-b67e-4518ada868d3,10370435,7574417.5,4474383.5,211997.6875,170340400,169301072,124162280,124909456,1767.44873046875,3098.0888671875,29795.87890625,32417.767578125,39700.00390625,484856.25,8292.794921875,2842.65478515625,1327.9466552734375,6846.24755859375,10779383,75769.140625,3123504.25,360310.3125,28818.205078125,27068.26953125,1006494592,532446432,532434656,1350406400,498522720,490417248,92811912,93369672,220908032,140589776,129574640,838750016,97468320,98414392,160.6632843017578,58259.50390625,9425533,6303230.5,39929.234375,108086952,990.2511596679688,441117.0625,107622280,108449424,12493.859375,76179.78125,9657.24609375,4790.25048828125,64001.1015625,409700.375,6213.08740234375,58061.3203125,54894.7578125,4894754.5,2093353.75,37761.97265625,252778352,254137920,213605024,215303232,60147,27.28205108642578,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67845226,24484,0,45.85467529296875,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:11:43.070,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': 'f943ce6f-9e31-4d07-995f-8b96198b20de', 'annotationId': '4d878b1b-eed1-409b-85e6-067d2e1a3da7', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524691669, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:11:31.899Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,688634.81,59.17,24.4,1015.31,200.0,199.77,21470060.0,1600.0,1599.74,24020116.0,1388.0,1388.92,22450138.0,3800.0,3797.58,22340093.0,12.0,12.01,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,4d878b1b-eed1-409b-85e6-067d2e1a3da7,cef005ed-135f-4b62-b67e-4518ada868d3,10376791,7571408.0,4470539.0,211771.203125,170441760,169398576,124303960,125053776,1765.4227294921875,3102.125732421875,29795.884765625,32414.603515625,39744.23046875,485892.90625,8290.6865234375,2838.1396484375,1328.3935546875,6842.04736328125,10776750,75763.046875,3128720.75,361677.25,28856.6640625,27176.478515625,1003514240,532171488,532378400,1347036416,496745792,488545504,92897368,93454840,220767712,140582736,129580616,838792832,97499200,98452184,160.67054748535156,58277.7578125,9417524,6311972.0,40021.23046875,108094632,988.1790161132812,441649.375,107595720,108424160,12502.6298828125,76183.96875,9667.36328125,4791.57763671875,63936.1796875,408957.75,6230.14111328125,58053.12890625,55164.046875,4894427.0,2093585.25,37789.56640625,252748032,254105552,213402640,215093072,60448,27.201465606689453,29.296703338623047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67845226,24484,0,45.85467529296875,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:11:43.367,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': 'f943ce6f-9e31-4d07-995f-8b96198b20de', 'annotationId': '4d878b1b-eed1-409b-85e6-067d2e1a3da7', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524691669, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:11:31.899Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,688634.81,59.14,24.4,1015.3,200.0,200.01,21470060.0,1600.0,1599.66,24020116.0,1388.0,1388.88,22450138.0,3800.0,3798.87,22340093.0,12.0,12.01,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,4d878b1b-eed1-409b-85e6-067d2e1a3da7,cef005ed-135f-4b62-b67e-4518ada868d3,10352284,7565084.5,4465653.5,212242.546875,170475024,169438432,124342320,125092736,1766.3582763671875,3102.264892578125,29794.490234375,32445.240234375,39699.47265625,483919.25,8301.326171875,2845.26025390625,1328.1558837890625,6855.4326171875,10775496,75829.0859375,3128271.75,360964.59375,28897.32421875,27288.7109375,990863040,530427392,530746240,1333754368,498261408,490024704,92894608,93452464,220754624,140571984,129580384,837327872,97489912,98443032,160.64404296875,58320.17578125,9423418,6323007.5,39717.28515625,108105152,989.7393798828124,440879.78125,107560672,108388808,12497.724609375,76170.703125,9640.90625,4791.58447265625,64074.1953125,409288.4375,6223.544921875,57981.6328125,55283.7734375,4894063.0,2093682.0,37716.625,252561072,253939168,213275088,214966544,60749,27.201465606689453,29.296703338623047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67845226,24484,0,45.85467529296875,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:11:43.667,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': 'f943ce6f-9e31-4d07-995f-8b96198b20de', 'annotationId': '4d878b1b-eed1-409b-85e6-067d2e1a3da7', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524691669, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:11:31.899Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,688634.81,59.11,24.39,1015.3,200.0,200.25,21470060.0,1600.0,1599.57,24020116.0,1388.0,1388.83,22450138.0,3800.0,3800.18,22340093.0,12.0,12.0,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,4d878b1b-eed1-409b-85e6-067d2e1a3da7,cef005ed-135f-4b62-b67e-4518ada868d3,10339925,7551123.0,4458220.0,212824.90625,170592352,169552480,124353352,125103992,1765.5589599609375,3099.10986328125,29764.919921875,32448.623046875,39735.609375,491509.6875,8302.203125,2844.474853515625,1327.2042236328125,6836.88720703125,10767546,75721.3671875,3131724.5,361159.0625,28953.328125,27341.0234375,983985920,527528544,527857312,1328099456,499197568,491065632,92949944,93512104,220589936,140694192,129696248,840180352,97434328,98386528,160.68081665039062,58281.671875,9417255,6352815.0,39705.19140625,108079264,989.2806396484376,440496.59375,107692792,108519504,12499.78515625,76148.7109375,9653.9091796875,4804.7421875,64004.71484375,410214.46875,6215.0166015625,57997.2265625,55427.609375,4889367.5,2091658.875,37693.87890625,252789920,254146592,213289008,215003504,61351,27.36263656616211,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67845226,24484,0,45.85467529296875,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:11:44.266,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': 'f943ce6f-9e31-4d07-995f-8b96198b20de', 'annotationId': '4d878b1b-eed1-409b-85e6-067d2e1a3da7', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524691669, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:11:31.899Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,688753.07,59.06,24.39,1015.29,200.0,200.76,21470060.0,1600.0,1599.57,24020116.0,1388.0,1388.7,22450138.0,3800.0,3800.85,22340093.0,12.0,12.0,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,4d878b1b-eed1-409b-85e6-067d2e1a3da7,cef005ed-135f-4b62-b67e-4518ada868d3,10326240,7551410.0,4456068.5,212521.296875,170305904,169267600,124238208,124989720,1764.8673095703125,3096.295654296875,29792.3359375,32406.07421875,39231.4453125,476153.03125,8290.333984375,2845.175048828125,1328.40234375,6835.53076171875,10765123,75693.765625,3135243.25,362167.0,28940.841796875,27282.8671875,974621184,525959552,526347648,1319794304,500326112,492204352,92947008,93510488,220392192,140726512,129719952,840654016,97376288,98329200,160.68177795410156,58283.0,9415642,6363768.5,40230.8515625,108098392,987.8138427734376,440380.34375,107745048,108574416,12499.5859375,76178.2890625,9640.0126953125,4809.50927734375,63912.6640625,409528.8125,6224.4130859375,58064.5078125,55340.22265625,4883986.5,2087464.875,37749.71484375,252827872,254182480,213348848,215053824,61653,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67845226,24484,0,45.85467529296875,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:11:44.569,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': 'f943ce6f-9e31-4d07-995f-8b96198b20de', 'annotationId': '4d878b1b-eed1-409b-85e6-067d2e1a3da7', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524691669, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:11:31.899Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,689484.32,59.03,24.39,1015.28,200.0,201.02,21470060.0,1600.0,1599.6,24020116.0,1388.0,1388.63,22450138.0,3800.0,3800.7,22340093.0,12.0,12.0,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,4d878b1b-eed1-409b-85e6-067d2e1a3da7,cef005ed-135f-4b62-b67e-4518ada868d3,10338722,7548702.0,4458458.5,212013.71875,170286896,169242720,124253976,125005824,1768.617431640625,3097.6103515625,29796.59375,32450.34765625,39287.953125,475624.03125,8290.77734375,2846.517333984375,1326.4642333984375,6834.5439453125,10762229,75674.3515625,3133469.0,361558.6875,29016.6328125,27306.365234375,973028736,524646176,525077440,1322805120,499796480,491754304,93107984,93675672,220401952,140706448,129716184,838213952,97346936,98299256,160.68438720703125,58336.53125,9415377,6356952.0,39475.546875,108096400,988.7286987304688,440650.6875,107723920,108552616,12498.3955078125,76133.875,9663.595703125,4804.30322265625,64002.30078125,410422.3125,6220.60693359375,57801.57421875,55420.859375,4883040.0,2087301.375,37708.70703125,252865664,254232864,213355584,215076048,61954,27.28205108642578,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67845226,24484,0,45.85467529296875,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:11:44.871,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': 'f943ce6f-9e31-4d07-995f-8b96198b20de', 'annotationId': '4d878b1b-eed1-409b-85e6-067d2e1a3da7', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524691669, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:11:31.899Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,690213.17,59.0,24.39,1015.27,200.0,201.28,21470060.0,1600.0,1599.64,24020116.0,1388.0,1388.56,22450138.0,3800.0,3800.56,22340093.0,12.0,12.0,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,4d878b1b-eed1-409b-85e6-067d2e1a3da7,cef005ed-135f-4b62-b67e-4518ada868d3,10350007,7533067.5,4447051.0,211626.921875,170220368,169179680,124222664,124973048,1765.7293701171875,3098.538818359375,29787.140625,32473.025390625,39762.6015625,484202.25,8292.3857421875,2844.250732421875,1328.143310546875,6841.71044921875,10760227,75690.9296875,3137667.25,361907.1875,28871.25390625,27164.078125,975818432,524404768,524936864,1338014080,498999904,490986944,93267744,93838152,220677712,140785360,129781672,843869248,97352096,98302752,160.67367553710938,58275.6328125,9423206,6348470.5,39967.15234375,108070504,988.6405029296876,440309.1875,107752608,108580208,12487.9619140625,76132.6171875,9650.56640625,4791.44189453125,63968.4609375,409801.5,6223.83349609375,57827.78125,55108.40234375,4880346.5,2084911.0,37719.65625,252919696,254280304,213384736,215115344,62255,27.5238094329834,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67845226,24484,0,45.85467529296875,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:11:45.171,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': 'f943ce6f-9e31-4d07-995f-8b96198b20de', 'annotationId': '4d878b1b-eed1-409b-85e6-067d2e1a3da7', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524691669, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:11:31.899Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,690937.19,58.97,24.39,1015.26,200.0,201.35,21470060.0,1600.0,1599.68,24020116.0,1388.0,1388.61,22450138.0,3800.0,3800.49,22340093.0,12.0,11.99,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,4d878b1b-eed1-409b-85e6-067d2e1a3da7,cef005ed-135f-4b62-b67e-4518ada868d3,10366049,7505515.0,4429179.5,211710.5625,170104416,169071936,124193016,124942016,1767.973876953125,3102.487060546875,29791.91796875,32470.486328125,39572.4140625,479162.09375,8283.484375,2845.28369140625,1327.7960205078125,6793.36767578125,10752026,75675.109375,3137425.25,362330.9375,28851.611328125,27254.537109375,973091840,524488448,524959680,1351124096,498280896,490267072,93417536,93987952,220795440,140824976,129815920,841456768,97378800,98329736,160.68020629882812,58279.23828125,9434281,6336630.5,39637.703125,107999312,989.2428588867188,440964.5625,107724440,108550760,12489.2763671875,76102.7578125,9669.6357421875,4801.1337890625,63880.3046875,410555.34375,6212.2900390625,57945.8515625,55088.0859375,4875763.5,2081621.125,37621.94921875,253047184,254430880,213634992,215364192,62556,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67845226,24484,0,45.85467529296875,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:11:45.471,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': 'f943ce6f-9e31-4d07-995f-8b96198b20de', 'annotationId': '4d878b1b-eed1-409b-85e6-067d2e1a3da7', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524691669, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:11:31.899Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,691548.93,58.94,24.39,1015.25,200.0,201.42,21470060.0,1600.0,1599.71,24020116.0,1388.0,1388.66,22450138.0,3800.0,3800.42,22340093.0,12.0,11.99,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,4d878b1b-eed1-409b-85e6-067d2e1a3da7,cef005ed-135f-4b62-b67e-4518ada868d3,10370650,7508175.0,4433539.0,211631.734375,169849936,168819072,124115104,124863504,1764.2919921875,3097.4990234375,29777.654296875,32408.224609375,39635.140625,479999.5,8299.484375,2839.77490234375,1327.7056884765625,6848.70849609375,10752308,75680.7890625,3136614.5,361749.96875,28835.876953125,27204.1953125,965497280,524582912,525104512,1321671296,499758784,491764640,93404864,93974664,220715216,140754560,129769160,840193024,97375352,98326896,160.68186950683594,58266.47265625,9435483,6351554.5,39928.96875,108083304,990.3159790039062,441996.75,107689192,108514728,12497.486328125,76075.8671875,9660.69921875,4794.4228515625,64029.1640625,411725.5,6221.62744140625,58078.609375,55303.109375,4873259.0,2079839.75,37674.74609375,252990864,254369200,213794096,215526256,62859,27.44322204589844,29.296703338623047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67845226,24484,0,45.85467529296875,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:11:45.775,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': 'f943ce6f-9e31-4d07-995f-8b96198b20de', 'annotationId': '4d878b1b-eed1-409b-85e6-067d2e1a3da7', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524691669, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:11:31.899Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,691934.34,58.91,24.39,1015.26,200.0,201.5,21470060.0,1600.0,1599.75,24020116.0,1388.0,1388.71,22450138.0,3800.0,3800.35,22340093.0,12.0,11.98,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,4d878b1b-eed1-409b-85e6-067d2e1a3da7,cef005ed-135f-4b62-b67e-4518ada868d3,10397002,7508253.0,4433006.5,212089.046875,169800560,168767072,124086416,124831296,1763.812744140625,3098.54833984375,29784.05078125,32424.62890625,39754.109375,486174.875,8282.2646484375,2836.824951171875,1327.99658203125,6851.19580078125,10753331,75696.03125,3136088.5,362561.125,28915.142578125,27215.837890625,969497920,523830784,524388288,1308027904,500237472,492260768,93383160,93952224,220790512,140879280,129867376,840191744,97379520,98328296,160.6646728515625,58268.5234375,9425002,6348307.5,39692.57421875,108036240,990.1572875976562,442361.34375,107639560,108465912,12480.2158203125,76104.6015625,9641.837890625,4783.626953125,63933.4140625,411031.125,6238.10546875,58198.328125,55257.27734375,4871732.0,2078825.375,37696.06640625,252959984,254337744,213860032,215598032,63158,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67845226,24484,0,45.85467529296875,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:11:46.075,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': 'f943ce6f-9e31-4d07-995f-8b96198b20de', 'annotationId': '4d878b1b-eed1-409b-85e6-067d2e1a3da7', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524691669, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:11:31.899Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,692314.68,58.89,24.39,1015.26,200.0,201.22,21470060.0,1600.0,1599.66,24020116.0,1388.0,1388.77,22450138.0,3800.0,3798.73,22340093.0,12.0,11.98,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,4d878b1b-eed1-409b-85e6-067d2e1a3da7,cef005ed-135f-4b62-b67e-4518ada868d3,10424404,7502066.0,4423657.0,212133.40625,169884752,168844896,124075520,124819888,1769.08447265625,3100.929931640625,29800.564453125,32399.177734375,40075.35546875,494348.5625,8287.861328125,2834.920166015625,1326.638916015625,6843.74560546875,10752941,75657.4609375,3130561.5,361287.46875,29006.412109375,27183.986328125,978355776,523521664,524173248,1310983424,500489344,492457824,93389496,93957952,221016176,140976864,129948784,842599168,97391504,98342448,160.67295837402344,58284.640625,9437189,6346588.5,39430.2421875,108076168,990.0404052734376,443260.46875,107594680,108422968,12487.8154296875,76089.9375,9627.7578125,4787.8544921875,63936.13671875,410756.90625,6229.271484375,58118.0390625,55405.0625,4869827.0,2076975.375,37702.7109375,253056656,254439056,213718384,215452160,63459,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67845226,24484,0,45.85467529296875,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:11:46.376,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': 'f943ce6f-9e31-4d07-995f-8b96198b20de', 'annotationId': '4d878b1b-eed1-409b-85e6-067d2e1a3da7', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524691669, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:11:31.899Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,692696.28,58.86,24.39,1015.27,200.0,200.77,21470060.0,1600.0,1599.52,24020116.0,1388.0,1388.84,22450138.0,3800.0,3796.27,22340093.0,12.0,12.0,22040109.0
