component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_813024,FLW0_813024,ANLT0_813024,T0_093225,H0_093225,SETP0_184324,FLW0_184324,ANLT0_184324,SETP0_364625,FLW0_364625,ANLT0_364625,SETP0_184225,FLW0_184225,ANLT0_184225,FLW0_181225,SETP0_454625,FLW0_454625,ANLT0_454625
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,30186f4a-836c-4621-a92b-d12828add40f,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,199.41879272460935,1029.0164794921875,5.663366317749023,5992.66845703125,6425.18212890625,4522.09375,7834.64453125,6992.431640625,977.6177978515624,17070.88671875,724.715087890625,684.8810424804688,580.493896484375,691.6018676757812,580.4815673828125,828.8706665039062,338.1604309082031,3094.19580078125,1453.8525390625,479.4134521484375,64080.61328125,46439.046875,15351.3671875,14390.4853515625,482.7144775390625,148.09835815429688,387.8335571289063,296.61090087890625,118.58724975585938,142.1063995361328,139.2357635498047,171.50259399414062,342.0565795898437,301.23663330078125,315.40557861328125,279.627197265625,1494.3330078125,1148.12353515625,440.9908142089844,544.8834838867188,371.53717041015625,761.892822265625,14371.8330078125,14787.619140625,442.7129821777344,1153.862060546875,459.0837707519531,196.78515625,50790.125,49849.5859375,52710.50390625,56399.0234375,229.32476806640625,556.8244018554688,407.71673583984375,273.2051696777344,18646.455078125,17278.646484375,14590.6162109375,16487.62109375,8065.61328125,8502.3125,8615.5634765625,7622.841796875,74816,27.36263656616211,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.4211368560791,20.64110565185547,1009.947265625,197993.953125,4.345484733581543,0,10528595,True,BME690,23911,0,0,0,10528741,24484,0,24.59077835083008,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 15, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 15:27:57.896,"{'cid': '531dd36a-085d-401e-adf9-4763355bb2d2', 'uuid': '354504cd-d43c-4854-969a-597681e40a7f', 'annotationId': '30186f4a-836c-4621-a92b-d12828add40f', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773415656129, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T15:27:36.335Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.63,22450161.0,22.63,17.18,1400.0,1400.04,21470046.0,300.0,300.12,000000000DFEC3B8,0.0,0.02,22160332.0,-0.01,3700.0,3700.38,000000000DFEC3B1
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,30186f4a-836c-4621-a92b-d12828add40f,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,199.4473419189453,1029.8475341796875,5.629340648651123,5991.99365234375,6425.39013671875,4521.13671875,7834.5205078125,6992.787109375,976.4065551757812,17094.56640625,725.5249633789062,684.4678344726562,580.8184204101562,691.9336547851562,581.1300048828125,830.1041870117188,338.0653381347656,3093.556640625,1452.3477783203125,479.7538757324219,64083.32421875,46438.0546875,15352.95703125,14389.689453125,482.6252136230469,148.11509704589844,387.6116943359375,296.6254272460937,118.59420776367188,142.13230895996094,139.21194458007812,171.49749755859375,342.0616760253906,301.2682189941406,315.39019775390625,279.6272277832031,1494.2391357421875,1148.192626953125,441.0060729980469,544.8759765625,371.5935668945313,762.9921875,14370.6376953125,14781.89453125,443.2669982910156,1153.5875244140625,458.822265625,196.7915954589844,50787.9609375,49849.9609375,52707.71875,56393.0859375,229.2734832763672,557.3604125976562,407.6388549804688,273.2857666015625,18644.0546875,17278.212890625,14592.0732421875,16488.27734375,8065.66552734375,8502.8818359375,8615.4970703125,7623.095703125,75117,27.36263656616211,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.420804977416992,20.64721298217773,1009.9481201171876,197457.0625,4.346688270568848,0,10529035,True,BME690,23912,0,0,0,10528741,24484,0,24.59077835083008,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 15, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 15:27:58.198,"{'cid': '531dd36a-085d-401e-adf9-4763355bb2d2', 'uuid': '354504cd-d43c-4854-969a-597681e40a7f', 'annotationId': '30186f4a-836c-4621-a92b-d12828add40f', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773415656129, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T15:27:36.335Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.39,22450161.0,22.62,17.17,1400.0,1400.02,21470046.0,300.0,302.58,000000000DFEC3B8,0.0,0.02,22160332.0,-0.01,3700.0,3699.61,000000000DFEC3B1
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,30186f4a-836c-4621-a92b-d12828add40f,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,199.398681640625,1029.359619140625,5.628018379211426,5992.33154296875,6425.306640625,4521.9228515625,7835.2587890625,6992.5205078125,975.8993530273438,17025.52734375,724.1296997070312,684.772705078125,580.4196166992188,692.224365234375,580.7632446289062,829.7525634765625,337.9546203613281,3088.162353515625,1453.74951171875,479.9189453125,64094.22265625,46441.26171875,15351.669921875,14389.7666015625,481.7400207519531,148.1434783935547,387.7917175292969,296.68035888671875,118.59580993652344,142.0989532470703,139.278076171875,171.52455139160156,342.0804748535156,301.2223815917969,315.3996276855469,279.614013671875,1494.164794921875,1148.124755859375,440.9496154785156,544.8712158203125,371.5857543945313,761.1248779296875,14378.8837890625,14791.7177734375,443.067138671875,1153.5728759765625,459.5280151367188,196.80657958984372,50788.875,49854.1875,52712.84765625,56393.0859375,229.2542724609375,556.9510498046875,407.5292053222656,273.4247741699219,18645.138671875,17281.830078125,14591.7412109375,16488.513671875,8065.970703125,8502.3291015625,8615.669921875,7622.79150390625,75418,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.420804977416992,20.64721298217773,1009.9481201171876,197457.0625,4.346688270568848,0,10529035,True,BME690,23912,0,0,0,10528741,24484,0,24.59077835083008,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 15, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 15:27:58.502,"{'cid': '531dd36a-085d-401e-adf9-4763355bb2d2', 'uuid': '354504cd-d43c-4854-969a-597681e40a7f', 'annotationId': '30186f4a-836c-4621-a92b-d12828add40f', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773415656129, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T15:27:36.335Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.33,22450161.0,22.61,17.17,1400.0,1400.03,21470046.0,300.0,303.18,000000000DFEC3B8,0.0,0.01,22160332.0,-0.01,3700.0,3699.33,000000000DFEC3B1
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,30186f4a-836c-4621-a92b-d12828add40f,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,199.4475860595703,1030.0462646484375,5.6570820808410645,5991.79931640625,6425.25439453125,4521.61181640625,7834.6103515625,6991.97119140625,975.4174194335938,17063.236328125,724.4904174804688,684.2889404296875,580.1322631835938,691.48193359375,581.04443359375,829.4054565429688,337.5661315917969,3091.824462890625,1454.3531494140625,480.2928466796875,64095.8828125,46438.96484375,15351.2802734375,14389.1083984375,482.5073547363281,148.0860137939453,387.49896240234375,296.7746276855469,118.62702941894533,142.0890655517578,139.22567749023438,171.48532104492188,342.0959167480469,301.2392883300781,315.457763671875,279.6419677734375,1494.1759033203125,1148.1611328125,440.99896240234375,544.8870239257812,371.6250915527344,760.6012573242188,14383.056640625,14774.56640625,442.7593078613281,1151.029052734375,459.0820007324219,196.7027740478516,50791.94140625,49855.51953125,52715.55859375,56397.09765625,229.2330017089844,556.8893432617188,407.3591918945313,273.44879150390625,18646.17578125,17282.732421875,14591.919921875,16488.5703125,8066.0712890625,8503.5390625,8615.28515625,7622.89404296875,75719,27.44322204589844,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.420473098754883,20.653322219848636,1009.948974609375,197100.765625,4.347892761230469,0,10529476,True,BME690,23913,0,0,0,10528741,24484,0,24.59077835083008,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 15, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 15:27:58.799,"{'cid': '531dd36a-085d-401e-adf9-4763355bb2d2', 'uuid': '354504cd-d43c-4854-969a-597681e40a7f', 'annotationId': '30186f4a-836c-4621-a92b-d12828add40f', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773415656129, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T15:27:36.335Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.56,22450161.0,22.61,17.15,1400.0,1400.13,21470046.0,300.0,300.31,000000000DFEC3B8,0.0,0.01,22160332.0,-0.01,3700.0,3699.91,000000000DFEC3B1
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,30186f4a-836c-4621-a92b-d12828add40f,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,199.43231201171875,1029.7056884765625,5.6545186042785645,5991.89794921875,6425.05908203125,4521.291015625,7835.89013671875,6991.94921875,977.5049438476562,17082.8359375,724.6878662109375,684.7354125976562,580.575439453125,693.0042724609375,580.7958374023438,830.1517333984375,338.0220642089844,3090.68701171875,1452.685791015625,479.8575439453125,64093.49609375,46436.58203125,15350.9287109375,14390.0595703125,481.7453918457031,148.14605712890625,387.8395690917969,296.45196533203125,118.60303497314452,142.09190368652344,139.2368621826172,171.5150146484375,342.07147216796875,301.2545166015625,315.4197082519531,279.6290283203125,1494.260986328125,1148.124755859375,440.9982299804688,544.889892578125,371.5199279785156,761.3599853515625,14384.16796875,14777.9921875,442.8131408691406,1151.859130859375,459.1755981445313,196.8831024169922,50792.6328125,49855.640625,52710.4140625,56396.04296875,229.3249969482422,556.5364990234375,407.3745727539063,273.3819274902344,18643.0078125,17281.005859375,14590.2978515625,16487.38671875,8065.7119140625,8503.021484375,8616.0771484375,7622.625,76020,27.44322204589844,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.420473098754883,20.653322219848636,1009.948974609375,196923.078125,4.347892761230469,0,10529916,True,BME690,23914,0,0,0,10528741,24484,0,24.59077835083008,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 15, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 15:27:59.104,"{'cid': '531dd36a-085d-401e-adf9-4763355bb2d2', 'uuid': '354504cd-d43c-4854-969a-597681e40a7f', 'annotationId': '30186f4a-836c-4621-a92b-d12828add40f', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773415656129, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T15:27:36.335Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.81,22450161.0,22.62,17.13,1400.0,1400.23,21470046.0,300.0,297.36,000000000DFEC3B8,0.0,0.01,22160332.0,-0.01,3700.0,3700.5,000000000DFEC3B1
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,30186f4a-836c-4621-a92b-d12828add40f,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,199.445556640625,1029.0576171875,5.629316329956055,5991.84619140625,6425.046875,4521.43359375,7835.87109375,6991.74462890625,978.0974731445312,17068.931640625,724.4649658203125,684.7130737304688,580.1937866210938,692.3938598632812,580.4596557617188,828.5265502929688,337.8812866210937,3086.156005859375,1452.6197509765625,479.8007507324219,64091.671875,46439.67578125,15349.2255859375,14390.228515625,481.6144409179688,148.07931518554688,387.5159606933594,296.47088623046875,118.6429672241211,142.0884552001953,139.2584228515625,171.49383544921875,342.08770751953125,301.2308044433594,315.4156799316406,279.6521301269531,1494.2042236328125,1148.103759765625,440.9695434570313,544.84619140625,371.4390563964844,761.2966918945312,14374.7548828125,14788.517578125,442.5033874511719,1154.2548828125,459.7048034667969,196.85289001464844,50793.4140625,49855.16796875,52712.54296875,56393.59765625,229.26373291015625,557.1380004882812,407.5038757324219,273.5699462890625,18643.158203125,17279.638671875,14591.2548828125,16487.708984375,8065.78759765625,8503.0673828125,8615.7353515625,7622.47509765625,76322,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.420473098754883,20.665504455566406,1009.948974609375,197457.0625,4.350457191467285,0,10530356,True,BME690,23915,0,0,0,10528741,24484,0,24.59077835083008,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 15, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 15:27:59.405,"{'cid': '531dd36a-085d-401e-adf9-4763355bb2d2', 'uuid': '354504cd-d43c-4854-969a-597681e40a7f', 'annotationId': '30186f4a-836c-4621-a92b-d12828add40f', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773415656129, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T15:27:36.335Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1601.03,22450161.0,22.62,17.11,1400.0,1400.32,21470046.0,300.0,294.44,000000000DFEC3B8,0.0,0.0,22160332.0,-0.01,3700.0,3701.07,000000000DFEC3B1
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,30186f4a-836c-4621-a92b-d12828add40f,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,199.4447784423828,1029.7037353515625,5.658247470855713,5992.78271484375,6425.25634765625,4521.2119140625,7835.03662109375,6991.53125,975.8671264648438,17037.130859375,724.5568237304688,684.758056640625,580.53173828125,692.0535278320312,581.0865478515625,829.1646728515625,337.6985778808594,3096.20361328125,1453.56982421875,479.69281005859375,64081.4765625,46438.73046875,15350.8671875,14390.712890625,482.0855102539063,148.10128784179688,387.46392822265625,296.57476806640625,118.57038116455078,142.08895874023438,139.2327880859375,171.50704956054688,342.08551025390625,301.2391967773437,315.420166015625,279.6299743652344,1494.2352294921875,1148.2237548828125,440.97998046875,544.8787841796875,371.5443115234375,760.4351196289062,14375.1640625,14786.8916015625,442.86663818359375,1152.8165283203125,459.52740478515625,196.804931640625,50792.77734375,49851.91015625,52708.671875,56397.04296875,229.34466552734372,556.7988891601562,407.3828125,273.2651062011719,18639.103515625,17281.0,14591.150390625,16488.564453125,8065.302734375,8502.7958984375,8615.5341796875,7622.9404296875,76623,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.420473098754883,20.665504455566406,1009.948974609375,197457.0625,4.350457191467285,0,10530356,True,BME690,23915,0,0,0,10528741,24484,0,24.59077835083008,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 15, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 15:27:59.704,"{'cid': '531dd36a-085d-401e-adf9-4763355bb2d2', 'uuid': '354504cd-d43c-4854-969a-597681e40a7f', 'annotationId': '30186f4a-836c-4621-a92b-d12828add40f', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773415656129, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T15:27:36.335Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.56,22450161.0,22.62,17.09,1400.0,1400.11,21470046.0,300.0,295.53,000000000DFEC3B8,0.0,0.0,22160332.0,-0.01,3700.0,3700.26,000000000DFEC3B1
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,30186f4a-836c-4621-a92b-d12828add40f,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,199.4356689453125,1028.2618408203125,5.663270950317383,5992.568359375,6425.25,4521.71875,7835.28662109375,6991.376953125,977.9119262695312,17031.732421875,724.158203125,684.1669311523438,580.5551147460938,692.3574829101562,580.5845336914062,830.0585327148438,337.6842346191406,3095.372802734375,1455.1661376953125,480.078857421875,64087.1171875,46440.7890625,15351.0869140625,14391.1484375,482.4216918945313,148.15658569335938,387.5191650390625,296.6020812988281,118.62686157226562,142.06793212890625,139.2643585205078,171.5150909423828,342.0720520019531,301.2599792480469,315.4307861328125,279.6357421875,1494.201904296875,1148.12548828125,440.9951477050781,544.908447265625,371.4892272949219,759.2767944335938,14375.7109375,14794.240234375,442.9741821289063,1152.4749755859375,459.7749938964844,196.8592987060547,50799.40625,49854.42578125,52711.17578125,56394.25,229.26010131835935,557.2308959960938,407.65966796875,273.28692626953125,18634.015625,17281.28125,14590.7724609375,16489.193359375,8065.6328125,8502.91796875,8616.353515625,7622.99365234375,76924,27.28205108642578,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.41980743408203,20.671628952026367,1009.9474487304688,196923.078125,4.351582050323486,0,10530796,True,BME690,23916,0,0,0,10528741,24484,0,24.59077835083008,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 15, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 15:28:00.006,"{'cid': '531dd36a-085d-401e-adf9-4763355bb2d2', 'uuid': '354504cd-d43c-4854-969a-597681e40a7f', 'annotationId': '30186f4a-836c-4621-a92b-d12828add40f', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773415656129, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T15:27:36.335Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.08,22450161.0,22.62,17.08,1400.0,1399.89,21470046.0,300.0,296.64,000000000DFEC3B8,0.0,0.0,22160332.0,-0.01,3700.0,3699.44,000000000DFEC3B1
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,30186f4a-836c-4621-a92b-d12828add40f,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,199.46176147460935,1027.212646484375,5.639296054840088,5992.486328125,6425.3779296875,4520.705078125,7834.99755859375,6991.97900390625,978.6095581054688,16986.56640625,724.3917846679688,684.152587890625,580.7708740234375,691.7780151367188,580.6082763671875,827.8216552734375,337.714599609375,3094.08447265625,1453.9561767578125,479.8222961425781,64081.0625,46440.23046875,15350.4814453125,14391.8681640625,482.0187377929688,148.1027069091797,387.5440673828125,296.65087890625,118.61979675292967,142.0717010498047,139.2034912109375,171.4930877685547,342.0677490234375,301.1932067871094,315.40496826171875,279.6329650878906,1494.1304931640625,1148.1551513671875,441.0127258300781,544.9015502929688,371.4434509277344,759.89208984375,14369.140625,14789.9423828125,442.9305725097656,1153.3577880859375,459.4810180664063,196.79933166503903,50796.3671875,49852.2578125,52712.46484375,56395.06640625,229.228515625,556.7702026367188,407.3730773925781,273.4787292480469,18638.64453125,17283.001953125,14590.5458984375,16489.39453125,8065.9736328125,8504.24609375,8616.21484375,7622.81591796875,77225,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.41980743408203,20.671628952026367,1009.9490356445312,198173.578125,4.351582050323486,0,10531236,True,BME690,23917,0,0,0,10528741,24484,0,24.59077835083008,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 15, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 15:28:00.305,"{'cid': '531dd36a-085d-401e-adf9-4763355bb2d2', 'uuid': '354504cd-d43c-4854-969a-597681e40a7f', 'annotationId': '30186f4a-836c-4621-a92b-d12828add40f', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773415656129, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T15:27:36.335Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.6,22450161.0,22.63,17.06,1400.0,1399.68,21470046.0,300.0,297.74,000000000DFEC3B8,0.0,0.0,22160332.0,-0.01,3700.0,3698.63,000000000DFEC3B1
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,30186f4a-836c-4621-a92b-d12828add40f,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,199.4774169921875,1024.8101806640625,5.643172264099121,5991.89404296875,6424.8623046875,4520.876953125,7834.8388671875,6991.7470703125,977.117919921875,16974.166015625,724.2254028320312,684.7698974609375,580.2609252929688,691.0115356445312,581.3436889648438,830.4562377929688,337.67315673828125,3086.811279296875,1454.629638671875,479.8102111816406,64091.140625,46440.46875,15349.5517578125,14391.1728515625,482.1642150878906,148.11949157714844,387.5330505371094,296.4701538085937,118.59314727783205,142.0839080810547,139.22789001464844,171.47915649414062,342.0726623535156,301.2279357910156,315.3987731933594,279.6869506835937,1494.196044921875,1148.0960693359375,441.0131530761719,544.8967895507812,371.4978332519531,761.1656494140625,14371.671875,14794.578125,442.8698120117188,1152.7486572265625,459.4741821289063,196.84043884277344,50795.86328125,49851.3828125,52711.68359375,56395.04296875,229.3247985839844,556.8185424804688,407.40185546875,273.1396484375,18639.412109375,17281.40625,14589.6005859375,16487.9765625,8065.6943359375,8503.6865234375,8615.9453125,7622.70263671875,77526,27.5238094329834,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.41980743408203,20.671628952026367,1009.9490356445312,198173.578125,4.351582050323486,0,10531236,True,BME690,23917,0,0,0,10528741,24484,0,24.59077835083008,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 15, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 15:28:00.608,"{'cid': '531dd36a-085d-401e-adf9-4763355bb2d2', 'uuid': '354504cd-d43c-4854-969a-597681e40a7f', 'annotationId': '30186f4a-836c-4621-a92b-d12828add40f', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773415656129, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T15:27:36.335Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.83,22450161.0,22.63,17.05,1400.0,1399.71,21470046.0,300.0,299.21,000000000DFEC3B8,0.0,0.01,22160332.0,-0.0,3700.0,3699.67,000000000DFEC3B1
