component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,T0_183225,H0_183225,SETP0_094324,FLW0_094324,ANLT0_094324,SETP0_181425,FLW0_181425,ANLT0_181425,bVOC_274625,GASR0_274625,H0_274625,T0_274625,P0_274625,SETP0_543024,FLW0_543024,ANLT0_543024,SETP0_183624,FLW0_183624,ANLT0_183624,SETP0_453024,FLW0_453024,ANLT0_453024
0000000027-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1266.0009765625,481592.84375,198420.796875,8103.3017578125,7117.611328125,25922.1796875,182861.875,176238.765625,233330.734375,68883.9375,124232.1171875,18609.27734375,271652.5625,5769.341796875,18993.35546875,36929.93359375,254831.0,51890.73046875,189818.0625,19432.123046875,6893.845703125,13157.396484375,25898.734375,45514.02734375,2896444.5,355647.3125,1392026.375,3522222.25,11250240,5534.84619140625,67858.0,141338144,60436044,20919.271484375,85876.5390625,202260.28125,672070.0625,4300.23291015625,2714044.25,1107869.5,62725.71875,484624.6875,21051.2890625,820595.0,693.763427734375,423389.15625,440728.375,235733.15625,923471.8125,69449.375,77103.0703125,17175.82421875,4149.615234375,273566.53125,14891.0400390625,142705.125,31170.87109375,401513.90625,1095859.625,58432.2265625,7248.091796875,121955.0234375,13529.734375,600376.875,69745,33.890113830566406,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194655551,24484,0,38.19660949707031,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:49:23.184,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': '69f71364-92bd-4c57-8ce2-98cc5f66d828', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1768780141606, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-01-18T23:49:01.850Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.85,20.37,1600.0,1599.48,21470060.0,1100.0,1100.79,24020116.0,0.0,571376.4,14.31,32.59,1009.78,1400.0,1401.69,22450138.0,0.0,0.02,22040109.0,2900.0,2900.79,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1265.568603515625,481997.8125,198395.75,8103.1328125,7116.76416015625,25922.11328125,182989.625,176249.015625,232886.34375,68845.7578125,124216.9140625,18608.5078125,272539.90625,5774.6796875,18993.6640625,36928.8515625,254735.6875,51888.13671875,188821.375,19426.259765625,6893.4208984375,13160.771484375,25898.837890625,45510.0078125,2893637.0,354628.8125,1391052.125,3521168.5,11248808,5534.0126953125,68236.3515625,141015312,60138780,20918.1015625,85871.5,202318.09375,672035.5625,4300.2958984375,2715304.25,1104492.375,62720.609375,484504.21875,21048.34375,821423.0,692.6497192382812,423521.125,440262.5,235736.625,924218.1875,69441.4140625,77092.546875,17172.203125,4145.73095703125,272439.90625,14886.9169921875,142345.296875,31173.052734375,401646.0,1096320.5,58429.140625,7248.06298828125,121943.78125,13530.0625,600454.6875,70045,33.890113830566406,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194655551,24484,0,38.19660949707031,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:49:23.484,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': '69f71364-92bd-4c57-8ce2-98cc5f66d828', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1768780141606, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-01-18T23:49:01.850Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.84,20.35,1600.0,1599.91,21470060.0,1100.0,1100.65,24020116.0,0.0,571872.34,14.3,32.59,1009.79,1400.0,1401.05,22450138.0,0.0,0.02,22040109.0,2900.0,2900.08,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1266.932373046875,481883.375,198391.109375,8103.2158203125,7117.044921875,25920.95703125,182946.515625,176206.140625,232966.78125,68915.1015625,124239.265625,18610.46484375,272654.1875,5764.47802734375,18992.009765625,36928.1640625,254692.5,51885.23046875,188228.046875,19430.640625,6894.13232421875,13153.4580078125,25900.650390625,45513.74609375,2890337.0,355505.0625,1391378.875,3519767.25,11240946,5535.18310546875,69246.8671875,140475696,59927904,20918.4296875,85878.8515625,202374.53125,672147.75,4300.14892578125,2720449.5,1106428.0,62731.09765625,484663.15625,21053.11328125,821270.875,692.776123046875,423238.8125,440247.3125,235718.125,924638.125,69452.390625,77079.8515625,17171.603515625,4148.8837890625,272020.5,14892.6796875,142284.171875,31174.5703125,401584.0625,1097003.375,58445.0078125,7247.98046875,121872.6171875,13529.1337890625,601341.125,70346,33.890113830566406,35.743595123291016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194655551,24484,0,38.19660949707031,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:49:23.786,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': '69f71364-92bd-4c57-8ce2-98cc5f66d828', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1768780141606, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-01-18T23:49:01.850Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.84,20.34,1600.0,1600.34,21470060.0,1100.0,1100.51,24020116.0,0.0,572371.58,14.3,32.59,1009.8,1400.0,1400.4,22450138.0,0.0,0.02,22040109.0,2900.0,2899.36,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1265.86865234375,481443.0625,198367.21875,8103.056640625,7117.212890625,25919.482421875,182944.359375,176199.4375,233149.625,68904.5859375,124223.8125,18608.822265625,271301.09375,5766.8154296875,18992.744140625,36920.34765625,254900.546875,51882.25390625,188346.046875,19439.591796875,6893.68310546875,13158.1748046875,25900.509765625,45511.828125,2887906.75,355406.40625,1394332.25,3518179.0,11226296,5534.93603515625,68444.5234375,139345232,59842252,20918.306640625,85879.734375,202401.921875,672359.5,4299.1513671875,2728591.0,1108548.5,62716.453125,484181.21875,21051.845703125,820179.8125,692.6445922851562,423347.8125,440575.875,235695.140625,924910.5625,69481.7421875,77107.6875,17176.18359375,4140.46630859375,273904.625,14901.2470703125,142037.71875,31173.931640625,401638.3125,1097920.5,58452.171875,7247.8818359375,121951.671875,13531.7041015625,602673.0,70647,33.970699310302734,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194660566,24484,0,37.003326416015625,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:49:24.084,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': '69f71364-92bd-4c57-8ce2-98cc5f66d828', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1768780141606, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-01-18T23:49:01.850Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.84,20.33,1600.0,1600.51,21470060.0,1100.0,1100.4,24020116.0,0.0,572150.04,14.3,32.59,1009.8,1400.0,1399.99,22450138.0,0.0,0.02,22040109.0,2900.0,2899.05,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1265.7633056640625,481114.46875,198370.78125,8103.16259765625,7117.26171875,25918.00390625,182844.296875,176198.78125,233101.171875,68859.484375,124222.6015625,18608.748046875,271465.90625,5763.548828125,18993.478515625,36927.19140625,254825.234375,51899.6171875,188083.65625,19438.826171875,6893.15087890625,13156.35546875,25902.095703125,45516.9296875,2886132.5,355067.0625,1393880.5,3516785.75,11217022,5535.29345703125,67258.5234375,138673856,59895796,20917.189453125,85875.3046875,202383.1875,672440.875,4299.6455078125,2729202.5,1108199.25,62712.02734375,484238.53125,21050.787109375,820380.25,692.6790771484375,423565.34375,440345.4375,235657.359375,925231.5625,69459.8125,77117.1171875,17174.271484375,4138.828125,274090.375,14896.2412109375,140686.671875,31176.609375,401995.03125,1098669.625,58453.3203125,7248.0966796875,121918.8359375,13528.8369140625,603369.8125,70948,33.890113830566406,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194660566,24484,0,37.003326416015625,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:49:24.388,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': '69f71364-92bd-4c57-8ce2-98cc5f66d828', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1768780141606, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-01-18T23:49:01.850Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.84,20.33,1600.0,1600.05,21470060.0,1100.0,1100.4,24020116.0,0.0,571521.83,14.3,32.59,1009.79,1400.0,1400.28,22450138.0,0.0,0.02,22040109.0,2900.0,2900.28,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1265.5833740234375,480966.28125,198359.234375,8102.90771484375,7116.3896484375,25917.8671875,182909.1875,176189.4375,233174.6875,68974.5234375,124214.625,18610.04296875,271129.59375,5774.22607421875,18994.333984375,36927.1953125,255007.21875,51906.9609375,188430.515625,19426.87109375,6893.36669921875,13162.0546875,25902.64453125,45521.17578125,2884549.0,355819.90625,1395041.75,3515055.5,11202482,5534.59130859375,67988.328125,137620352,60058608,20918.166015625,85873.59375,202329.734375,672550.125,4301.17138671875,2732356.0,1110943.75,62702.76171875,484538.96875,21050.853515625,819896.9375,693.32568359375,423449.8125,440171.25,235612.328125,925407.6875,69465.171875,77156.921875,17177.69921875,4135.01123046875,274193.15625,14916.3623046875,140399.171875,31176.451171875,402100.8125,1099302.5,58447.27734375,7248.568359375,122097.71875,13527.2587890625,603729.0625,71249,33.970699310302734,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194660566,24484,0,37.003326416015625,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:49:24.688,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': '69f71364-92bd-4c57-8ce2-98cc5f66d828', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1768780141606, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-01-18T23:49:01.850Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.84,20.34,1600.0,1599.6,21470060.0,1100.0,1100.4,24020116.0,0.0,570901.88,14.31,32.58,1009.78,1400.0,1400.56,22450138.0,0.0,0.03,22040109.0,2900.0,2901.5,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1264.315673828125,481613.8125,198361.640625,8102.880859375,7116.673828125,25915.958984375,182869.90625,176183.0625,233201.296875,68968.390625,124224.1015625,18611.416015625,272065.0625,5770.3681640625,18993.666015625,36924.5390625,255048.53125,51905.99609375,188606.09375,19424.435546875,6893.361328125,13150.9326171875,25902.35546875,45515.35546875,2883609.0,355544.53125,1393598.75,3513700.0,11198331,5534.97607421875,66903.3984375,137275840,60318068,20918.6484375,85871.125,202321.484375,672579.625,4299.83251953125,2734253.5,1110111.75,62699.390625,484314.625,21048.984375,818642.6875,693.7973022460938,423337.21875,440497.9375,235642.84375,924952.5,69457.1640625,77133.1484375,17174.603515625,4126.92236328125,273949.15625,14920.5224609375,139841.671875,31175.857421875,402130.65625,1099624.0,58429.83203125,7248.021484375,122091.2578125,13539.408203125,603961.125,71550,33.80952835083008,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194660566,24484,0,37.003326416015625,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:49:24.990,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': '69f71364-92bd-4c57-8ce2-98cc5f66d828', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1768780141606, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-01-18T23:49:01.850Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.84,20.34,1600.0,1599.15,21470060.0,1100.0,1100.4,24020116.0,0.0,570277.79,14.31,32.58,1009.77,1400.0,1400.85,22450138.0,0.0,0.03,22040109.0,2900.0,2902.72,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1266.002685546875,480910.34375,198347.109375,8103.1728515625,7116.77734375,25915.990234375,182965.734375,176173.96875,233289.90625,68971.75,124241.8984375,18610.5625,272579.84375,5759.1513671875,18988.173828125,36921.7890625,254100.5625,51905.72265625,188803.484375,19431.208984375,6893.91845703125,13155.8125,25902.1015625,45520.1328125,2884186.5,356204.1875,1392593.5,3514215.75,11196735,5535.232421875,68130.78125,137070176,60655220,20911.720703125,85858.5625,202321.984375,672597.125,4298.9228515625,2734265.25,1109860.125,62692.70703125,484251.84375,21048.703125,818506.75,694.1041870117188,423209.375,439981.375,235583.96875,924004.875,69458.234375,77113.2109375,17182.373046875,4143.63427734375,273795.8125,14921.857421875,140195.015625,31177.220703125,401833.0,1099751.625,58432.84765625,7248.18896484375,122207.078125,13538.109375,604019.9375,71851,33.970699310302734,35.501834869384766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194660566,24484,0,37.003326416015625,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:49:25.289,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': '69f71364-92bd-4c57-8ce2-98cc5f66d828', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1768780141606, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-01-18T23:49:01.850Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.84,20.33,1600.0,1599.41,21470060.0,1100.0,1100.55,24020116.0,0.0,570353.93,14.31,32.58,1009.77,1400.0,1400.47,22450138.0,0.0,0.03,22040109.0,2900.0,2902.41,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1264.38671875,480965.71875,198339.671875,8103.13623046875,7117.13330078125,25915.99609375,182907.015625,176199.96875,233263.28125,68940.390625,124254.515625,18611.45703125,272483.0,5783.796875,18992.064453125,36919.0546875,254283.3125,51903.76171875,188857.375,19435.533203125,6893.48876953125,13155.5029296875,25900.689453125,45519.99609375,2886323.25,354225.625,1396385.625,3516546.25,11202613,5533.76611328125,67926.5234375,137494992,61004672,20912.53125,85872.4453125,202333.421875,672625.375,4298.14599609375,2739289.0,1110084.75,62691.5078125,484260.40625,21047.634765625,819274.4375,693.4381103515625,423312.5625,440582.3125,235594.828125,922972.625,69442.265625,77096.734375,17176.662109375,4143.826171875,273615.5625,14893.7119140625,141212.390625,31175.330078125,401745.5625,1099157.375,58440.16015625,7248.24609375,121970.390625,13538.6630859375,603041.0625,72152,33.890113830566406,35.743595123291016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194660566,24484,0,37.003326416015625,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:49:25.590,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': '69f71364-92bd-4c57-8ce2-98cc5f66d828', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1768780141606, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-01-18T23:49:01.850Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.83,20.33,1600.0,1599.72,21470060.0,1100.0,1100.72,24020116.0,0.0,570602.34,14.31,32.58,1009.77,1400.0,1400.02,22450138.0,0.0,0.04,22040109.0,2900.0,2901.86,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1264.80908203125,480844.25,198333.4375,8102.67138671875,7117.77197265625,25916.716796875,182936.34375,176198.109375,232863.265625,68904.96875,124263.7265625,18610.783203125,273367.59375,5762.92626953125,18993.11328125,36925.66015625,254812.21875,51912.93359375,188736.171875,19424.609375,6893.10888671875,13157.7353515625,25900.904296875,45526.1640625,2888291.0,355724.0625,1396081.375,3518799.5,11209468,5533.93359375,68624.1171875,137938784,61309596,20914.44921875,85881.7109375,202281.421875,672732.0625,4297.48974609375,2744089.0,1108137.0,62690.6796875,484585.625,21044.90234375,818313.75,693.34326171875,423517.5,440292.5,235604.578125,922042.8125,69477.28125,77102.8203125,17175.62109375,4136.7763671875,273526.96875,14897.5517578125,141412.0,31169.923828125,401650.375,1098547.5,58429.8984375,7248.23486328125,122013.3046875,13531.86328125,603313.5625,72453,33.890113830566406,35.824180603027344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194660566,24484,0,37.003326416015625,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:49:25.891,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': '69f71364-92bd-4c57-8ce2-98cc5f66d828', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1768780141606, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-01-18T23:49:01.850Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.83,20.32,1600.0,1600.03,21470060.0,1100.0,1100.88,24020116.0,0.0,570850.75,14.3,32.59,1009.77,1400.0,1399.57,22450138.0,0.0,0.05,22040109.0,2900.0,2901.31,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1264.9320068359375,481036.125,198359.625,8102.97509765625,7116.75341796875,25916.99609375,183030.25,176226.453125,232909.609375,68959.3828125,124266.328125,18610.62109375,273382.5625,5783.4013671875,18991.0703125,36924.7421875,254730.34375,51910.51171875,190059.109375,19430.3203125,6893.15283203125,13159.0927734375,25902.15234375,45528.125,2889591.25,355479.21875,1394588.375,3520548.25,11223662,5534.37060546875,68216.1484375,139095008,61540956,20910.720703125,85862.0859375,202252.671875,672674.3125,4299.86767578125,2745560.75,1107039.625,62691.42578125,484194.46875,21042.525390625,819166.75,694.0750732421875,423253.0625,440230.90625,235598.84375,921640.125,69457.0703125,77142.671875,17176.998046875,4137.6455078125,273775.46875,14910.171875,140525.9375,31172.53515625,401569.90625,1097823.875,58424.39453125,7248.76904296875,121993.765625,13530.1123046875,603057.5625,72754,33.890113830566406,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194660566,24484,0,37.003326416015625,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:49:26.192,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': '69f71364-92bd-4c57-8ce2-98cc5f66d828', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1768780141606, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-01-18T23:49:01.850Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.83,20.32,1600.0,1600.19,21470060.0,1100.0,1100.8,24020116.0,0.0,571099.15,14.3,32.59,1009.77,1400.0,1399.41,22450138.0,0.0,0.04,22040109.0,2900.0,2901.06,22340093.0
