component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_454625,GASR0_454625,H0_454625,T0_454625,P0_454625,SETP0_183624,FLW0_183624,ANLT0_183624,SETP0_181425,FLW0_181425,ANLT0_181425,SETP0_094324,FLW0_094324,ANLT0_094324,SETP0_453024,FLW0_453024,ANLT0_453024,SETP0_543024,FLW0_543024,ANLT0_543024
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,adcc6d7b-18aa-414f-8822-fa20f6680df9,cef005ed-135f-4b62-b67e-4518ada868d3,10877368,7573473.0,4406515.5,215173.34375,188838480,187785792,132732624,133576384,1778.008056640625,3208.484619140625,31495.046875,34238.88671875,41025.4296875,514237.53125,8652.1396484375,2941.424072265625,1378.0848388671875,7199.53662109375,11319095,77627.9765625,3444064.5,387912.25,30146.509765625,27865.3984375,1645572480,712516160,704301632,2253946112.0,641009600,628844864,101013040,101646616,249218896,150620160,139636944,852018944,108584120,109548864,160.5817108154297,60110.5625,11388122,6464311.0,39885.6328125,124743464,1015.5057373046876,449208.03125,118297280,119250392,12697.939453125,77661.640625,10155.076171875,4966.64892578125,65359.5625,409396.5625,6254.75,59359.7109375,55547.66796875,5021618.0,2125920.0,38605.77734375,290863584,292218080,234784624,236841888,16048,27.201465606689453,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67348654,24484,0,46.77023315429688,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:03:29.039,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'ed1704ba-9fc9-4901-b27a-b30db33af5aa', 'annotationId': 'adcc6d7b-18aa-414f-8822-fa20f6680df9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524196611, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:03:16.841Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,685578.27,56.97,24.42,1015.48,12.0,12.01,22040109.0,1600.0,1599.26,24020116.0,200.0,200.37,21470060.0,3800.0,3800.92,22340093.0,1388.0,1387.24,22450138.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,adcc6d7b-18aa-414f-8822-fa20f6680df9,cef005ed-135f-4b62-b67e-4518ada868d3,10890269,7573997.0,4409566.0,215731.171875,188917104,187861792,132886784,133731288,1778.018798828125,3206.7548828125,31502.630859375,34248.57421875,40824.98828125,505207.25,8662.9970703125,2937.33837890625,1373.8876953125,7212.58935546875,11320872,77635.296875,3445839.25,387416.40625,30213.3046875,27841.943359375,1666920192,715583744,707131520,2344008704.0,640971328,628813568,100969504,101602496,248933824,150532224,139552448,847103296,108627768,109595112,160.55287170410156,60158.03125,11371691,6440559.0,39726.02734375,124728544,1015.7276611328124,447882.09375,118168088,119119480,12706.064453125,77649.7265625,10123.986328125,4975.439453125,65407.35546875,409508.5625,6237.95947265625,59370.51953125,55467.34375,5022205.5,2126435.0,38528.1875,291089184,292456448,234755264,236806080,16349,27.201465606689453,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67348654,24484,0,46.77023315429688,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:03:29.338,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'ed1704ba-9fc9-4901-b27a-b30db33af5aa', 'annotationId': 'adcc6d7b-18aa-414f-8822-fa20f6680df9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524196611, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:03:16.841Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,686698.25,57.01,24.42,1015.49,12.0,12.0,22040109.0,1600.0,1599.47,24020116.0,200.0,200.34,21470060.0,3800.0,3804.0,22340093.0,1388.0,1387.1,22450138.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,adcc6d7b-18aa-414f-8822-fa20f6680df9,cef005ed-135f-4b62-b67e-4518ada868d3,10867826,7594016.0,4429058.0,216100.53125,188872496,187821552,132821456,133664032,1782.21044921875,3205.97314453125,31481.287109375,34203.6875,40787.98828125,507814.875,8674.4765625,2929.500244140625,1378.77685546875,7198.1044921875,11321455,77648.71875,3447777.75,387027.125,30321.853515625,27917.474609375,1748786944,717554112,708960960,2459392512.0,642018304,629731712,100910920,101540496,248961776,150554672,139554464,844852288,108702384,109678184,160.572998046875,60179.83984375,11381466,6416518.0,39840.94921875,124907312,1016.933837890625,447659.3125,118011112,118963312,12711.2041015625,77661.625,10134.326171875,4947.36767578125,65432.44140625,408295.375,6233.30712890625,59221.62109375,55411.328125,5023051.0,2127348.5,38569.14453125,291267136,292631392,234716096,236762464,16650,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67348654,24484,0,46.77023315429688,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:03:29.642,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'ed1704ba-9fc9-4901-b27a-b30db33af5aa', 'annotationId': 'adcc6d7b-18aa-414f-8822-fa20f6680df9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524196611, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:03:16.841Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,687836.96,57.04,24.42,1015.49,12.0,11.99,22040109.0,1600.0,1599.69,24020116.0,200.0,200.32,21470060.0,3800.0,3807.11,22340093.0,1388.0,1386.97,22450138.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,adcc6d7b-18aa-414f-8822-fa20f6680df9,cef005ed-135f-4b62-b67e-4518ada868d3,10885483,7603432.5,4435635.5,215986.9375,188677904,187622000,132908528,133753776,1790.8016357421875,3210.970947265625,31478.4765625,34211.78125,40429.7109375,488126.5,8686.1044921875,2932.1357421875,1377.7098388671875,7184.19140625,11320745,77553.9609375,3448603.25,386436.84375,30239.05078125,27803.521484375,1795724032,719125312,710576768,2537152512.0,640275712,628065728,101056960,101687424,248908192,150592048,139575504,842860800,108796600,109769272,160.5675506591797,60183.7890625,11371359,6398894.0,39543.33984375,125012792,1015.351806640625,447603.0625,117886032,118838360,12704.685546875,77666.9609375,10147.3583984375,4947.4189453125,65519.8515625,408229.71875,6236.55517578125,59230.00390625,55633.85546875,5022205.5,2126373.25,38528.8671875,290929472,292293728,234214464,236271440,16953,27.5238094329834,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67348654,24484,0,46.77023315429688,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:03:29.943,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'ed1704ba-9fc9-4901-b27a-b30db33af5aa', 'annotationId': 'adcc6d7b-18aa-414f-8822-fa20f6680df9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524196611, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:03:16.841Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,688319.44,57.08,24.42,1015.49,12.0,11.99,22040109.0,1600.0,1600.1,24020116.0,200.0,200.2,21470060.0,3800.0,3803.82,22340093.0,1388.0,1387.21,22450138.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,adcc6d7b-18aa-414f-8822-fa20f6680df9,cef005ed-135f-4b62-b67e-4518ada868d3,10886874,7589262.5,4426281.0,216418.125,188838384,187781472,133166568,134012808,1784.6627197265625,3209.363037109375,31483.49609375,34258.66015625,40355.2890625,479253.75,8668.828125,2942.461181640625,1374.7413330078125,7191.49462890625,11320833,77595.75,3447271.0,386685.21875,30183.666015625,27760.064453125,1730228608,715338816,706996352,2436492800.0,641134400,628946176,100922168,101555008,248728480,150559824,139546352,840881728,108764264,109738168,160.5431365966797,60240.66015625,11347818,6397860.5,39813.64453125,124952504,1015.2588500976562,447207.25,117901944,118853792,12701.111328125,77674.0,10148.0439453125,4952.58447265625,65340.14453125,409324.34375,6235.61328125,59322.45703125,55629.45703125,5022455.0,2126926.75,38627.8203125,290893472,292277056,234020848,236076560,17252,27.201465606689453,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67348654,24484,0,46.77023315429688,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:03:30.242,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'ed1704ba-9fc9-4901-b27a-b30db33af5aa', 'annotationId': 'adcc6d7b-18aa-414f-8822-fa20f6680df9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524196611, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:03:16.841Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,687247.9,57.11,24.42,1015.48,12.0,11.98,22040109.0,1600.0,1600.5,24020116.0,200.0,200.08,21470060.0,3800.0,3800.54,22340093.0,1388.0,1387.44,22450138.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,adcc6d7b-18aa-414f-8822-fa20f6680df9,cef005ed-135f-4b62-b67e-4518ada868d3,10879828,7594125.5,4432091.5,216291.890625,189010960,187959712,133390888,134237648,1780.4791259765625,3180.940673828125,31498.32421875,34239.24609375,40328.125,476138.125,8672.1650390625,2930.728759765625,1374.597900390625,7182.255859375,11318909,77678.1171875,3445063.0,385580.15625,30112.904296875,27616.03515625,1760072064,716813760,708376512,2548799488.0,640712576,628533568,100936344,101570056,248516032,150574480,139561296,839453760,108757336,109728120,160.5546112060547,60202.51953125,11335205,6404766.0,39974.05859375,124804264,1016.2380981445312,447521.25,117862688,118811304,12708.9453125,77655.3828125,10140.9521484375,4951.71826171875,65401.56640625,408362.0625,6237.515625,59328.94921875,55793.15234375,5025398.0,2129649.75,38611.90625,290909888,292288832,233991344,236061552,17553,27.44322204589844,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67348654,24484,0,46.77023315429688,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:03:30.542,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'ed1704ba-9fc9-4901-b27a-b30db33af5aa', 'annotationId': 'adcc6d7b-18aa-414f-8822-fa20f6680df9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524196611, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:03:16.841Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,686172.78,57.14,24.41,1015.48,12.0,11.97,22040109.0,1600.0,1600.91,24020116.0,200.0,199.96,21470060.0,3800.0,3797.26,22340093.0,1388.0,1387.68,22450138.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,adcc6d7b-18aa-414f-8822-fa20f6680df9,cef005ed-135f-4b62-b67e-4518ada868d3,10890981,7608709.5,4441266.0,216544.15625,189211888,188169456,133609296,134457360,1780.8001708984375,3188.283935546875,31476.822265625,34255.1796875,40386.83203125,474722.28125,8670.73828125,2933.390380859375,1378.345458984375,7189.7021484375,11318129,77705.375,3446796.25,385845.84375,30224.09765625,27773.7734375,1718004736,716275072,707799808,2545818880.0,640061824,627890240,100888504,101522160,248613712,150624880,139613664,843738944,108823936,109796848,160.55075073242188,60219.81640625,11330886,6428390.5,39757.72265625,124842336,1015.6563720703124,447601.40625,117768872,118716640,12707.4833984375,77670.0703125,10137.8916015625,4964.12939453125,65522.26953125,410987.09375,6243.83154296875,59426.2734375,55379.50390625,5026583.0,2130385.25,38578.0078125,290651840,292045888,233746960,235805776,17854,27.28205108642578,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67348654,24484,0,46.77023315429688,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:03:30.844,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'ed1704ba-9fc9-4901-b27a-b30db33af5aa', 'annotationId': 'adcc6d7b-18aa-414f-8822-fa20f6680df9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524196611, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:03:16.841Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,685090.49,57.16,24.41,1015.47,12.0,11.97,22040109.0,1600.0,1600.9,24020116.0,200.0,199.98,21470060.0,3800.0,3795.28,22340093.0,1388.0,1387.71,22450138.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,adcc6d7b-18aa-414f-8822-fa20f6680df9,cef005ed-135f-4b62-b67e-4518ada868d3,10918281,7627066.0,4452248.5,216667.734375,189570576,188517344,133810816,134659504,1781.4530029296875,3179.178955078125,31466.123046875,34256.125,40987.68359375,489574.28125,8663.3212890625,2931.5986328125,1378.7774658203125,7188.35986328125,11317997,77717.2890625,3459680.0,389067.15625,30306.3984375,28019.181640625,1679105536,716228608,707715712,2557352192.0,641468864,629221632,100846952,101481432,248399872,150667936,139667536,845485312,108817192,109794352,160.5643768310547,60261.93359375,11287384,6445274.5,39507.4375,124894240,1016.0550537109376,449252.9375,117827120,118773944,12706.591796875,77693.4921875,10125.412109375,4964.69873046875,65420.92578125,412129.625,6255.2509765625,59392.0390625,55548.1796875,5031106.5,2134046.0,38559.49609375,290534848,291948640,233498592,235565008,18155,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67353663,24484,0,45.85288619995117,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:03:31.145,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'ed1704ba-9fc9-4901-b27a-b30db33af5aa', 'annotationId': 'adcc6d7b-18aa-414f-8822-fa20f6680df9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524196611, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:03:16.841Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,684651.57,57.19,24.41,1015.47,12.0,11.98,22040109.0,1600.0,1600.68,24020116.0,200.0,200.08,21470060.0,3800.0,3794.04,22340093.0,1388.0,1387.64,22450138.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,adcc6d7b-18aa-414f-8822-fa20f6680df9,cef005ed-135f-4b62-b67e-4518ada868d3,10944198,7639026.5,4462384.5,216324.625,189670480,188606688,133826352,134675408,1796.098388671875,3181.340087890625,31458.6640625,34201.24609375,41032.33984375,501094.28125,8665.986328125,2929.236083984375,1379.3729248046875,7198.27587890625,11319215,77713.4453125,3463148.5,388995.65625,30247.748046875,27954.990234375,1625347456,714292672,705860608,2410327296.0,643085120,630744128,100765904,101399928,248468320,150687968,139706400,847498944,108888416,109863672,160.5438690185547,60247.0390625,11275640,6459467.0,39636.203125,124908688,1017.00390625,449744.375,117818672,118763688,12711.671875,77673.7109375,10147.8359375,4958.90869140625,65284.37109375,412640.0625,6250.2724609375,59428.51953125,55707.04296875,5031742.5,2134651.5,38609.109375,290471520,291859744,233529968,235590160,18456,27.201465606689453,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67353663,24484,0,45.85288619995117,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:03:31.446,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'ed1704ba-9fc9-4901-b27a-b30db33af5aa', 'annotationId': 'adcc6d7b-18aa-414f-8822-fa20f6680df9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524196611, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:03:16.841Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,685010.0,57.22,24.41,1015.46,12.0,11.98,22040109.0,1600.0,1600.47,24020116.0,200.0,200.17,21470060.0,3800.0,3792.8,22340093.0,1388.0,1387.57,22450138.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,adcc6d7b-18aa-414f-8822-fa20f6680df9,cef005ed-135f-4b62-b67e-4518ada868d3,10960547,7642327.5,4464652.0,216811.625,189574128,188500592,133699248,134541904,1785.0506591796875,3177.11474609375,31461.6328125,34197.37109375,41130.08984375,500581.4375,8678.1513671875,2933.169677734375,1378.745849609375,7198.69873046875,11320485,77694.0859375,3472187.25,390410.34375,30146.072265625,27827.033203125,1644836480,715219200,706744704,2482463744.0,641217088,628998976,100773984,101407512,248272416,150644000,139678112,844768896,108923120,109898256,160.54823303222656,60215.49609375,11253965,6466036.0,39536.29296875,124862688,1014.538330078125,449833.75,117787848,118734224,12706.8916015625,77654.0078125,10149.5302734375,4959.7255859375,65285.10546875,412530.03125,6259.84326171875,59490.37109375,55851.3046875,5033740.0,2136572.25,38653.890625,290734496,292084640,233747696,235796160,18757,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67353663,24484,0,45.85288619995117,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:03:31.747,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'ed1704ba-9fc9-4901-b27a-b30db33af5aa', 'annotationId': 'adcc6d7b-18aa-414f-8822-fa20f6680df9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524196611, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:03:16.841Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,685368.43,57.24,24.41,1015.45,12.0,11.98,22040109.0,1600.0,1600.34,24020116.0,200.0,200.28,21470060.0,3800.0,3792.65,22340093.0,1388.0,1387.55,22450138.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,adcc6d7b-18aa-414f-8822-fa20f6680df9,cef005ed-135f-4b62-b67e-4518ada868d3,10930701,7651986.0,4471102.5,217022.796875,189402448,188325824,133607112,134450288,1784.8427734375,3179.966552734375,31439.947265625,34237.875,41047.9921875,498160.71875,8683.5107421875,2929.65087890625,1379.2803955078125,7200.53076171875,11321175,77732.390625,3478869.25,390355.3125,30264.296875,27715.263671875,1679342848,716734208,708338304,2558965760.0,641895424,629622272,100776608,101409496,248169040,150673584,139708688,843120576,108978024,109953648,160.54884338378906,60223.12109375,11243842,6491765.0,39567.58203125,125077744,1015.4271240234376,449954.3125,117910088,118865784,12706.169921875,77664.8671875,10155.3056640625,4974.59716796875,65570.9609375,412393.40625,6260.685546875,59378.0234375,55807.0703125,5033098.0,2135824.75,38595.17578125,290774208,292092480,233855136,235909040,19058,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67353663,24484,0,45.85288619995117,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:03:32.050,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'ed1704ba-9fc9-4901-b27a-b30db33af5aa', 'annotationId': 'adcc6d7b-18aa-414f-8822-fa20f6680df9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524196611, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:03:16.841Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,685729.25,57.27,24.41,1015.44,12.0,11.98,22040109.0,1600.0,1600.38,24020116.0,200.0,200.4,21470060.0,3800.0,3795.15,22340093.0,1388.0,1387.65,22450138.0
