component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_183425,FLW0_183425,ANLT0_183425,FLW0_091225,SETP0_093324,FLW0_093324,ANLT0_093324,FLW0_093125,SETP0_453624,FLW0_453624,ANLT0_453624
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4399818151.4848,6644596429.4694,4556593627.7893,8246.3036,5768.6854,6929414949.3538,4607045586.3589,4418152646.2396,4398622338.3555,6648549144.5824,4561353483.0167,12496.7557,83501.9924,6930693449.7817,4669376910.4162,4811748968.6969,4407179701.426,6692855213.1701,4654033717.1053,244694.5876,4901.6677,6940352457.5826,4611343898.7577,4682321860.7946,4470950443.578,6692132185.3634,4693742669.2731,12952899.1156,8892817.969,6947445504.6835,4646957589.9386,4782126364.02,4403575443.8693,6662035294.1176,4576678026.8022,6318098.0611,638352.9218,6928365636.4589,4638087814.5618,4775017759.3161,4395676426.4681,6658016292.9369,4585886438.6178,922553.4747,3790.4783,6925199406.58,4606794641.3037,4372306207.9612,4378418372.9939,6683294554.0381,4602156714.684,28577.4178,16727.1848,6928263488.7376,4724072554.267,4811148853.5727,3054006027.5878,6658552830.5056,4562110899.9827,26644.123,7812.3706,6930645414.8472,4640164145.1019,4313471852.0533,21.4799,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:04:11.224,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '854b0870-96c5-4904-9b5f-fa2ea431ed6a', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759370403206, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T02:00:03.630Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.9,166530.87,33.15,25.0,102628.11,0.53,134091.88,32.93,25.01,102674.81,10.0,9.98,22160328.0,0.14,2500.0,2500.76,22450181.0,0.15,2490.0,2489.17,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4400064512.541,6645155909.4719,4556856847.0696,8243.6074,5767.5772,6928816030.7343,4606783042.394,4451440278.4014,4398625118.1409,6648557531.0299,4561356937.2481,12497.5458,83557.2094,6929483932.9375,4675423778.6933,4812622413.6885,4408654853.4492,6692858590.1224,4656222966.6197,244622.2414,4901.7415,6939749016.1784,4611078539.5019,4692309649.1747,4472215125.4804,6692134717.65,4693189006.6931,12952861.392,8890230.8003,6946236323.8512,4646688114.1788,4782994452.4843,4403825002.783,6662040336.1345,4576946450.234,6317878.7604,638391.3785,6928366509.5163,4637817608.5941,4775018361.3268,4395680315.5731,6658023011.6738,4584294971.9377,922635.8183,3783.7866,6925802059.6963,4607059505.8578,4409072663.5904,4378661796.447,6684989459.4823,4608315011.9235,28601.1052,16747.8805,6928263488.7376,4725197192.3146,4811145820.6963,3039875774.0087,6658001175.779,4561851681.2529,26628.9346,7812.2403,6928835239.6752,4639896028.0374,4277810982.846,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:04:12.428,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '854b0870-96c5-4904-9b5f-fa2ea431ed6a', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759370403206, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T02:00:03.630Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.9,165997.74,33.16,25.0,102628.0,0.52,134389.08,32.93,25.01,102674.1,10.0,10.0,22160328.0,0.14,2500.0,2499.85,22450181.0,0.14,2490.0,2491.6,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4400066180.9688,6645158424.1408,4557381650.8484,8245.4426,5767.1684,6928816903.868,4607048486.2545,4398024622.8926,4399112037.8093,6647995807.1279,4561355210.1324,12495.5533,83523.8026,6930092568.3346,4671299029.6971,4809411229.6871,4408409762.0772,6691729551.7853,4658412511.7592,244657.0495,4901.4685,6940360328.8438,4611882257.3154,4609276457.2558,4473478826.2566,6692701333.7836,4692911040.0379,12953725.0758,8889979.0975,6945626640.9942,4646685774.4502,4782992040.521,4403829455.6384,6661488950.5084,4576952226.9077,6317973.0145,638397.7846,6926552326.0889,4637549185.5917,4774734529.256,4396171028.5048,6659141537.1693,4583237114.5948,922066.787,3778.0238,6925803805.2016,4606522848.527,4442719175.3963,4379874889.2826,6685553213.0207,4613683689.5126,28589.7495,16702.4431,6926450205.1148,4725478881.6181,4811729555.933,3040697468.6466,6658002855.4632,4561851681.2529,26629.2563,7811.8201,6929438526.0217,4639623269.6688,4321714986.376,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:04:13.629,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '854b0870-96c5-4904-9b5f-fa2ea431ed6a', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759370403206, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T02:00:03.630Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.9,166525.55,33.14,25.01,102627.99,0.52,134324.13,32.93,25.01,102673.37,10.0,10.0,22160328.0,0.14,2500.0,2499.4,22450181.0,0.14,2490.0,2490.42,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4400553423.4385,6644042909.8223,4557641509.434,8246.9767,5768.0642,6929423681.453,4607046166.338,4351364060.3567,4398865784.4991,6647994968.5535,4561618976.3372,12495.7605,83504.4738,6930093441.6208,4668004348.5926,4810280793.2561,4407918546.9943,6691165597.5692,4651029057.8221,244508.1892,4901.4571,6940364701.7667,4611884579.6563,4625701038.143,4473730634.4001,6692702177.9504,4692909855.4845,12931476.2685,8885127.7333,6945624890.6004,4646954665.1068,4782987819.5851,4403826672.6038,6661488950.5084,4576424074.395,6317839.9706,638437.6611,6926566291.3503,4637283712.7846,4774452537.1697,4395923991.5546,6658021331.9896,4582176276.6757,923455.6783,3776.1075,6925203769.9625,4606790581.6853,4390972814.3514,4378418926.3973,6686117061.6513,4618524628.3882,28586.4177,16662.855,6926452823.6013,4726041170.871,4811727735.9864,3044340407.503,6657445414.8472,4562115506.4202,26632.4405,7812.1629,6928835239.6752,4639621517.4347,4283825626.6206,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:04:14.831,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '854b0870-96c5-4904-9b5f-fa2ea431ed6a', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759370403206, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T02:00:03.630Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.9,166705.19,33.14,25.01,102629.4,0.52,134680.63,32.91,25.01,102674.13,10.0,9.99,22160328.0,0.14,2500.0,2499.72,22450181.0,0.15,2490.0,2491.84,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4400309788.6541,6643486130.8975,4557115495.226,8245.5279,5767.6788,6930632314.4105,4607046166.338,4389484142.359,4398377807.4272,6647441723.9644,4561092049.9683,12496.1205,83414.19,6930094314.907,4665264579.785,4810574357.1082,4407674094.7075,6691167285.6178,4645846722.1766,244646.5512,4901.7909,6939760384.7836,4611616835.9942,4640339925.1112,4473478826.2566,6692139782.2233,4692633106.3074,12934946.0942,8885676.0466,6945627516.1911,4647227682.2277,4782701236.0567,4404562155.5419,6660929255.5873,4575893156.2229,6317752.5305,638383.2464,6925365215.1148,4637558526.4756,4774455546.8609,4396165472.0231,6658016292.9369,4581111882.0468,923180.9728,3780.4322,6924606457.2426,4606522848.527,4426077687.2419,4377447161.6687,6686679318.4885,4612873195.156,28619.9623,16629.5248,6927058310.0559,4727449265.0122,4811438277.2217,3035192580.9301,6658567109.0207,4561849378.1667,26640.0076,7811.3311,6930650655.0218,4639891939.2523,4326430987.4523,21.641,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:04:16.031,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '854b0870-96c5-4904-9b5f-fa2ea431ed6a', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759370403206, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T02:00:03.630Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.91,166058.96,33.13,25.0,102627.89,0.52,134244.26,32.91,25.01,102675.65,10.0,10.0,22160328.0,0.14,2500.0,2499.37,22450181.0,0.13,2490.0,2491.01,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4401043555.6544,6643483616.8608,4557639208.4676,8245.3588,5767.5359,6930632314.4105,4606780142.6666,4424808904.7592,4251503654.3422,6647995807.1279,4561350028.7853,12496.3815,83173.6841,6930094314.907,4662799366.0484,4810571324.5997,4407671866.2953,6691163909.5206,4643938221.6752,244632.8007,4901.5215,6939149178.0343,4611615674.8911,4653428185.8719,4473732896.076,6692705554.6176,4692633106.3074,12936328.0689,8886191.907,6945627516.1911,4647230022.23,4782699427.1932,4404561042.1422,6660368814.5846,4576417143.1872,6317754.91,638393.9141,6925371323.8502,4637294220.6655,4774460362.3668,4395676982.0546,6658016292.9369,4589601459.7694,923914.8139,3780.4724,6924611692.8447,4606526907.91,4375688589.7153,4378416712.7836,6687802429.5596,4617438661.9267,28573.636,16686.9756,6927055691.3408,4728012618.2965,4810854612.7252,3034604545.8036,6659123057.5388,4561847075.0806,26630.6244,7812.213,6931255131.4525,4640165313.3945,4287535683.391,21.641,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:04:17.222,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '854b0870-96c5-4904-9b5f-fa2ea431ed6a', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759370403206, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T02:00:03.630Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.91,166453.81,33.13,25.0,102627.71,0.52,134390.69,32.9,25.01,102675.44,10.0,10.01,22160328.0,0.14,2500.0,2497.94,22450181.0,0.15,2490.0,2490.5,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4401037992.991,6644031176.6678,4558160165.6886,8244.1618,5767.3592,6930027071.8715,4607047906.2754,4457693777.7528,4265518412.6813,6647994129.979,4561349453.08,12495.2612,83265.0374,6930096061.4793,4660612532.2694,4810571324.5997,4408161912.1908,6690595830.8718,4638772833.7237,244564.574,4901.6811,6939149178.0343,4611347962.3824,4665492352.9412,4473731199.8191,6693266357.1127,4691798910.469,12938655.7124,8886529.3194,6945634517.7665,4646960514.7704,4782123952.4929,4404803474.0007,6660367134.3359,4576679759.7043,6317811.3278,638407.1884,6925971373.7127,4637018854.7078,4774453741.0462,4395674204.1225,6657455492.1061,4587740011.5808,925856.2958,3768.1036,6924614310.6457,4606531547.2048,4409566305.2544,4377687710.95,6687799055.1713,4611791036.0885,28626.33,16688.7457,6927054818.4358,4728858197.4045,4811437670.6096,3037059365.9942,6659111297.774,4561316637.8814,26633.4195,7812.2326,6931857092.942,4640435798.5746,4253209439.528,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:04:18.423,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '854b0870-96c5-4904-9b5f-fa2ea431ed6a', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759370403206, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T02:00:03.630Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.91,166155.49,33.11,25.01,102629.11,0.52,134434.18,32.9,25.0,102675.09,10.0,9.99,22160328.0,0.15,2500.0,2498.23,22450181.0,0.14,2490.0,2490.66,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4401521001.3908,6644023633.9256,4558678365.9379,8243.2554,5766.9026,6930026198.5853,4606780142.6666,4487508628.9821,4278463576.8752,6648546628.6481,4561347725.9643,12496.0406,83155.0891,6930095188.1932,4658425404.6446,4811156739.0513,4407424656.008,6691158845.3747,4642578225.7119,244523.1009,4901.6375,6937936702.2207,4610545011.3181,4676239018.9258,4473226481.2302,6692703022.1172,4692356982.1154,12940052.8992,8886319.9585,6945633642.5696,4646962269.6695,4782125761.1382,4404803474.0007,6659812668.0108,4576949338.5709,6317942.1031,638432.8021,6926573273.981,4636748774.2237,4774454342.9844,4395677537.641,6656340890.0084,4586945521.9128,925070.956,3778.0263,6925214242.0805,4606797541.0311,4360984877.6464,4378903586.4512,6688366658.23,4616901112.9888,28591.916,16729.4334,6927654299.4326,4729422481.5432,4811146427.2716,3032385958.1815,6659118017.6396,4560796108.6806,26635.2266,7812.1756,6931855345.9119,4640165897.5407,4220318254.3906,21.641,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:04:19.625,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '854b0870-96c5-4904-9b5f-fa2ea431ed6a', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759370403206, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T02:00:03.630Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.91,166255.57,33.12,25.0,102628.58,0.51,135446.04,32.9,25.01,102674.81,10.0,10.0,22160328.0,0.15,2500.0,2499.33,22450181.0,0.15,2490.0,2489.9,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4401761433.1813,6644020281.5957,4559198411.785,8249.0224,5766.9467,6930024452.0129,4607047326.2963,4514374430.7832,4290319956.6161,6647986582.8092,4560819134.239,12497.6095,83084.1463,6931302297.1439,4655967411.0545,4811446769.7907,4408158012.0348,6691158001.3504,4645841444.8223,244601.2256,4901.5563,6938542449.9432,4610812050.1509,4686755303.4332,4472717919.7287,6693262980.1604,4692352244.4629,12941918.5653,8885945.5905,6945028441.4107,4646962854.6359,4781835061.4902,4404314740.5923,6660374695.4549,4576686113.6784,6317693.1925,638468.357,6925966137.1967,4637287799.1827,4775025585.4554,4395428888.8889,6656893106.0542,4585348689.1603,924093.4477,3772.3947,6925215987.4335,4606531547.2048,4399271093.36,4378412838.9596,6688921700.9787,4621742985.4751,28580.9295,16775.5217,6926442349.6552,4729705269.4254,4810854006.1867,3027372835.9124,6658552830.5056,4560528406.1475,26637.9085,7812.1067,6931850104.8218,4640708068.0026,4268561739.6921,21.4799,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:04:20.825,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '854b0870-96c5-4904-9b5f-fa2ea431ed6a', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759370403206, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T02:00:03.630Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.91,166110.79,33.11,25.0,102629.69,0.52,134681.59,32.9,25.0,102674.24,10.0,10.0,22160328.0,0.14,2500.0,2499.39,22450181.0,0.14,2490.0,2490.35,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4401271695.5941,6643461828.5427,4559194959.1437,8246.4097,5767.3092,6930021832.1544,4607050226.1919,4452930937.6755,4300840445.7733,6647432500.4193,4560820861.1559,12495.4274,83242.9423,6931907756.8134,4664170630.0276,4812612098.7804,4408157454.8696,6691159689.3991,4640398266.3699,244411.3298,4901.6935,6938537203.8122,4610811469.7005,4695924807.5784,4472718485.0198,6692697957.1163,4691797134.0597,12944322.0367,8886714.9253,6945631016.9788,4646691623.7716,4782119732.3205,4403823889.5692,6660938497.7315,4576686113.6784,6317361.7224,638467.8033,6926569782.6656,4636751109.0357,4774737539.1283,4395183600.9111,6656893106.0542,4583754122.0712,923571.4612,3785.4526,6925816896.4915,4606531547.2048,4353301311.9614,4377197786.9986,6686097663.8273,4625785263.8954,28554.0093,16755.7289,6928259996.5078,4720149147.3052,4810560407.5691,3018443001.7185,6659112977.7404,4561052904.2657,26634.7919,7812.0258,6931846610.7617,4640436382.755,4236123931.6239,21.4799,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:04:22.027,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '854b0870-96c5-4904-9b5f-fa2ea431ed6a', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759370403206, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T02:00:03.630Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.91,165964.34,33.13,24.99,102628.81,0.52,134347.94,32.9,25.0,102675.89,10.0,10.01,22160328.0,0.14,2500.0,2499.14,22450181.0,0.14,2490.0,2488.32,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4401026311.3979,6642905144.964,4558930893.6072,8252.7829,5767.9456,6930627947.5983,4607051966.1292,4398994342.1345,4310234268.5917,6646873480.3387,4560553732.8038,12495.6078,83056.1294,6932515943.0418,4661163595.8221,4812029970.2724,4407664623.9554,6691158001.3504,4644204572.0985,244469.411,4901.4133,6939140433.7181,4610812630.6013,4704572038.6737,4472465095.2462,6693827254.306,4691794765.514,12944310.8301,8886581.3322,6945626640.9942,4646692208.7038,4781829635.8814,4403821663.1415,6660374695.4549,4576417720.7878,6317019.1264,638542.4906,6928379605.378,4636752276.4417,4774733927.2815,4394938895.6783,6656894785.4564,4582694198.6234,922523.364,3777.9139,6926417910.4478,4605998492.404,4391941629.285,4378168336.008,6682718536.6265,4629569942.7369,28597.8813,16760.0183,6928261742.6227,4721273105.4978,4810855825.8021,3014050642.5657,6659670698.9247,4560790352.291,26628.5783,7811.7811,6932452170.8745,4640169402.4184,4283343415.7935,21.3993,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:04:23.226,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '854b0870-96c5-4904-9b5f-fa2ea431ed6a', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759370403206, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T02:00:03.630Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.91,165886.94,33.12,25.0,102628.28,0.52,134301.29,32.91,25.0,102675.88,10.0,9.99,22160328.0,0.14,2500.0,2498.0,22450181.0,0.16,2490.0,2489.26,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4401266688.9186,6642902631.1379,4559189780.1818,8250.6593,5767.8634,6929411456.5141,4606512410.1137,4434225328.4876,4318486899.5633,6646312877.2636,4561602279.924,12495.9578,83141.0395,6933723023.1542,4658702128.9074,4811444949.9545,4408401961.3306,6691159689.3991,4646931378.2991,244528.7729,4901.2422,6940355081.3364,4611080861.4384,4618681574.6564,4472211168.8899,6694392468.1246,4691517555.8056,12944930.0323,8886229.9242,6946231072.2101,4646963439.6022,4782116115.0298,4403822219.7484,6660378896.0766,4576687268.9464,6316839.839,638509.6639,6928379605.378,4637026443.2899,4774451333.2932,4395179712.2382,6656330814.4416,4581633030.7061,923366.2502,3772.0614,6927019029.3296,4605996752.8702,4426567314.1326,4379380050.9244,6684410623.946,4632819553.2686,28565.6502,16663.6362,6930079469.042,4722114492.9259,4810564653.081,3030041403.1052,6659112137.7572,4560268216.8758,26628.4722,7811.8287,6933054342.1283,4640712157.5042,4249084820.2325,21.641,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:04:24.427,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '854b0870-96c5-4904-9b5f-fa2ea431ed6a', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759370403206, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T02:00:03.630Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.92,165803.11,33.13,25.0,102628.85,0.52,134937.36,32.89,25.01,102675.81,10.0,9.98,22160328.0,0.15,2500.0,2501.12,22450181.0,0.14,2490.0,2491.83,22340098.0
