component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_183425,FLW0_183425,ANLT0_183425,SETP0_093324,FLW0_093324,ANLT0_093324,SETP0_453624,FLW0_453624,ANLT0_453624,FLW0_093125,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524,FLW0_091225
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4401290053.4045,6645721351.3287,4557114344.8752,8221.8968,5755.2399,6935488550.9526,4607573085.8469,4409052649.1355,4316375143.2157,6649126897.5929,4558464415.166,12476.6252,83376.3595,6930708296.9432,4653225352.9377,4815240407.965,4405473578.7071,6694012496.8336,4634977184.9772,242692.4005,4895.0447,6943403622.3642,4610799280.2415,4723085809.5635,4472468486.8012,6693825565.6873,4692899786.7804,12952503.2463,8874259.6657,6952934115.9979,4647759185.5839,4783556868.894,4404792339.3831,6659795866.9355,4574302292.0155,6310034.3788,648583.8867,6930792139.738,4637798341.8963,4777599084.4477,4395186934.0592,6658024691.358,4577407129.2391,912883.8395,3622.2737,6928852702.3487,4607056605.9622,4496721664.6822,4381571689.6494,6691206110.736,4633373099.4152,28586.7876,16146.9277,6930700436.6812,4719858585.8586,4812908373.7864,3049733765.4821,6659135657.2869,4561328151.9862,26573.7372,7775.2353,6937934953.6632,4641241600.9349,4328308590.7652,21.4799,22.7692,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:43:56.367,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.66,144809.16,32.94,24.89,102788.71,0.0,0.04,22160328.0,2500.0,2498.0,22450181.0,2500.0,2500.07,22340098.0,0.14,1.12,177674.5,33.22,24.88,102744.51,0.14
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4401042443.1218,6645164291.7016,4557902548.4669,8220.1186,5754.3263,6934881586.9964,4607574825.9861,4443698660.8394,4324413774.2553,6649125220.1627,4558988434.3173,12475.4512,83166.8633,6931309284.6537,4661689553.9906,4815529718.8999,4405718342.7999,6692879696.0743,4630102851.7999,242690.8703,4894.9836,6943399247.5282,4610797538.8902,4728725928.5757,4471962923.19,6693823877.0686,4693177752.7691,12953153.6125,8873680.9307,6954157027.6902,4647760940.791,4783269613.4596,4404546567.9452,6659236455.2709,4574564665.127,6310065.164,648592.529,6931394881.6491,4638068546.7391,4777885669.538,4395186934.0592,6657461370.5072,4577145002.8885,912426.132,3617.0565,6930061130.0323,4606789421.7944,4522661952.5547,4382298105.683,6692329056.2215,4636354380.0105,28580.2358,16123.106,6931300550.2664,4721258841.0104,4812904733.0097,3035286482.3349,6659694220.4301,4561593643.8482,26577.0072,7775.4826,6937934079.3845,4641241016.6521,4290073032.1883,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:43:57.569,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.66,144916.73,32.94,24.89,102790.81,0.0,0.05,22160328.0,2500.0,2497.44,22450181.0,2500.0,2499.54,22340098.0,0.13,1.13,177686.99,33.21,24.88,102744.86,0.15
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4401045224.4535,6645167644.5935,4557904849.5657,8219.1823,5754.3342,6935493794.7911,4607843842.4503,4474845116.5153,4332008979.9047,6649678745.177,4559510847.6722,12476.275,82981.5126,6931915618.4486,4658954838.7097,4811733802.4751,4407188057.041,6692308796.2181,4626043089.8581,242535.0902,4894.8635,6944615384.6154,4611598258.3454,4640330564.0066,4471207617.5407,6693823032.7592,4693733191.1617,12953823.4306,8873960.4406,6954153522.6078,4647760355.722,4783558678.0847,4404546567.9452,6659236455.2709,4575091811.9875,6310512.2115,648619.7751,6931996855.3459,4638066795.1188,4778747439.4505,4395431111.1111,6657463889.822,4576351296.7135,913210.9721,3614.8423,6930668122.2707,4607056025.9831,4546554689.2914,4383272022.1607,6692330744.5551,4629041832.2038,28596.9315,16113.0366,6931302297.1439,4722665279.4293,4812907766.9903,3027006242.5798,6659134817.3037,4561594219.5866,26579.7033,7775.8519,6936726398.6014,4641784608.1926,4256627482.555,21.641,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:43:58.769,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.66,144745.38,32.94,24.89,102790.77,0.0,0.04,22160328.0,2500.0,2498.89,22450181.0,2500.0,2499.29,22340098.0,0.15,1.13,177901.33,33.21,24.88,102744.59,0.14
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4400558985.4831,6645171835.7083,4557904849.5657,8217.1612,5754.9223,6935490298.8988,4607577726.2181,4503094481.0357,4339152635.3315,6649679583.9624,4559507970.3056,12475.1661,83219.5134,6931307537.7762,4666620256.1391,4811734409.124,4407186385.918,6692307107.8845,4631177811.5502,242621.144,4894.8673,6945216173.6391,4611061124.9782,4653417624.9707,4471458604.1255,6693820499.8311,4693173606.5865,12953272.7548,8874079.3587,6953544203.9779,4647760355.722,4783558075.0211,4404543784.4458,6658112874.7795,4574823026.7336,6310551.6252,648627.3639,6930781659.3886,4638335863.5992,4778458340.8639,4395676426.4681,6657466409.1367,4576086981.6334,912446.6171,3614.7832,6930062003.3185,4607592807.4246,4483482390.186,4383759973.4043,6692334965.3892,4631747340.1146,28601.5379,16161.0932,6930088201.9038,4723787464.3197,4813199223.2538,3024335731.2313,6659135657.2869,4561592492.3715,26577.4165,7775.4813,6937331060.4074,4641785192.5437,4302436523.4375,21.7216,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:43:59.970,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.66,144958.87,32.94,24.89,102789.21,0.0,0.05,22160328.0,2500.0,2500.64,22450181.0,2500.0,2499.73,22340098.0,0.15,1.13,177452.68,33.22,24.88,102744.93,0.14
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4400556760.6652,6645724704.5016,4557904274.291,8217.4449,5754.8128,6935491172.8719,4608113470.2402,4506192045.4545,4345363321.7993,6648005031.4465,4559247324.203,12473.5862,83180.3372,6931918238.9937,4663338616.8839,4812323747.1181,4406939230.2122,6692868720.9793,4626579854.0146,242457.0032,4894.9248,6944611009.0137,4610261752.7568,4666583313.7209,4471203661.8445,6694379802.4149,4694006516.5877,12952497.6097,8873804.8628,6954761195.3378,4648028787.0809,4783552647.449,4404544897.8456,6658110355.2532,4574821294.532,6310874.6142,648619.7194,6930773799.1266,4638874094.8377,4778453521.2965,4395676982.0546,6657463050.0504,4584826109.6001,914380.9109,3610.6366,6929459483.0597,4607593967.5174,4427822567.1375,4384001219.0392,6687814239.919,4634725943.2583,28592.8201,16139.7751,6930092568.3346,4715097049.9199,4812322533.6731,3018197960.8203,6658007054.6737,4561325849.1652,26567.8423,7775.9985,6936720279.7203,4641511043.59,4306201672.4587,21.5604,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:44:01.168,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.66,144837.34,32.97,24.88,102789.75,0.0,0.05,22160328.0,2500.0,2499.91,22450181.0,2500.0,2500.26,22340098.0,0.14,1.13,177715.9,33.23,24.88,102745.79,0.15
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4401047449.5188,6645725542.7949,4557906575.3897,8218.763,5754.3755,6934880713.0997,4608112890.1265,4532242413.8522,4350634588.9469,6648010062.8931,4558726697.3533,12474.4898,82988.2134,6931306664.3375,4660874259.2267,4812613919.0583,4406448900.0278,6692869565.2174,4623341308.2803,242582.2664,4894.981,6943994574.7287,4610260011.6077,4677607336.636,4470951008.6455,6693812901.0469,4694562151.9137,12952098.0159,8872370.3571,6953534565.846,4647754505.0316,4783263583.1876,4404545454.5455,6656996389.2854,4574825336.3358,6310605.7248,648636.4105,6931983752.6205,4638875846.7648,4778457738.418,4395676982.0546,6657461370.5072,4582968533.0865,914828.019,3624.5128,6930664628.821,4607324981.1496,4378115822.0161,4384490440.5653,6688383531.5954,4626879817.7996,28624.376,16136.0656,6930091695.0485,4717059976.247,4812907766.9903,3017503531.4779,6659124737.5052,4561063266.3635,26568.556,7775.3262,6936113102.0016,4641513380.8578,4269274293.4051,21.4799,22.6886,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:44:02.367,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.66,145301.24,32.98,24.88,102789.68,0.0,0.04,22160328.0,2500.0,2499.3,22450181.0,2500.0,2500.42,22340098.0,0.14,1.14,177495.44,33.23,24.88,102744.48,0.15
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4400804872.6221,6645170159.2624,4558168795.3055,8217.3356,5754.7781,6935488550.9526,4608114630.4676,4555710839.2211,4354957340.2323,6648009224.3187,4558726121.9793,12475.1215,82927.6221,6930699563.3188,4658959530.7918,4813196795.9221,4407435240.3766,6693438027.6933,4628206670.9504,242875.0803,4894.9064,6945210922.4576,4610795797.5389,4687574468.0851,4470698383.9982,6693813745.3563,4693448051.1788,12953034.8596,8872272.2968,6954755060.9061,4647485520.3885,4782975156.7776,4404795123.0375,6658117073.9901,4574564665.127,6310441.9128,648604.9017,6931986373.1656,4638608467.1533,4778165662.6506,4396406979.3287,6658572988.4092,4581375621.6029,913812.1608,3619.3773,6930662882.0961,4607057185.9413,4414733912.269,4384736200.399,6688383531.5954,4630126811.5942,28604.5438,16169.6774,6930698689.9563,4719308460.076,4812908373.7864,3033771926.4576,6659125577.4885,4561327000.5757,26567.9119,7776.1432,6936715909.0909,4642058204.7686,4117946614.0424,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:44:03.566,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.66,144927.83,32.97,24.89,102790.42,0.0,0.03,22160328.0,2500.0,2500.19,22450181.0,2500.0,2500.37,22340098.0,0.15,1.14,177421.52,33.25,24.88,102744.61,0.15
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4401048005.7852,6645723866.2084,4557381650.8484,8219.1241,5755.2504,6934877217.5129,4608113470.2402,4489577129.9179,4359045179.0634,6646891925.8825,4558462689.1433,12476.1366,83199.6003,6929488298.9871,4656773947.7078,4812905339.8058,4407189171.123,6693437183.384,4626585109.4891,242701.181,4894.8868,6945214423.2452,4610529920.4829,4696753123.7046,4470953833.9832,6693819655.5218,4694563929.3755,12930919.0166,8868042.341,6954757689.9483,4647757430.3768,4782978171.7318,4404309730.5723,6657564662.4118,4574572170.9007,6310423.3421,648619.4222,6932598060.6272,4638339367.0443,4777881452.9245,4396653514.8652,6659135657.2869,4580848751.1563,913971.3076,3618.4555,6930660262.0087,4607056605.9622,4365557635.1426,4383281994.4598,6688952075.5991,4622835638.0186,28628.9856,16207.3014,6931305790.8988,4720991917.2709,4813204077.9173,3035055679.2873,6659126417.4717,4561589613.6795,26564.435,7775.9043,6937314450.5639,4642057620.3834,4102154681.8417,21.4799,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:44:04.765,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.66,144754.45,32.99,24.88,102790.39,0.0,0.05,22160328.0,2500.0,2500.47,22450181.0,2500.0,2500.38,22340098.0,0.16,1.14,177300.16,33.25,24.87,102744.71,0.13
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4401784800.2671,6645170159.2624,4557383951.6825,8220.0963,5755.5435,6935488550.9526,4608114050.3539,4431284014.0806,4363382969.336,6646337189.8055,4558728423.4753,12475.6814,83135.7325,6930090821.7623,4664431004.1104,4813784062.6328,4406948142.3717,6694008274.9303,4631183072.2469,242695.9881,4894.9217,6945211797.6545,4610798119.3406,4704849922.8853,4471464820.5708,6693826409.9966,4694013033.1754,12933643.3219,8869535.7754,6952930611.5297,4647487275.4929,4782981186.686,4403577113.5972,6657569701.0413,4574574480.3695,6310649.1442,648589.098,6931997728.8609,4638885774.3518,4777889886.1514,4396897854.8405,6659138177.2365,4579790173.4104,913552.3288,3623.1454,6930663755.4585,4606522848.527,4403189717.3949,4384253574.1993,6689516496.4982,4616372429.0625,28643.8286,16142.6407,6931908630.3284,4722392842.2805,4813202257.4185,3018654470.4579,6658565429.1954,4561849953.9383,26563.3551,7776.1004,6937915719.5314,4641784608.1926,4088804723.3538,21.641,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:44:05.968,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.66,144645.76,32.98,24.88,102789.99,0.0,0.05,22160328.0,2500.0,2498.63,22450181.0,2500.0,2501.61,22340098.0,0.14,1.14,177162.63,33.23,24.88,102744.62,0.14
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4402033049.5744,6645173512.1542,4557647837.0916,8217.9879,5755.4956,6934884208.6865,4608382549.1675,4381011490.443,4367726620.2937,6646891925.8825,4558989009.7244,12474.5546,83205.1002,6930695196.5065,4661420691.274,4814367223.0653,4406949256.3917,6694001519.8852,4635787841.554,242649.9808,4894.9946,6945211797.6545,4610532242.1499,4712408056.5623,4471718096.5299,6693258758.97,4694012440.7583,12937049.4807,8870828.8326,6952926230.9445,4647758600.5149,4782977568.741,4403575443.8693,6657004786.2961,4573781100.2713,6310717.5117,648560.4971,6931386147.2618,4638882854.4733,4777596072.7623,4396897299.0997,6659138177.2365,4578995549.9046,912680.6091,3633.7532,6930663755.4585,4606791741.5763,4355945292.7606,4384983650.169,6690081012.6582,4610996915.5561,28597.3081,16137.8681,6932509827.9025,4723512517.0958,4813491928.6321,3001516405.894,6658571308.5839,4562378210.296,26569.5872,7775.8489,6937306582.7432,4641241016.6521,4147736687.9381,21.4799,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:44:07.168,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.66,144469.53,32.96,24.88,102791.01,0.0,0.05,22160328.0,2500.0,2498.63,22450181.0,2500.0,2501.47,22340098.0,0.13,1.15,177343.62,33.25,24.87,102744.8,0.14
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4402031936.7941,6645730572.5543,4557910027.0379,8219.3726,5755.0967,6933066573.4754,4608110569.6717,4336610160.2231,4370625897.6909,6646891925.8825,4559514300.5122,12475.8523,82970.1098,6933117246.1995,4659229866.8544,4814365402.1244,4407685236.7688,6693436339.0746,4639863551.1829,242694.9964,4894.6846,6944605758.2918,4610798699.791,4719146189.0879,4471970835.9238,6693262135.9223,4693460490.4632,12939819.7104,8872052.9686,6951707252.9783,4647210717.2107,4783262377.1332,4403338713.268,6657014862.7089,4574313838.6929,6310772.4692,648543.5898,6931993361.2858,4638879934.5947,4777592458.7399,4397144445.062,6659142377.1525,4578470384.282,913674.103,3645.8937,6931268233.0335,4607056025.9831,4313928085.7314,4385469763.3169,6690646468.0564,4616105220.2284,28607.2636,16174.2203,6933115498.8642,4724916131.3348,4812321926.9506,2998427482.0744,6658567948.9333,4562642096.1705,26573.2287,7775.9031,6937919216.6463,4640701641.6428,4129352184.5545,21.641,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:44:08.368,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.66,145026.77,32.97,24.89,102790.49,0.0,0.06,22160328.0,2500.0,2498.5,22450181.0,2500.0,2500.64,22340098.0,0.14,1.15,177162.63,33.25,24.88,102744.49,0.14
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4402031380.4039,6645170159.2624,4557906575.3897,8219.7856,5755.0678,6933667103.5387,4608642376.4214,4296827048.1144,4373531232.7253,6646891925.8825,4558991311.3528,12476.5076,83042.8,6932510701.4938,4666343770.1933,4814948703.9398,4407190285.205,6693434650.4559,4634432615.8166,242800.0533,4894.8171,6945213548.0483,4610795797.5389,4725338099.4936,4471465385.7022,6692695424.6159,4693736153.0715,12941828.7712,8872050.29,6951102741.5258,4646394104.2288,4782975156.7776,4403583792.5085,6657014862.7089,4574314993.3607,6310843.8468,648564.9223,6932598934.2186,4638337031.4142,4778456533.5261,4397389395.2868,6659139017.2197,4577147313.6915,913500.6227,3622.8459,6931874563.2425,4607055446.0039,4356180719.5825,4384011747.1048,6686133085.9408,4620682918.2947,28599.2414,16181.1218,6932504586.3545,4726596453.6475,4812318286.6157,2995577622.8017,6659128937.4213,4562379361.9717,26572.2704,7775.6374,6937918342.3675,4640154214.6153,4112616565.5308,21.5604,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:44:09.568,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.66,144251.41,33.0,24.88,102788.92,0.0,0.04,22160328.0,2500.0,2500.14,22450181.0,2500.0,2500.4,22340098.0,0.14,1.15,177162.63,33.25,24.87,102744.77,0.14
