component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_184225,FLW0_184225,ANLT0_184225,SETP0_184324,FLW0_184324,ANLT0_184324,SETP0_454625,FLW0_454625,ANLT0_454625,SETP0_364625,FLW0_364625,ANLT0_364625,T0_093225,H0_093225,SETP0_813024,FLW0_813024,ANLT0_813024,FLW0_181225
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,4093.57763671875,4815.26123046875,17356.44140625,33681.203125,6487.3212890625,6351.400390625,11214.259765625,9692.9912109375,790.2999877929688,1132.8692626953125,9775.7939453125,6005.5029296875,8476.1044921875,14607.4404296875,3126.43896484375,5570.14404296875,6374.533203125,848.2293090820312,9528.923828125,7718.15478515625,278044.46875,114763.5546875,30426.92578125,23084.24609375,913.9620361328124,716.5233764648438,333.2347412109375,599.2893676757812,5496.99951171875,5611.77685546875,350.108642578125,3672.83154296875,517.8488159179688,509.085205078125,490.681640625,379.0191650390625,2624.99755859375,1789.935791015625,606.9349365234375,909.06982421875,4370.6826171875,2675.446044921875,19521.353515625,9424.7626953125,495.702392578125,2379.337890625,391.2633972167969,1997.23095703125,136659.6875,153337.046875,116282.65625,210417.078125,859.2385864257812,967.4990844726562,812.1572875976562,476.8576965332031,31278.654296875,38593.30859375,32142.34765625,28962.16796875,13875.921875,11140.9951171875,10928.953125,12188.3212890625,31961,27.765565872192383,29.69963264465332,0,0,0,0,0,0,0,0,0,0,0,1,23.84217643737793,20.818145751953125,1003.65283203125,215578.9375,4.488872528076172,0,2884146,True,BME690,6547,0,0,0,2882970,24484,0,28.872817993164062,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:53:45.043,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': 'e3dc009f-9db8-4ef0-ab7b-720146f3c5ea', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341600685, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:53:20.916Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",15.0,14.96,22160332.0,1385.0,1384.69,21470046.0,3700.0,3699.76,000000000DFEC3B1,300.0,296.68,000000000DFEC3B8,23.06,16.2,1600.0,1599.2,22450161.0,0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,4111.17236328125,4784.34521484375,17348.65625,33668.74609375,6487.97314453125,6349.5322265625,11214.470703125,9695.1767578125,789.56005859375,1136.0050048828125,9733.62890625,6013.0380859375,8494.4482421875,14657.7880859375,3125.379638671875,5562.88818359375,6363.8447265625,848.0426635742188,9494.2451171875,7724.4267578125,278049.6875,114717.6171875,30432.162109375,23083.798828125,913.3516235351562,715.9443969726562,333.08453369140625,599.42626953125,5499.53466796875,5605.23291015625,350.1719665527344,3670.46240234375,517.8861083984375,509.0787963867188,490.6398010253906,379.0456848144531,2624.5048828125,1789.798583984375,606.9453735351562,909.0556030273438,4373.58154296875,2678.861328125,19520.16796875,9423.41015625,496.314453125,2377.485107421875,391.3635864257813,1998.4339599609373,136660.796875,153347.140625,116285.296875,210389.328125,859.3682250976562,968.0107421875,811.6384887695312,476.9837951660156,31282.306640625,38594.2890625,32146.900390625,28958.29296875,13879.3603515625,11140.53125,10927.9375,12189.1103515625,32263,27.84615135192871,29.78021812438965,0,0,0,0,0,0,0,0,0,0,0,1,23.84284782409668,20.81212615966797,1003.6543579101562,214942.59375,4.48774528503418,0,2884586,True,BME690,6548,0,0,0,2882970,24484,0,28.872817993164062,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:53:45.345,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': 'e3dc009f-9db8-4ef0-ab7b-720146f3c5ea', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341600685, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:53:20.916Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",15.0,14.95,22160332.0,1385.0,1383.81,21470046.0,3700.0,3699.84,000000000DFEC3B1,300.0,299.31,000000000DFEC3B8,23.05,16.18,1600.0,1599.42,22450161.0,0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,4108.689453125,4799.39697265625,17343.630859375,33667.4453125,6488.4384765625,6353.0322265625,11214.1787109375,9694.5390625,789.31689453125,1135.6708984375,9681.537109375,6011.927734375,8439.5224609375,14569.658203125,3128.24609375,5555.298828125,6386.21630859375,849.0392456054688,9542.8701171875,7725.55419921875,278023.78125,114728.234375,30432.986328125,23082.57421875,913.7054443359376,716.6279296875,333.03533935546875,598.4962768554688,5508.935546875,5594.0546875,350.13751220703125,3689.005859375,518.0084228515625,509.0188598632813,490.683837890625,379.0035095214844,2624.630126953125,1789.5921630859375,606.9574584960938,909.0567626953124,4380.36181640625,2674.77783203125,19524.234375,9427.994140625,496.1312561035156,2385.888916015625,391.3482666015625,1996.185791015625,136650.421875,153316.875,116297.1640625,210402.609375,859.79931640625,967.0560913085938,812.2499389648438,477.0670776367188,31290.470703125,38597.31640625,32139.95703125,28951.8125,13877.5,11140.69921875,10929.1083984375,12189.91015625,32563,27.84615135192871,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,23.84486389160156,20.812030792236328,1003.657470703125,214731.3125,4.488236904144287,0,2885026,True,BME690,6549,0,0,0,2882970,24484,0,28.872817993164062,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:53:45.644,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': 'e3dc009f-9db8-4ef0-ab7b-720146f3c5ea', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341600685, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:53:20.916Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",15.0,14.94,22160332.0,1385.0,1382.93,21470046.0,3700.0,3699.91,000000000DFEC3B1,300.0,301.91,000000000DFEC3B8,23.05,16.16,1600.0,1599.63,22450161.0,0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,4102.78173828125,4797.3759765625,17338.353515625,33660.1328125,6488.34326171875,6351.76904296875,11215.306640625,9692.697265625,790.2510375976562,1136.03955078125,9684.841796875,6040.55419921875,8429.046875,14608.3037109375,3123.877685546875,5557.322265625,6386.4306640625,848.2150268554688,9530.45703125,7739.94970703125,278021.09375,114723.8359375,30430.671875,23087.232421875,913.2401733398438,716.0513305664062,332.9501647949219,598.8363037109375,5497.6083984375,5601.91162109375,350.0177307128906,3670.734375,517.9892578125,509.074951171875,490.6112976074219,379.0251770019531,2624.718505859375,1789.6649169921875,606.9531860351562,909.1199951171876,4378.66552734375,2674.197509765625,19522.0390625,9428.13671875,496.0897521972656,2382.28515625,391.2721862792969,1995.6434326171875,136636.375,153349.40625,116272.0,210384.84375,859.1021728515625,967.6297607421876,812.271728515625,477.2135620117188,31295.681640625,38593.7734375,32145.5859375,28960.3671875,13879.07421875,11139.9248046875,10929.1279296875,12188.9384765625,32864,27.84615135192871,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,23.84486389160156,20.812030792236328,1003.657470703125,214731.3125,4.488236904144287,0,2885026,True,BME690,6549,0,0,0,2882970,24484,0,28.872817993164062,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:53:45.946,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': 'e3dc009f-9db8-4ef0-ab7b-720146f3c5ea', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341600685, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:53:20.916Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",15.0,14.94,22160332.0,1385.0,1382.65,21470046.0,3700.0,3699.98,000000000DFEC3B1,300.0,303.65,000000000DFEC3B8,23.04,16.13,1600.0,1599.74,22450161.0,0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,4107.935546875,4784.05224609375,17358.11328125,33665.875,6487.8193359375,6353.0087890625,11213.85546875,9696.02734375,790.5707397460938,1135.0870361328125,9690.72265625,6009.478515625,8472.5283203125,14596.1142578125,3125.732177734375,5553.2490234375,6370.59619140625,847.7320556640625,9553.6220703125,7714.37060546875,278035.5,114687.1484375,30430.251953125,23086.095703125,913.8074340820312,715.3656616210938,333.4354858398437,598.2603149414062,5475.64111328125,5644.81103515625,350.0710144042969,3673.460693359375,517.8477172851562,509.059326171875,490.624267578125,378.9580993652344,2625.009521484375,1789.8055419921875,606.914794921875,909.1529541015624,4353.9228515625,2668.9501953125,19528.984375,9419.96484375,496.0263671875,2384.43310546875,391.3724060058594,1998.61767578125,136661.671875,153334.765625,116274.03125,210391.234375,859.3336791992188,966.6446533203124,810.5505981445312,476.98052978515625,31288.240234375,38607.46484375,32139.185546875,28950.951171875,13879.5615234375,11139.8115234375,10929.326171875,12189.7275390625,33165,27.765565872192383,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,23.845535278320312,20.80601119995117,1003.65576171875,212848.3125,4.487110137939453,0,2885466,True,BME690,6550,0,0,0,2882970,24484,0,28.872817993164062,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:53:46.247,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': 'e3dc009f-9db8-4ef0-ab7b-720146f3c5ea', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341600685, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:53:20.916Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",15.0,14.95,22160332.0,1385.0,1383.27,21470046.0,3700.0,3700.05,000000000DFEC3B1,300.0,304.0,000000000DFEC3B8,23.04,16.15,1600.0,1599.69,22450161.0,0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,4149.587890625,4789.51416015625,17347.78125,33699.859375,6487.8779296875,6346.87255859375,11212.9970703125,9694.5341796875,791.9140014648438,1134.765625,9689.630859375,6004.2421875,8472.2490234375,14611.560546875,3123.598388671875,5558.6923828125,6395.060546875,848.2432250976562,9526.5087890625,7690.3857421875,278007.5,114715.3515625,30442.01171875,23085.072265625,912.2403564453124,716.5256958007812,333.21502685546875,598.2353515625,5500.29345703125,5626.13427734375,350.0958251953125,3667.04443359375,517.8303833007812,509.0234069824219,490.6811828613281,379.0333862304688,2624.93212890625,1790.1544189453125,606.9254760742188,909.138671875,4377.29931640625,2674.46435546875,19528.171875,9418.7822265625,495.7921142578125,2386.52099609375,391.1754760742188,2000.0516357421875,136650.890625,153369.953125,116274.9921875,210401.234375,857.5745849609375,968.06884765625,812.016357421875,477.1481323242188,31272.16015625,38603.64453125,32148.748046875,28942.453125,13876.5654296875,11139.5302734375,10929.2939453125,12189.1220703125,33466,27.765565872192383,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.845535278320312,20.80601119995117,1003.6574096679688,213890.34375,4.487110137939453,0,2885906,True,BME690,6551,0,0,0,2882970,24484,0,28.872817993164062,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:53:46.550,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': 'e3dc009f-9db8-4ef0-ab7b-720146f3c5ea', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341600685, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:53:20.916Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",15.0,14.96,22160332.0,1385.0,1383.9,21470046.0,3700.0,3700.13,000000000DFEC3B1,300.0,304.35,000000000DFEC3B8,23.05,16.18,1600.0,1599.64,22450161.0,0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,4112.888671875,4803.97314453125,17350.671875,33646.625,6488.65625,6348.8779296875,11213.9462890625,9694.1201171875,790.14697265625,1139.0093994140625,9756.1650390625,6020.99853515625,8467.8759765625,14633.185546875,3122.44287109375,5558.42919921875,6376.2353515625,848.5443725585938,9447.5224609375,7697.076171875,277985.90625,114697.78125,30446.267578125,23086.7109375,912.7051391601562,716.5733032226562,332.9045715332031,597.6608276367188,5506.2548828125,5617.966796875,350.0748291015625,3675.28076171875,517.8817138671875,509.1020812988281,490.58929443359375,378.9888000488281,2625.458740234375,1790.056640625,606.9803466796875,909.042724609375,4370.34228515625,2671.242431640625,19529.52734375,9423.7431640625,496.0914611816406,2381.0546875,391.5155334472656,1996.201416015625,136637.125,153336.984375,116275.5859375,210406.140625,859.1295166015625,969.0856323242188,812.1695556640625,477.1763610839844,31284.603515625,38613.8515625,32147.068359375,28939.041015625,13875.1484375,11139.357421875,10928.720703125,12190.142578125,33767,27.765565872192383,29.78021812438965,0,0,0,0,0,0,0,0,0,0,0,1,23.845535278320312,20.80601119995117,1003.6574096679688,213890.34375,4.487110137939453,0,2885906,True,BME690,6551,0,0,0,2882970,24484,0,28.872817993164062,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:53:46.853,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': 'e3dc009f-9db8-4ef0-ab7b-720146f3c5ea', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341600685, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:53:20.916Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",15.0,14.97,22160332.0,1385.0,1384.48,21470046.0,3700.0,3700.13,000000000DFEC3B1,300.0,304.64,000000000DFEC3B8,23.05,16.2,1600.0,1599.64,22450161.0,-0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,4113.06005859375,4800.27197265625,17353.58984375,33650.6796875,6487.41259765625,6347.8857421875,11213.158203125,9691.3193359375,789.4071044921875,1135.4775390625,9734.9091796875,6026.5986328125,8432.83984375,14682.0380859375,3122.43408203125,5548.7041015625,6382.359375,846.4138793945312,9464.431640625,7698.71044921875,277974.8125,114703.9296875,30447.974609375,23085.724609375,913.1669921875,717.0057983398438,333.1739501953125,598.5803833007812,5512.92041015625,5616.85498046875,350.0945129394531,3678.992431640625,517.9384765625,509.0318603515625,490.6641540527344,378.9429626464844,2625.044189453125,1790.0809326171875,606.9328002929688,909.02978515625,4369.71240234375,2669.716064453125,19520.703125,9424.283203125,495.7259216308594,2382.145751953125,391.1423645019531,1996.5699462890625,136654.8125,153340.125,116295.734375,210399.234375,856.8870849609375,968.3163452148438,811.8796997070312,477.0382995605469,31280.83984375,38605.25,32148.95703125,28938.185546875,13877.2724609375,11138.47265625,10930.1611328125,12188.69921875,34068,27.84615135192871,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,23.845535278320312,20.79403305053711,1003.6541137695312,214099.953125,4.484526634216309,0,2886346,True,BME690,6552,0,0,0,2882970,24484,0,28.872817993164062,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:53:47.152,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': 'e3dc009f-9db8-4ef0-ab7b-720146f3c5ea', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341600685, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:53:20.916Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",15.0,14.99,22160332.0,1385.0,1384.44,21470046.0,3700.0,3699.06,000000000DFEC3B1,300.0,303.77,000000000DFEC3B8,23.05,16.2,1600.0,1600.18,22450161.0,-0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,4111.48828125,4788.63623046875,17379.984375,33657.17578125,6488.07275390625,6347.09228515625,11214.5791015625,9692.765625,790.5873413085938,1134.5386962890625,9688.78125,6024.5380859375,8478.0712890625,14571.8466796875,3123.45068359375,5542.802734375,6365.9091796875,844.9846801757812,9485.0927734375,7668.77197265625,278019.5625,114693.859375,30449.486328125,23081.048828125,913.0751953125,715.7077026367188,332.8392028808594,597.188232421875,5497.90625,5621.0986328125,350.1268920898437,3657.418212890625,517.9155883789062,509.1123352050781,490.652587890625,378.9402770996094,2624.91650390625,1790.08544921875,606.9760131835938,908.9939575195312,4366.09765625,2671.180908203125,19525.59765625,9427.3486328125,495.9718933105469,2373.6650390625,391.2998962402344,1995.7186279296875,136621.625,153286.890625,116284.421875,210392.40625,859.3975830078125,968.126220703125,811.5664672851562,476.9554748535156,31275.978515625,38607.33984375,32148.265625,28939.4765625,13878.6826171875,11139.16015625,10928.5,12189.7255859375,34370,27.765565872192383,29.69963264465332,0,0,0,0,0,0,0,0,0,0,0,1,23.846206665039062,20.788013458251957,1003.6490478515624,213263.921875,4.483399391174316,0,2886787,True,BME690,6553,0,0,0,2882970,24484,0,28.872817993164062,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:53:47.452,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': 'e3dc009f-9db8-4ef0-ab7b-720146f3c5ea', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341600685, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:53:20.916Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",15.0,15.0,22160332.0,1385.0,1384.41,21470046.0,3700.0,3697.98,000000000DFEC3B1,300.0,302.9,000000000DFEC3B8,23.05,16.19,1600.0,1600.73,22450161.0,-0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,4115.62451171875,4804.072265625,17380.98046875,33645.734375,6487.46435546875,6353.2001953125,11214.208984375,9692.9375,791.8792114257812,1133.8330078125,9682.408203125,6049.4501953125,8457.8154296875,14559.2431640625,3128.9482421875,5544.17431640625,6401.75048828125,845.768798828125,9486.48046875,7719.96923828125,278022.1875,114702.6796875,30465.662109375,23084.939453125,912.1798095703124,714.9171752929688,332.8050231933594,598.0108032226562,5499.3916015625,5616.25732421875,350.1355895996094,3681.110107421875,517.8633422851562,509.0270690917969,490.56494140625,378.9186096191406,2625.63671875,1789.9786376953125,606.9408569335938,909.0413818359376,4374.09814453125,2669.411376953125,19522.603515625,9424.9482421875,495.8123779296875,2392.19091796875,391.04730224609375,2003.5147705078125,136661.5,153273.890625,116315.015625,210397.21875,860.2693481445312,968.5172729492188,811.3314819335938,476.62213134765625,31270.509765625,38615.90625,32144.4921875,28947.013671875,13876.5634765625,11140.1796875,10928.6572265625,12189.80078125,34670,27.765565872192383,29.69963264465332,0,0,0,0,0,0,0,0,0,0,0,1,23.846206665039062,20.788013458251957,1003.6490478515624,213263.921875,4.483399391174316,0,2886787,True,BME690,6553,0,0,0,2882970,24484,0,28.872817993164062,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:53:47.752,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': 'e3dc009f-9db8-4ef0-ab7b-720146f3c5ea', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341600685, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:53:20.916Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",15.0,15.02,22160332.0,1385.0,1384.37,21470046.0,3700.0,3696.9,000000000DFEC3B1,300.0,302.03,000000000DFEC3B8,23.04,16.18,1600.0,1601.28,22450161.0,-0.0
