component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_543024,FLW0_543024,ANLT0_543024,SETP0_183624,FLW0_183624,ANLT0_183624,SETP0_453024,FLW0_453024,ANLT0_453024,SETP0_181425,FLW0_181425,ANLT0_181425,SETP0_094324,FLW0_094324,ANLT0_094324,bVOC_454625,GASR0_454625,H0_454625,T0_454625,P0_454625
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,204b765c-f777-4861-83db-d5a78429aa95,cef005ed-135f-4b62-b67e-4518ada868d3,10132172,7367289.5,4370803.5,210540.421875,160680912,159643968,119996688,120705544,1755.724853515625,3064.25341796875,29731.2890625,32303.52734375,39432.7265625,470850.6875,8202.994140625,2804.2255859375,1321.4779052734375,6806.7001953125,10733285,75800.171875,3041516.75,355211.9375,28429.025390625,27052.32421875,895862144,483107936,485984512,1218495360,437158848,430781984,90849640,91394424,210967424,135152608,124317312,804907200,92800480,93715440,160.74830627441406,57627.50390625,8943993,6547901.5,39095.76953125,100391304,981.2611083984376,434218.28125,103615896,104396616,12508.6953125,76296.296875,9649.4443359375,4809.556640625,63635.28515625,410357.625,6239.6708984375,57716.10546875,54657.83984375,4877345.0,2085176.0,37698.53125,238612816,239916864,206047040,207663200,56856,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,68141232,24484,0,46.76728820800781,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 7, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:16:39.896,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '666d2f1b-9dec-4dd9-945c-9c769e4b5421', 'annotationId': '204b765c-f777-4861-83db-d5a78429aa95', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524991845, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:16:32.073Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1388.29,22450138.0,12.0,12.0,22040109.0,3800.0,3802.92,22340093.0,1600.0,1600.33,24020116.0,200.0,199.45,21470060.0,0.0,681060.62,59.75,24.41,1015.27
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,204b765c-f777-4861-83db-d5a78429aa95,cef005ed-135f-4b62-b67e-4518ada868d3,10139502,7370113.0,4374051.0,210552.984375,160727232,159681648,119971672,120681144,1751.247802734375,3065.6298828125,29706.8125,32278.69921875,39245.5234375,470128.3125,8201.7236328125,2800.971923828125,1321.0201416015625,6805.78662109375,10729852,75847.953125,3040459.5,354921.03125,28431.310546875,27008.55078125,889024000,483835616,486657568,1205220352,437614208,431237856,90859784,91403360,211102128,135237952,124414360,808329152,92835976,93751360,160.72023010253906,57622.82421875,8931697,6539166.5,39111.77734375,100373520,982.5909423828124,434788.71875,103650368,104431192,12503.14453125,76267.8828125,9637.3603515625,4802.01416015625,63730.04296875,410328.34375,6221.2412109375,57622.59375,54806.5859375,4874534.0,2083454.25,37670.390625,238698544,240009328,206158528,207784752,57157,27.36263656616211,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,68141232,24484,0,46.76728820800781,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 7, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:16:40.197,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '666d2f1b-9dec-4dd9-945c-9c769e4b5421', 'annotationId': '204b765c-f777-4861-83db-d5a78429aa95', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524991845, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:16:32.073Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1387.99,22450138.0,12.0,12.01,22040109.0,3800.0,3801.81,22340093.0,1600.0,1600.24,24020116.0,200.0,199.51,21470060.0,0.0,682119.17,59.72,24.41,1015.28
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,204b765c-f777-4861-83db-d5a78429aa95,cef005ed-135f-4b62-b67e-4518ada868d3,10147166,7373555.5,4377515.0,210785.796875,160746976,159699008,120108272,120817616,1750.435791015625,3066.0751953125,29677.708984375,32315.01953125,38745.32421875,451622.09375,8212.2763671875,2809.265625,1320.72265625,6800.330078125,10725302,75747.875,3040869.0,355083.21875,28502.53515625,27066.666015625,887229248,483773760,486536576,1206241792,438123584,431704544,90869976,91413912,211396384,135301472,124478416,811235456,92891176,93807152,160.7220916748047,57630.796875,8937079,6534450.0,38846.18359375,100425984,981.7314453125,435806.96875,103701432,104481648,12493.1083984375,76247.2890625,9642.6455078125,4801.50390625,63844.11328125,412544.34375,6226.07763671875,57563.1796875,54560.5078125,4872049.5,2082078.125,37635.81640625,238923184,240215888,206246032,207871168,57458,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,68141232,24484,0,46.76728820800781,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 7, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:16:40.500,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '666d2f1b-9dec-4dd9-945c-9c769e4b5421', 'annotationId': '204b765c-f777-4861-83db-d5a78429aa95', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524991845, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:16:32.073Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1387.75,22450138.0,12.0,12.01,22040109.0,3800.0,3799.29,22340093.0,1600.0,1599.88,24020116.0,200.0,199.75,21470060.0,0.0,682314.21,59.69,24.41,1015.27
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,204b765c-f777-4861-83db-d5a78429aa95,cef005ed-135f-4b62-b67e-4518ada868d3,10174705,7364737.0,4370724.5,210828.984375,160570672,159524800,120169360,120878264,1752.837890625,3063.677001953125,29671.75,32290.431640625,38465.8203125,436498.1875,8213.9931640625,2808.4638671875,1320.197998046875,6788.56787109375,10720152,75802.5625,3034854.5,354086.375,28534.85546875,27266.806640625,885671232,483572736,486296384,1195578368,438410848,431989088,90874824,91418600,211557984,135322080,124496872,812476608,92934752,93850320,160.71385192871094,57722.47265625,8939953,6527375.0,38768.484375,100404376,981.4306640625,436575.125,103645856,104424104,12489.99609375,76221.1171875,9616.5068359375,4781.99755859375,63697.9765625,412789.6875,6219.779296875,57555.85546875,54675.01953125,4866599.0,2078136.625,37699.66015625,239085280,240381072,206534368,208159344,57759,27.28205108642578,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,68141232,24484,0,46.76728820800781,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 7, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:16:40.801,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '666d2f1b-9dec-4dd9-945c-9c769e4b5421', 'annotationId': '204b765c-f777-4861-83db-d5a78429aa95', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524991845, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:16:32.073Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1387.51,22450138.0,12.0,12.02,22040109.0,3800.0,3796.78,22340093.0,1600.0,1599.52,24020116.0,200.0,199.99,21470060.0,0.0,682136.76,59.66,24.41,1015.25
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,204b765c-f777-4861-83db-d5a78429aa95,cef005ed-135f-4b62-b67e-4518ada868d3,10166966,7375736.0,4382225.5,210988.75,160354576,159305184,120138512,120846624,1749.897705078125,3067.978515625,29672.125,32248.3125,38374.8125,426816.4375,8201.14453125,2801.814697265625,1320.5115966796875,6806.3388671875,10717795,75803.25,3038815.0,355278.84375,28605.9296875,27315.13671875,888534144,483782112,486439808,1186650880,438625312,432244992,90877024,91420040,211590880,135321392,124490240,813812928,92942456,93857056,160.7190704345703,57655.61328125,8945659,6522168.0,38846.83984375,100370160,981.091064453125,436427.03125,103678344,104457672,12491.27734375,76147.6484375,9612.9150390625,4790.7412109375,63556.03515625,412048.65625,6218.388671875,57551.77734375,54644.49609375,4863090.0,2075813.375,37658.1171875,239143856,240441664,206646560,208268592,58062,27.28205108642578,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,68141232,24484,0,46.76728820800781,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 7, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:16:41.102,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '666d2f1b-9dec-4dd9-945c-9c769e4b5421', 'annotationId': '204b765c-f777-4861-83db-d5a78429aa95', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524991845, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:16:32.073Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1387.52,22450138.0,12.0,12.02,22040109.0,3800.0,3795.63,22340093.0,1600.0,1599.3,24020116.0,200.0,200.15,21470060.0,0.0,681959.31,59.63,24.41,1015.24
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,204b765c-f777-4861-83db-d5a78429aa95,cef005ed-135f-4b62-b67e-4518ada868d3,10189940,7377109.5,4386693.0,210748.0,160227616,159180320,120129216,120839432,1756.2041015625,3067.802001953125,29640.97265625,32209.197265625,38438.44140625,422243.78125,8201.4755859375,2806.8486328125,1318.975341796875,6813.8349609375,10716174,75799.2734375,3043306.5,356459.5,28575.203125,27265.181640625,894571200,484144608,486781440,1183580672,438528864,432153888,90848888,91391384,211530704,135265520,124469672,811566592,92934592,93846064,160.7193603515625,57631.58203125,8941181,6519354.0,39023.74609375,100373240,979.75244140625,436366.8125,103496024,104278552,12490.9326171875,76172.359375,9619.2744140625,4802.49267578125,63459.59765625,411372.6875,6224.72265625,57616.6015625,54670.78125,4865752.5,2078927.5,37725.9609375,239311120,240620800,206331824,207952480,58361,27.44322204589844,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,68141232,24484,0,46.76728820800781,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 7, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:16:41.402,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '666d2f1b-9dec-4dd9-945c-9c769e4b5421', 'annotationId': '204b765c-f777-4861-83db-d5a78429aa95', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524991845, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:16:32.073Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1387.95,22450138.0,12.0,12.02,22040109.0,3800.0,3797.13,22340093.0,1600.0,1599.37,24020116.0,200.0,200.13,21470060.0,0.0,681782.45,59.59,24.41,1015.22
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,204b765c-f777-4861-83db-d5a78429aa95,cef005ed-135f-4b62-b67e-4518ada868d3,10171790,7374278.5,4385080.5,211292.59375,160093232,159054352,120133608,120846312,1753.8447265625,3062.62255859375,29685.875,32244.828125,38609.2109375,423165.34375,8191.1982421875,2806.57861328125,1320.262451171875,6799.4462890625,10713407,75716.4765625,3048633.75,357914.96875,28481.248046875,27028.107421875,890190656,484732928,487471200,1183831680,438485504,432081920,90827608,91370536,211592288,135324560,124504288,810513920,92932568,93841360,160.70266723632812,57652.8125,8942046,6517355.5,39274.83984375,100424024,980.6941528320312,436015.28125,103700056,104486472,12492.134765625,76139.375,9617.3408203125,4777.98583984375,63662.84375,411120.53125,6223.73974609375,57596.6640625,54785.89453125,4868945.0,2082435.25,37685.44921875,239289520,240595376,206270720,207894512,58662,27.28205108642578,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,68141232,24484,0,46.76728820800781,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 7, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:16:41.702,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '666d2f1b-9dec-4dd9-945c-9c769e4b5421', 'annotationId': '204b765c-f777-4861-83db-d5a78429aa95', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524991845, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:16:32.073Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1388.38,22450138.0,12.0,12.02,22040109.0,3800.0,3798.63,22340093.0,1600.0,1599.45,24020116.0,200.0,200.11,21470060.0,0.0,681599.16,59.56,24.41,1015.22
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,204b765c-f777-4861-83db-d5a78429aa95,cef005ed-135f-4b62-b67e-4518ada868d3,10180426,7380333.0,4393503.5,210948.09375,160043120,159014800,120191240,120905040,1756.7235107421875,3066.865234375,29672.837890625,32196.703125,38385.67578125,422925.625,8199.34765625,2817.659423828125,1320.57177734375,6788.43603515625,10710195,75738.859375,3050015.75,357416.5625,28462.9375,27048.01953125,892918656,484948576,487661376,1183975168,438644768,432237216,90843552,91386184,211612352,135251168,124452104,810098816,92916304,93824384,160.72264099121094,57643.796875,8943012,6511643.5,39144.11328125,100443952,980.62255859375,434697.40625,103701888,104487440,12480.1318359375,76100.078125,9628.9287109375,4798.29248046875,63616.265625,410332.09375,6225.13232421875,57566.6015625,54685.60546875,4875076.5,2087750.625,37567.25,239358496,240672192,206516592,208140176,58963,27.44322204589844,29.296703338623047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,68141232,24484,0,46.76728820800781,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 7, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:16:42.003,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '666d2f1b-9dec-4dd9-945c-9c769e4b5421', 'annotationId': '204b765c-f777-4861-83db-d5a78429aa95', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524991845, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:16:32.073Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1388.8,22450138.0,12.0,12.02,22040109.0,3800.0,3800.13,22340093.0,1600.0,1599.52,24020116.0,200.0,200.08,21470060.0,0.0,681414.22,59.52,24.41,1015.23
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,204b765c-f777-4861-83db-d5a78429aa95,cef005ed-135f-4b62-b67e-4518ada868d3,10186005,7382369.0,4397526.5,210501.78125,159935456,158909712,120162096,120874632,1752.6463623046875,3063.600341796875,29668.412109375,32242.0859375,38393.6875,420769.09375,8194.52734375,2811.7978515625,1319.3355712890625,6799.21826171875,10707111,75811.3359375,3051036.0,357357.78125,28491.625,27087.849609375,890015168,484999872,487676288,1204288512,438801952,432394400,90853416,91394536,211530720,135213104,124420984,812371136,92909328,93825376,160.70472717285156,57653.60546875,8928982,6506352.5,38975.3125,100441720,980.168701171875,435334.28125,103865168,104652168,12480.44140625,76140.828125,9627.1416015625,4775.1826171875,63636.34375,410603.09375,6229.2451171875,57575.3203125,54460.69921875,4871894.5,2085601.5,37575.484375,239440048,240753360,206470928,208100848,59264,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,68141232,24484,0,46.76728820800781,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 7, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:16:42.304,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '666d2f1b-9dec-4dd9-945c-9c769e4b5421', 'annotationId': '204b765c-f777-4861-83db-d5a78429aa95', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524991845, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:16:32.073Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1388.58,22450138.0,12.0,12.02,22040109.0,3800.0,3798.62,22340093.0,1600.0,1599.52,24020116.0,200.0,200.3,21470060.0,0.0,681229.27,59.49,24.41,1015.23
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,204b765c-f777-4861-83db-d5a78429aa95,cef005ed-135f-4b62-b67e-4518ada868d3,10182950,7382923.0,4399540.5,211166.65625,159844112,158816144,120160736,120876312,1754.3050537109375,3064.575439453125,29675.97265625,32197.1171875,38513.69921875,420502.8125,8186.38037109375,2806.296875,1320.64697265625,6805.04345703125,10705043,75749.53125,3053032.5,357463.4375,28488.3828125,26909.845703125,888429632,484891136,487554080,1212107904,438764384,432315744,90836808,91376400,211426464,135223248,124428920,812192768,92902640,93817552,160.74810791015625,57649.71875,8932689,6508080.0,39318.4375,100452992,980.470947265625,435498.125,104076344,104864112,12481.9453125,76128.0078125,9620.61328125,4776.07861328125,63656.80859375,409734.0625,6221.24853515625,57576.3046875,54446.82421875,4872423.0,2086540.0,37555.75,239469040,240762400,206561424,208186784,59565,27.5238094329834,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,68141232,24484,0,46.76728820800781,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 7, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:16:42.602,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '666d2f1b-9dec-4dd9-945c-9c769e4b5421', 'annotationId': '204b765c-f777-4861-83db-d5a78429aa95', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524991845, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:16:32.073Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1388.37,22450138.0,12.0,12.01,22040109.0,3800.0,3797.06,22340093.0,1600.0,1599.52,24020116.0,200.0,200.54,21470060.0,0.0,681017.61,59.46,24.41,1015.23
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,204b765c-f777-4861-83db-d5a78429aa95,cef005ed-135f-4b62-b67e-4518ada868d3,10188477,7395372.5,4408488.5,210508.796875,159959952,158928272,120350656,121067744,1747.7052001953125,3069.766845703125,29664.099609375,32164.83984375,38679.62890625,422647.0625,8191.02099609375,2809.597900390625,1319.7550048828125,6808.28369140625,10703936,75740.546875,3052199.0,356784.28125,28527.79296875,26973.015625,888206272,483846208,486575168,1224133888,438701056,432256064,90840824,91381976,211235280,135147728,124372512,811674816,92855416,93766728,160.73297119140625,57515.1875,8943110,6503533.5,38857.69921875,100501968,979.6156005859376,435599.3125,104235344,105023448,12470.99609375,76112.375,9601.83984375,4773.51123046875,63743.7109375,410122.03125,6217.1787109375,57643.5703125,54375.1171875,4873230.0,2087846.125,37540.5703125,239505040,240797760,206639008,208265088,59866,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,68141232,24484,0,46.76728820800781,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 7, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:16:42.906,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '666d2f1b-9dec-4dd9-945c-9c769e4b5421', 'annotationId': '204b765c-f777-4861-83db-d5a78429aa95', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524991845, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:16:32.073Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1388.15,22450138.0,12.0,12.01,22040109.0,3800.0,3795.47,22340093.0,1600.0,1599.52,24020116.0,200.0,200.78,21470060.0,0.0,680660.63,59.43,24.41,1015.23
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,204b765c-f777-4861-83db-d5a78429aa95,cef005ed-135f-4b62-b67e-4518ada868d3,10172720,7397630.0,4411079.5,210260.359375,160064208,159030560,120500776,121218312,1750.946044921875,3070.51806640625,29656.908203125,32198.71484375,38540.47265625,422386.75,8185.61181640625,2811.181640625,1318.6734619140625,6802.0927734375,10701736,75688.2421875,3046341.0,354983.65625,28483.822265625,26871.2734375,887093504,482694432,485492480,1229175808,438447488,432080928,90863736,91407312,211310688,135233424,124448320,813564480,92885704,93797848,160.73117065429688,57575.70703125,8950946,6503660.5,38790.71875,100521552,981.6513061523438,435757.59375,104313384,105105104,12472.2890625,76087.7265625,9638.2578125,4775.5166015625,63662.4140625,409906.84375,6242.73046875,57776.91796875,54487.08984375,4872285.5,2087604.75,37585.078125,239457136,240752320,206683280,208306448,60167,27.604394912719727,29.296703338623047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,68141232,24484,0,46.76728820800781,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 7, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:16:43.208,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '666d2f1b-9dec-4dd9-945c-9c769e4b5421', 'annotationId': '204b765c-f777-4861-83db-d5a78429aa95', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524991845, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:16:32.073Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1387.94,22450138.0,12.0,12.0,22040109.0,3800.0,3794.43,22340093.0,1600.0,1599.49,24020116.0,200.0,200.71,21470060.0,0.0,680305.99,59.4,24.4,1015.23
