component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_183425,FLW0_183425,ANLT0_183425,SETP0_453624,FLW0_453624,ANLT0_453624,SETP0_093324,FLW0_093324,ANLT0_093324,FLW0_093125,FLW0_091225,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e3955b73-0be2-45ba-b4e5-2c9b276b4ee4,a661db87-8dfc-473e-9578-ed90da9aca97,3641381497.3115,5691702815.283,4117606615.3526,7178.1768,7628.5949,6725425513.8441,4447277469.2916,4350404583.0821,3013503310.7542,5681185663.0824,4101035947.3739,39211.2197,61792.8716,6745571173.013,4454583707.8652,4391651355.8384,2922083994.5381,5680290997.7064,4101403336.0961,806262.0409,4559.0661,6718012216.8491,4445783010.9336,4341840564.6441,4018281194.5444,5796125210.2684,4123135090.0948,346542.7544,179643147.0675,6786430407.9534,4497924892.2169,4386427505.3894,3712910164.4876,5710693954.0246,4118047854.3563,9581101.8102,8749188.9062,6762985992.4838,4473140197.4612,4390626348.697,3399031150.7766,5702791969.4898,4108012763.9703,216074.9492,10572.0636,6738607778.0614,4452534815.8131,4390624100.9184,2660713973.5789,5768354319.8195,4109700493.1222,18212.477,10574.5179,6748354354.8662,4445535994.6176,4390618568.1089,2163975264.0508,5720466291.3238,4118038593.5712,23527.3374,8048.8669,6733433673.4694,4442294806.4317,4121256427.5697,22.1245,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:38:39.317,"{'cid': 'a9c902c7-ab82-4944-8204-df39a399f976', 'uuid': '15640454-56bf-45d1-8724-b37e900fd91b', 'annotationId': 'e3955b73-0be2-45ba-b4e5-2c9b276b4ee4', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759372501327, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:35:01.689Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,147338.12,33.1,24.94,102688.47,0.0,0.06,22160328.0,2500.0,2501.12,22340098.0,2500.0,2501.81,22450181.0,0.14,0.14,0.5,208048.15,33.34,24.93,102639.34
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e3955b73-0be2-45ba-b4e5-2c9b276b4ee4,a661db87-8dfc-473e-9578-ed90da9aca97,3638366625.3387,5690887548.4705,4118036513.0552,7179.444,7628.4808,6724859447.983,4447028042.6248,4352552106.1869,2996574964.0506,5680780589.2051,4100824571.399,39211.4118,61781.3565,6748450656.2127,4454835664.925,4390438174.2739,2918735623.7098,5679883895.9364,4101403854.1235,806209.5303,4559.0916,6717444859.1788,4445783010.9336,4341128008.7527,4021348183.4788,5796123016.1632,4123136652.432,346558.8554,179599045.1752,6785273350.4713,4498182901.2311,4386430269.1946,3742985638.6999,5710691071.5573,4118047334.2003,9581109.5149,8749974.9197,6762415236.1431,4474403498.8713,4390388956.5121,3406804283.3183,5701563309.3525,4107799626.4398,216249.2157,10600.1263,6737467029.6945,4452785983.0404,4384317679.558,2653109874.6397,5767932314.4105,4109486660.4381,18212.826,10586.1404,6745482579.4361,4445037560.2646,4386734107.2416,2162372515.2435,5719642032.3326,4118252795.8388,23528.4641,8049.266,6732866252.8697,4442542581.8019,4130725701.4941,22.044,23.1722,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:38:40.526,"{'cid': 'a9c902c7-ab82-4944-8204-df39a399f976', 'uuid': '15640454-56bf-45d1-8724-b37e900fd91b', 'annotationId': 'e3955b73-0be2-45ba-b4e5-2c9b276b4ee4', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759372501327, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:35:01.689Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,147117.55,33.11,24.94,102687.79,0.0,0.07,22160328.0,2500.0,2500.67,22340098.0,2500.0,2502.46,22450181.0,0.14,0.14,0.5,207389.59,33.35,24.92,102637.27
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e3955b73-0be2-45ba-b4e5-2c9b276b4ee4,a661db87-8dfc-473e-9578-ed90da9aca97,3637862718.09,5690480361.887,4117823893.4831,7178.2552,7628.677,6724282438.8587,4447525802.109,4350644736.8421,2997262679.788,5680374856.6514,4100825607.2927,39217.3013,62065.6642,6746728295.135,4455337416.4185,4388740736.6442,2910231925.6074,5679882462.5529,4100978970.2683,806456.9965,4559.1209,6718007974.8876,4446027251.3177,4344453082.2293,4024421367.9988,5796125210.2684,4123137173.2111,346605.2416,179525611.6272,6788764574.7599,4497415768.5763,4386429163.6725,3737852526.3009,5710693233.4078,4118046814.0442,9581472.9681,8750510.7671,6764728748.3981,4476173431.9426,4390146058.0913,3420081595.6482,5701975681.7037,4107798588.7724,216133.6063,10572.339,6736315610.3786,4452283115.2788,4386013928.0385,2722347135.2913,5767932314.4105,4109487698.5363,18204.5193,10573.7644,6743183172.9541,4445285081.572,4387705407.4975,2162619158.3035,5719639867.2055,4118037553.3132,23527.0815,8049.6058,6733435374.1497,4442540900.9413,4133760875.2279,21.9634,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:38:41.725,"{'cid': 'a9c902c7-ab82-4944-8204-df39a399f976', 'uuid': '15640454-56bf-45d1-8724-b37e900fd91b', 'annotationId': 'e3955b73-0be2-45ba-b4e5-2c9b276b4ee4', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759372501327, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:35:01.689Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,147153.28,33.11,24.94,102686.37,0.0,0.06,22160328.0,2500.0,2501.34,22340098.0,2500.0,2500.75,22450181.0,0.14,0.14,0.5,207041.02,33.33,24.94,102638.69
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e3955b73-0be2-45ba-b4e5-2c9b276b4ee4,a661db87-8dfc-473e-9578-ed90da9aca97,3634184937.1617,5689661856.5583,4117821813.0754,7178.0554,7628.4683,6725424664.515,4447272982.22,4352791947.7813,2987963549.9208,5680376290.1376,4101036983.3212,39215.2338,61889.2482,6744428072.5662,4454585955.0562,4387524741.5271,2909160818.606,5679477569.1558,4100980524.1894,806836.7605,4558.8941,6718006278.103,4446025008.4109,4347309082.9407,4026879731.7209,5796127404.3736,4123136131.653,346528.8549,179391607.6913,6787599862.8493,4497161817.2537,4386429716.4336,3729735913.0066,5711101902.5656,4117831062.1034,9581330.1124,8749905.5804,6763579909.4559,4477188999.9435,4390874833.9973,3430327357.7553,5701153873.822,4108011207.3886,216516.0316,10556.7735,6740901506.7677,4451283893.7854,4384074360.5326,2704142725.3783,5768355047.6745,4109916943.5216,18220.233,10581.5805,6747209441.0361,4445539358.6006,4386253592.7482,2160126737.8657,5720877066.3394,4118036513.0552,23527.031,8049.7888,6733431972.7891,4442788703.9839,4131173009.8402,22.044,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:38:42.925,"{'cid': 'a9c902c7-ab82-4944-8204-df39a399f976', 'uuid': '15640454-56bf-45d1-8724-b37e900fd91b', 'annotationId': 'e3955b73-0be2-45ba-b4e5-2c9b276b4ee4', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759372501327, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:35:01.689Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,147211.05,33.11,24.94,102686.79,0.0,0.07,22160328.0,2500.0,2500.08,22340098.0,2500.0,2500.17,22450181.0,0.15,0.14,0.5,206543.36,33.34,24.93,102638.06
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e3955b73-0be2-45ba-b4e5-2c9b276b4ee4,a661db87-8dfc-473e-9578-ed90da9aca97,3636025882.245,5689666164.118,4117823373.3812,7179.3461,7628.264,6725425513.8441,4446774718.1874,4350883820.3849,2972548143.6991,5679967032.1795,4101038019.2686,39213.42,62046.3138,6744424665.7014,4453833623.5466,4386554640.4289,2891041735.1298,5679069867.431,4100767079.2977,806314.0702,4558.9565,6717433831.0146,4446026129.8643,4345643721.5925,4028520815.3307,5796131792.5839,4122493621.4527,346483.3685,179413240.4248,6787016370.9608,4497418604.6512,4386915252.3633,3724461523.9976,5711108388.5846,4118044213.264,9580340.67,8749534.1085,6762999658.3533,4478201073.1432,4390632988.4358,3438992446.6053,5708546423.6836,4107800664.1071,217540.788,10656.4255,6738602672.113,4452280307.7096,4386011164.5388,2683260338.9831,5760391045.2101,4110128744.2247,18207.5912,10583.0517,6744912265.7581,4445040923.8704,4387223020.7873,2159059761.3912,5719642754.0416,4117609215.7271,23522.0056,8049.1656,6732860300.9948,4443284953.7686,4140239499.0869,22.044,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:38:44.125,"{'cid': 'a9c902c7-ab82-4944-8204-df39a399f976', 'uuid': '15640454-56bf-45d1-8724-b37e900fd91b', 'annotationId': 'e3955b73-0be2-45ba-b4e5-2c9b276b4ee4', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759372501327, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:35:01.689Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,146515.76,33.11,24.94,102689.11,0.0,0.06,22160328.0,2500.0,2498.66,22340098.0,2500.0,2500.22,22450181.0,0.14,0.14,0.5,206165.74,33.34,24.93,102637.97
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e3955b73-0be2-45ba-b4e5-2c9b276b4ee4,a661db87-8dfc-473e-9578-ed90da9aca97,3635693112.4673,5688847175.3643,4118037033.1842,7178.2513,7628.273,6725420417.8699,4446770792.4401,4348975174.0012,3016627937.9833,5679963448.7207,4101033357.5054,39213.9373,61999.3752,6742698399.1826,4453080422.3296,4388251493.0325,2881112041.0465,5679476852.5154,4100766561.3508,806342.9716,4558.891,6718001187.7492,4445776843.2857,4345168373.2136,4030365642.799,5796130329.8471,4122492580.0573,346395.2572,179429929.4775,6785271636.6752,4497670883.2038,4386914699.5412,3715188502.2977,5711100461.228,4117826901.0715,9579789.6582,8749027.5257,6763001366.5869,4476934500.2823,4389909825.1826,3446044630.0405,5706899978.3971,4108438586.4771,215815.1249,10576.5159,6735734943.8585,4452527515.7233,4381650930.3738,2676971152.2202,5761223466.1239,4110128225.0947,18211.9674,10536.0444,6742616655.3134,4445039242.0675,4381893981.2258,2160306763.549,5719644197.4596,4117611296.0266,23531.7203,8049.3619,6732287876.2115,4443031491.6508,4135262664.1651,22.044,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:38:45.324,"{'cid': 'a9c902c7-ab82-4944-8204-df39a399f976', 'uuid': '15640454-56bf-45d1-8724-b37e900fd91b', 'annotationId': 'e3955b73-0be2-45ba-b4e5-2c9b276b4ee4', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759372501327, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:35:01.689Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,146831.09,33.09,24.94,102685.93,0.0,0.06,22160328.0,2500.0,2498.32,22340098.0,2500.0,2499.17,22450181.0,0.14,0.14,0.5,205667.71,33.34,24.93,102638.59
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e3955b73-0be2-45ba-b4e5-2c9b276b4ee4,a661db87-8dfc-473e-9578-ed90da9aca97,3642226257.24,5689257717.1572,4118465980.025,7179.2384,7628.5941,6725421267.1989,4446769109.977,4351601228.3395,3010179800.0532,5680373423.1651,4100820427.8241,39220.9808,62215.3418,6740973865.6678,4452329159.4138,4389464019.0276,2932289004.9254,5679069867.431,4100553656.5154,806431.9269,4558.8143,6718570337.6888,4445277232.7185,4343739668.2905,4032628097.4915,5796553540.0819,4122277413.3083,346431.0886,179483563.1471,6790505102.4783,4497668046.9681,4386671641.791,3708221941.4022,5710696115.8752,4117616372.8091,9578756.0052,8749105.413,6764731311.4054,4475413750.2822,4390392276.1979,3452664632.8176,5705254481.3188,4108648676.6995,215072.3291,10579.8856,6740320905.6861,4452025828.1864,4383588355.5212,2666108322.9479,5760803227.4478,4110341086.0762,18212.307,10583.1838,6746060657.693,4445285081.572,4383344564.7371,2159596668.4872,5720472065.8294,4117397680.5866,23529.7688,8049.1082,6731713848.508,4443029810.6018,4132019996.8755,22.044,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:38:46.523,"{'cid': 'a9c902c7-ab82-4944-8204-df39a399f976', 'uuid': '15640454-56bf-45d1-8724-b37e900fd91b', 'annotationId': 'e3955b73-0be2-45ba-b4e5-2c9b276b4ee4', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759372501327, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:35:01.689Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,146756.75,33.1,24.94,102686.07,0.0,0.07,22160328.0,2500.0,2501.18,22340098.0,2500.0,2498.73,22450181.0,0.15,0.15,0.5,205895.2,33.33,24.93,102637.36
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e3955b73-0be2-45ba-b4e5-2c9b276b4ee4,a661db87-8dfc-473e-9578-ed90da9aca97,3642228555.6679,5689664728.2648,4118467020.3912,7178.4801,7629.1875,6725422965.857,4446520300.5832,4354467734.8551,3005936835.7121,5680775571.6436,4100818356.0367,39218.1124,62359.6826,6747868768.6408,4451828645.2192,4391649695.6281,2923056334.9084,5679067001.0749,4100341291.6257,806998.2073,4558.8246,6718573731.5459,4445277793.3509,4346597469.4638,4033861658.2684,5795703524.9378,4122280016.6615,346431.5342,179513712.2597,6789342364.7432,4497669181.4624,4386673300.1658,3703533398.7753,5710280299.755,4117404826.295,9578212.6788,8748968.8117,6764734728.7484,4473900236.9936,4390637414.9283,3460223629.6135,5711829189.1892,4108221253.6322,216419.5085,10630.7178,6744917376.4906,4452776997.8098,4381893981.2258,2653191767.5058,5753691012.0517,4110553449.9766,18206.6175,10587.6978,6750085244.2247,4445285642.2044,4378991833.131,2158530214.5314,5720059184.41,4117183567.3427,23521.9865,8049.2996,6732287026.016,4443028689.9025,4125346781.7407,21.9634,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:38:47.723,"{'cid': 'a9c902c7-ab82-4944-8204-df39a399f976', 'uuid': '15640454-56bf-45d1-8724-b37e900fd91b', 'annotationId': 'e3955b73-0be2-45ba-b4e5-2c9b276b4ee4', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759372501327, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:35:01.689Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,145920.25,33.08,24.95,102688.13,0.0,0.07,22160328.0,2500.0,2502.45,22340098.0,2500.0,2499.45,22450181.0,0.13,0.13,0.5,205566.85,33.33,24.93,102639.33
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e3955b73-0be2-45ba-b4e5-2c9b276b4ee4,a661db87-8dfc-473e-9578-ed90da9aca97,3642731368.6727,5689256999.2821,4118898137.5507,7179.8164,7628.259,6725998471.0779,4447020190.6898,4356145358.7309,2990228457.0652,5680369122.7064,4100610109.799,39213.3255,62345.704,6744995741.0562,4451327120.6422,4392380583.3841,2969585599.0999,5678259654.6536,4100557799.8757,806875.3353,4559.3071,6718578822.3316,4445528145.3241,4345411236.4473,4019911742.3282,5795275319.9269,4122278975.3202,346474.4525,179555609.1193,6794583833.8768,4497920921.2616,4386673300.1658,3730266007.533,5709864543.555,4117401705.8456,9578063.9281,8748748.4298,6764148300.0171,4472886155.9291,4390636308.3052,3464168962.3508,5709360276.6371,4108437029.7338,216338.8545,10646.5375,6743769374.8935,4452028074.1157,4383594431.8621,2644558302.7063,5754942996.1513,4110338490.2918,18217.8052,10611.4837,6752960941.4975,4445533191.2985,4380925251.1869,2158889222.5377,5720059184.41,4116972076.3351,23527.7361,8049.4654,6732859450.727,4443027008.8535,4121487637.648,22.044,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:38:48.925,"{'cid': 'a9c902c7-ab82-4944-8204-df39a399f976', 'uuid': '15640454-56bf-45d1-8724-b37e900fd91b', 'annotationId': 'e3955b73-0be2-45ba-b4e5-2c9b276b4ee4', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759372501327, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:35:01.689Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,145581.34,33.09,24.94,102687.51,0.0,0.06,22160328.0,2500.0,2501.57,22340098.0,2500.0,2498.73,22450181.0,0.13,0.13,0.5,205140.95,33.31,24.93,102638.73
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e3955b73-0be2-45ba-b4e5-2c9b276b4ee4,a661db87-8dfc-473e-9578-ed90da9aca97,3642558845.1637,5688846457.5407,4118683868.2828,7178.2656,7628.8731,6726002718.0838,4447021312.3948,4355429198.6828,2984689608.3826,5680779872.4106,4100611145.6391,39209.1724,62157.7565,6742123456.7901,4451076681.2619,4391164785.3032,2969583723.9827,5678666523.3591,4100555210.2755,806819.0553,4558.9043,6718012216.8491,4445280035.8805,4346127936.9078,4022983756.3452,5794850833.5771,4122280016.6615,346437.1527,179604144.9837,6792835206.3138,4498174958.8699,4386916358.0076,3758999430.686,5710286784.8393,4117190701.5445,9577442.9204,8748628.651,6762992825.4185,4471624273.8706,4390880367.4192,3469796776.4541,5707716240.5474,4108437029.7338,216233.0267,10632.5329,6740901506.7677,4453031000.7863,4385536888.6433,2634398735.2305,5756617999.5642,4110553969.1605,18222.2722,10566.6554,6750079277.129,4445033636.0579,4382379611.2216,2155702175.2167,5720063514.9765,4117188767.5507,23525.378,8049.5758,6731714698.6313,4442779738.8917,4119347419.7903,22.1245,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:38:50.126,"{'cid': 'a9c902c7-ab82-4944-8204-df39a399f976', 'uuid': '15640454-56bf-45d1-8724-b37e900fd91b', 'annotationId': 'e3955b73-0be2-45ba-b4e5-2c9b276b4ee4', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759372501327, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:35:01.689Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,145767.25,33.06,24.94,102687.66,0.0,0.06,22160328.0,2500.0,2500.83,22340098.0,2500.0,2498.93,22450181.0,0.14,0.15,0.5,204905.22,33.32,24.93,102639.45
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e3955b73-0be2-45ba-b4e5-2c9b276b4ee4,a661db87-8dfc-473e-9578-ed90da9aca97,3641384714.3711,5688848611.0114,4118468060.7574,7179.3916,7629.1283,6725431459.1473,4447269616.9163,4357342960.6853,2984233653.665,5680783456.3831,4100188503.3661,39214.3248,62140.5001,6741549463.6472,4451076119.9057,4392865762.5242,2962892797.0065,5677849978.5069,4100340255.8392,807109.0213,4558.9809,6717436375.9756,4445027469.4472,4348032436.5788,4025850350.5029,5794427871.6093,4122065913.469,346442.3658,179598689.0317,6792837779.8748,4498176660.8044,4385948709.4456,3745475560.1777,5709883997.4062,4117194861.9273,9577503.284,8747875.7914,6762416944.2309,4470865568.9636,4390878707.3927,3473155633.4941,5706484735.023,4108649714.5823,215322.597,10595.3728,6739181276.5957,4452782052.002,4386507655.7404,2629570764.1196,5757452233.9266,4110763239.8754,18215.4282,10599.4439,6748926958.1522,4445278914.6157,4383587803.1266,2161441690.1254,5720060627.9322,4116973636.3164,23527.8116,8049.7785,6731713848.508,4442780299.21,4118696080.9759,22.1245,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:38:51.324,"{'cid': 'a9c902c7-ab82-4944-8204-df39a399f976', 'uuid': '15640454-56bf-45d1-8724-b37e900fd91b', 'annotationId': 'e3955b73-0be2-45ba-b4e5-2c9b276b4ee4', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759372501327, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:35:01.689Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,146077.03,33.08,24.94,102687.57,0.0,0.05,22160328.0,2500.0,2500.17,22340098.0,2500.0,2499.24,22450181.0,0.14,0.15,0.5,204676.69,33.32,24.93,102637.78
