component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_453624,FLW0_453624,ANLT0_453624,SETP0_183425,FLW0_183425,ANLT0_183425,SETP0_093324,FLW0_093324,ANLT0_093324,FLW0_091225,FLW0_093125
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,9d855b71-8e9d-4a71-b9ab-9bf8a44e6b9e,5e945b7e-62a7-48af-b1af-239f10e11179,3613378181.1548,5713622206.2004,4139442643.5219,7293.2888,7726.6151,6763170481.7219,4476584801.2647,4377878186.0311,2866033521.5754,5705885232.9181,4122691626.7444,39511.2396,63730.1593,6792273117.1728,4477153020.8922,4411048916.0645,2805166011.1265,5702944012.6655,4121137369.2156,837067.2559,4584.7496,6757409114.1833,4474825893.1091,4369443863.2234,4021522886.4305,5818028779.0911,4142659201.507,366214.4577,182477456.4093,6840243607.4637,4527676450.434,4412664182.8393,3673948710.8143,5735307953.9697,4138843057.2982,9744232.6632,8943884.3059,6803590823.1655,4496724705.0817,4416700990.7603,3051645920.8447,5728933709.246,4130825941.7719,219972.3584,12774.9739,6767254080.8478,4473827230.1529,4369939423.9771,2512429197.3584,5787905346.1876,4132964606.3896,18458.3628,13600.7844,6779400684.9315,4474067825.3019,4372090358.1267,2115089741.8751,5749690923.6015,4139228838.8142,23815.3765,8285.6588,6777068640.8764,4469520856.8207,4109093686.8818,19.6264,20.7546,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:18:07.557,"{'cid': 'ed02edac-3032-4d8f-b651-d412a9f84f3a', 'uuid': 'd0a7042c-9d3c-41fe-aea6-4830f4b118ff', 'annotationId': '9d855b71-8e9d-4a71-b9ab-9bf8a44e6b9e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759360591968, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:16:32.229Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,185346.14,37.02,22.54,102472.72,0.5,144619.15,36.9,22.6,102516.66,2500.0,2500.31,22340098.0,0.0,0.03,22160328.0,2500.0,2499.65,22450181.0,0.14,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,9d855b71-8e9d-4a71-b9ab-9bf8a44e6b9e,5e945b7e-62a7-48af-b1af-239f10e11179,3614209661.968,5713622927.181,4139442643.5219,7293.7884,7725.4008,6763752455.7957,4476588753.3875,4375706093.19,2868016301.3947,5705888112.8951,4122909961.9851,39507.4132,63501.8945,6791114065.1801,4477155279.5031,4413012456.9013,2803470500.7437,5702536518.6731,4121568535.5823,836336.5498,4584.9322,6756835907.5006,4474576749.4357,4372095867.7686,4025622269.6332,5817603141.9762,4142877027.7342,366177.3993,182480794.304,6837297297.2973,4526647636.4467,4412177370.0306,3671557141.533,5735313020.1925,4138630351.8218,9744340.7021,8943649.8618,6802426975.945,4496219235.5677,4416458507.2633,3090478457.6959,5728109866.2812,4130828550.5583,218563.2861,12765.1723,6774783538.6721,4474082496.3322,4372830770.9263,2509387327.9635,5788752373.9956,4132965128.4193,18457.5007,13685.4519,6785215938.3033,4474070646.6539,4371611392.684,2112310199.2841,5750528263.5513,4139014533.6679,23814.6737,8285.7717,6775915625.5348,4469271743.4192,4106322326.8813,19.5458,20.8352,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:18:08.763,"{'cid': 'ed02edac-3032-4d8f-b651-d412a9f84f3a', 'uuid': 'd0a7042c-9d3c-41fe-aea6-4830f4b118ff', 'annotationId': '9d855b71-8e9d-4a71-b9ab-9bf8a44e6b9e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759360591968, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:16:32.229Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,185360.59,37.02,22.55,102472.85,0.5,144514.56,36.89,22.61,102516.02,2500.0,2498.16,22340098.0,0.0,0.02,22160328.0,2500.0,2499.65,22450181.0,0.15,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,9d855b71-8e9d-4a71-b9ab-9bf8a44e6b9e,5e945b7e-62a7-48af-b1af-239f10e11179,3617683105.0228,5716918915.0195,4139226747.5297,7294.1712,7726.459,6762599709.6251,4476588753.3875,4378603983.8879,2862393072.7792,5706300403.2258,4122694230.3687,39508.8437,63643.0454,6789370659.3501,4477410921.0006,4414485425.0111,2805756512.4934,5702124046.6254,4121350858.9276,835374.9427,4584.9237,6756835054.1855,4474828150.5728,4374746678.4277,4030342267.2024,5817605344.296,4142878597.5929,366121.6691,182446475.9929,6834351803.9013,4526908935.1984,4412670855.8083,3667980925.0428,5735313020.1925,4139064150.1542,9744618.3569,8942958.9946,6802425257.732,4495962574.4259,4416459620.4152,3124981059.1114,5726869489.8107,4130614076.2769,218490.5315,12772.081,6780002568.7131,4474588036.1174,4375001653.9861,2511708617.6797,5789175250.2009,4132752518.6616,18458.8721,13690.4675,6788710562.4143,4473822716.2444,4370411411.5768,2114235294.1176,5750527537.9145,4139448917.7036,23815.045,8285.5585,6774759582.4778,4468769655.6388,4104405876.5713,19.707,20.9158,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:18:09.959,"{'cid': 'ed02edac-3032-4d8f-b651-d412a9f84f3a', 'uuid': 'd0a7042c-9d3c-41fe-aea6-4830f4b118ff', 'annotationId': '9d855b71-8e9d-4a71-b9ab-9bf8a44e6b9e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759360591968, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:16:32.229Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,184644.97,37.02,22.54,102472.33,0.5,143455.03,36.89,22.61,102516.45,2500.0,2499.35,22340098.0,0.0,0.03,22160328.0,2500.0,2499.88,22450181.0,0.15,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,9d855b71-8e9d-4a71-b9ab-9bf8a44e6b9e,5e945b7e-62a7-48af-b1af-239f10e11179,3620999085.9232,5716506528.1685,4138793454.9637,7293.4045,7726.5169,6762601417.7129,4477098249.5765,4379090006.0703,2858760742.3991,5705892432.8605,4122696313.2681,39505.1497,63566.6271,6787626435.7963,4477918902.1291,4415961602.6711,2801474626.6544,5701712353.4067,4120918696.6479,835182.4854,4584.9483,6756834200.8704,4475080144.4858,4373298429.3194,4034657366.8669,5818032449.8935,4142660248.0247,366094.5873,182510501.121,6837892055.2677,4526911789.8944,4412423821.1744,3666455016.6605,5734896511.7962,4139063627.3331,9744574.3743,8942605.234,6804764523.8914,4495959739.1551,4416702103.9742,3155210756.9721,5734327785.8177,4130183108.1434,219973.4779,12784.1981,6784068711.4462,4475094818.8283,4373071200.2645,2510825295.0882,5781569271.1753,4132750430.652,18447.4659,13675.4361,6792205352.5476,4474073468.0059,4369207686.3782,2113323177.2504,5750523184.094,4139015579.2555,23814.6425,8285.6811,6774183420.3097,4469021530.8308,4103125614.1077,19.4652,20.9158,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:18:11.156,"{'cid': 'ed02edac-3032-4d8f-b651-d412a9f84f3a', 'uuid': 'd0a7042c-9d3c-41fe-aea6-4830f4b118ff', 'annotationId': '9d855b71-8e9d-4a71-b9ab-9bf8a44e6b9e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759360591968, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:16:32.229Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,184944.92,37.04,22.54,102472.2,0.5,143050.45,36.89,22.6,102515.36,2500.0,2499.65,22340098.0,0.0,0.03,22160328.0,2500.0,2497.84,22450181.0,0.13,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,9d855b71-8e9d-4a71-b9ab-9bf8a44e6b9e,5e945b7e-62a7-48af-b1af-239f10e11179,3623654409.0743,5716090594.3451,4138793454.9637,7294.3497,7726.8243,6761445649.3895,4477349935.0613,4376913954.7711,2864569795.2095,5705893152.8548,4122699437.6172,39507.0178,63536.4276,6784716819.4671,4477917772.6323,4417681901.6868,2790965660.6967,5701298561.1511,4120918696.6479,835912.8448,4584.9764,6756254266.2116,4475077886.8947,4374744473.2345,4038781469.7788,5818030981.5726,4142659201.507,366120.7243,182505417.0524,6842022811.7169,4527166266.9864,4412175701.9739,3664244484.5289,5735307230.2236,4139061013.2274,9744225.7781,8943408.2865,6804182349.4028,4495449906.4467,4416704330.4019,3186154805.4874,5732667100.6944,4129753273.173,218653.5367,12785.5152,6782324625.2677,4474336098.4143,4372348338.7514,2511947495.3971,5782408609.9964,4132319014.5623,18453.46,13640.1891,6788706275.7202,4474067825.3019,4368482246.0776,2114739108.3416,5750104484.1097,4139233021.3834,23819.9039,8285.5053,6773603934.9872,4469524802.7057,4126226012.7932,19.6264,20.9158,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:18:12.363,"{'cid': 'ed02edac-3032-4d8f-b651-d412a9f84f3a', 'uuid': 'd0a7042c-9d3c-41fe-aea6-4830f4b118ff', 'annotationId': '9d855b71-8e9d-4a71-b9ab-9bf8a44e6b9e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759360591968, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:16:32.229Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,183428.79,37.03,22.54,102472.27,0.5,142245.31,36.89,22.6,102514.62,2500.0,2499.93,22340098.0,0.0,0.04,22160328.0,2500.0,2500.69,22450181.0,0.14,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,9d855b71-8e9d-4a71-b9ab-9bf8a44e6b9e,5e945b7e-62a7-48af-b1af-239f10e11179,3628650728.222,5715680490.4436,4139010351.3174,7293.936,7725.924,6761444795.4914,4477351629.1151,4375464269.9603,2863843733.044,5705485241.1807,4122697875.4426,39506.5628,63442.1115,6782969847.5244,4477665461.9381,4418910234.9928,2787223434.9694,5700886267.175,4120489226.6056,835615.9319,4585.0111,6755676136.8484,4475331037.9861,4373537257.4956,4042082015.7095,5816752789.1955,4142443491.0004,366053.0917,182530688.5284,6844387587.5184,4526907793.32,4412913469.0246,3700431106.9594,5735306506.4775,4139275332.0088,9743921.4911,8943574.6995,6804760226.8821,4497487095.1273,4416209928.7622,3217314863.7121,5739308371.9583,4129752751.5518,219038.7523,12873.6996,6780001712.4754,4474337227.0188,4373795954.3626,2512589064.5837,5784096051.3831,4132100730.6889,18454.8689,13652.1189,6785213367.6093,4473816509.6203,4367282883.8745,2116617591.9482,5749688747.0072,4139234589.8468,23817.555,8285.7491,6773021982.7218,4469272870.7514,4124720316.074,19.6264,20.9158,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:18:13.560,"{'cid': 'ed02edac-3032-4d8f-b651-d412a9f84f3a', 'uuid': 'd0a7042c-9d3c-41fe-aea6-4830f4b118ff', 'annotationId': '9d855b71-8e9d-4a71-b9ab-9bf8a44e6b9e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759360591968, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:16:32.229Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,183053.27,37.03,22.54,102472.35,0.5,141598.85,36.9,22.6,102516.62,2500.0,2499.76,22340098.0,0.0,0.03,22160328.0,2500.0,2500.11,22450181.0,0.15,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,9d855b71-8e9d-4a71-b9ab-9bf8a44e6b9e,5e945b7e-62a7-48af-b1af-239f10e11179,3630318456.7449,5715683375.4057,4138792932.1972,7293.6646,7726.6089,6762025619.1289,4477355017.2229,4374259412.3808,2869469392.1931,5705076668.3464,4122481124.7071,39501.599,63336.2112,6781807125.728,4477918337.3807,4417681344.9869,2786729327.2785,5701296402.8777,4120916614.6159,835234.1716,4585.0826,6756252559.727,4475331602.4158,4371850586.7445,4021315776.1202,5816326605.5046,4142442967.7689,366048.5413,182498121.6766,6840844060.4752,4526911789.8944,4413407675.1947,3698177659.5248,5735305058.9853,4138842011.7106,9743018.2456,8942800.2518,6802999398.5738,4496721302.1779,4416697651.1188,3244147620.2179,5737640457.5731,4129965049.5566,218705.1448,12811.6237,6783486678.6602,4474083624.873,4372348889.746,2509150521.6095,5784099700.7518,4132319014.5623,18450.877,13641.5016,6789867947.1789,4473566350.7109,4366563033.071,2116220259.6012,5749274521.184,4139667973.8562,23815.8574,8285.4525,6773024548.7982,4469527621.195,4119573727.9335,19.707,20.8352,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:18:14.756,"{'cid': 'ed02edac-3032-4d8f-b651-d412a9f84f3a', 'uuid': 'd0a7042c-9d3c-41fe-aea6-4830f4b118ff', 'annotationId': '9d855b71-8e9d-4a71-b9ab-9bf8a44e6b9e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759360591968, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:16:32.229Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,182885.84,37.02,22.54,102472.96,0.5,141220.55,36.89,22.6,102513.33,2500.0,2498.55,22340098.0,0.0,0.02,22160328.0,2500.0,2499.74,22450181.0,0.14,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,9d855b71-8e9d-4a71-b9ab-9bf8a44e6b9e,5e945b7e-62a7-48af-b1af-239f10e11179,3628983144.0088,5715684096.6462,4138577626.7642,7293.9627,7725.8374,6762024765.158,4477356146.5921,4377157041.2047,2863845903.4183,5705077388.237,4122481645.4048,39504.7881,63452.0879,6780064217.8269,4478172935.728,4416207357.115,2813265103.0561,5701707317.0732,4120490787.9671,835271.3639,4584.8975,6756254266.2116,4475080708.8836,4370647168.98,4025204693.2141,5817609748.9355,4142229372.6783,366048.6786,182597595.9592,6839662261.3803,4526915215.5295,4413657044.3295,3687146646.8097,5735307230.2236,4138843580.092,9742895.4352,8943148.4934,6802420962.1993,4496220936.8266,4416703773.7949,3268047945.2055,5743044423.509,4129531608.5959,219411.8108,12855.7248,6781159544.4035,4474333276.9031,4371384895.0587,2503410737.4482,5777779965.0044,4132537843.1987,18448.0225,13694.8605,6793362216.884,4473315091.6784,4368246174.1715,2120096254.3904,5750108112.0302,4139668496.732,23814.8074,8286.2624,6772444406.4317,4469275689.0818,4122799168.6152,19.5458,20.8352,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:18:15.962,"{'cid': 'ed02edac-3032-4d8f-b651-d412a9f84f3a', 'uuid': 'd0a7042c-9d3c-41fe-aea6-4830f4b118ff', 'annotationId': '9d855b71-8e9d-4a71-b9ab-9bf8a44e6b9e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759360591968, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:16:32.229Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,183050.62,37.03,22.54,102471.06,0.5,140904.3,36.87,22.61,102515.99,2500.0,2498.67,22340098.0,0.0,0.02,22160328.0,2500.0,2500.98,22450181.0,0.15,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,9d855b71-8e9d-4a71-b9ab-9bf8a44e6b9e,5e945b7e-62a7-48af-b1af-239f10e11179,3629148000.5497,5714857575.539,4138357639.4334,7294.3435,7725.7176,6761444795.4914,4476848850.9966,4379574479.8278,2868011229.8497,5705489560.8351,4122692147.4693,39503.3075,63348.3605,6778327341.2087,4477922290.6195,4414488762.7948,2824451817.7602,5701710194.9781,4120491828.8748,836038.3517,4585.1071,6756833347.5553,4475334424.564,4373540013.2275,4030131712.7746,5817181971.6656,4142012137.7001,366092.4559,182598523.7204,6843208020.0501,4526913502.712,4413656488.125,3684901395.3488,5735725246.0915,4138844625.6796,9743295.3544,8943638.8267,6803585667.6405,4495710478.5666,4416949624.2694,3288601619.2651,5748462208.0371,4129530043.8139,219524.9834,12855.3306,6785810266.5181,4474081932.0618,4369941626.7416,2501587000.5058,5779889140.1065,4132753040.664,18450.4254,13697.8357,6795111988.3292,4473062168.5659,4367044191.2938,2116505888.651,5750525361.0043,4139451531.946,23815.2416,8285.7159,6772444406.4317,4469529312.2886,4119577881.6199,19.7875,20.9158,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:18:17.159,"{'cid': 'ed02edac-3032-4d8f-b651-d412a9f84f3a', 'uuid': 'd0a7042c-9d3c-41fe-aea6-4830f4b118ff', 'annotationId': '9d855b71-8e9d-4a71-b9ab-9bf8a44e6b9e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759360591968, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:16:32.229Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,181724.54,36.99,22.55,102471.86,0.5,140411.76,36.9,22.6,102515.68,2500.0,2499.01,22340098.0,0.0,0.02,22160328.0,2500.0,2499.28,22450181.0,0.15,0.16
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,9d855b71-8e9d-4a71-b9ab-9bf8a44e6b9e,5e945b7e-62a7-48af-b1af-239f10e11179,3630816186.2426,5714861902.3581,4138144469.9979,7294.2587,7725.9277,6760870047.8142,4477103896.1039,4381028543.0354,2873760072.5953,5705488840.8927,4122906316.7213,39505.2087,63506.0942,6776589644.8438,4477669979.6702,4413511679.644,2826169855.7761,5702122607.5694,4120492869.7825,835097.1162,4585.0814,6756259385.6655,4475082402.077,4372339522.8387,4034041740.901,5817184173.8237,4142013707.2303,366055.244,182613282.2447,6840840604.7516,4526652774.6061,4412922922.9229,3679757547.608,5736136083.9667,4138623555.8576,9743474.1282,8943752.6549,6802416666.6667,4495200703.0276,4417439180.5378,3309273866.7224,5745963602.0882,4129101387.2953,218359.0137,12857.0816,6789306353.4254,4473832308.2999,4371871522.2302,2509954324.8644,5781154070.6157,4132753562.6664,18455.8662,13676.5003,6798029704.6703,4473315655.8533,4366326070.2102,2113269369.5379,5749689472.5386,4139449440.5521,23816.2977,8285.3664,6771864363.2943,4469529875.9865,4117003943.545,19.5458,20.9158,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:18:18.355,"{'cid': 'ed02edac-3032-4d8f-b651-d412a9f84f3a', 'uuid': 'd0a7042c-9d3c-41fe-aea6-4830f4b118ff', 'annotationId': '9d855b71-8e9d-4a71-b9ab-9bf8a44e6b9e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759360591968, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:16:32.229Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,181473.67,37.04,22.54,102469.83,0.5,139962.79,36.89,22.6,102515.07,2500.0,2499.68,22340098.0,0.0,0.05,22160328.0,2500.0,2499.75,22450181.0,0.14,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,9d855b71-8e9d-4a71-b9ab-9bf8a44e6b9e,5e945b7e-62a7-48af-b1af-239f10e11179,3628811890.2579,5714448370.349,4138144469.9979,7293.6455,7725.8671,6760870901.6393,4476598351.4002,4382479703.9819,2862188641.047,5705898912.8087,4122475397.032,39507.92,63544.7762,6774851129.3635,4477923984.8647,4414985534.6612,2836431514.4567,5702119729.4575,4120491828.8748,834094.964,4585.0661,6755683815.3741,4475334424.564,4375478606.0873,4023160726.9774,5818037589.017,4142230419.0865,366014.8114,182741596.9191,6844389316.2763,4526655058.2325,4413170012.7913,3680098011.8915,5735714389.1141,4138619896.4922,9744038.3242,8944102.8158,6801831457.7785,4494689909.2971,4417438623.8379,3325577294.4832,5743049496.3403,4129102430.3745,219412.5555,12845.894,6785816265.3184,4473833436.7771,4374764319.9735,2515640895.2187,5782842235.8435,4133401378.3022,18459.8286,13673.7476,6793946803.9468,4473316220.0282,4368731006.3863,2114918690.4889,5749687295.9443,4139231452.92,23819.9258,8285.9637,6772445261.7174,4469279071.0783,4113367204.106,19.5458,20.8352,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:18:19.559,"{'cid': 'ed02edac-3032-4d8f-b651-d412a9f84f3a', 'uuid': 'd0a7042c-9d3c-41fe-aea6-4830f4b118ff', 'annotationId': '9d855b71-8e9d-4a71-b9ab-9bf8a44e6b9e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759360591968, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:16:32.229Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,181308.92,37.03,22.53,102472.47,0.5,139088.19,36.89,22.6,102516.41,2500.0,2499.2,22340098.0,0.0,0.02,22160328.0,2500.0,2501.67,22450181.0,0.14,0.16
