component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_093324,FLW0_093324,ANLT0_093324,SETP0_453624,FLW0_453624,ANLT0_453624,FLW0_091225,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524,SETP0_183425,FLW0_183425,ANLT0_183425,FLW0_093125
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3652997233.7483,5692100840.3361,4118252795.8388,7143.871,7599.7503,6722049235.9932,4448513240.5745,4363558781.4803,2967518363.064,5681973042.7301,4102945535.5755,39152.5154,60880.7976,6741023239.9762,4453818457.5633,4383624813.5668,2916463221.4815,5681899913.9662,4102038236.3608,800062.1709,4554.773,6714629865.1743,4445760022.4278,4344669586.6411,4025403291.345,5798216271.5833,4122491017.9641,343286.4675,178926198.7617,6785297343.6161,4497393079.9773,4386162392.2176,3809046726.2763,5710197434.7889,4119075442.2477,9569428.1788,8694862.4158,6758338170.0239,4478144027.111,4390578210.5904,3510198936.6416,5704820760.1497,4108434435.1616,215116.345,9853.604,6733488945.5782,4448517167.8636,4398151637.7543,2903816334.7636,5758686237.4655,4112905974.026,18150.5899,9852.5311,6751261829.653,4446007065.1564,4393023693.5341,2167204044.7221,5727882335.9352,4118675024.71,23418.3725,7971.1324,6728874065.2617,4444753629.6878,4135216802.168,22.1245,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:22:34.644,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': 'b18aaef2-5b17-4694-8699-a99bcb647b1a', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759375203472, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T03:20:03.818Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,145330.69,32.91,24.98,102718.32,2500.0,2499.91,22450181.0,2485.0,2485.25,22340098.0,0.15,0.82,183051.15,33.14,24.98,102667.95,15.0,14.98,22160328.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3651477948.2925,5691690606.1477,4118680226.8116,7144.3507,7599.7215,6722612276.0846,4448008526.8709,4364514904.851,3015937464.2952,5682790764.3769,4103157649.2537,39148.3712,61045.6753,6738156909.4622,4454069205.7072,4382900695.9019,2923920974.8892,5681083154.1219,4101824163.2991,799669.8684,4554.8543,6714629017.2136,4446008747.3365,4343480569.2392,4028069123.2529,5797364301.3899,4122486852.3822,343206.3302,179031460.4014,6784128684.0302,4496878402.9038,4386160181.2956,3791128708.134,5709363112.3919,4119065036.4204,9570006.6959,8694716.4039,6758339023.5575,4476371386.6305,4390092946.0581,3508327871.7563,5703586901.7632,4108433916.2472,213367.9404,9840.9387,6731196871.8123,4448015258.611,4397906783.4183,2958577193.2447,5759522529.0698,4112904415.5844,18162.2263,9886.1741,6748383330.4926,4446005382.9763,4393751730.2475,2172700274.7253,5727465491.0747,4118673464.0795,23414.7194,7970.7909,6728304019.0331,4444005716.8479,4129607577.8078,21.9634,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:22:35.845,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': 'b18aaef2-5b17-4694-8699-a99bcb647b1a', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759375203472, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T03:20:03.818Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,145185.0,32.91,24.98,102718.87,2500.0,2500.47,22450181.0,2485.0,2483.73,22340098.0,0.14,0.82,182688.06,33.14,24.98,102667.7,15.0,14.98,22160328.0,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3652152108.7808,5691280430.8797,4118892935.1784,7143.8349,7599.5536,6722036502.5467,4447755651.5398,4362353361.5524,3012251892.4265,5683195410.5414,4102945017.3602,39148.3064,61105.7506,6737006125.5743,4455066299.5842,4385563415.3081,2910116877.389,5679861678.4921,4101399191.8773,799193.7977,4554.7104,6714625625.371,4445504597.4434,4342052418.4723,4029920675.2771,5798209686.8598,4122698916.8923,343159.0141,179009230.6814,6784122686.7718,4496873298.5481,4386642343.8364,3813625643.7407,5709375360.2305,4119503590.384,9570418.328,8694445.8696,6757772467.3551,4477892804.699,4390104011.065,3508170305.0968,5709749279.5389,4108431321.6751,214667.4642,9891.3547,6735199455.6434,4447511779.2237,4397417156.1565,2915620282.0636,5752831736.3531,4113118084.0563,18156.1158,9876.4703,6752409823.4843,4445753854.7799,4393997231.4507,2174440900.7176,5734098835.106,4118674504.4998,23415.4791,7970.5376,6727159119.8709,4443754413.4955,4126166406.6563,21.9634,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:22:37.044,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': 'b18aaef2-5b17-4694-8699-a99bcb647b1a', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759375203472, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T03:20:03.818Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,145182.56,32.92,24.97,102717.44,2500.0,2502.0,22450181.0,2485.0,2483.6,22340098.0,0.15,0.83,182846.04,33.16,24.97,102669.37,15.0,15.0,22160328.0,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3651310138.2488,5690463129.1735,4118892935.1784,7144.0279,7599.5776,6722608031.242,4447757334.3804,4363555482.2391,3001938663.3307,5682379723.238,4103154021.5589,39143.9759,61050.4142,6734715087.5999,4454564606.7416,4382657535.7597,2903481114.7781,5679456069.9441,4101611148.5261,798956.3815,4554.604,6714627321.2923,4445754976.1705,4340629034.0225,4031772905.3263,5798209686.8598,4123127278.4085,343207.5489,178953734.0134,6782378586.7238,4496873865.6987,4386885399.9668,3796046088.248,5709793933.2805,4119506712.4571,9570831.6704,8694304.7739,6756623432.0335,4479161064.3466,4390104564.3154,3505834587.1316,5708101411.6969,4108857750.7914,214927.1601,9880.4979,6739210212.766,4447014021.3124,4397174599.6565,2969267286.6357,5754921937.4047,4113119123.0713,18162.8203,9914.2052,6754135107.4719,4446003140.0695,4393998338.8704,2177934073.1969,5732856626.1574,4118676585.3405,23415.4199,7970.5669,6726587665.6473,4443754413.4955,4121442447.5379,21.9634,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:22:38.243,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': 'b18aaef2-5b17-4694-8699-a99bcb647b1a', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759375203472, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T03:20:03.818Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,145207.03,32.91,24.98,102716.72,2500.0,2500.44,22450181.0,2485.0,2485.36,22340098.0,0.14,0.83,182661.44,33.15,24.97,102669.32,15.0,15.0,22160328.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3649627360.6633,5690057438.2539,4118892935.1784,7144.0011,7599.7944,6723177958.9064,4447507291.9004,4360197802.1978,2990447129.9094,5682379723.238,4103363565.6906,39149.885,61129.7169,6732992942.777,4455313816.9354,4382415506.9583,2899007029.877,5679458936.5057,4101611148.5261,799083.6674,4554.5438,6715195895.5224,4445754976.1705,4343723247.0305,4033835700.1069,5797783305.2893,4123554687.5,343138.0994,178920050.3298,6781212640.2329,4497385706.1826,4386645660.586,3818814882.6449,5708966212.8089,4119499427.6199,9570868.4133,8694517.8008,6754896775.2943,4480176866.1355,4389622725.0097,3505524778.7611,5706459533.4101,4109072036.5373,214152.6757,9898.0916,6736345384.9426,4446766866.6928,4396689013.2417,2920044623.1008,5756178820.4532,4112479222.9379,18148.2471,9917.7706,6750103145.5119,4445754976.1705,4393997231.4507,2175225534.9579,5732026616.5196,4118675544.9201,23414.8272,7970.3291,6726585966.7006,4443507621.6095,4115233131.0617,22.044,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:22:39.453,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': 'b18aaef2-5b17-4694-8699-a99bcb647b1a', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759375203472, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T03:20:03.818Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,145281.56,32.89,24.98,102717.42,2500.0,2499.19,22450181.0,2485.0,2486.21,22340098.0,0.15,0.83,182941.48,33.14,24.98,102668.65,15.0,14.99,22160328.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3650638591.9646,5690876059.1699,4119105145.4139,7144.6343,7599.5938,6722606333.305,4448007404.9142,4357324291.6758,2989087649.1016,5681975193.5761,4103152466.8325,39145.8703,61140.4418,6731846467.7378,4455815678.5614,4384838103.6579,2898369939.2342,5679461803.0672,4101611666.5803,798522.1838,4554.5819,6715762021.8811,4445755536.8657,4346579941.9401,4035074079.7312,5798208955.2239,4123339930.212,343170.2004,178962322.7298,6780631101.216,4497640819.1049,4386888716.8998,3839405465.6459,5709791771.7415,4119286123.1073,9571376.6227,8695041.9941,6756046075.0853,4480934214.9881,4389621618.6314,3509730208.6564,5713042820.0692,4108860345.6329,214644.1905,9876.0547,6734620683.7898,4447016825.5749,4397175707.8739,2873675232.288,5752418523.6263,4112478184.0848,18160.5152,9852.4275,6747224778.4594,4445257049.9523,4394241098.6212,2177633955.6143,5738666908.0377,4118889293.5178,23417.2802,7970.2019,6725437404.4505,4443754413.4955,4117379482.1234,22.044,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:22:40.653,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': 'b18aaef2-5b17-4694-8699-a99bcb647b1a', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759375203472, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T03:20:03.818Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,145229.02,32.91,24.97,102717.89,2500.0,2499.22,22450181.0,2485.0,2486.25,22340098.0,0.15,0.83,182840.59,33.13,24.98,102669.7,15.0,15.02,22160328.0,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3653339173.7366,5691288330.3411,4119107226.471,7144.9929,7599.543,6722602937.431,4448258625.5259,4358044373.6614,2986486139.9208,5682386176.2386,4103153503.3167,39144.5362,61008.7459,6732994643.3126,4456322149.1598,4384116347.1631,2902100575.4499,5679870995.4848,4101826753.7043,799028.6254,4554.4929,6716332485.1569,4446008186.6098,4348725339.7633,4036928484.1076,5798207491.952,4123554687.5,343205.8825,178923669.0064,6781210927.4642,4497897662.8092,4386889269.7219,3818075458.9698,5709793933.2805,4119077523.4131,9571537.1152,8695808.8438,6756052047.7816,4481951384.9633,4388896017.6991,3506145778.0138,5711396656.0969,4108860864.6012,214482.8708,9908.2343,6732329535.7932,4447766870.4774,4397421589.2719,2836786699.6309,5753254446.461,4112691808.2178,18148.9457,9903.6969,6744350566.3913,4445259292.4819,4394486100.3433,2170202239.1746,5736595005.4289,4118675024.71,23409.6328,7970.2531,6725434856.4634,4443257495.0967,4116098978.0568,21.8828,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:22:41.853,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': 'b18aaef2-5b17-4694-8699-a99bcb647b1a', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759375203472, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T03:20:03.818Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,145599.96,32.9,24.98,102717.91,2500.0,2502.2,22450181.0,2485.0,2484.92,22340098.0,0.15,0.83,182835.35,33.13,24.98,102671.25,15.0,15.0,22160328.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3653674259.8912,5691694915.2542,4119103064.3567,7145.2834,7599.6595,6721457431.4574,4448259747.5456,4358762495.8805,2985694894.8043,5682385459.2385,4103152985.0746,39146.7232,61022.6888,6731273376.4026,4456573178.9568,4386057038.6337,2893268289.1179,5679461086.4268,4101611666.5803,798481.9571,4554.3816,6716892866.2312,4445756658.2562,4346815841.3672,4036921862.2657,5798203102.1364,4123763216.8342,343233.5849,178889050.0742,6779463184.9315,4498149997.1634,4386888164.0776,3801919293.6999,5709798976.8715,4118866864.3671,9570776.4874,8696420.199,6756046928.3276,4482965057.1073,4388657706.9852,3508944547.7899,5717991341.9913,4108859826.6646,214071.7127,9926.3034,6730611984.7004,4447269616.9163,4397666389.5816,2806310658.9628,5746996374.1842,4112476106.3786,18152.9022,9918.0802,6742051085.5683,4445258731.8495,4393756159.6811,2170318057.0801,5743244438.0028,4118672423.6592,23411.7132,7970.3396,6726000169.8802,4443007396.6155,4111393336.4423,22.044,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:22:43.051,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': 'b18aaef2-5b17-4694-8699-a99bcb647b1a', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759375203472, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T03:20:03.818Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,145413.65,32.91,24.98,102718.22,2500.0,2499.19,22450181.0,2485.0,2484.72,22340098.0,0.14,0.83,182794.31,33.14,24.97,102668.75,15.0,15.02,22160328.0,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3653503020.2425,5691689887.9632,4119100463.0352,7143.6426,7599.6796,6720876761.1611,4448255259.467,4360676997.4722,2985239764.7591,5682383308.2383,4103362010.8836,39139.692,61069.7526,6730124086.3505,4455817926.3838,4388239327.5824,2895916389.3054,5679866695.3343,4101609594.3636,797914.4683,4554.2978,6717458432.304,4446003700.7962,4347769011.6152,4038572156.543,5797778184.2125,4123333159.7313,343248.6049,178867231.8063,6777718907.8148,4498146593.2944,4386647318.9608,3713600487.4391,5710622612.9567,4118647903.444,9570564.6617,8696624.469,6755470522.9929,4483474327.0753,4388170657.5236,3509881711.8554,5715518534.5449,4108434435.1616,214472.4695,9919.1525,6729466304.0707,4447518510.2087,4394258264.5772,2779517590.0569,5749911485.1629,4112689210.9501,18151.4983,9924.2575,6739746361.3925,4445003924.2067,4391322007.6365,2175775124.4876,5741166328.6004,4118672943.8693,23413.5411,7970.4337,6725998471.0779,4443005715.5665,4130487246.2259,22.044,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:22:44.250,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': 'b18aaef2-5b17-4694-8699-a99bcb647b1a', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759375203472, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T03:20:03.818Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,144852.07,32.92,24.98,102717.92,2500.0,2498.31,22450181.0,2485.0,2485.18,22340098.0,0.14,0.84,182289.35,33.15,24.97,102668.53,15.0,14.99,22160328.0,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3653838136.961,5691281149.0126,4118672943.8693,7144.2197,7599.3868,6720879307.4181,4448507630.1616,4357808347.0621,2984000075.3665,5682385459.2385,4103149357.3798,39148.5812,61106.8422,6735270051.884,4456818054.0723,4387512578.0948,2889457338.8804,5679867412.0261,4101823645.2181,797427.4054,4554.3757,6716317217.9813,4446252453.3169,4349916680.3706,4039602426.2195,5798625887.1735,4122902671.4576,343229.6639,178852835.1594,6782361456.1028,4498143756.7368,4385919969.0488,3707147803.3032,5710637745.9105,4118871546.7457,9570525.7733,8696122.8049,6757774174.2767,4484482466.0633,4387678186.3423,3511441804.8045,5713870944.4845,4108220734.7447,215883.4741,9894.5574,6734040309.5501,4447018508.1324,4394015503.876,2754088157.5285,5751581391.9733,4112901818.1818,18163.1104,9875.6674,6743189133.9521,4445500672.7966,4391566685.1134,2175893746.389,5739503910.7764,4118885131.62,23414.4432,7969.9016,6724855201.6985,4443253012.0482,4124679523.8343,21.9634,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:22:45.453,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': 'b18aaef2-5b17-4694-8699-a99bcb647b1a', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759375203472, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T03:20:03.818Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,145136.4,32.91,24.98,102717.37,2500.0,2499.53,22450181.0,2485.0,2484.88,22340098.0,0.14,0.84,182582.57,33.16,24.97,102669.1,15.0,15.0,22160328.0,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3653161049.3799,5691283303.4111,4118886692.3317,7144.8128,7599.4416,6720875912.4088,4448504824.9551,4359245770.1604,2977694506.073,5682793632.5828,4102937244.1312,39152.2306,61127.9994,6734119397.908,4456316528.9721,4381695654.5746,2883542865.4673,5679868845.4096,4101397637.7953,798943.7985,4554.4559,6716314673.4521,4445752172.6941,4348243835.6164,4039391437.3089,5798623692.1051,4122685898.7711,343204.6053,178886021.9452,6783517519.0611,4498651914.8936,4385917205.5491,3704165497.8962,5710631260.3589,4118866344.1028,9570492.3412,8695974.7256,6757206007.8512,4484487556.5611,4387685374.6199,3509411738.6489,5711400259.4408,4108220215.8572,214888.9832,9907.3627,6732894311.7082,4447018508.1324,4394258818.3177,2736125051.8457,5752833188.1533,4112901298.7013,18163.407,9920.8798,6740889588.8312,4445001681.8029,4391808622.5026,2176251891.8026,5737010279.4267,4118669822.6083,23416.1859,7970.365,6731144168.6501,4443253012.0482,4118024704.1727,22.1245,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:22:46.644,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': 'b18aaef2-5b17-4694-8699-a99bcb647b1a', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759375203472, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T03:20:03.818Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,145232.44,32.91,24.97,102717.47,2500.0,2499.38,22450181.0,2485.0,2485.59,22340098.0,0.15,0.84,182271.27,33.15,24.98,102669.52,15.0,15.01,22160328.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3653332257.4696,5691697069.8075,4118677105.5506,7144.5027,7599.3078,6720875912.4088,4448502580.7899,4360443980.4385,2971082845.5651,5681979495.2681,4102939316.9923,39154.6476,61032.6552,6732972536.349,4455565857.4961,4384119109.4415,2883222752.2669,5680275946.1009,4101185185.1852,799027.7586,4554.4354,6716882687.2508,4446002579.3428,4349439298.4379,4041041199.2658,5798201638.8645,4122901629.9537,343137.0788,178862928.423,6788749142.6612,4497885182.6639,4385432439.9005,3697771036.5427,5710225536.8209,4119082206.0354,9570288.3361,8694971.4954,6757780148.5022,4482457033.0167,4388171763.5348,3510035000.6646,5710164276.9652,4108430283.8462,214327.3816,9889.6582,6737476389.0071,4446768549.156,4394503267.25,2717459320.2884,5753672135.9082,4112687133.1359,18156.0921,9958.4244,6744333532.0671,4444505605.3812,4391569452.1306,2176305723.7204,5734935957.7393,4118454535.9967,23412.6961,7970.1312,6731144168.6501,4443503698.7223,4133291139.2405,22.044,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:22:47.843,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': 'b18aaef2-5b17-4694-8699-a99bcb647b1a', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759375203472, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T03:20:03.818Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,145083.59,32.92,24.97,102717.67,2500.0,2499.34,22450181.0,2485.0,2485.23,22340098.0,0.16,0.84,182106.77,33.17,24.96,102668.33,15.0,15.01,22160328.0,0.14
