component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_094324,FLW0_094324,ANLT0_094324,SETP0_453024,FLW0_453024,ANLT0_453024,SETP0_183624,FLW0_183624,ANLT0_183624,SETP0_543024,FLW0_543024,ANLT0_543024,SETP0_181425,FLW0_181425,ANLT0_181425,bVOC_454625,GASR0_454625,H0_454625,T0_454625,P0_454625
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,efbfbe81-7a27-4ede-b56c-c1a492b0ba94,cef005ed-135f-4b62-b67e-4518ada868d3,10460213,7501285.0,4408234.0,213819.75,176360640,175329024,126370576,127130632,1780.3787841796875,3104.62353515625,29877.158203125,32610.2265625,40226.3984375,509980.5625,8292.1796875,2859.265625,1333.379150390625,6905.646484375,10849123,75982.40625,3450102.75,381812.09375,28958.443359375,27181.62890625,1097266176,573560128,572308544,1662710272,539140480,530204736,95918080,96507920,227472880,143727424,132715360,825571776,100638816,101579896,160.6477813720703,58642.0703125,9882931,6302564.5,39878.984375,112586280,995.1892700195312,435925.40625,109899224,110752760,12484.642578125,76082.796875,9703.7626953125,4811.66845703125,64554.2265625,404694.90625,6250.310546875,58464.59765625,55791.4921875,4900632.0,2089382.0,37753.16015625,265338864,266636576,220377584,222199872,61624,27.44322204589844,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67694824,24484,0,46.77375030517578,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:09:14.643,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '21dd6722-614e-4ccb-801f-a220b660b940', 'annotationId': 'efbfbe81-7a27-4ede-b56c-c1a492b0ba94', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524540573, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:09:00.803Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,199.98,21470060.0,3800.0,3799.8,22340093.0,12.0,11.99,22040109.0,1388.0,1387.71,22450138.0,1600.0,1598.86,24020116.0,0.0,699577.68,58.66,24.38,1015.31
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,efbfbe81-7a27-4ede-b56c-c1a492b0ba94,cef005ed-135f-4b62-b67e-4518ada868d3,10443926,7495800.5,4403178.0,214247.859375,176297024,175256832,126337984,127100400,1778.005615234375,3106.546630859375,29865.642578125,32593.8046875,40085.62890625,509082.90625,8293.53125,2849.5830078125,1332.848876953125,6895.47998046875,10848497,75928.9296875,3461519.5,383249.8125,29065.197265625,27219.578125,1096528896,573754880,572472320,1641173888,539371776,530402944,95904480,96493464,227568784,143766000,132741528,826372864,100631320,101565440,160.6502227783203,58604.03125,9880167,6285972.5,39653.3671875,112492392,994.5726928710938,435710.34375,109793672,110650880,12484.0263671875,76093.5,9694.4365234375,4800.15185546875,64370.84765625,404326.6875,6247.16748046875,58390.8125,55752.87890625,4897537.0,2086735.625,37777.8203125,265317232,266622960,220482640,222304608,61925,27.201465606689453,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67694824,24484,0,46.77375030517578,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:09:14.946,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '21dd6722-614e-4ccb-801f-a220b660b940', 'annotationId': 'efbfbe81-7a27-4ede-b56c-c1a492b0ba94', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524540573, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:09:00.803Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,199.93,21470060.0,3800.0,3799.39,22340093.0,12.0,11.99,22040109.0,1388.0,1387.89,22450138.0,1600.0,1598.71,24020116.0,0.0,700149.84,58.63,24.38,1015.31
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,efbfbe81-7a27-4ede-b56c-c1a492b0ba94,cef005ed-135f-4b62-b67e-4518ada868d3,10446970,7491598.5,4400531.5,214003.171875,176319040,175276048,126351832,127117816,1776.5418701171875,3104.31982421875,29875.078125,32576.6953125,40075.9375,508419.15625,8290.810546875,2859.745849609375,1333.3670654296875,6903.11865234375,10848705,75938.375,3472017.0,384276.65625,28992.75390625,27265.1875,1087473792,574136384,572779072,1661439232,540740096,531707584,95866168,96454872,227600304,143874976,132826144,827613824,100650136,101577984,160.6589813232422,58656.80078125,9866143,6276080.0,39721.44921875,112524440,995.5101318359376,435784.375,110029424,110892192,12481.123046875,76108.8046875,9696.0869140625,4810.26123046875,64403.80078125,403911.46875,6255.18798828125,58331.5625,55661.36328125,4891929.5,2082282.875,37728.31640625,265294048,266580080,220639344,222469600,62226,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67694824,24484,0,46.77375030517578,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:09:15.246,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '21dd6722-614e-4ccb-801f-a220b660b940', 'annotationId': 'efbfbe81-7a27-4ede-b56c-c1a492b0ba94', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524540573, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:09:00.803Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,199.87,21470060.0,3800.0,3798.94,22340093.0,12.0,11.99,22040109.0,1388.0,1387.77,22450138.0,1600.0,1599.02,24020116.0,0.0,698986.68,58.6,24.38,1015.31
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,efbfbe81-7a27-4ede-b56c-c1a492b0ba94,cef005ed-135f-4b62-b67e-4518ada868d3,10444458,7490828.0,4399503.0,214032.359375,176165616,175142784,126363648,127136456,1775.8441162109375,3113.78271484375,29899.033203125,32610.396484375,40048.80078125,508763.84375,8287.1474609375,2861.42626953125,1333.8134765625,6901.56689453125,10848583,75962.5625,3467886.25,382155.0625,29067.119140625,27269.93359375,1099723776,574141440,572796736,1666761728,541580608,532496416,95863640,96450280,227657760,143787888,132773048,827595456,100642744,101569384,160.64291381835938,58615.828125,9866493,6296373.0,39907.19140625,112545856,994.7472534179688,436099.75,110219424,111082712,12476.9375,76079.109375,9702.109375,4810.54150390625,64536.55859375,406543.03125,6254.54052734375,58321.50390625,55537.95703125,4887786.0,2079326.25,37694.7578125,265308288,266580720,220735296,222560944,62527,27.44322204589844,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67694824,24484,0,46.77375030517578,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:09:15.546,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '21dd6722-614e-4ccb-801f-a220b660b940', 'annotationId': 'efbfbe81-7a27-4ede-b56c-c1a492b0ba94', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524540573, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:09:00.803Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,199.82,21470060.0,3800.0,3798.49,22340093.0,12.0,12.0,22040109.0,1388.0,1387.65,22450138.0,1600.0,1599.33,24020116.0,0.0,697823.52,58.57,24.38,1015.31
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,efbfbe81-7a27-4ede-b56c-c1a492b0ba94,cef005ed-135f-4b62-b67e-4518ada868d3,10438746,7491606.5,4401567.5,214702.3125,176142624,175123328,126382696,127154120,1779.100341796875,3100.2470703125,29913.66015625,32598.044921875,40092.828125,507875.5625,8280.8486328125,2860.3779296875,1334.292724609375,6899.52783203125,10847994,75823.4765625,3467525.0,381173.9375,28989.869140625,27159.119140625,1095390336,573883648,572604736,1623725696,541687552,532655328,95816904,96401512,227601360,143793200,132780856,827002880,100628120,101556696,160.66644287109375,58598.578125,9856777,6307441.0,39944.7890625,112568296,993.8348999023438,435702.375,110269720,111134288,12473.6201171875,76095.2890625,9700.90625,4811.8779296875,64471.36328125,405545.25,6250.986328125,58503.40625,55528.48046875,4881540.0,2074244.625,37674.19921875,265283520,266552816,220908560,222734048,62830,27.28205108642578,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67694824,24484,0,46.77375030517578,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:09:15.850,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '21dd6722-614e-4ccb-801f-a220b660b940', 'annotationId': 'efbfbe81-7a27-4ede-b56c-c1a492b0ba94', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524540573, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:09:00.803Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,199.76,21470060.0,3800.0,3798.03,22340093.0,12.0,12.0,22040109.0,1388.0,1387.53,22450138.0,1600.0,1599.65,24020116.0,0.0,696644.85,58.55,24.38,1015.31
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,efbfbe81-7a27-4ede-b56c-c1a492b0ba94,cef005ed-135f-4b62-b67e-4518ada868d3,10414528,7487300.5,4398669.0,215108.65625,175939584,174911024,126209408,126976160,1774.319091796875,3110.856689453125,29909.27734375,32623.07421875,40043.46484375,507098.5625,8314.3837890625,2859.753173828125,1332.4000244140625,6900.73388671875,10847189,75780.609375,3466834.75,380498.53125,28957.0546875,27236.013671875,1081688192,573766016,572543232,1569863936,541717184,532573120,95720384,96300944,227631488,143818848,132822392,826624576,100675312,101608152,160.6582794189453,58630.4296875,9848356,6335783.5,39944.49609375,112536104,993.3773193359376,437451.875,110154568,111017600,12486.486328125,76050.3203125,9700.3759765625,4818.63671875,64459.90625,405941.71875,6257.03173828125,58585.33984375,55403.03515625,4877844.0,2071068.0,37692.1640625,265336192,266631248,220575024,222391472,63131,27.36263656616211,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67694824,24484,0,46.77375030517578,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:09:16.152,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '21dd6722-614e-4ccb-801f-a220b660b940', 'annotationId': 'efbfbe81-7a27-4ede-b56c-c1a492b0ba94', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524540573, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:09:00.803Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,199.83,21470060.0,3800.0,3797.58,22340093.0,12.0,12.0,22040109.0,1388.0,1387.59,22450138.0,1600.0,1599.68,24020116.0,0.0,697211.29,58.52,24.38,1015.31
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,efbfbe81-7a27-4ede-b56c-c1a492b0ba94,cef005ed-135f-4b62-b67e-4518ada868d3,10419426,7480829.0,4395962.5,214615.515625,175801872,174769632,126159760,126926648,1774.3914794921875,3101.005615234375,29894.890625,32646.56640625,39865.57421875,503940.15625,8312.5556640625,2856.80126953125,1332.7098388671875,6891.32861328125,10845251,75838.5234375,3458500.25,378706.0,28937.828125,27284.7421875,1070875008,573172928,572026304,1571149184,541927936,532692352,95667632,96249224,228020816,143945120,132948616,829372800,100766720,101697304,160.66139221191406,58638.0,9828248,6336575.0,39927.76953125,112470960,995.4712524414062,435416.0,110123376,110986032,12482.94921875,76023.8984375,9695.59375,4806.7998046875,64314.31640625,404378.15625,6261.69873046875,58412.5625,55261.125,4878028.5,2071168.0,37749.18359375,265383472,266662800,220130336,221942528,63432,27.28205108642578,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67694824,24484,0,46.77375030517578,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:09:16.452,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '21dd6722-614e-4ccb-801f-a220b660b940', 'annotationId': 'efbfbe81-7a27-4ede-b56c-c1a492b0ba94', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524540573, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:09:00.803Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,199.9,21470060.0,3800.0,3797.13,22340093.0,12.0,12.01,22040109.0,1388.0,1387.66,22450138.0,1600.0,1599.68,24020116.0,0.0,698324.14,58.5,24.38,1015.32
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,efbfbe81-7a27-4ede-b56c-c1a492b0ba94,cef005ed-135f-4b62-b67e-4518ada868d3,10409510,7486690.5,4400649.5,213775.5625,175791680,174765136,126219632,126986416,1775.7755126953125,3093.30712890625,29893.30859375,32626.181640625,40011.1171875,504174.84375,8287.4423828125,2851.0224609375,1332.591064453125,6888.78125,10843893,75825.40625,3452274.5,377995.25,28978.048828125,27378.150390625,1065407744,571615744,570470016,1529564800,541468480,532232640,95654024,96237800,227489664,143812096,132837144,824334976,100682392,101612424,160.64340209960938,58653.515625,9819513,6357444.5,39883.62890625,112404440,994.8046264648438,434834.90625,110124960,110986320,12487.2314453125,76015.046875,9691.43359375,4825.439453125,64383.859375,403265.0625,6245.3125,58444.7578125,55316.640625,4876276.0,2069862.0,37856.5,265412896,266687664,219880480,221697184,63731,27.28205108642578,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67694824,24484,0,46.77375030517578,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:09:16.752,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '21dd6722-614e-4ccb-801f-a220b660b940', 'annotationId': 'efbfbe81-7a27-4ede-b56c-c1a492b0ba94', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524540573, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:09:00.803Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,199.97,21470060.0,3800.0,3796.67,22340093.0,12.0,12.01,22040109.0,1388.0,1387.73,22450138.0,1600.0,1599.68,24020116.0,0.0,699436.99,58.48,24.38,1015.32
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,efbfbe81-7a27-4ede-b56c-c1a492b0ba94,cef005ed-135f-4b62-b67e-4518ada868d3,10396985,7473417.5,4392235.5,213463.328125,175827984,174798016,126198768,126964480,1764.281982421875,3092.219482421875,29895.173828125,32636.2109375,40038.8984375,504898.0625,8294.0185546875,2854.71728515625,1332.4620361328125,6890.9052734375,10843345,75813.3515625,3450416.0,378356.875,28969.896484375,27244.091796875,1056754368,569930624,568673600,1498880640,542180672,532988992,95668032,96252912,227131504,143675872,132718504,821758976,100606088,101536192,160.64663696289062,58645.58984375,9808092,6345648.0,39758.06640625,112454432,994.8513793945312,434525.875,110121440,110982560,12477.2666015625,75979.375,9702.025390625,4841.12451171875,64353.2734375,402830.8125,6247.9169921875,58459.73046875,55495.46484375,4874369.5,2068330.0,37837.02734375,265273296,266550432,219784672,221604400,64032,27.28205108642578,29.37728881835937,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67694824,24484,0,46.77375030517578,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:09:17.053,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '21dd6722-614e-4ccb-801f-a220b660b940', 'annotationId': 'efbfbe81-7a27-4ede-b56c-c1a492b0ba94', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524540573, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:09:00.803Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,200.01,21470060.0,3800.0,3796.71,22340093.0,12.0,12.01,22040109.0,1388.0,1387.86,22450138.0,1600.0,1599.53,24020116.0,0.0,700553.55,58.46,24.38,1015.33
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,efbfbe81-7a27-4ede-b56c-c1a492b0ba94,cef005ed-135f-4b62-b67e-4518ada868d3,10414640,7468724.5,4386280.5,213829.046875,176010912,174970608,126261632,127029600,1773.449951171875,3092.20556640625,29909.474609375,32578.37890625,40222.53515625,505265.125,8302.5751953125,2853.880126953125,1330.5089111328125,6889.5751953125,10842557,75748.96875,3443868.25,377825.09375,28977.9453125,27224.44921875,1060616896,570278080,568926592,1492521088,541683776,532525792,95657704,96243368,226921696,143587152,132621336,819546304,100570256,101501752,160.65301513671875,58645.98828125,9811810,6335299.5,39906.859375,112564528,996.0758666992188,436231.0,110331968,111194712,12482.25,75992.0390625,9686.880859375,4831.5732421875,64609.5234375,403356.375,6249.82958984375,58508.29296875,55449.41015625,4876224.5,2070395.375,37793.2734375,265273984,266549856,219996752,221816272,64333,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67699833,24484,0,45.85134506225586,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:09:17.356,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '21dd6722-614e-4ccb-801f-a220b660b940', 'annotationId': 'efbfbe81-7a27-4ede-b56c-c1a492b0ba94', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524540573, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:09:00.803Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,200.04,21470060.0,3800.0,3797.12,22340093.0,12.0,12.01,22040109.0,1388.0,1388.03,22450138.0,1600.0,1599.24,24020116.0,0.0,699624.24,58.44,24.38,1015.33
0000000063-4125-asu-nz,0000000018-3024-oms-nz,FeNOMeasurement,efbfbe81-7a27-4ede-b56c-c1a492b0ba94,cef005ed-135f-4b62-b67e-4518ada868d3,10410943,7471815.5,4389449.5,213215.28125,176054784,175012048,126322008,127089464,1769.9774169921875,3108.58544921875,29919.12109375,32563.322265625,40216.16796875,506995.25,8295.734375,2859.165771484375,1331.461669921875,6896.5,10841570,75772.6171875,3445271.75,378570.5625,28927.421875,27128.232421875,1064813248,570083200,568678208,1497878912,541833664,532674400,95686048,96272720,226683952,143568112,132584528,819972672,100521184,101448496,160.65342712402344,58639.04296875,9803482,6313948.5,40184.1953125,112513360,994.2562255859376,437360.15625,110460304,111321800,12481.3857421875,76004.2265625,9707.431640625,4815.6689453125,64622.6640625,404768.125,6259.86767578125,58556.0546875,55556.61328125,4876627.5,2071004.25,37758.921875,265235456,266528688,220191360,222014352,64634,27.44322204589844,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67699833,24484,0,45.85134506225586,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:09:17.655,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '21dd6722-614e-4ccb-801f-a220b660b940', 'annotationId': 'efbfbe81-7a27-4ede-b56c-c1a492b0ba94', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 39, 'startTime': 1771524540573, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-02-19T18:09:00.803Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,200.06,21470060.0,3800.0,3797.53,22340093.0,12.0,12.0,22040109.0,1388.0,1388.19,22450138.0,1600.0,1598.95,24020116.0,0.0,698517.01,58.42,24.38,1015.32
