component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_453624,FLW0_453624,ANLT0_453624,FLW0_091225,SETP0_183425,FLW0_183425,ANLT0_183425,SETP0_093324,FLW0_093324,ANLT0_093324,FLW0_093125,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3670466484.4582,5693303160.9195,4119308012.487,7148.0804,7595.2033,6720284307.9012,4449276696.0328,4365242312.5584,2982401039.5089,5683604417.6707,4104001658.7186,39127.8373,62088.7751,6734660656.5742,4453839802.2805,4387023605.5061,2945864057.4426,5679037620.9244,4102245595.8549,796347.3956,4553.2692,6716865722.2835,4448531754.9372,4346112054.3294,4010270721.5869,5795636243.9667,4123322222.8009,341950.085,177109045.3788,6791070325.9005,4501238717.0026,4387861763.8927,3816951683.6071,5709754305.0652,4119470808.6169,9514723.7142,8663024.787,6761209973.5292,4484739521.4661,4389865567.6035,3416961697.7226,5708505366.2753,4109707760.1869,214648.1451,9660.7233,6732882407.9585,4453046164.2143,4396703418.4719,2754846881.9599,5761608869.502,4114392766.2007,18151.2255,9529.9465,6751218347.6852,4447034772.8547,4393281846.8693,2157106268.0705,5730363702.0969,4118243433.0299,23388.6625,7973.7995,6727705182.6678,4445036999.6636,4126204368.1747,21.9634,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:47:13.605,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,152230.8,32.92,24.84,102813.63,2490.0,2489.26,22340098.0,0.14,10.0,9.99,22160328.0,2500.0,2500.29,22450181.0,0.13,1.23,179222.07,33.17,24.83,102767.92
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3667229936.1289,5692889160.2615,4119518185.1293,7147.1937,7595.1521,6720278367.1391,4449024239.7037,4361880943.2199,2983076285.5528,5683600831.899,4104212326.9919,39123.7859,62047.3337,6733515306.1224,4454591573.0337,4388722486.4506,2948945290.6782,5679850928.1158,4102458158.4538,795364.4876,4553.3977,6716294317.218,4448530071.8133,4344444322.7855,4013929294.9757,5795633318.707,4123320660.3823,341958.5805,177101111.632,6795145456.1057,4500980926.4305,4387619705.8498,3803014158.8673,5709753584.5522,4119471849.3079,9515374.4449,8662596.1717,6763517553.6004,4482965057.1073,4389623278.1988,3425851928.7321,5706445852.5346,4109704645.7306,214980.1104,9597.2919,6731730000.8501,4453289525.4142,4396458171.7452,2734696859.7782,5762445284.6652,4113964666.1471,18131.6889,9626.0948,6747763101.8321,4447530850.3478,4394009966.7774,2152857570.643,5728292013.0105,4118242392.7178,23384.7386,7973.7053,6727128536.2331,4444783339.8733,4141741831.0888,21.8022,23.1722,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:47:14.812,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,152194.11,32.91,24.84,102810.86,2490.0,2489.98,22340098.0,0.15,10.0,10.01,22160328.0,2500.0,2499.07,22450181.0,0.14,1.23,179346.35,33.19,24.82,102766.71
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3665190119.345,5692480965.3785,4119519746.0846,7147.2748,7595.0448,6720280064.4997,4449023117.4952,4362839628.3468,3031306844.2811,5683599397.5904,4104425609.1239,39122.9935,62027.1301,6731800561.0814,4455592267.9254,4389939149.1951,2939385997.4757,5680661601.3189,4102879204.0214,795412.1576,4553.2267,6716296013.5708,4448528949.7307,4345873493.9759,4017188260.3406,5796051342.061,4123317014.7388,342034.0094,177112941.8306,6792812044.2652,4501233040.0227,4387616941.2805,3804108214.5086,5710575052.2447,4119685694.9576,9515964.5112,8662494.6961,6763512428.4616,4482704811.4434,4390350226.8452,3434939079.9115,5705624910.0072,4109490293.7818,214252.8284,9601.1125,6731156919.4152,4453788125.5968,4396701756.33,2716518188.0577,5764121754.3094,4114176366.6597,18132.352,9649.3117,6747188991.1384,4447778089.4149,4393765018.5483,2150095701.5851,5728290567.4015,4118242392.7178,23393.2408,7973.6698,6727135332.5971,4445035878.4617,4135034655.2712,21.8828,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:47:16.012,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,151841.9,32.9,24.84,102810.97,2490.0,2489.98,22340098.0,0.14,10.0,10.02,22160328.0,2500.0,2499.7,22450181.0,0.14,1.24,179026.07,33.2,24.83,102768.51
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3659930250.8199,5691666906.0615,4119305411.0302,7147.9104,7595.057,6721988115.4499,4449271084.6754,4363800384.9326,3024223410.3494,5684009180.2338,4104425090.7206,39117.1613,61901.2159,6731229173.7504,4455089897.7413,4391883889.5346,2992099754.3926,5680663751.7024,4103091832.5041,795900.4865,4553.4488,6716865722.2835,4448028161.113,4348732463.8317,4019633799.9594,5795632587.3921,4123105405.6869,341973.6675,177058046.3438,6792232801.5097,4501234175.4187,4387376568.8063,3707521875.4387,5710584420.2637,4119691419.056,9516153.9563,8662465.7247,6762933037.2395,4483718825.9911,4390590383.4449,3442570398.0532,5704806363.3746,4109491850.9291,214638.7844,9623.9343,6735735794.4879,4453536845.6527,4396946476.0638,2785001055.3718,5765382656.7729,4114392246.5312,18133.0565,9604.9541,6750642796.2489,4447529728.5169,4394251619.691,2150563728.8228,5727464768.3746,4117816091.954,23391.2899,7973.4899,6728851971.448,4445284520.9396,4136974973.9312,21.9634,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:47:17.210,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,151963.73,32.91,24.84,102811.27,2490.0,2487.49,22340098.0,0.14,10.0,10.01,22160328.0,2500.0,2499.87,22450181.0,0.14,1.24,178965.04,33.2,24.83,102768.28
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3657729664.8509,5692077138.5477,4119304370.4475,7147.5206,7595.3011,6721422629.6579,4449271084.6754,4364522604.774,3020636634.1166,5684007028.6165,4103999066.9708,39116.8073,62055.0012,6730091789.9031,4454339643.8402,4393102856.5102,2975295709.0253,5680259461.0092,4102878167.5908,796098.4322,4553.1104,6715162822.2524,4447779211.3087,4347306343.8151,4022912182.7411,5796054267.5346,4123315452.3202,342001.1074,176960871.3153,6791650227.2922,4500466568.2824,4387134011.4993,3723398966.1654,5711001008.9363,4119691419.056,9516618.8081,8661963.2277,6762352036.8947,4485241839.6787,4390829459.938,3449484890.708,5704803484.0196,4109489255.6836,215042.6639,9580.956,6733447278.9116,4454037748.5676,4396702864.4246,2760243026.4993,5766643382.0854,4114607629.1446,18132.6006,9601.9089,6746614126.2674,4447276908.4076,4394981169.6943,2151798541.576,5727877276.6696,4118027670.8624,23391.659,7973.6155,6734577309.0662,4445286763.4692,4135034655.2712,21.9634,23.1722,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:47:18.411,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,152444.75,32.91,24.85,102811.8,2490.0,2490.33,22340098.0,0.14,10.0,10.0,22160328.0,2500.0,2499.9,22450181.0,0.14,1.24,179020.98,33.21,24.82,102766.88
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3656207835.356,5692079293.2558,4119520266.403,7147.9952,7594.8569,6721425176.1311,4449021434.1825,4365007700.7701,3062594554.8766,5684002725.3819,4103786347.3799,39123.5423,62106.1892,6731235124.1074,4453835870.3589,4394563628.3088,2959120295.9752,5680256594.0367,4102878167.5908,796532.4423,4553.051,6715731490.1196,4448024795.2429,4348976270.0718,4025988315.9766,5795631124.7623,4123100718.6751,342001.9588,176910463.4964,6794560665.8658,4500463162.6745,4386651188.5019,3719883098.5915,5710593788.2828,4119907368.8593,9516647.0205,8662240.2416,6762942432.5248,4485764073.5502,4390838866.7552,3457035695.5839,5703571788.4131,4109702050.3504,214240.505,9624.3781,6737455968.6888,4453037740.0876,4396218492.0503,2738489293.2508,5766220896.3912,4113965185.7625,18132.0524,9625.4538,6749488578.2475,4447026920.9198,4395229022.4315,2152561310.8686,5727050874.4038,4118027670.8624,23387.9437,7973.5943,6734003741.8148,4445037560.2646,4131366760.3874,21.8828,23.1722,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:47:19.610,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.56,152335.61,32.93,24.84,102812.2,2490.0,2490.78,22340098.0,0.15,10.0,9.99,22160328.0,2500.0,2500.09,22450181.0,0.15,1.24,179037.25,33.19,24.84,102768.44
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3653842287.2954,5692079293.2558,4119733583.0992,7147.5005,7595.8057,6721988964.3463,4449269962.4039,4362125109.9384,3051585295.3643,5683187522.4095,4103574168.1352,39123.5628,62123.8046,6730660433.4892,4453585149.4046,4387756275.5723,2947960908.414,5679848061.3488,4102663488.4444,796722.1879,4553.1329,6716300254.4529,4448526705.5655,4346593087.5828,4028245908.3054,5795634050.0219,4123317535.545,342013.3266,176914869.333,6793391386.4104,4500204324.8766,4385682546.7006,3718290393.7303,5710602435.6849,4120125422.8467,9517031.7674,8661988.6075,6761215096.9174,4486276806.4279,4389866674.0429,3463246338.7978,5701928196.2731,4109698935.8941,215385.4583,9718.7672,6737450012.7627,4453034932.0454,4396459279.7784,2720354651.3626,5765799199.709,4114176366.6597,18132.1467,9613.9653,6748333049.2586,4446775279.0085,4395225699.2523,2155389877.6267,5726221098.2659,4118238751.6255,23384.7401,7973.2319,6733428571.4286,4444786703.2905,4131798062.9036,21.9634,23.1722,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:47:20.809,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.56,152201.93,32.92,24.85,102814.47,2490.0,2490.14,22340098.0,0.15,10.0,10.0,22160328.0,2500.0,2500.61,22450181.0,0.14,1.24,179208.95,33.19,24.83,102767.85
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3650465791.2923,5691669778.7992,4119950044.2317,7147.1493,7595.3103,6721987266.5535,4449520202.0202,4363324352.5595,3034225832.4074,5683189673.7182,4104001140.3691,39123.6702,62156.8076,6730085840.5575,4453335579.8933,4386543585.2081,2934587132.1622,5679848061.3488,4102664006.6328,796884.5982,4553.2424,6716297709.9237,4448277138.8499,4344448702.5074,4030505009.4085,5795634050.0219,4123532291.6667,342096.7532,176911545.9919,6791640792.5208,4500715218.2551,4385682546.7006,3715129178.975,5710997405.5924,4120330488.1857,9517472.4476,8661299.0263,6760624146.1749,4487028296.5478,4389615533.5509,3464916025.1924,5700694144.7274,4109268178.7512,213559.868,9583.2049,6735156927.7877,4452534254.2677,4396213506.1769,2787358636.7157,5766217986.0303,4114176366.6597,18125.1202,9569.3763,6751208969.2216,4447022434.0998,4394982277.3593,2153087122.2434,5727045093.2216,4118449854.3487,23391.6739,7973.492,6732280224.4516,4444782779.3038,4131144895.0903,21.8828,23.1722,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:47:22.009,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.56,152039.06,32.89,24.85,102811.23,2490.0,2490.69,22340098.0,0.15,10.0,9.99,22160328.0,2500.0,2501.16,22450181.0,0.14,1.24,179208.95,33.2,24.83,102768.9
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3653333179.6385,5691260323.1598,4119734103.4447,7147.2748,7595.2638,6723120224.1467,4449267717.861,4364280921.7401,3025733608.4365,5683189673.7182,4103787902.348,39122.3297,62190.946,6729510495.4534,4453336141.5333,4388241539.4824,2923713536.6664,5679439587.2151,4102664006.6328,797141.4909,4553.2434,6716864025.7867,4448276577.8401,4347542321.8101,4033384905.0842,5796056461.6397,4123532812.5,342025.019,176925850.3545,6791054888.5077,4499946651.5323,4385436308.3725,3718418434.3908,5712226627.2616,4120329447.278,9517516.9951,8660864.5522,6760051225.1345,4487793626.5353,4389618299.4966,3470544530.5997,5700286269.1505,4109484065.1926,213548.5302,9662.6068,6738598417.156,4453036616.8707,4396457617.7285,2763918371.6221,5766217986.0303,4114178964.8722,18143.0989,9629.6749,6754089048.1064,4446522543.7416,4394980062.0292,2158993993.994,5726220375.7225,4118666701.3473,23397.0455,7973.7569,6732279374.2561,4444533632.287,4127693908.339,21.9634,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:47:23.211,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,152098.8,32.93,24.84,102811.01,2490.0,2489.23,22340098.0,0.16,10.0,9.98,22160328.0,2500.0,2500.84,22450181.0,0.15,1.24,179083.45,33.2,24.83,102768.37
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3654683579.3358,5692076420.3117,4119517664.8109,7147.157,7595.4529,6723118526.0655,4449267156.7252,4364038165.4201,3020176964.1495,5683188239.5124,4103998548.6212,39121.2838,62199.1132,6728939496.9409,4454338520.3078,4389940808.7625,2908514858.7591,5680251576.8349,4102659342.9371,797180.3535,4553.3754,6716862329.29,4448274894.8107,4349685376.014,4035448851.7745,5795634050.0219,4123532291.6667,342019.1356,176927452.5309,6789308925.6624,4499690709.9484,4385194518.1256,3711947997.189,5712224464.7877,4120540779.6804,9518147.6569,8660915.2711,6759469865.1187,4485504073.3198,4389129376.6248,3474971488.7271,5699875575.374,4109696859.5899,213503.0038,9573.9348,6736881061.7662,4452787106.1942,4396702310.3773,2734505164.2544,5765796289.5598,4113535615.9401,18137.8728,9585.2771,6750633418.5848,4446521982.952,4394736113.4186,2160413047.0415,5727048706.4605,4118669302.3982,23394.2795,7973.0656,6731706197.3986,4444285634.2133,4125548796.3396,22.044,23.1722,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:47:24.409,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,152087.46,32.91,24.85,102810.94,2490.0,2491.59,22340098.0,0.16,10.0,10.0,22160328.0,2500.0,2500.52,22450181.0,0.14,1.25,178698.78,33.23,24.83,102767.28
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3655022603.5612,5691668342.4303,4119519746.0846,7146.0493,7595.163,6723115129.9032,4449516835.0168,4365236811.7058,2998837006.7409,5683188956.6153,4104001140.3691,39116.308,62007.1168,6728367745.7728,4454839597.7302,4391640841.1732,2912167052.8523,5679847344.6571,4102236269.4301,796857.3978,4553.0239,6716859784.5449,4448526144.5242,4351593551.2174,4037101013.7028,5795634781.3368,4123532812.5,342025.1158,176905694.2098,6786982086.2261,4499439904.6646,4384953307.178,3730706281.1941,5712230231.3847,4120325283.6473,9518292.2365,8660778.7631,6760064031.4181,4486021274.1881,4389623278.1988,3478340358.2719,5699465659.8346,4109483546.1435,213840.994,9616.5138,6739747212.5287,4453036616.8707,4395725918.13,2717455200.8239,5766636833.297,4113537694.1861,18127.7074,9612.6922,6754664335.0678,4446521422.1624,4394976739.0341,2162610134.2667,5726636317.653,4118457136.9122,23396.1245,7973.1768,6730559286.0178,4444286194.72,4124040540.5405,22.1245,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:47:25.604,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.56,152362.14,32.91,24.84,102810.59,2490.0,2488.93,22340098.0,0.15,10.0,10.0,22160328.0,2500.0,2500.05,22450181.0,0.14,1.25,178815.14,33.21,24.83,102766.84
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3657558509.9017,5691664033.3238,4119947962.7413,7147.9228,7595.6863,6723115129.9032,4449264912.1823,4361635704.0783,2994968986.3843,5683592226.047,4104000103.6699,39112.3539,62088.9515,6727223685.3283,4455837032.8744,4392611535.481,2917116752.0171,5679029738.445,4102449867.8688,796341.2949,4552.981,6717425347.8113,4448523900.3591,4354219478.738,4010478214.6652,5794360605.3959,4123748111.8808,341946.0985,176899772.2203,6790472515.2217,4499439337.1921,4385195070.7339,3724022842.6396,5712638408.3045,4120113453.0315,9517973.6254,8661559.5764,6760628415.3005,4486775507.8943,4389369952.4284,3484481439.1274,5707266311.3928,4109912790.6977,213944.0565,9654.749,6738029271.6133,4452285922.848,4396212952.191,2695535994.0067,5762025592.5549,4113113408.4888,18138.3208,9608.9278,6751785470.6685,4446520300.5832,4395219606.7571,2163147155.3611,5734093046.8128,4118458177.2784,23396.206,7973.3015,6731133117.9871,4444286755.2267,4121893506.4935,22.044,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:47:26.813,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.56,151929.32,32.93,24.84,102811.79,2490.0,2490.71,22340098.0,0.14,10.0,10.0,22160328.0,2500.0,2500.53,22450181.0,0.14,1.25,178702.34,33.19,24.84,102768.97
