component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_453624,FLW0_453624,ANLT0_453624,FLW0_091225,SETP0_183425,FLW0_183425,ANLT0_183425,SETP0_093324,FLW0_093324,ANLT0_093324,FLW0_093125,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4400294771.9689,6647941299.7904,4558952759.077,8205.2532,5752.9476,6935457961.8948,4607027027.027,4131973320.8275,4398858000.6672,6648555015.0956,4560826617.5455,12469.1018,83863.8562,6933096278.1758,4667154524.0893,4815846387.371,4405689943.2008,6692859434.3605,4650754285.0434,242942.5479,4894.0515,6945187292.1407,4612917537.7468,4677058025.7106,4470171751.4124,6693817122.5937,4694848018.0127,12935363.0945,8872352.6072,6953507403.8377,4646654773.0463,4786175707.476,4403798842.2576,6659789146.5054,4576956848.2468,6309422.0514,650981.7417,6935609159.2379,4638332944.0617,4779931903.0975,4394187170.2305,6658008734.3579,4578462294.1346,911885.8043,3580.1754,6931228928.2907,4607038046.6303,4125091817.0941,4386897698.9188,6691756562.8429,4642877234.1049,28544.189,15758.2305,6930666375.5459,4712846039.7508,4816436725.7712,3083746098.6267,6660241115.6851,4562902557.0145,26536.6957,7757.9333,6936678321.6783,4639869742.9907,4232280514.49,21.4799,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:45:53.609,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.58,151226.5,32.96,24.86,102813.79,2490.0,2490.88,22340098.0,0.14,10.0,10.0,22160328.0,2500.0,2498.87,22450181.0,0.15,1.15,181286.66,33.24,24.86,102769.29
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4399807029.2515,6647944654.0881,4558429319.3717,8210.3546,5752.4251,6936065903.3301,4608095486.7154,4115217188.2298,4398615110.9134,6649113478.1515,4560040287.7698,12468.2943,83890.1152,6933702053.2984,4664139510.3047,4816435511.2946,4405444623.8655,6693424518.7437,4653757415.5653,243144.7508,4894.0579,6945796061.2691,4612113452.9408,4687859802.5888,4470674087.4675,6693812901.0469,4695122066.8405,12937670.5041,8872629.9001,6955336546.8887,4646927171.6876,4786179327.8224,4403064166.0638,6659226375.4725,4577220103.9861,6309442.2318,651004.7685,6935599545.534,4638328272.8016,4780217561.6224,4394673665.5002,6658567948.9333,4577400196.4296,911341.0044,3580.3411,6931227181.4132,4607302940.6647,4108819109.7984,4385437614.3229,6692319770.3866,4645054229.9349,28573.3263,15763.3888,6931271726.7884,4715641436.6281,4817022956.395,3093794277.6625,6660240275.5608,4562112051.5921,26541.9578,7757.9241,6936679195.8042,4639599322.4695,4280111183.0743,21.4799,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:45:54.809,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.58,151386.5,32.96,24.86,102814.27,2490.0,2491.49,22340098.0,0.15,10.0,10.01,22160328.0,2500.0,2499.69,22450181.0,0.16,1.16,181164.21,33.22,24.85,102769.59
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4399562364.4553,6647947169.8113,4557904849.5657,8211.4743,5752.7342,6936672202.7972,4607828180.2889,4100081178.9038,4398368356.6822,6648554176.4509,4560300448.9467,12472.3529,84037.4906,6934304439.0073,4670992590.8503,4816140627.8463,4405441282.9222,6692854368.932,4655945231.2393,242990.0016,4894.0468,6945796936.5427,4611579100.1451,4697592987.4437,4470671827.3251,6694375580.5117,4694842685.3114,12939126.6213,8872568.7275,6954727894.1372,4646654773.0463,4785886931.3382,4403063609.5498,6658669578.3639,4577482234.6756,6309461.2397,650992.5537,6934990824.0846,4637786665.1098,4779640855.6794,4394670888.1853,6659683299.7312,4586671297.9044,910192.8199,3575.4006,6932437319.8218,4606765064.084,4093731543.6242,4383004265.6917,6692883073.0266,4636081919.251,28552.5836,15810.6817,6933087541.4992,4717038598.5748,4816729216.0078,3094160338.2134,6660240275.5608,4562111475.7874,26544.0607,7757.5543,6936076391.9238,4639598154.3134,4324303942.4178,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:45:56.009,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.58,151208.92,32.95,24.86,102813.23,2490.0,2492.09,22340098.0,0.14,10.0,10.01,22160328.0,2500.0,2497.93,22450181.0,0.15,1.16,181393.77,33.23,24.85,102768.41
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4400541186.9403,6647945492.6625,4558166494.0743,8210.9659,5753.1304,6937278608.27,4607558004.6404,4158891802.5909,4398854664.7392,6649665324.61,4560036258.9928,12469.1017,83994.7245,6935512148.2258,4667696556.5871,4816721321.4307,4405441839.7461,6693419452.8875,4657586855.564,242906.4514,4893.8535,6945796061.2691,4611310809.2418,4705965349.4719,4470927275.8095,6694377269.273,4694567484.2991,12940495.6942,8872489.6284,6955947059.3391,4646927171.6876,4785020811.9684,4403306990.2048,6659228055.4389,4576952804.5751,6309737.8605,650989.6469,6935591679.7763,4637784913.5918,4779060673.6157,4394916120.4311,6658562069.5448,4585607130.4549,911680.6061,3578.0561,6932432951.8651,4607030506.9018,4081275413.0424,4383976284.1469,6693449003.715,4628498656.3851,28558.9202,15803.1778,6932478378.6145,4719278754.7529,4817019919.8348,3087376376.8456,6660807427.3231,4562379361.9717,26545.0075,7757.8692,6937890365.4485,4639325429.2723,4286373169.0179,21.4799,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:45:57.210,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.58,151579.59,32.97,24.85,102812.81,2490.0,2491.48,22340098.0,0.14,10.0,10.0,22160328.0,2500.0,2498.8,22450181.0,0.15,1.16,181227.33,33.23,24.86,102769.3
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4400545080.3715,6647950524.109,4558693325.6617,8212.3468,5752.9363,6937273363.0562,4608094906.6017,4139531739.4028,4398368912.6084,6649672873.6789,4560562942.497,12470.5028,84014.4148,6937330186.2051,4664681425.803,4816720106.8804,4405446294.3371,6694556662.7259,4659508939.0732,242863.709,4894.0555,6946404061.6247,4611577358.4906,4713248752.0799,4470174011.2994,6694950177.3349,4694016587.6777,12941201.2516,8872001.9054,6956555049.0884,4647199602.1996,4785307070.4633,4403314781.8344,6659238135.2373,4576959736.5837,6309775.12,650920.5611,6935597797.5878,4637790168.1457,4778484848.4848,4395162490.9727,6658566269.108,4583750650.8533,911547.0158,3576.3764,6931827393.4312,4607298300.5626,4141282118.2369,4384950950.5071,6694017563.1175,4621479818.0121,28566.4869,15784.8399,6933084920.4962,4720683425.4472,4817018705.2107,3082789001.5601,6661367952.2729,4562115506.4202,26542.1875,7757.8815,6937289972.8997,4639059744.2037,4329984165.9842,21.5604,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:45:58.410,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.58,151740.43,32.96,24.86,102813.41,2490.0,2493.03,22340098.0,0.15,10.0,10.01,22160328.0,2500.0,2499.47,22450181.0,0.14,1.16,181459.16,33.24,24.84,102768.36
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4400542855.5537,6649063155.2462,4558690448.7917,8215.5486,5752.5042,6936668706.2937,4608363984.4521,4195931001.6403,4397878821.5675,6649669518.5372,4560299873.374,12468.1623,83944.5164,6936721153.8462,4661671948.3568,4816429438.9118,4406426622.1108,6694550751.5622,4661425545.6845,242841.6584,4894.056,6946401435.5742,4611582002.9028,4719994644.1323,4470931231.2821,6694948488.431,4694014810.4265,12940529.8069,8871357.67,6956551542.777,4647201942.2019,4785020208.7229,4403561529.4707,6659800907.2581,4577221837.0884,6309879.2041,650941.8122,6935596923.6148,4638063291.8783,4778486655.8226,4395164713.0715,6658572988.4092,4582164131.6292,912272.894,3574.5478,6931826519.9161,4607835141.2495,4196837787.7745,4385681818.1818,6694023473.782,4626338899.9183,28539.9936,15783.3616,6934300069.9056,4721808238.7208,4817022349.083,3071491800.7306,6661372993.8661,4562119537.053,26535.3044,7758.2272,6937290847.102,4639331853.7554,4369660587.3602,21.641,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:45:59.610,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.58,152010.01,32.96,24.86,102813.39,2490.0,2490.11,22340098.0,0.14,10.0,9.99,22160328.0,2500.0,2501.37,22450181.0,0.15,1.16,181148.67,33.23,24.85,102767.6
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4400541186.9403,6648500503.1869,4558690448.7917,8212.8598,5752.1913,6935459709.8409,4608364564.5994,4246800728.3243,4397634928.5754,6648552499.1614,4560039712.2302,12471.967,84057.0314,6936123590.5952,4659760661.7,4816725572.3568,4407406829.7031,6693983787.8916,4662798375.7062,242871.0026,4893.7398,6947019171.8463,4611316033.9022,4726195328.328,4470932361.4172,6694946799.5271,4694018364.9289,12940863.3177,8870609.5777,6957166652.0558,4647473234.6575,4784733984.7991,4403317564.5592,6660918333.0533,4577222992.4899,6309785.6994,650942.2004,6936809440.5594,4638336447.5067,4778200000.0,4395408333.3333,6659133137.3373,4581104365.4235,911060.3415,3574.8238,6932432951.8651,4607835721.3295,4248193067.9809,4385686252.7716,6694592129.7078,4630127395.9794,28555.5396,15769.7168,6933696810.8344,4723492894.0953,4817024171.0191,3075814849.4046,6662501050.5084,4562913499.1937,26538.2063,7757.9821,6938510973.1573,4639066752.3214,4405651908.2273,21.5604,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:46:00.809,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,151662.39,32.98,24.85,102811.56,2490.0,2490.18,22340098.0,0.15,10.0,9.99,22160328.0,2500.0,2501.28,22450181.0,0.14,1.16,181272.01,33.23,24.85,102770.15
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4401029092.7296,6649613319.9128,4558428744.0308,8214.0108,5752.4808,6936065029.2807,4608363404.3047,4294720823.179,4397878265.7032,6648549983.2271,4559514875.9855,12471.5738,83875.0447,6936123590.5952,4667700669.879,4817601433.4305,4407406829.7031,6694549907.1103,4656770306.8062,242942.5908,4893.7871,6947019171.8463,4611316614.4201,4731278334.5264,4470932361.4172,6695510514.3147,4693462859.8507,12940698.8511,8869785.9113,6955338299.7371,4647745143.927,4785019605.4775,4403074739.8297,6661478867.3221,4576695933.4566,6309445.5789,650926.3621,6935597797.5878,4638065043.4986,4777911571.5921,4395652536.252,6658575508.1472,4579784393.0636,911389.9214,3578.5056,6933035995.1075,4607835141.2495,4295445238.869,4383737810.2837,6694585374.0922,4633374853.8012,28531.9936,15773.6855,6933693315.8585,4724616665.6754,4816727394.1823,3051509535.9432,6662496848.4747,4562651310.1065,26540.9384,7758.2158,6938508350.0918,4639066752.3214,4438995858.0544,21.3993,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:46:02.009,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,151474.64,32.97,24.86,102814.3,2490.0,2489.45,22340098.0,0.14,10.0,9.99,22160328.0,2500.0,2500.36,22450181.0,0.15,1.16,181005.96,33.24,24.85,102768.52
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4401275033.3778,6649056445.5255,4557907150.6644,8210.7719,5752.6063,6935461457.7871,4607831080.6891,4259823807.4774,4398126077.0471,6647993291.4046,4559517753.3521,12471.0001,83942.5791,6936732517.4825,4664959478.506,4817893458.0575,4406920291.8732,6694552440.4661,4650215987.792,242656.0409,4893.8811,6947020047.273,4611318355.9735,4736939799.3311,4470428837.7874,6694943421.7193,4693464636.8914,12941874.9432,8870381.5963,6955333917.6161,4647473234.6575,4785017795.7411,4402833611.5748,6661481388.1186,4576699399.2606,6309051.0662,650937.2052,6936203129.0971,4638334111.8767,4778484246.0389,4395415555.5556,6658020492.1475,4578729195.5617,911458.3434,3583.5902,6931825646.4011,4607835721.3295,4260307295.584,4383985703.9951,6694021785.0207,4636087770.6261,28558.1533,15752.9106,6933091036.1698,4725183510.7965,4817022349.083,3060042198.9934,6661935294.1176,4562389151.215,26535.1792,7757.5668,6938510098.8021,4639606331.4059,4386608219.4812,21.4799,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:46:03.208,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.58,151663.12,32.96,24.85,102812.46,2490.0,2490.62,22340098.0,0.14,10.0,9.98,22160328.0,2500.0,2500.65,22450181.0,0.15,1.17,181303.11,33.24,24.84,102768.14
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4400785960.6185,6648500503.1869,4558693325.6617,8214.4828,5752.5327,6936676573.4266,4608097227.0565,4228876386.5188,4398616778.7847,6648551660.5166,4558994188.3883,12470.4539,83925.1868,6937339802.4303,4661946123.5988,4818188555.4611,4406674835.6912,6695684121.6216,4652673087.0867,242790.2564,4893.9061,6947017420.9927,4611049515.2958,4741196126.4869,4470177401.1299,6694949332.883,4693189006.6931,12942408.8,8870727.3811,6954727894.1372,4647201942.2019,4785309483.5907,4403076409.3717,6660360413.3412,4576171306.4572,6308757.6121,650924.5939,6936203129.0971,4638059788.6378,4778771538.7396,4394928341.2954,6658023011.6738,4577938406.4251,911071.1652,3571.7789,6931828266.9462,4607567865.4292,4229579177.5561,4384472707.1211,6695152436.4496,4627968457.9439,28548.3366,15797.3263,6933704674.5304,4726588718.3149,4816440976.4392,3045497245.0198,6661932773.1092,4562390878.7285,26533.736,7757.3681,6937904353.908,4640147789.0064,4341619402.168,21.4799,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:46:04.416,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,151679.21,32.98,24.85,102812.97,2490.0,2490.24,22340098.0,0.14,10.0,10.0,22160328.0,2500.0,2501.86,22450181.0,0.15,1.17,181472.32,33.25,24.84,102766.4
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4401029648.9959,6649055606.8104,4558956211.5197,8209.7997,5752.3709,6937891239.7272,4608365144.7468,4201710909.7653,4398371692.2393,6648554176.4509,4559259983.8877,12470.4991,83870.4005,6936738636.3636,4669350458.4999,4817895887.7483,4406673721.7333,6695682432.4324,4645580768.1032,242797.4488,4894.0707,6947622132.7263,4610781286.2782,4745452315.4242,4470431097.8021,6695514736.931,4693746815.9469,12943946.8503,8870867.6293,6954728770.4846,4647203112.2031,4785308277.027,4402828603.2276,6660357052.8438,4576168418.6208,6308580.2306,650956.3138,6934991697.9813,4637787832.7884,4778766718.8818,4395174156.9913,6658023851.5159,4576882906.8223,911602.744,3573.3457,6933042110.7811,4607836881.4896,4202852978.5881,4383499362.8456,6695152436.4496,4631483018.6473,28515.8644,15757.9696,6933701179.5544,4727150678.4099,4816437333.0095,3061471841.351,6661372993.8661,4561866651.3128,26533.9283,7757.5629,6937909599.5803,4640691709.9959,4301515513.1265,21.7216,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:46:05.618,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.58,151255.55,32.97,24.85,102812.92,2490.0,2490.93,22340098.0,0.15,10.0,10.01,22160328.0,2500.0,2501.02,22450181.0,0.14,1.17,180918.73,33.25,24.84,102768.89
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4400784848.1477,6649614997.4836,4558956211.5197,8212.9966,5751.1402,6937892988.2847,4608632513.3442,4177982086.4067,4398371692.2393,6647998322.8512,4559785911.6022,12470.4658,83901.8177,6935526131.7951,4675397881.1065,4818478828.7467,4407407943.8471,6696247993.9184,4639594776.6001,242905.5081,4894.1725,6947013919.2857,4611048934.8116,4748581093.2168,4470175706.2147,6695516425.9775,4694023104.2654,12944179.1071,8871022.8924,6955954071.3472,4647206622.2066,4784732175.1719,4403069731.2037,6660912451.6888,4576166685.9189,6308386.877,650898.6095,6934992571.878,4637245767.6591,4778191566.2651,4395173045.9419,6658583067.361,4576088136.7679,911497.181,3574.7546,6932439940.5958,4607571345.7077,4178667334.1413,4382042093.6029,6695154125.4962,4635004095.0041,28520.6428,15771.6105,6933703800.7864,4727996547.8245,4815854887.6746,3060049554.7813,6660814148.8825,4561340241.7962,26533.5647,7756.6613,6937913096.6952,4640691709.9959,4343765678.9177,21.3993,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:46:06.815,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,151662.26,32.97,24.85,102814.32,2490.0,2490.47,22340098.0,0.15,10.0,10.0,22160328.0,2500.0,2499.51,22450181.0,0.14,1.17,181078.89,33.24,24.84,102767.57
