component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,T0_093225,H0_093225,FLW0_181225,SETP0_454625,FLW0_454625,ANLT0_454625,SETP0_184225,FLW0_184225,ANLT0_184225,SETP0_813024,FLW0_813024,ANLT0_813024,SETP0_184324,FLW0_184324,ANLT0_184324,SETP0_364625,FLW0_364625,ANLT0_364625
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,333ef77c-2f7d-4b9d-9af6-593bf400cde5,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,203.79600524902344,1042.0667724609375,5.6368088722229,6011.4814453125,6449.212890625,4538.04443359375,7878.107421875,7031.70556640625,998.6461181640624,17497.107421875,730.0422973632812,685.1618041992188,580.8885498046875,695.7117309570312,586.0634765625,836.8414916992188,343.6183166503906,3138.509033203125,1473.9429931640625,487.072998046875,64306.97265625,46602.30859375,15378.451171875,14414.5107421875,488.6170959472656,149.2761688232422,390.2522888183594,298.0344543457031,118.4328155517578,142.29122924804688,139.64239501953125,172.26280212402344,342.8970031738281,302.0699768066406,315.7942810058594,280.0683288574219,1498.7789306640625,1151.4898681640625,441.3641662597656,545.5590209960938,378.4478454589844,770.459716796875,14404.1015625,14853.3642578125,448.8520202636719,1166.2608642578125,463.0345764160156,198.77545166015625,50969.8515625,50007.87890625,52886.98046875,56590.06640625,231.6551513671875,565.8604736328125,413.6806640625,277.2580871582031,18668.513671875,17314.314453125,14616.111328125,16518.9140625,8101.88671875,8542.068359375,8656.5498046875,7664.56591796875,81849,27.44322204589844,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,22.838214874267575,22.11107063293457,1011.0380249023438,196215.5625,4.502700805664063,0,8045764,True,BME690,18273,0,0,0,8043622,24484,0,23.84215545654297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:46:34.832,"{'cid': '84571c63-9063-4444-bcad-1af6c65709cb', 'uuid': 'd331f706-b4ba-4135-aecc-1f863f1d78bf', 'annotationId': '333ef77c-2f7d-4b9d-9af6-593bf400cde5', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773413165866, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T14:46:06.072Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.6,17.38,-0.01,3700.0,3697.72,000000000DFEC3B1,0.0,0.04,22160332.0,1600.0,1600.4,22450161.0,1400.0,1399.68,21470046.0,300.0,301.44,000000000DFEC3B8
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,333ef77c-2f7d-4b9d-9af6-593bf400cde5,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,203.8045196533203,1043.88330078125,5.62048864364624,6012.2783203125,6449.33837890625,4536.64892578125,7878.77734375,7031.97216796875,1000.8367919921876,17550.751953125,730.2894287109375,685.2198486328125,581.7514038085938,695.950927734375,586.3746337890625,838.3611450195312,343.7236328125,3146.069580078125,1474.600341796875,487.27978515625,64309.0,46599.48046875,15379.9716796875,14413.5869140625,489.0018005371094,149.32398986816406,389.6131286621094,298.1249389648437,118.4643325805664,142.30030822753906,139.63552856445312,172.28543090820312,342.9214782714844,301.99267578125,315.7588195800781,280.1163330078125,1498.6988525390625,1151.575439453125,441.3506774902344,545.508056640625,378.5023193359375,770.6280517578125,14417.5390625,14850.7998046875,449.1492004394531,1167.8609619140625,463.3450927734375,198.81822204589844,50968.0625,50007.73828125,52885.09765625,56597.09765625,231.66616821289065,566.3556518554688,413.4559326171875,277.19873046875,18670.71875,17312.4921875,14615.0888671875,16518.1484375,8101.81640625,8541.8876953125,8656.353515625,7664.40966796875,82150,27.201465606689453,28.89377212524414,0,0,0,0,0,0,0,0,0,0,0,1,22.838546752929688,22.111055374145508,1011.0404663085938,195513.125,4.50278377532959,0,8046204,True,BME690,18274,0,0,0,8043622,24484,0,23.84215545654297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:46:35.132,"{'cid': '84571c63-9063-4444-bcad-1af6c65709cb', 'uuid': 'd331f706-b4ba-4135-aecc-1f863f1d78bf', 'annotationId': '333ef77c-2f7d-4b9d-9af6-593bf400cde5', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773413165866, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T14:46:06.072Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.6,17.38,-0.01,3700.0,3698.93,000000000DFEC3B1,0.0,0.05,22160332.0,1600.0,1600.49,22450161.0,1400.0,1399.63,21470046.0,300.0,302.71,000000000DFEC3B8
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,333ef77c-2f7d-4b9d-9af6-593bf400cde5,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,203.77413940429688,1041.27001953125,5.590272426605225,6011.51416015625,6449.17919921875,4537.31494140625,7879.4599609375,7030.73779296875,995.62353515625,17502.37890625,730.2069091796875,684.8582153320312,580.7955932617188,695.624267578125,586.029541015625,837.6375732421875,343.4528503417969,3138.23828125,1473.9202880859375,487.4830932617188,64307.23828125,46600.203125,15380.5224609375,14414.0830078125,488.963134765625,149.295166015625,390.1496887207031,298.19012451171875,118.4601593017578,142.2678985595703,139.6627960205078,172.2550811767578,342.9027404785156,302.0260925292969,315.7340393066406,280.09765625,1498.6722412109375,1151.520751953125,441.3476257324219,545.5839233398438,378.4598388671875,769.5623779296875,14406.6201171875,14843.9658203125,449.26361083984375,1169.4549560546875,463.2954406738281,198.8463897705078,50976.87109375,50006.68359375,52889.29296875,56599.98046875,231.76258850097656,565.5215454101562,413.1624755859375,277.5682983398437,18668.09765625,17313.423828125,14616.0517578125,16518.49609375,8101.9853515625,8542.041015625,8656.755859375,7664.408203125,82452,27.201465606689453,28.732601165771484,0,0,0,0,0,0,0,0,0,0,0,1,22.8388786315918,22.117122650146484,1011.0429077148438,196391.953125,4.504105567932129,0,8046645,True,BME690,18275,0,0,0,8043622,24484,0,23.84215545654297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:46:35.435,"{'cid': '84571c63-9063-4444-bcad-1af6c65709cb', 'uuid': 'd331f706-b4ba-4135-aecc-1f863f1d78bf', 'annotationId': '333ef77c-2f7d-4b9d-9af6-593bf400cde5', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773413165866, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T14:46:06.072Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.6,17.38,-0.01,3700.0,3700.21,000000000DFEC3B1,0.0,0.05,22160332.0,1600.0,1600.48,22450161.0,1400.0,1399.56,21470046.0,300.0,303.19,000000000DFEC3B8
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,333ef77c-2f7d-4b9d-9af6-593bf400cde5,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,203.77667236328125,1044.4913330078125,5.619225978851318,6011.73681640625,6449.30712890625,4537.013671875,7878.263671875,7031.494140625,1001.3817138671876,17617.158203125,730.1851806640625,684.4158325195312,581.2188110351562,696.5442504882812,586.397216796875,835.78466796875,343.4073791503906,3149.958251953125,1474.6085205078125,487.2718811035156,64319.2109375,46599.92578125,15379.583984375,14414.20703125,489.1282958984375,149.26254272460938,390.0525817871094,297.9736022949219,118.4381103515625,142.27015686035156,139.63186645507812,172.2656707763672,342.914794921875,302.0562744140625,315.7654724121094,280.1233215332031,1498.70947265625,1151.52978515625,441.3763732910156,545.5582275390625,378.6110229492188,769.8936767578125,14407.072265625,14846.57421875,449.3171691894531,1168.4359130859375,464.0725402832031,198.86837768554688,50974.8515625,50003.546875,52886.37890625,56601.20703125,231.5950927734375,566.0626220703125,413.5015869140625,277.32623291015625,18672.013671875,17311.166015625,14615.9208984375,16517.375,8102.13818359375,8541.787109375,8656.91796875,7664.29833984375,82752,27.201465606689453,28.89377212524414,0,0,0,0,0,0,0,0,0,0,0,1,22.8388786315918,22.117122650146484,1011.0429077148438,196391.953125,4.504105567932129,0,8046645,True,BME690,18275,0,0,0,8043622,24484,0,23.84215545654297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:46:35.735,"{'cid': '84571c63-9063-4444-bcad-1af6c65709cb', 'uuid': 'd331f706-b4ba-4135-aecc-1f863f1d78bf', 'annotationId': '333ef77c-2f7d-4b9d-9af6-593bf400cde5', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773413165866, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T14:46:06.072Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.6,17.38,-0.01,3700.0,3701.58,000000000DFEC3B1,0.0,0.05,22160332.0,1600.0,1600.22,22450161.0,1400.0,1399.44,21470046.0,300.0,301.83,000000000DFEC3B8
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,333ef77c-2f7d-4b9d-9af6-593bf400cde5,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,203.7988739013672,1043.34228515625,5.687272071838379,6012.34716796875,6449.439453125,4537.228515625,7878.8564453125,7031.70458984375,1000.0979614257812,17602.287109375,729.7688598632812,683.9684448242188,581.8163452148438,696.0975341796875,586.81494140625,836.510009765625,343.74420166015625,3160.174560546875,1477.778564453125,487.4033508300781,64313.25,46598.4140625,15380.724609375,14414.36328125,489.57177734375,149.31173706054688,389.7737426757813,298.1217346191406,118.4345474243164,142.2890625,139.63194274902344,172.22711181640625,342.92218017578125,302.0493469238281,315.7548217773437,280.11920166015625,1498.7559814453125,1151.4368896484375,441.3395080566406,545.5556640625,378.3880310058594,771.2763671875,14408.0087890625,14844.8994140625,449.393310546875,1168.31298828125,463.83544921875,198.79090881347656,50969.15234375,50005.61328125,52880.51953125,56592.3515625,231.6728973388672,565.2989501953125,413.8218994140625,277.3917236328125,18669.8046875,17314.45703125,14616.4599609375,16517.416015625,8102.189453125,8541.728515625,8656.4853515625,7664.41748046875,83053,27.201465606689453,28.81318664550781,0,0,0,0,0,0,0,0,0,0,0,1,22.83921241760254,22.117107391357425,1011.04541015625,196923.078125,4.504188060760498,0,8047085,True,BME690,18276,0,0,0,8043622,24484,0,23.84215545654297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:46:36.036,"{'cid': '84571c63-9063-4444-bcad-1af6c65709cb', 'uuid': 'd331f706-b4ba-4135-aecc-1f863f1d78bf', 'annotationId': '333ef77c-2f7d-4b9d-9af6-593bf400cde5', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773413165866, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T14:46:06.072Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.6,17.38,-0.01,3700.0,3702.95,000000000DFEC3B1,0.0,0.04,22160332.0,1600.0,1599.96,22450161.0,1400.0,1399.32,21470046.0,300.0,300.46,000000000DFEC3B8
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,333ef77c-2f7d-4b9d-9af6-593bf400cde5,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,203.78973388671875,1043.0020751953125,5.630465984344482,6012.35791015625,6449.1240234375,4537.28759765625,7877.8662109375,7031.21142578125,999.6234741210938,17573.435546875,730.3699951171875,684.512451171875,582.373046875,695.0994873046875,587.2542114257812,836.7034301757812,343.463134765625,3144.42724609375,1474.390380859375,487.31158447265625,64318.17578125,46601.921875,15381.314453125,14413.99609375,488.6231994628906,149.30572509765625,390.0335998535156,298.003173828125,118.4832763671875,142.3412628173828,139.67031860351562,172.26023864746094,342.91851806640625,302.041748046875,315.8009338378906,280.1198425292969,1498.6790771484375,1151.5086669921875,441.3585815429688,545.5631103515625,378.45843505859375,771.5598754882812,14412.251953125,14840.09375,449.5836791992188,1169.6397705078125,463.4706726074219,198.7905731201172,50962.78125,50009.125,52883.80859375,56596.62890625,231.7421112060547,565.6480712890625,413.7951049804688,277.50341796875,18670.328125,17314.498046875,14615.615234375,16516.869140625,8102.0439453125,8542.5576171875,8656.478515625,7664.294921875,83355,27.120880126953125,28.81318664550781,0,0,0,0,0,0,0,0,0,0,0,1,22.83954429626465,22.12317276000977,1011.0445556640624,196745.71875,4.5055084228515625,0,8047525,True,BME690,18277,0,0,0,8043622,24484,0,23.84215545654297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:46:36.339,"{'cid': '84571c63-9063-4444-bcad-1af6c65709cb', 'uuid': 'd331f706-b4ba-4135-aecc-1f863f1d78bf', 'annotationId': '333ef77c-2f7d-4b9d-9af6-593bf400cde5', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773413165866, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T14:46:06.072Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.6,17.37,-0.01,3700.0,3704.33,000000000DFEC3B1,0.0,0.04,22160332.0,1600.0,1599.69,22450161.0,1400.0,1399.2,21470046.0,300.0,299.08,000000000DFEC3B8
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,333ef77c-2f7d-4b9d-9af6-593bf400cde5,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,203.79579162597656,1041.595458984375,5.662024974822998,6011.9931640625,6449.52587890625,4536.72216796875,7878.466796875,7031.375,1000.2086791992188,17524.35546875,730.3104248046875,685.1089477539062,581.0820922851562,694.33203125,586.7368774414062,835.8613891601562,343.6483459472656,3151.345458984375,1477.31298828125,487.4536437988281,64311.91015625,46600.609375,15381.669921875,14414.046875,489.335693359375,149.30242919921875,389.4777221679688,298.02960205078125,118.47663879394533,142.28562927246094,139.64669799804688,172.27166748046875,342.8916931152344,302.0513000488281,315.7859191894531,280.1081848144531,1498.6500244140625,1151.5860595703125,441.3590087890625,545.5338745117188,378.5556640625,770.9679565429688,14413.578125,14837.8623046875,448.8117980957031,1168.093994140625,463.472412109375,198.8893585205078,50959.88671875,50005.7890625,52884.3359375,56594.8359375,231.6706085205078,565.2815551757812,413.8863830566406,277.3251647949219,18671.8671875,17314.029296875,14615.046875,16517.376953125,8102.00048828125,8542.099609375,8656.515625,7664.46337890625,83657,27.120880126953125,28.89377212524414,0,0,0,0,0,0,0,0,0,0,0,1,22.83954429626465,22.12317276000977,1011.0445556640624,196745.71875,4.5055084228515625,0,8047525,True,BME690,18277,0,0,0,8043622,24484,0,23.84215545654297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:46:36.640,"{'cid': '84571c63-9063-4444-bcad-1af6c65709cb', 'uuid': 'd331f706-b4ba-4135-aecc-1f863f1d78bf', 'annotationId': '333ef77c-2f7d-4b9d-9af6-593bf400cde5', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773413165866, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T14:46:06.072Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.6,17.36,-0.01,3700.0,3702.12,000000000DFEC3B1,0.0,0.04,22160332.0,1600.0,1599.84,22450161.0,1400.0,1399.41,21470046.0,300.0,297.3,000000000DFEC3B8
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,333ef77c-2f7d-4b9d-9af6-593bf400cde5,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,203.7954559326172,1041.4405517578125,5.6405439376831055,6011.86865234375,6449.09326171875,4536.56689453125,7878.20751953125,7031.02783203125,998.4673461914062,17589.71484375,730.1499633789062,685.7489624023438,582.0830078125,694.1089477539062,585.7312622070312,836.9345703125,343.78790283203125,3143.052978515625,1474.40185546875,487.6445007324219,64317.36328125,46603.265625,15381.8427734375,14414.2822265625,488.7424011230469,149.28829956054688,389.9907836914063,298.23150634765625,118.4921875,142.26239013671875,139.60134887695312,172.28643798828125,342.90826416015625,302.0038452148437,315.7696838378906,280.1228942871094,1498.6319580078125,1151.6627197265625,441.3970336914063,545.5419311523438,378.4776611328125,771.4247436523438,14408.0302734375,14847.248046875,449.48968505859375,1169.52734375,463.0949096679688,198.8899383544922,50958.6875,50003.02734375,52878.30859375,56589.609375,231.80667114257807,565.6278686523438,413.6725463867188,277.1827087402344,18665.68359375,17312.58984375,14614.6123046875,16518.0,8102.45458984375,8542.0615234375,8656.275390625,7664.2119140625,83958,27.201465606689453,28.89377212524414,0,0,0,0,0,0,0,0,0,0,0,1,22.83987617492676,22.123157501220703,1011.043701171875,196568.6875,4.505590438842773,0,8047965,True,BME690,18278,0,0,0,8043622,24484,0,23.84215545654297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:46:36.942,"{'cid': '84571c63-9063-4444-bcad-1af6c65709cb', 'uuid': 'd331f706-b4ba-4135-aecc-1f863f1d78bf', 'annotationId': '333ef77c-2f7d-4b9d-9af6-593bf400cde5', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773413165866, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T14:46:06.072Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.6,17.35,-0.01,3700.0,3699.73,000000000DFEC3B1,0.0,0.05,22160332.0,1600.0,1600.01,22450161.0,1400.0,1399.62,21470046.0,300.0,295.48,000000000DFEC3B8
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,333ef77c-2f7d-4b9d-9af6-593bf400cde5,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,203.79339599609372,1041.665283203125,5.651830196380615,6011.95458984375,6449.17236328125,4536.95703125,7878.890625,7031.45458984375,1001.8241577148438,17524.220703125,730.04931640625,684.9819946289062,581.3754272460938,694.7252807617188,585.923828125,837.2196655273438,343.5478210449219,3138.26123046875,1473.9842529296875,487.427490234375,64317.3046875,46605.4921875,15381.7880859375,14415.482421875,488.7635498046875,149.29441833496094,390.1086120605469,298.20001220703125,118.5037078857422,142.29368591308594,139.60595703125,172.2615203857422,342.940673828125,302.0233459472656,315.7312316894531,280.1138000488281,1498.625,1151.6373291015625,441.3548583984375,545.529052734375,378.49017333984375,769.6925048828125,14410.513671875,14855.0234375,449.9575500488281,1168.2110595703125,463.4251708984375,198.8345642089844,50960.07421875,50004.91796875,52877.84765625,56592.81640625,231.80540466308597,565.4694213867188,413.6500854492188,277.28741455078125,18668.41015625,17313.083984375,14615.2685546875,16518.2265625,8102.34130859375,8541.373046875,8655.9501953125,7664.2744140625,84259,27.120880126953125,28.89377212524414,0,0,0,0,0,0,0,0,0,0,0,1,22.8402099609375,22.135303497314453,1011.0427856445312,194642.125,4.508150577545166,0,8048405,True,BME690,18279,0,0,0,8043622,24484,0,23.84215545654297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:46:37.247,"{'cid': '84571c63-9063-4444-bcad-1af6c65709cb', 'uuid': 'd331f706-b4ba-4135-aecc-1f863f1d78bf', 'annotationId': '333ef77c-2f7d-4b9d-9af6-593bf400cde5', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773413165866, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T14:46:06.072Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.6,17.33,-0.01,3700.0,3697.31,000000000DFEC3B1,0.0,0.05,22160332.0,1600.0,1600.17,22450161.0,1400.0,1399.84,21470046.0,300.0,293.65,000000000DFEC3B8
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,333ef77c-2f7d-4b9d-9af6-593bf400cde5,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,203.7996826171875,1040.6270751953125,5.672114849090576,6012.00146484375,6449.37060546875,4536.78564453125,7879.56494140625,7030.96142578125,999.3973388671876,17489.671875,730.2313842773438,685.3488159179688,581.3272094726562,696.0706176757812,586.7953491210938,838.12841796875,343.7671203613281,3145.834228515625,1475.866455078125,487.7397766113281,64318.13671875,46602.52734375,15380.771484375,14415.2529296875,489.5929260253906,149.29220581054688,389.6024475097656,298.22283935546875,118.46546936035156,142.3365020751953,139.65858459472656,172.2630615234375,342.9105529785156,302.0431213378906,315.8079833984375,280.1022033691406,1498.5440673828125,1151.6038818359375,441.38720703125,545.5379638671875,378.3841552734375,771.75537109375,14409.69140625,14856.392578125,449.654541015625,1168.2275390625,463.1574096679688,198.7527618408203,50960.93359375,49999.98046875,52885.29296875,56596.29296875,231.74269104003903,565.5289916992188,413.7550964355469,277.3220520019531,18666.767578125,17315.0390625,14616.7373046875,16518.228515625,8102.21728515625,8542.9140625,8656.5234375,7664.642578125,84560,27.04029083251953,28.81318664550781,0,0,0,0,0,0,0,0,0,0,0,1,22.8402099609375,22.135303497314453,1011.0427856445312,194642.125,4.508150577545166,0,8048405,True,BME690,18279,0,0,0,8048625,24484,0,25.245540618896484,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:46:37.543,"{'cid': '84571c63-9063-4444-bcad-1af6c65709cb', 'uuid': '5575110f-6b65-4e43-8efb-276139241657', 'annotationId': '333ef77c-2f7d-4b9d-9af6-593bf400cde5', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413197222, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:46:37.446Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.59,17.31,-0.01,3700.0,3696.98,000000000DFEC3B1,0.0,0.05,22160332.0,1600.0,1600.0,22450161.0,1400.0,1399.82,21470046.0,300.0,294.36,000000000DFEC3B8
