component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_184324,FLW0_184324,ANLT0_184324,SETP0_813024,FLW0_813024,ANLT0_813024,T0_093225,H0_093225,SETP0_184225,FLW0_184225,ANLT0_184225,SETP0_364625,FLW0_364625,ANLT0_364625,SETP0_454625,FLW0_454625,ANLT0_454625,FLW0_181225
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,3e4eb34a-5f9f-493d-93e9-6da167ec86e4,abf3d6e6-cbae-42a9-8225-203c3276d984,203.7001190185547,1044.2412109375,5.620419979095459,6014.828125,6451.89404296875,4539.5283203125,7883.26318359375,7035.01416015625,1001.568603515625,17394.935546875,729.4849853515625,688.2716674804688,580.2027587890625,695.2322998046875,586.4097290039062,837.78857421875,343.8007202148437,3148.53466796875,1467.6572265625,487.9031372070313,64362.37109375,46634.09375,15384.08203125,14416.021484375,488.3561401367188,149.25440979003906,390.65380859375,298.2845764160156,118.44369506835938,142.23194885253906,139.60699462890625,172.22415161132812,342.9755859375,302.0609741210937,315.8717346191406,280.1257019042969,1499.78759765625,1152.1326904296875,441.3485107421875,545.5783081054688,378.3163146972656,772.7620849609375,14408.302734375,14859.693359375,449.4439392089844,1167.358154296875,463.9443359375,198.9317321777344,50992.21484375,50037.3046875,52913.86328125,56622.328125,231.82640075683597,566.0009155273438,413.5837707519531,277.7758178710937,18670.47265625,17317.74609375,14617.3193359375,16520.193359375,8105.2802734375,8548.5146484375,8660.6650390625,7668.90576171875,82022,27.04029083251953,28.732601165771484,0,0,0,0,0,0,0,0,0,0,0,1,22.661300659179688,22.520267486572266,1011.1063232421876,197457.0625,4.539840698242188,0,7866105,True,BME690,17865,0,0,0,7863309,24484,0,23.818504333496094,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:43:35.097,"{'cid': 'a3e071bd-fe9a-41e1-8f7d-fcb59c29c8b3', 'uuid': '7458c0f8-5d1c-464a-a105-8f7a608b0331', 'annotationId': '3e4eb34a-5f9f-493d-93e9-6da167ec86e4', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773412985931, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T14:43:06.164Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1340.0,1339.22,21470046.0,1600.0,1600.09,22450161.0,22.53,17.36,60.0,60.02,22160332.0,300.0,302.72,000000000DFEC3B8,3700.0,3697.32,000000000DFEC3B1,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,3e4eb34a-5f9f-493d-93e9-6da167ec86e4,abf3d6e6-cbae-42a9-8225-203c3276d984,203.7355499267578,1043.9666748046875,5.620469093322754,6014.24267578125,6451.16455078125,4539.34423828125,7882.7607421875,7035.17578125,999.48046875,17432.482421875,729.2982177734375,687.055908203125,579.9564208984375,696.6264038085938,585.9197387695312,838.3860473632812,343.5189514160156,3110.180908203125,1468.7764892578125,487.9177856445313,64361.53515625,46635.21484375,15383.8369140625,14415.5673828125,488.3411254882813,149.27212524414062,390.82470703125,298.3215026855469,118.38583374023438,142.24839782714844,139.58409118652344,172.23580932617188,342.9730224609375,302.080322265625,315.8582763671875,280.1562194824219,1499.69970703125,1152.1800537109375,441.3786010742188,545.565673828125,378.5911254882813,772.8746337890625,14410.4365234375,14864.021484375,449.2530517578125,1169.9423828125,463.3627014160156,198.9990997314453,50991.5,50039.1484375,52912.3125,56618.91796875,231.9343719482422,564.5911865234375,413.7247924804688,277.8997497558594,18669.677734375,17319.36328125,14617.4013671875,16517.365234375,8105.24755859375,8547.1396484375,8660.544921875,7668.37939453125,82323,27.120880126953125,28.732601165771484,0,0,0,0,0,0,0,0,0,0,0,1,22.6616325378418,22.526330947875977,1011.10546875,196745.71875,4.541149616241455,0,7866545,True,BME690,17866,0,0,0,7863309,24484,0,23.818504333496094,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:43:35.399,"{'cid': 'a3e071bd-fe9a-41e1-8f7d-fcb59c29c8b3', 'uuid': '7458c0f8-5d1c-464a-a105-8f7a608b0331', 'annotationId': '3e4eb34a-5f9f-493d-93e9-6da167ec86e4', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773412985931, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T14:43:06.164Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1340.0,1339.75,21470046.0,1600.0,1600.35,22450161.0,22.52,17.35,60.0,60.03,22160332.0,300.0,303.86,000000000DFEC3B8,3700.0,3695.6,000000000DFEC3B1,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,3e4eb34a-5f9f-493d-93e9-6da167ec86e4,abf3d6e6-cbae-42a9-8225-203c3276d984,203.70567321777344,1044.8714599609375,5.6103692054748535,6014.56201171875,6451.4482421875,4539.56494140625,7882.7255859375,7034.6181640625,999.16845703125,17292.11328125,729.4862670898438,686.6681518554688,580.5394897460938,697.0130615234375,586.2786865234375,837.2150268554688,343.5088195800781,3133.738037109375,1470.9632568359375,488.3114318847656,64362.734375,46634.49609375,15383.9580078125,14416.2939453125,488.0743103027344,149.31478881835938,390.5291748046875,298.2798156738281,118.3938980102539,142.228515625,139.5894012451172,172.22988891601562,342.9686889648437,302.0770568847656,315.8789367675781,280.14422607421875,1499.6268310546875,1152.1444091796875,441.3966369628906,545.5950927734375,378.4809265136719,772.2678833007812,14413.71875,14847.3642578125,450.183837890625,1167.0762939453125,464.0393371582031,198.9310302734375,50991.73828125,50039.875,52912.65234375,56616.1328125,231.94155883789065,564.7806396484375,413.5332946777344,277.8003845214844,18671.16796875,17318.912109375,14616.8330078125,16517.9140625,8104.81787109375,8548.0576171875,8660.826171875,7668.2197265625,82624,27.28205108642578,28.81318664550781,0,0,0,0,0,0,0,0,0,0,0,1,22.66229820251465,22.532379150390625,1011.1054077148438,196391.953125,4.542541980743408,0,7866985,True,BME690,17867,0,0,0,7863309,24484,0,23.818504333496094,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:43:35.701,"{'cid': 'a3e071bd-fe9a-41e1-8f7d-fcb59c29c8b3', 'uuid': '7458c0f8-5d1c-464a-a105-8f7a608b0331', 'annotationId': '3e4eb34a-5f9f-493d-93e9-6da167ec86e4', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773412985931, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T14:43:06.164Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1344.94,1344.72,21470046.0,1600.0,1600.3,22450161.0,22.52,17.34,60.0,60.04,22160332.0,300.0,302.41,000000000DFEC3B8,3700.0,3697.04,000000000DFEC3B1,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,3e4eb34a-5f9f-493d-93e9-6da167ec86e4,abf3d6e6-cbae-42a9-8225-203c3276d984,203.72642517089844,1042.0257568359375,5.581456184387207,6015.0703125,6451.396484375,4539.798828125,7882.09375,7035.20068359375,1001.7166137695312,17346.578125,729.4844970703125,686.9181518554688,580.7864379882812,697.158935546875,586.3703002929688,837.5379638671875,343.7585754394531,3136.818115234375,1472.013427734375,487.8554992675781,64366.83984375,46634.75,15384.4453125,14416.1455078125,487.7462158203125,149.28622436523438,390.1746826171875,298.21826171875,118.4044952392578,142.2338409423828,139.5869598388672,172.2600860595703,342.99578857421875,302.0408020019531,315.8520202636719,280.137939453125,1499.7733154296875,1152.1396484375,441.4090270996094,545.562744140625,378.6576843261719,771.8190307617188,14422.2900390625,14848.6650390625,449.7024536132813,1167.3533935546875,464.056884765625,199.02914428710935,50991.96875,50041.26953125,52914.46484375,56615.81640625,231.9151763916016,565.588623046875,413.8583984375,277.7898864746094,18674.685546875,17319.0234375,14618.2861328125,16519.09765625,8105.26611328125,8547.04296875,8660.5888671875,7668.46826171875,82925,27.04029083251953,28.732601165771484,0,0,0,0,0,0,0,0,0,0,0,1,22.66229820251465,22.532379150390625,1011.1054077148438,196391.953125,4.542541980743408,0,7866985,True,BME690,17867,0,0,0,7863309,24484,0,23.818504333496094,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:43:36.001,"{'cid': 'a3e071bd-fe9a-41e1-8f7d-fcb59c29c8b3', 'uuid': '7458c0f8-5d1c-464a-a105-8f7a608b0331', 'annotationId': '3e4eb34a-5f9f-493d-93e9-6da167ec86e4', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773412985931, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T14:43:06.164Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1350.89,1350.61,21470046.0,1600.0,1600.18,22450161.0,22.52,17.34,60.0,60.06,22160332.0,300.0,300.29,000000000DFEC3B8,3700.0,3699.68,000000000DFEC3B1,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,3e4eb34a-5f9f-493d-93e9-6da167ec86e4,abf3d6e6-cbae-42a9-8225-203c3276d984,203.7238922119141,1042.270751953125,5.614140033721924,6014.650390625,6451.70068359375,4539.17333984375,7882.55810546875,7035.14404296875,1000.4692993164062,17370.330078125,729.28662109375,686.9593505859375,580.4525756835938,695.7674560546875,585.5499877929688,837.7761840820312,343.80450439453125,3150.7314453125,1477.5389404296875,488.2467651367188,64364.2890625,46631.05859375,15384.1806640625,14415.96484375,488.45697021484375,149.29971313476562,390.2244873046875,298.1548767089844,118.42606353759766,142.2473602294922,139.5763397216797,172.248291015625,342.9834289550781,302.0843200683594,315.89227294921875,280.1123962402344,1499.735107421875,1152.11865234375,441.37548828125,545.593017578125,378.4021606445313,771.9024047851562,14417.4111328125,14859.58203125,449.7326049804688,1167.33056640625,464.053466796875,199.04042053222656,50990.9921875,50044.51171875,52911.01953125,56620.203125,232.0028839111328,565.3429565429688,413.9706726074219,277.6986694335937,18673.5078125,17319.4609375,14617.2509765625,16518.048828125,8105.16552734375,8547.53125,8660.8037109375,7668.4345703125,83226,27.120880126953125,28.732601165771484,0,0,0,0,0,0,0,0,0,0,0,1,22.66263198852539,22.53236389160156,1011.1045532226562,196923.078125,4.542625904083252,0,7867425,True,BME690,17868,0,0,0,7863309,24484,0,23.818504333496094,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:43:36.304,"{'cid': 'a3e071bd-fe9a-41e1-8f7d-fcb59c29c8b3', 'uuid': '7458c0f8-5d1c-464a-a105-8f7a608b0331', 'annotationId': '3e4eb34a-5f9f-493d-93e9-6da167ec86e4', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773412985931, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T14:43:06.164Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1356.89,1356.55,21470046.0,1600.0,1600.06,22450161.0,22.51,17.33,60.0,60.07,22160332.0,300.0,298.15,000000000DFEC3B8,3700.0,3702.35,000000000DFEC3B1,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,3e4eb34a-5f9f-493d-93e9-6da167ec86e4,abf3d6e6-cbae-42a9-8225-203c3276d984,203.7355499267578,1046.1622314453125,5.616628170013428,6014.474609375,6451.28662109375,4539.845703125,7882.208984375,7034.9306640625,997.4889526367188,17354.984375,729.2686157226562,686.671142578125,580.7975463867188,694.4756469726562,586.35791015625,838.857666015625,343.7915954589844,3141.50830078125,1475.90283203125,488.0993041992188,64363.39453125,46632.921875,15385.1435546875,14415.2607421875,488.8791198730469,149.2532196044922,390.6070556640625,298.23907470703125,118.38972473144533,142.23365783691406,139.6138458251953,172.25601196289062,342.97076416015625,302.080810546875,315.8672180175781,280.1471252441406,1499.7376708984375,1152.223388671875,441.3814392089844,545.577880859375,378.5801696777344,772.3883666992188,14419.1298828125,14866.5478515625,450.0176696777344,1170.108154296875,464.08685302734375,198.9951171875,50990.6640625,50043.56640625,52912.10546875,56627.08984375,231.97015380859372,565.0888671875,413.963134765625,277.73681640625,18674.0234375,17319.263671875,14616.2685546875,16518.103515625,8105.7119140625,8548.46875,8660.1845703125,7668.54150390625,83527,27.120880126953125,28.652013778686523,0,0,0,0,0,0,0,0,0,0,0,1,22.6629638671875,22.54450416564941,1011.10205078125,197814.65625,4.545159816741943,0,7867865,True,BME690,17869,0,0,0,7863309,24484,0,23.818504333496094,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:43:36.602,"{'cid': 'a3e071bd-fe9a-41e1-8f7d-fcb59c29c8b3', 'uuid': '7458c0f8-5d1c-464a-a105-8f7a608b0331', 'annotationId': '3e4eb34a-5f9f-493d-93e9-6da167ec86e4', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773412985931, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T14:43:06.164Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1362.8,1362.4,21470046.0,1600.0,1599.92,22450161.0,22.51,17.33,60.0,60.05,22160332.0,300.0,296.73,000000000DFEC3B8,3700.0,3703.16,000000000DFEC3B1,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,3e4eb34a-5f9f-493d-93e9-6da167ec86e4,abf3d6e6-cbae-42a9-8225-203c3276d984,203.7201690673828,1046.404296875,5.6368088722229,6014.62548828125,6451.88427734375,4539.841796875,7882.2724609375,7035.12353515625,996.8800659179688,17325.82421875,729.184814453125,686.7572021484375,580.5989990234375,696.3442993164062,586.7216796875,839.3938598632812,343.8148498535156,3136.21484375,1472.7630615234375,488.3741455078125,64366.9140625,46633.83203125,15385.2236328125,14415.0732421875,488.6421508789063,149.26339721679688,390.3865966796875,298.27801513671875,118.39496612548828,142.2554931640625,139.6080322265625,172.2158660888672,342.9779663085937,302.1137390136719,315.84716796875,280.1539611816406,1499.8709716796875,1152.1781005859375,441.32568359375,545.5639038085938,378.6578063964844,771.7255249023438,14417.017578125,14861.9951171875,449.5205993652344,1169.699951171875,464.1131286621094,199.02130126953125,50992.58984375,50042.69921875,52918.35546875,56634.30859375,231.87469482421875,565.117919921875,414.6149291992188,277.9727478027344,18673.583984375,17318.484375,14616.6376953125,16517.880859375,8105.64404296875,8547.2724609375,8660.6826171875,7668.34716796875,83828,27.201465606689453,28.81318664550781,0,0,0,0,0,0,0,0,0,0,0,1,22.6629638671875,22.54450416564941,1011.10205078125,197814.65625,4.545159816741943,0,7867865,True,BME690,17869,0,0,0,7863309,24484,0,23.818504333496094,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:43:36.904,"{'cid': 'a3e071bd-fe9a-41e1-8f7d-fcb59c29c8b3', 'uuid': '7458c0f8-5d1c-464a-a105-8f7a608b0331', 'annotationId': '3e4eb34a-5f9f-493d-93e9-6da167ec86e4', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773412985931, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T14:43:06.164Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1368.79,1368.32,21470046.0,1600.0,1599.75,22450161.0,22.52,17.34,60.0,60.01,22160332.0,300.0,296.17,000000000DFEC3B8,3700.0,3700.85,000000000DFEC3B1,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,3e4eb34a-5f9f-493d-93e9-6da167ec86e4,abf3d6e6-cbae-42a9-8225-203c3276d984,203.7481231689453,1044.488525390625,5.645590305328369,6015.0029296875,6451.49267578125,4539.74462890625,7882.345703125,7034.82080078125,998.5267944335938,17434.177734375,729.2780151367188,687.6478271484375,580.7432250976562,697.1244506835938,586.215087890625,838.9461669921875,343.94244384765625,3136.31689453125,1475.52294921875,487.9906921386719,64366.3828125,46632.484375,15387.140625,14416.546875,488.6794738769531,149.25115966796875,390.5993041992188,298.3562316894531,118.4198989868164,142.24887084960938,139.57460021972656,172.2316436767578,342.9344177246094,302.0968017578125,315.8603210449219,280.18218994140625,1499.7557373046875,1152.2763671875,441.3959655761719,545.544189453125,378.55804443359375,770.9459228515625,14420.2353515625,14853.0546875,449.7415161132813,1166.2672119140625,463.947509765625,198.95199584960935,50997.13671875,50046.40234375,52918.078125,56628.2734375,231.8805694580078,565.4682006835938,414.0682373046875,277.8328857421875,18672.294921875,17319.462890625,14616.947265625,16518.96484375,8105.7275390625,8547.078125,8660.212890625,7668.412109375,84129,27.120880126953125,28.652013778686523,0,0,0,0,0,0,0,0,0,0,0,1,22.66396141052246,22.54446029663086,1011.1044311523438,196745.71875,4.545409679412842,0,7868305,True,BME690,17870,0,0,0,7868312,24484,0,25.27656555175781,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:43:37.205,"{'cid': 'a3e071bd-fe9a-41e1-8f7d-fcb59c29c8b3', 'uuid': '7458c0f8-5d1c-464a-a105-8f7a608b0331', 'annotationId': '3e4eb34a-5f9f-493d-93e9-6da167ec86e4', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773412985931, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T14:43:06.164Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1374.76,1374.23,21470046.0,1600.0,1599.59,22450161.0,22.52,17.34,60.0,59.96,22160332.0,300.0,295.62,000000000DFEC3B8,3700.0,3698.55,000000000DFEC3B1,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,FeNOMeasurement,3e4eb34a-5f9f-493d-93e9-6da167ec86e4,abf3d6e6-cbae-42a9-8225-203c3276d984,203.70726013183597,1044.6533203125,5.6582136154174805,6014.693359375,6451.55810546875,4539.46044921875,7882.4443359375,7034.998046875,995.03125,17313.369140625,729.706787109375,686.8909912109375,580.717041015625,695.7828979492188,586.147705078125,837.7454223632812,343.76617431640625,3135.56005859375,1472.68115234375,487.7436218261719,64364.23046875,46636.37109375,15386.17578125,14416.5849609375,489.1183471679688,149.27529907226562,390.6570129394531,298.448974609375,118.40931701660156,142.25079345703125,139.58815002441406,172.22274780273438,342.969482421875,302.078369140625,315.873291015625,280.17657470703125,1499.6143798828125,1152.1767578125,441.3296203613281,545.5964965820312,378.5948181152344,771.2577514648438,14410.6630859375,14861.666015625,449.2988586425781,1169.5537109375,464.1033630371094,199.0156097412109,50997.0,50041.734375,52923.375,56631.40234375,231.93063354492188,565.2770385742188,413.8797912597656,278.1044921875,18674.787109375,17319.572265625,14617.2080078125,16515.923828125,8105.5859375,8547.8115234375,8660.3037109375,7668.4248046875,84430,27.04029083251953,28.652013778686523,0,0,0,0,0,0,0,0,0,0,0,1,22.66429328918457,22.5444450378418,1011.1035766601562,197635.703125,4.545493125915527,0,7868745,True,BME690,17871,0,0,0,7868312,24484,0,25.27656555175781,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:43:37.510,"{'cid': 'a3e071bd-fe9a-41e1-8f7d-fcb59c29c8b3', 'uuid': '7458c0f8-5d1c-464a-a105-8f7a608b0331', 'annotationId': '3e4eb34a-5f9f-493d-93e9-6da167ec86e4', 'name': 'FeNOMeasurement', 'description': 'FeNOMeasurement', 'labels': 'FeNOMeasurement', 'metadata': {'Length': 30, 'Progress': 30, 'startTime': 1773412985931, 'Notification': 'Event FeNOMeasurement Started.'}, 'createdAt': '2026-03-13T14:43:06.164Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1380.81,1380.21,21470046.0,1600.0,1599.44,22450161.0,22.53,17.35,56.49,56.6,22160332.0,300.0,295.25,000000000DFEC3B8,3700.0,3696.32,000000000DFEC3B1,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,3e4eb34a-5f9f-493d-93e9-6da167ec86e4,abf3d6e6-cbae-42a9-8225-203c3276d984,10611.544921875,46933.53125,19163.966796875,46610.7734375,1777416.75,2826813.5,8215007.0,2054876.875,10404.4892578125,44470.390625,18828.876953125,46696.96875,1760293.75,2819617.75,8634735.0,2096577.125,10165.05078125,41931.7109375,18448.744140625,46573.55859375,1025524.875,1228435.125,7775519.0,2049740.0,9956.7265625,39785.1484375,18112.51953125,46522.75,1634821.375,2528522.75,7420640.5,2035446.125,9755.6396484375,37921.75390625,17800.458984375,46667.2578125,1615162.875,2511512.5,7842779.0,2079582.375,9616.7431640625,36480.64453125,17604.771484375,47070.44921875,1594241.5,2475653.75,8120966.5,2119347.25,83484.4609375,253728.84375,149540.65625,392896.6875,1580046.25,2444348.5,8499520.0,2167193.25,9308.66015625,33639.70703125,17140.189453125,47791.84765625,1557055.875,2398567.75,8900933.0,2215336.0,85357,27.04029083251953,28.652013778686523,0,0,0,0,0,0,0,0,0,0,0,1,22.664958953857425,22.55657196044922,1011.1018676757812,196923.078125,4.548111438751221,0,7869625,True,BME690,17873,0,0,0,7868312,24484,0,25.27656555175781,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:43:38.434,"{'cid': 'a3e071bd-fe9a-41e1-8f7d-fcb59c29c8b3', 'uuid': '79a6031b-4a1e-42c3-89d8-503403f3a816', 'annotationId': '3e4eb34a-5f9f-493d-93e9-6da167ec86e4', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413017302, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:43:37.527Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1399.13,1398.34,21470046.0,1600.0,1599.36,22450161.0,22.51,17.32,1.55,4.56,22160332.0,300.0,299.18,000000000DFEC3B8,3700.0,3699.09,000000000DFEC3B1,-0.01
