component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_813024,FLW0_813024,ANLT0_813024,SETP0_184225,FLW0_184225,ANLT0_184225,SETP0_184324,FLW0_184324,ANLT0_184324,T0_093225,H0_093225,SETP0_454625,FLW0_454625,ANLT0_454625,SETP0_364625,FLW0_364625,ANLT0_364625,FLW0_181225
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,7b32591a-b568-424c-8088-809e15a142e7,cdf3e7e9-fc5b-4026-8647-c4a72d8d93cb,317417056.0,885977728.0,249163616.0,4120.7099609375,148788064.0,255466416.0,444427360.0,15614027.0,318807232.0,892701248.0,249653392.0,4110.1875,149072432.0,255746496.0,445513600.0,15621834.0,315784576.0,876464256.0,248227584.0,4108.927734375,148452896.0,254473968.0,441661312.0,15606933.0,315978688.0,877556352.0,248165184.0,4123.39306640625,148273024.0,254055936.0,440660576.0,15606800.0,317380224.0,891165568.0,249275280.0,4109.38330078125,148788576.0,255583552.0,445734944.0,15624334.0,317694720.0,890959488.0,249163840.0,4124.12353515625,148703776.0,255049824.0,443430976.0,15624373.0,314802944.0,867367680.0,247177520.0,41043.50390625,148004176.0,253490944.0,439330304.0,15608698.0,317623744.0,884976192.0,248617152.0,4118.48779296875,148521376.0,254909968.0,443484576.0,15624537.0,39413,27.604394912719727,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,23.17241096496582,21.52376365661621,1011.4810180664062,195513.125,4.467549800872803,0,8543371,True,BME690,19403,0,0,0,8539530,24484,0,49.652462005615234,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0CLN-3AH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7.5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:54:52.316,"{'cid': '74ecc66e-7b7d-4d71-9dd7-6a01383b0b82', 'uuid': '27faaf57-f5bf-4e94-bb2c-8c45a6002f3e', 'annotationId': '7b32591a-b568-424c-8088-809e15a142e7', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 300, 'Progress': 2, 'startTime': 1773413667046, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:54:27.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.57,22450161.0,0.0,0.08,22160332.0,0.0,0.5,21470046.0,22.71,16.12,3700.0,3696.6,000000000DFEC3B1,300.0,298.6,000000000DFEC3B8,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,7b32591a-b568-424c-8088-809e15a142e7,cdf3e7e9-fc5b-4026-8647-c4a72d8d93cb,317192832.0,883252800.0,248890288.0,4101.8994140625,148832352.0,255090032.0,443486368.0,15597103.0,318635232.0,891676480.0,249548480.0,4103.6181640625,149106384.0,255580208.0,445255264.0,15605310.0,315469792.0,874082688.0,247989488.0,4093.8984375,148482768.0,254233264.0,441096160.0,15589937.0,316641280.0,881616064.0,248530528.0,4115.5537109375,148610336.0,254490704.0,441953312.0,15594869.0,318102880.0,895897728.0,249626992.0,4115.78662109375,149027472.0,255973280.0,447082688.0,15611107.0,317342656.0,886532288.0,248773536.0,4098.07568359375,148715568.0,254795728.0,442882528.0,15604569.0,314586432.0,867185600.0,247052480.0,41019.82421875,148056176.0,253316448.0,439129984.0,15590004.0,317702112.0,887324608.0,248748544.0,4113.958984375,148652624.0,255064544.0,444322048.0,15608962.0,39712,27.44322204589844,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,23.17274284362793,21.52374839782715,1011.4801635742188,195688.265625,4.46763277053833,0,8543811,True,BME690,19404,0,0,0,8539530,24484,0,49.652462005615234,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0CLN-3AH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7.5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:54:52.616,"{'cid': '74ecc66e-7b7d-4d71-9dd7-6a01383b0b82', 'uuid': '27faaf57-f5bf-4e94-bb2c-8c45a6002f3e', 'annotationId': '7b32591a-b568-424c-8088-809e15a142e7', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 300, 'Progress': 2, 'startTime': 1773413667046, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:54:27.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.52,22450161.0,0.0,0.08,22160332.0,0.0,0.62,21470046.0,22.71,16.12,3700.0,3695.03,000000000DFEC3B1,300.0,297.58,000000000DFEC3B8,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,7b32591a-b568-424c-8088-809e15a142e7,cdf3e7e9-fc5b-4026-8647-c4a72d8d93cb,318061600.0,885159232.0,248970832.0,4099.3837890625,148910000.0,255204656.0,443924992.0,15585991.0,318664256.0,887849792.0,249234272.0,4091.8466796875,148957200.0,255201200.0,444287072.0,15588270.0,315905152.0,873442368.0,247924704.0,4097.35888671875,148405504.0,254067840.0,440551744.0,15573840.0,317470880.0,885338240.0,248753360.0,4107.74560546875,148685792.0,254620224.0,442308224.0,15581526.0,318310880.0,894545728.0,249582768.0,4099.57470703125,149014512.0,255999184.0,447227360.0,15597024.0,317071072.0,882115776.0,248409760.0,4084.9697265625,148629024.0,254428192.0,441941248.0,15586215.0,315664704.0,871975104.0,247371648.0,41051.21875,148229328.0,253641040.0,440165792.0,15578905.0,318371200.0,890452288.0,248932992.0,4104.39501953125,148743344.0,255347744.0,445521216.0,15597849.0,40012,27.28205108642578,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.17274284362793,21.52374839782715,1011.4801635742188,195688.265625,4.46763277053833,0,8543811,True,BME690,19404,0,0,0,8539530,24484,0,49.652462005615234,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0CLN-3AH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7.5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:54:52.917,"{'cid': '74ecc66e-7b7d-4d71-9dd7-6a01383b0b82', 'uuid': '27faaf57-f5bf-4e94-bb2c-8c45a6002f3e', 'annotationId': '7b32591a-b568-424c-8088-809e15a142e7', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 300, 'Progress': 2, 'startTime': 1773413667046, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:54:27.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.55,22450161.0,0.0,0.08,22160332.0,0.0,0.72,21470046.0,22.71,16.11,3700.0,3694.05,000000000DFEC3B1,300.0,296.8,000000000DFEC3B8,-0.0
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,7b32591a-b568-424c-8088-809e15a142e7,cdf3e7e9-fc5b-4026-8647-c4a72d8d93cb,317691712.0,882268736.0,248746224.0,4088.7041015625,148750048.0,255138304.0,443869472.0,15569407.0,317935328.0,883684032.0,248950672.0,4086.79150390625,148778080.0,254998048.0,443462112.0,15569119.0,316558976.0,878209984.0,248438448.0,4105.89794921875,148525424.0,254575888.0,441694400.0,15562363.0,318160064.0,890409600.0,249205856.0,4109.97607421875,148728960.0,255078368.0,443747200.0,15570335.0,317635136.0,890930944.0,249331232.0,4090.693359375,148794096.0,255616432.0,446115872.0,15577611.0,316475840.0,879055872.0,248086944.0,4084.25830078125,148399712.0,254036080.0,441034208.0,15567151.0,315942432.0,874019072.0,247530768.0,40981.671875,148130112.0,253739856.0,440705184.0,15565230.0,318758048.0,891496832.0,249078624.0,4100.45263671875,148784608.0,255494736.0,445979104.0,15584302.0,40313,27.5238094329834,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.17241096496582,21.53593635559082,1011.4793701171876,195163.78125,4.470076560974121,0,8544252,True,BME690,19405,0,0,0,8539530,24484,0,49.652462005615234,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0CLN-3AH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7.5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:54:53.216,"{'cid': '74ecc66e-7b7d-4d71-9dd7-6a01383b0b82', 'uuid': '27faaf57-f5bf-4e94-bb2c-8c45a6002f3e', 'annotationId': '7b32591a-b568-424c-8088-809e15a142e7', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 300, 'Progress': 2, 'startTime': 1773413667046, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:54:27.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,1.0,22450161.0,0.0,0.08,22160332.0,0.0,0.75,21470046.0,22.7,16.11,3700.0,3697.14,000000000DFEC3B1,300.0,297.84,000000000DFEC3B8,-0.0
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,7b32591a-b568-424c-8088-809e15a142e7,cdf3e7e9-fc5b-4026-8647-c4a72d8d93cb,317014432.0,878939136.0,248535792.0,4080.842041015625,148501056.0,254825504.0,442698944.0,15548105.0,318151488.0,885531392.0,249013792.0,4090.105712890625,148713104.0,255253984.0,444120704.0,15554279.0,316530080.0,879425920.0,248453200.0,4089.283935546875,148399296.0,254771504.0,442696480.0,15549341.0,318056160.0,890378752.0,249170368.0,4085.70263671875,148663040.0,255326304.0,444609184.0,15557400.0,317600096.0,888957376.0,249097600.0,4087.504638671875,148728336.0,255761456.0,446304288.0,15561789.0,315783392.0,875661312.0,247778688.0,4077.575439453125,148196160.0,253792528.0,440187424.0,15547111.0,316389792.0,877987264.0,247907184.0,40984.96875,148181840.0,254282688.0,441878240.0,15552413.0,319100864.0,895250112.0,249470304.0,4106.65087890625,148767248.0,255801264.0,446558240.0,15570210.0,40617,27.5238094329834,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.17274284362793,21.53592109680176,1011.4801635742188,195688.265625,4.47015905380249,0,8544694,True,BME690,19406,0,0,0,8544533,24484,0,49.62623596191406,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0CLN-3AH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7.5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:54:53.525,"{'cid': '74ecc66e-7b7d-4d71-9dd7-6a01383b0b82', 'uuid': '27faaf57-f5bf-4e94-bb2c-8c45a6002f3e', 'annotationId': '7b32591a-b568-424c-8088-809e15a142e7', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 300, 'Progress': 2, 'startTime': 1773413667046, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:54:27.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,1.46,22450161.0,0.0,0.08,22160332.0,0.0,0.77,21470046.0,22.7,16.12,3700.0,3700.34,000000000DFEC3B1,300.0,298.92,000000000DFEC3B8,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,7b32591a-b568-424c-8088-809e15a142e7,cdf3e7e9-fc5b-4026-8647-c4a72d8d93cb,316907040.0,877853952.0,248544848.0,4089.66162109375,148530272.0,254875968.0,442964256.0,15532010.0,317602720.0,881206080.0,248682176.0,4073.416259765625,148582768.0,254947344.0,443438080.0,15532917.0,317014112.0,882877632.0,248739456.0,4087.89697265625,148511728.0,255003264.0,443433632.0,15532062.0,318721760.0,893650176.0,249401136.0,4094.3505859375,148762976.0,255628320.0,445171200.0,15539969.0,316926944.0,882897664.0,248555328.0,4072.9521484375,148585936.0,255357216.0,444902240.0,15539306.0,315271616.0,872234368.0,247586256.0,4074.254638671875,148133728.0,253781776.0,439750496.0,15527056.0,316795168.0,881837312.0,248322880.0,40934.59375,148319312.0,254758560.0,442792288.0,15537134.0,319831840.0,900382208.0,249950976.0,4095.854736328125,148876368.0,256191808.0,447054592.0,15554858.0,40914,27.5238094329834,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.17274284362793,21.53592109680176,1011.4801635742188,195688.265625,4.47015905380249,0,8544694,True,BME690,19406,0,0,0,8544533,24484,0,49.62623596191406,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0CLN-3AH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7.5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:54:53.817,"{'cid': '74ecc66e-7b7d-4d71-9dd7-6a01383b0b82', 'uuid': '27faaf57-f5bf-4e94-bb2c-8c45a6002f3e', 'annotationId': '7b32591a-b568-424c-8088-809e15a142e7', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 300, 'Progress': 2, 'startTime': 1773413667046, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:54:27.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,1.9,22450161.0,0.0,0.08,22160332.0,0.0,0.79,21470046.0,22.69,16.12,3700.0,3703.37,000000000DFEC3B1,300.0,299.94,000000000DFEC3B8,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,7b32591a-b568-424c-8088-809e15a142e7,cdf3e7e9-fc5b-4026-8647-c4a72d8d93cb,316916512.0,876631936.0,248240256.0,4068.480224609375,148510880.0,254534976.0,441863936.0,15512354.0,317086912.0,877110080.0,248264560.0,4066.653564453125,148592496.0,254648320.0,442392192.0,15514283.0,317701408.0,886956992.0,248967440.0,4088.015625,148704112.0,255192272.0,444145632.0,15519534.0,318859424.0,893671744.0,249496368.0,4089.264892578125,149006656.0,255881792.0,445821760.0,15526602.0,316605600.0,879043072.0,248353952.0,4081.717529296875,148657296.0,255072976.0,443860640.0,15520700.0,315065888.0,870479936.0,247514304.0,4081.802001953125,148251296.0,253754880.0,439753280.0,15511894.0,317069504.0,884188096.0,248673008.0,40951.48046875,148590416.0,255228240.0,444299136.0,15528555.0,319669184.0,898287360.0,249935424.0,4090.588134765625,149058688.0,256430320.0,447640000.0,15542053.0,41216,27.604394912719727,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,23.17274284362793,21.53592109680176,1011.4801635742188,196215.5625,4.47015905380249,0,8545134,True,BME690,19407,0,0,0,8544533,24484,0,49.62623596191406,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0CLN-3AH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7.5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:54:54.117,"{'cid': '74ecc66e-7b7d-4d71-9dd7-6a01383b0b82', 'uuid': '27faaf57-f5bf-4e94-bb2c-8c45a6002f3e', 'annotationId': '7b32591a-b568-424c-8088-809e15a142e7', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 300, 'Progress': 2, 'startTime': 1773413667046, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:54:27.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,1.74,22450161.0,0.0,0.07,22160332.0,0.0,0.82,21470046.0,22.69,16.12,3700.0,3703.59,000000000DFEC3B1,300.0,300.44,000000000DFEC3B8,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,7b32591a-b568-424c-8088-809e15a142e7,cdf3e7e9-fc5b-4026-8647-c4a72d8d93cb,316166304.0,872990464.0,247790592.0,4054.722900390625,148507152.0,254285312.0,440843584.0,15494007.0,317447776.0,880905984.0,248392224.0,4068.582275390625,148797184.0,254976704.0,442953824.0,15501268.0,317986400.0,890255424.0,249069536.0,4071.08056640625,148833808.0,255467776.0,444950080.0,15506583.0,318022400.0,888920576.0,249075056.0,4059.78173828125,148880496.0,255430624.0,444696640.0,15508081.0,316237952.0,875905472.0,248013264.0,4060.28125,148587872.0,254760928.0,442996480.0,15502354.0,315553824.0,873626432.0,247598416.0,4074.02099609375,148338096.0,253744896.0,439580832.0,15494980.0,317490848.0,886532928.0,248781552.0,40784.1328125,148663200.0,255394624.0,444943648.0,15512637.0,319473760.0,896118272.0,249623808.0,4064.059326171875,148945872.0,256085936.0,446714176.0,15520623.0,41519,27.5238094329834,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.17340850830078,21.541976928710938,1011.4801025390624,195688.265625,4.471585750579834,0,8545575,True,BME690,19408,0,0,0,8544533,24484,0,49.62623596191406,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0CLN-3AH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7.5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:54:54.422,"{'cid': '74ecc66e-7b7d-4d71-9dd7-6a01383b0b82', 'uuid': '27faaf57-f5bf-4e94-bb2c-8c45a6002f3e', 'annotationId': '7b32591a-b568-424c-8088-809e15a142e7', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 300, 'Progress': 2, 'startTime': 1773413667046, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:54:27.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,1.4,22450161.0,0.0,0.05,22160332.0,0.0,0.84,21470046.0,22.69,16.12,3700.0,3702.91,000000000DFEC3B1,300.0,300.76,000000000DFEC3B8,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,7b32591a-b568-424c-8088-809e15a142e7,cdf3e7e9-fc5b-4026-8647-c4a72d8d93cb,316810080.0,875365120.0,248036576.0,4080.289794921875,148719248.0,254553856.0,441633184.0,15485550.0,318066624.0,885472128.0,248705904.0,4076.599853515625,148870160.0,254991600.0,443094400.0,15488513.0,318196352.0,892087936.0,249231008.0,4072.623291015625,148895520.0,255463504.0,444953888.0,15495754.0,317563488.0,882992384.0,248673728.0,4062.81640625,148740480.0,254795472.0,443009600.0,15490609.0,316247456.0,874415424.0,248032592.0,4069.4736328125,148575504.0,254520976.0,442290368.0,15486847.0,316503328.0,879252224.0,248114432.0,4074.985595703125,148559696.0,254283920.0,441218368.0,15487444.0,318296704.0,890971584.0,249220560.0,40789.84765625,148899552.0,255739616.0,446081280.0,15502998.0,318967072.0,893107200.0,249320800.0,4057.227294921875,148912256.0,255776800.0,445715232.0,15502510.0,41819,27.5238094329834,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.17340850830078,21.541976928710938,1011.4801025390624,195688.265625,4.471585750579834,0,8545575,True,BME690,19408,0,0,0,8544533,24484,0,49.62623596191406,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0CLN-3AH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7.5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:54:54.722,"{'cid': '74ecc66e-7b7d-4d71-9dd7-6a01383b0b82', 'uuid': '27faaf57-f5bf-4e94-bb2c-8c45a6002f3e', 'annotationId': '7b32591a-b568-424c-8088-809e15a142e7', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 300, 'Progress': 2, 'startTime': 1773413667046, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:54:27.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,1.07,22450161.0,0.0,0.04,22160332.0,0.0,0.87,21470046.0,22.69,16.12,3700.0,3702.24,000000000DFEC3B1,300.0,301.08,000000000DFEC3B8,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,7b32591a-b568-424c-8088-809e15a142e7,cdf3e7e9-fc5b-4026-8647-c4a72d8d93cb,316341184.0,873099392.0,247968752.0,4063.20654296875,148627696.0,254466192.0,441228128.0,15473557.0,318635616.0,889389888.0,249046848.0,4077.826171875,148970400.0,255442672.0,444492576.0,15483376.0,318762080.0,894505216.0,249400656.0,4078.3798828125,148940304.0,255754000.0,446147168.0,15490525.0,317167232.0,879626944.0,248291936.0,4058.55859375,148581520.0,254368080.0,442046688.0,15479454.0,316149760.0,873458688.0,247872768.0,4064.23876953125,148480576.0,254249056.0,441643936.0,15474684.0,317305984.0,883599424.0,248421744.0,4080.322021484375,148624640.0,254576816.0,442169376.0,15480577.0,318865184.0,894020480.0,249495584.0,40818.53515625,148956800.0,255954000.0,446944320.0,15495087.0,318232864.0,887559232.0,248918272.0,4068.019287109375,148818496.0,255470960.0,444958688.0,15489795.0,42118,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.17340850830078,21.54806327819824,1011.481689453125,195338.296875,4.472849369049072,0,8546015,True,BME690,19409,0,0,0,8544533,24484,0,49.62623596191406,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0CLN-3AH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7.5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:54:55.023,"{'cid': '74ecc66e-7b7d-4d71-9dd7-6a01383b0b82', 'uuid': '27faaf57-f5bf-4e94-bb2c-8c45a6002f3e', 'annotationId': '7b32591a-b568-424c-8088-809e15a142e7', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 300, 'Progress': 2, 'startTime': 1773413667046, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:54:27.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.91,22450161.0,0.0,0.03,22160332.0,0.0,0.85,21470046.0,22.69,16.12,3700.0,3701.62,000000000DFEC3B1,300.0,300.75,000000000DFEC3B8,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,7b32591a-b568-424c-8088-809e15a142e7,cdf3e7e9-fc5b-4026-8647-c4a72d8d93cb,316049472.0,871412096.0,247592640.0,4042.26220703125,148554928.0,254314512.0,440953376.0,15458384.0,318855616.0,891034688.0,248987568.0,4058.080810546875,149016928.0,255555456.0,445034304.0,15472293.0,318596320.0,893762112.0,249241520.0,4058.919189453125,148941952.0,255789776.0,446170464.0,15478468.0,316312288.0,874666048.0,247845712.0,4047.56787109375,148452032.0,254017888.0,441037344.0,15464447.0,315619552.0,870967872.0,247496112.0,4049.051025390625,148291680.0,253906672.0,440736352.0,15458962.0,317674112.0,886600256.0,248745520.0,4070.4775390625,148689520.0,254771568.0,442722176.0,15470529.0,318954816.0,896820672.0,249650960.0,40726.8125,149013440.0,255850016.0,446477152.0,15481839.0,317435424.0,883304064.0,248581408.0,4054.568359375,148671728.0,255135056.0,443728928.0,15473956.0,42420,27.44322204589844,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,23.17374038696289,21.541961669921875,1011.4824829101562,194989.578125,4.47166633605957,0,8546455,True,BME690,19410,0,0,0,8544533,24484,0,49.62623596191406,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0CLN-3AH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7.5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:54:55.322,"{'cid': '74ecc66e-7b7d-4d71-9dd7-6a01383b0b82', 'uuid': '27faaf57-f5bf-4e94-bb2c-8c45a6002f3e', 'annotationId': '7b32591a-b568-424c-8088-809e15a142e7', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 300, 'Progress': 2, 'startTime': 1773413667046, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:54:27.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.98,22450161.0,0.0,0.03,22160332.0,0.0,0.78,21470046.0,22.69,16.11,3700.0,3701.07,000000000DFEC3B1,300.0,299.47,000000000DFEC3B8,-0.01
