component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_183425,FLW0_183425,ANLT0_183425,SETP0_093324,FLW0_093324,ANLT0_093324,FLW0_091225,SETP0_453624,FLW0_453624,ANLT0_453624,FLW0_093125
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3663339497.8963,5690898319.6898,4116555399.5736,7162.8689,7620.4137,6719742023.0821,4444784461.0124,4361870499.6427,3106002039.3756,5681177777.7778,4100207664.4226,39215.5148,62785.4653,6727836023.7893,4447342531.8302,4386529766.1821,2899968135.3697,5679480435.7174,4099730737.3654,803494.5521,4558.2466,6713485375.159,4445043726.8752,4353495172.2625,4029112353.8383,5793584326.3396,4119720054.1159,346313.4443,174422218.7136,6778906771.6805,4496147434.08,4383746547.3428,3884070388.7064,5711130729.3168,4117645498.5177,9594289.9315,8738548.2934,6757250384.0246,4472904208.5073,4387469313.281,3509900762.006,5698282283.5778,4107817266.7843,215794.4305,10451.9525,6727764655.9048,4450043775.9569,4370774950.4296,2638812802.1337,5758296882.947,4110576813.2496,18208.8525,10577.2653,6736317311.7822,4442300408.9865,4364750563.7754,2184596304.1737,5726686899.3424,4114851099.2152,23493.4837,8018.3645,6729442508.7108,4440800896.1075,4111830336.3217,22.1245,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:23:52.298,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,151727.76,33.11,25.1,102614.39,0.5,130325.21,32.92,25.1,102659.31,15.0,14.98,22160328.0,2500.0,2501.51,22450181.0,0.14,2485.0,2485.46,22340098.0,0.13
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3662660287.5237,5691309156.1939,4116341894.5617,7161.175,7620.4672,6719176071.277,4444786703.2905,4358513758.4446,3086931982.0698,5681587210.5527,4099993268.0855,39216.1899,62740.6836,6727267012.1485,4447094223.2193,4385561204.7527,2907125128.5064,5680295298.1651,4099516387.9252,803671.2056,4558.3246,6712915395.0492,4445040363.2694,4350867920.3904,4030556374.9174,5793165935.6725,4119292924.0375,346278.2559,174468048.5397,6778331621.2977,4496659672.2055,4383504943.9319,3855840389.2944,5711127125.9729,4118286516.8539,9594439.8619,8738219.715,6757826235.3845,4471891144.9521,4387953439.5045,3509277551.382,5698279407.5352,4107815191.4496,215868.3919,10517.3862,6731768256.3972,4450790906.5394,4373665123.4568,2633259365.2272,5759130877.1165,4110573698.1465,18202.3313,10580.5695,6740904911.8924,4442298728.2201,4368352967.0814,2178430519.2122,5726273843.9306,4115280419.9802,23489.9641,8017.529,6729445908.0479,4440552755.3763,4130274842.5381,22.1245,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:23:53.498,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,151745.47,33.12,25.1,102615.28,0.5,130387.33,32.93,25.1,102659.0,15.0,15.0,22160328.0,2500.0,2499.64,22450181.0,0.14,2485.0,2486.1,22340098.0,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3664017109.8266,5691304847.3968,4116127371.9782,7160.8576,7620.0474,6720316557.7527,4445036439.0627,4355400658.6169,3121726842.7276,5681590078.1418,4100207664.4226,39210.1702,62771.9326,6726124182.4514,4448094917.5362,4387015313.1738,2910342571.4916,5679891062.8539,4099517941.2831,804258.8338,4558.413,6712348054.5901,4444790066.7078,4349912295.1269,4032001424.5014,5794013744.6995,4119937034.917,346317.513,174571159.6779,6778334189.3511,4496404105.7049,4383503839.1427,3862627961.3922,5711540900.9009,4117859149.069,9594171.9693,8737686.6537,6756682310.7774,4473660215.5391,4387712468.8969,3510527295.2854,5705253761.4283,4108027810.9272,216500.6526,10432.2554,6731196871.8123,4451041877.1753,4369568856.3405,2627908297.0882,5752859320.5575,4110575255.698,18221.4204,10580.2065,6739187234.0426,4442052100.8403,4364268272.5623,2179151902.5707,5734560057.8871,4115493814.3258,23491.6144,8017.6628,6728875764.7859,4440802016.2419,4121884155.8442,22.3663,23.5751,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:23:54.700,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,152315.08,33.11,25.1,102613.81,0.5,130580.17,32.91,25.09,102659.41,15.0,15.0,22160328.0,2500.0,2500.98,22450181.0,0.14,2485.0,2485.34,22340098.0,0.13
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3662993389.1175,5691715742.6027,4115912871.6989,7161.5153,7620.1027,6720886946.1891,4444786142.721,4356834852.3114,3115197655.6661,5682001720.6768,4099994303.7647,39205.8998,62735.1019,6726124182.4514,4447345897.1339,4388470386.5509,2915071423.312,5680301032.1101,4099943037.6469,804967.6874,4558.2469,6712348902.2633,4444291239.2803,4348481012.6582,3999568508.7055,5794010820.2954,4119720054.1159,346226.29,174613618.1389,6776014889.6115,4496402404.446,4383262262.4834,3845149221.1384,5711954735.4764,4118072301.6905,9593757.2301,8737138.8996,6757258917.9041,4472650194.6184,4387467101.6256,3510057152.9839,5704436046.9301,4107603631.6472,215580.1922,10461.5896,6734635992.5157,4451543341.5675,4371735896.8709,2622924840.9332,5755370370.3704,4110576294.0657,18221.1392,10551.777,6742637942.7793,4442303770.5194,4367634982.6628,2179030996.005,5733317658.9742,4115709830.0151,23491.1116,8017.3457,6728872365.7376,4441047384.3396,4117164279.7841,22.1245,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:23:55.892,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,152064.16,33.1,25.1,102613.5,0.5,130742.47,32.92,25.09,102659.46,15.0,14.99,22160328.0,2500.0,2499.37,22450181.0,0.14,2485.0,2484.93,22340098.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3661974395.7111,5691307719.9282,4116126852.0925,7161.0541,7620.1726,6720311465.6709,4445282839.0424,4358029545.829,3103077345.0357,5681593662.6281,4099993785.9251,39212.3131,62790.3317,6727836023.7893,4447844842.0935,4389683593.3178,2900823227.6974,5680303182.3394,4100367704.1794,804622.6084,4558.3897,6712351445.2827,4444043829.1671,4350389781.262,4004224939.3694,5794013013.5985,4120150395.5037,346255.6217,174636339.9677,6774851129.3635,4497165220.3505,4383987624.9931,3863962061.735,5711946806.9771,4118281315.0229,9593183.492,8736314.5143,6756668657.7353,4474411963.8826,4387216232.6533,3511934039.6294,5703207397.8123,4108032999.533,215308.3209,10490.8877,6738072668.482,4451792150.918,4374145628.9274,2619267655.04,5757467490.0109,4110792315.6802,18212.9502,10585.5939,6746085363.7758,4441806621.4778,4369799559.4714,2181565111.8528,5732073629.3939,4115495893.544,23491.2585,8017.5963,6729443358.5451,4441547725.745,4110323249.0676,22.2051,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:23:57.092,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,151818.59,33.1,25.1,102614.77,0.5,130545.64,32.9,25.1,102659.38,15.0,14.99,22160328.0,2500.0,2498.56,22450181.0,0.15,2485.0,2481.88,22340098.0,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3683313964.299,5690490414.3032,4115912871.6989,7162.1179,7619.8921,6720307222.2694,4445033075.4569,4356111873.5247,3091290448.4953,5680782739.5886,4099995857.2834,39212.4134,62859.3112,6728410230.266,4447348140.6697,4390413278.0083,2898478969.1401,5680304615.8257,4100581106.2772,804699.4237,4558.1758,6711779962.7055,4443546850.482,4350389781.262,4007675853.3502,5794016669.1037,4120579265.1192,346305.1095,174659160.3914,6774849418.2067,4497677122.9225,4383745442.4925,3844608442.5036,5711127846.6417,4118288597.5863,9592684.6816,8736208.1503,6757247823.8607,4472903644.3642,4386974237.0632,3512713931.01,5701566906.4748,4108034556.1148,214850.6544,10498.6959,6735206260.1004,4450793151.8383,4370049011.5094,2611720508.167,5758304148.8048,4111433764.3454,18235.5588,10567.1127,6748958493.139,4442056582.6331,4369317255.8088,2175296916.6873,5731244576.2222,4115282499.0904,23495.8418,8017.2518,6729439109.3737,4441048504.5368,4105629721.6185,22.2857,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:23:58.293,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,151786.79,33.08,25.1,102615.2,0.5,130505.09,32.9,25.1,102658.82,15.0,14.99,22160328.0,2500.0,2501.2,22450181.0,0.16,2485.0,2484.14,22340098.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3681427774.9384,5690486824.1545,4115915470.9919,7163.1956,7620.1883,6719730991.1745,4444783339.8733,4357786930.2581,3066672862.4535,5680376290.1376,4100422082.9665,39210.0061,62974.1184,6727839422.26,4447348140.6697,4391385645.5094,2896670812.907,5679898946.4631,4100581106.2772,804825.767,4558.2703,6711211967.1159,4443547971.3069,4352301870.2353,4011340790.6059,5794867651.36,4120582387.8422,346308.9179,174695334.9177,6774271537.3428,4497422575.156,4383020712.5104,3823579597.5486,5709888320.4842,4118289117.7695,9592080.4504,8735889.6352,6757245263.6969,4474169064.9512,4387220102.8363,3514121091.151,5709376846.0486,4108035074.9754,215432.889,10466.0573,6739217872.3404,4451043561.244,4372217079.8898,2608180979.3713,5752038031.6447,4111435841.5122,18240.2515,10617.7724,6750677749.3606,4442302089.7529,4371724327.8978,2172352634.1812,5737881552.2734,4115071205.8212,23490.8887,8016.6636,6727721325.4036,4440798655.8387,4101801075.2688,22.2857,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:23:59.494,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,151928.78,33.08,25.1,102614.74,0.5,130686.68,32.91,25.1,102658.52,15.0,14.98,22160328.0,2500.0,2501.06,22450181.0,0.15,2485.0,2485.39,22340098.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3678169622.1335,5689670471.6778,4116127891.8638,7162.2212,7620.3854,6720303827.5482,4444535874.4395,4358749313.4132,3056579952.9121,5680784173.1776,4100634969.9606,39214.4104,62945.3387,6728980285.5201,4448096039.4929,4390172051.3388,2904665615.0262,5679494768.5252,4100582142.1173,804697.1415,4558.149,6711779115.1043,4443547410.8944,4353496818.0821,4013783236.2623,5795295063.9854,4120582908.296,346341.425,174679839.3791,6774270681.8376,4497422575.156,4382780846.1284,3843855632.0947,5710711248.829,4117858628.94,9591518.2832,8735990.4104,6756090443.686,4475431813.0504,4386978659.885,3517094024.6826,5715140982.1879,4108460380.8832,215833.2893,10483.8913,6743804292.2841,4450045459.6475,4367644339.2592,2604818495.9684,5753710614.2007,4111436360.8039,18216.7516,10587.2252,6752400443.4212,4442049299.7199,4368352416.6024,2172950049.456,5736218152.8662,4115069646.5696,23489.9097,8017.0636,6726005266.2873,4440552195.3405,4106478625.4011,22.2051,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:24:00.693,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,152018.49,33.11,25.1,102613.35,0.5,130607.19,32.91,25.09,102658.66,15.0,14.99,22160328.0,2500.0,2500.22,22450181.0,0.15,2485.0,2487.27,22340098.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3675775654.1102,5689259870.7825,4116339814.9111,7162.5395,7620.3832,6719158252.0153,4444783900.4429,4359706076.2554,3050905343.4526,5681192831.5412,4100633934.1206,39213.6099,62988.1521,6727835174.1716,4447846524.9341,4388472045.5677,2897528361.2677,5679491901.9636,4100366668.393,804569.1811,4557.9641,6711777419.9017,4443794765.4542,4350630482.4561,4016020066.8896,5794023249.013,4121652871.05,346309.0782,174646362.4994,6774268115.3221,4497677122.9225,4382778084.6128,3821194540.8951,5710707645.7448,4118071781.5345,9591134.2125,8735717.6115,6756654151.3781,4474161164.7198,4387212362.4703,3517565155.6187,5713494340.7108,4108033518.3936,215340.5471,10453.6497,6740360061.287,4450295784.9245,4370290780.923,2594874594.2756,5747031907.1791,4111220791.3594,18219.5525,10563.4585,6755282375.0213,4442049859.944,4371000275.4062,2170493454.4556,5733730285.0528,4115069126.8191,23496.0893,8016.3939,6727148925.325,4440553875.448,4103072706.5881,22.2051,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:24:01.894,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,151449.26,33.1,25.1,102614.04,0.5,130743.67,32.91,25.1,102658.36,15.0,14.99,22160328.0,2500.0,2497.72,22450181.0,0.15,2485.0,2484.03,22340098.0,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3684516624.0409,5689668317.8979,4116123732.7788,7161.4888,7619.8663,6719155706.4064,4444783900.4429,4361142558.8041,3046078159.8585,5681193548.3871,4100419493.5004,39214.6186,62984.1709,6727834324.554,4447595355.6204,4389927532.2233,2902856357.2371,5680304615.8257,4100364596.8201,804042.739,4558.0947,6712348054.5901,4443545729.657,4349916132.2151,4019289988.8427,5794446150.4716,4121865889.2128,346238.401,174580236.7573,6774271537.3428,4497677122.9225,4382779741.5221,3808309141.5938,5710296152.1833,4117856028.295,9590749.3495,8734953.6974,6756081058.0205,4475678238.7807,4387211809.587,3519600621.9458,5711842162.1622,4108030924.0907,215368.967,10449.1182,6738637562.7606,4449794040.0696,4370528721.7051,2589162195.7603,5749116430.9032,4111004725.0636,18224.7188,10553.1118,6757589179.0408,4441801019.5507,4366426213.2717,2172594362.9471,5732074352.6689,4115281459.5353,23492.2704,8016.2519,6727148075.7795,4440554995.5197,4103284894.2442,22.2051,23.5751,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:24:03.095,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,151445.54,33.08,25.1,102613.89,0.5,130631.42,32.89,25.1,102659.67,15.0,15.02,22160328.0,2500.0,2502.55,22450181.0,0.14,2485.0,2485.41,22340098.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3680225267.0692,5689666882.0447,4116126332.2069,7161.7011,7620.0564,6719151463.7251,4445033636.0579,4362098175.022,3036705652.2739,5681602265.3954,4100422082.9665,39212.2997,62922.8302,6728408530.8862,4447099831.7443,4390898024.6777,2953051018.1249,5680306049.3119,4100364596.8201,803399.6433,4558.4271,6712917090.5392,4443798128.1175,4347771751.041,4022152354.8518,5794019593.5078,4121219613.7629,346261.1165,174518709.1858,6779484589.0411,4497929430.4516,4382774770.7942,3796950354.6099,5710299034.443,4117855508.166,9590382.0663,8734944.2631,6758381700.239,4474158343.2086,4387202963.4544,3520229716.52,5710197420.5634,4108031442.9513,214650.6958,10524.2057,6742076628.3525,4448794815.6876,4366194773.0399,2588140614.7809,5750364243.2158,4110789719.6262,18216.3104,10538.576,6759900119.5151,4441307343.3036,4362345115.7166,2169242690.2189,5730419378.1634,4115496413.3486,23492.6545,8016.6401,6728863018.3549,4440306322.4506,4104776513.1919,22.2857,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:24:04.291,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,151569.81,33.1,25.1,102613.51,0.5,130894.47,32.9,25.1,102659.41,15.0,15.01,22160328.0,2500.0,2500.21,22450181.0,0.15,2485.0,2482.68,22340098.0,0.13
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3680057591.3799,5689669753.7512,4115914951.1333,7161.6252,7619.7436,6719726748.1331,4445037560.2646,4362579439.2523,3064293839.9629,5681602982.2926,4100209218.0218,39210.6247,62832.2087,6728978585.9959,4448597396.7684,4391872820.8534,2940510249.5544,5679897513.0796,4099939930.6095,803225.0758,4558.133,6712916242.7942,4443799249.0052,4345868017.5246,4024606946.9835,5793593829.9583,4121006662.5026,346295.8572,174493086.2196,6778907627.7716,4498188574.3462,4382779189.219,3819893458.034,5710298313.8781,4117641337.7022,9590666.7107,8735355.1926,6760105865.2779,4472892925.6459,4386955992.9235,3519602398.9338,5708551465.8215,4108245122.4575,215288.6067,10491.952,6740927896.4842,4449794040.0696,4365715464.5981,2584408960.2926,5751615501.8506,4110576813.2496,18216.7137,10533.9068,6757009983.787,4441553327.3583,4360186263.7363,2169721810.6996,5728764637.8488,4115283018.8679,23491.9409,8016.6188,6728289574.3054,4440554995.5197,4099674485.8944,22.1245,23.5751,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:24:05.495,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,151987.4,33.08,25.1,102614.1,0.5,130767.24,32.9,25.1,102659.52,15.0,15.0,22160328.0,2500.0,2499.72,22450181.0,0.15,2485.0,2487.08,22340098.0,0.15
