component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_184324,FLW0_184324,ANLT0_184324,SETP0_813024,FLW0_813024,ANLT0_813024,FLW0_181225,SETP0_454625,FLW0_454625,ANLT0_454625,SETP0_364625,FLW0_364625,ANLT0_364625,T0_093225,H0_093225,SETP0_184225,FLW0_184225,ANLT0_184225
0000000045-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,d424233a-3e5d-4ba9-8f3b-107d46784c7a,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,454.8655395507813,594.4833374023438,5029.9931640625,5448.85400390625,5437.080078125,5421.31298828125,7431.96435546875,6596.96826171875,206.4703369140625,181724000,3141.92626953125,23692.513671875,196.31195068359372,2361.384765625,2536.806640625,2737.740966796875,151.52706909179688,2750.064453125,2282.3974609375,13252.294921875,136955.625,70868.671875,27001.5859375,21556.533203125,107.27717590332033,117.294189453125,755.971435546875,433.8891906738281,210.06451416015625,1001.5228271484376,294.50128173828125,139.4898223876953,469.4624633789063,396.5813903808594,422.5816345214844,267.6914367675781,2519.1396484375,2176.99462890625,709.1371459960938,808.8336791992188,344.8285217285156,24542.578125,13920.0087890625,7613.134765625,1894.9970703125,175544304,1184.4796142578125,457.9987487792969,65365.59375,65553.78125,59574.203125,79516.2890625,325.8982238769531,21215.796875,356.0413818359375,294.8349304199219,21087.4921875,23072.744140625,20634.06640625,22664.544921875,9263.4755859375,8812.1279296875,8399.021484375,7732.55712890625,39175,27.04029083251953,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.47323226928711,19.041208267211918,991.327880859375,302916.59375,4.020566463470459,0,13750100,True,BME690,31217,0,0,0,13750224,24484,0,32.49551010131836,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 32, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:32:52.189,"{'cid': 'a7418a20-73a5-451d-8bcb-3d30e815fce4', 'uuid': '4b11a1c4-b61f-499d-bcbe-14dfc2b0e8a7', 'annotationId': 'd424233a-3e5d-4ba9-8f3b-107d46784c7a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773682340807, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T17:32:21.037Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1401.01,21470046.0,1600.0,1598.63,22450161.0,-0.01,3700.0,3697.16,000000000DFEC3B1,300.0,302.49,000000000DFEC3B8,22.68,17.15,0.0,0.04,22160332.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,d424233a-3e5d-4ba9-8f3b-107d46784c7a,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,454.5409240722656,594.4752197265625,5030.16015625,5449.04296875,5437.72119140625,5421.33154296875,7431.6953125,6597.17578125,206.46368408203125,181667712,3143.94921875,23618.99609375,196.34613037109372,2361.19140625,2537.361328125,2735.61572265625,151.52186584472656,2762.2392578125,2285.35205078125,13351.0849609375,136952.90625,70876.9609375,26982.412109375,21553.720703125,107.31591033935548,117.26629638671876,755.9281616210938,434.0780944824219,210.0628204345703,1002.1283569335938,294.318359375,139.48973083496094,469.40716552734375,396.5455932617188,422.6352233886719,267.6904296875,2519.181884765625,2177.29833984375,709.128662109375,808.8670043945312,344.811279296875,24525.576171875,13916.5576171875,7612.99560546875,1893.2279052734373,175366224,1185.8804931640625,458.3275451660156,65365.43359375,65553.5390625,59578.4765625,79523.4765625,326.3990478515625,21112.80859375,356.1948547363281,294.8194885253906,21081.404296875,23075.943359375,20633.921875,22661.80859375,9263.7431640625,8812.1650390625,8398.8154296875,7732.2998046875,39476,26.959705352783203,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.47323226928711,19.035266876220703,991.327880859375,301661.6875,4.019311428070068,0,13750540,True,BME690,31218,0,0,0,13750224,24484,0,32.49551010131836,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 32, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:32:52.488,"{'cid': 'a7418a20-73a5-451d-8bcb-3d30e815fce4', 'uuid': '4b11a1c4-b61f-499d-bcbe-14dfc2b0e8a7', 'annotationId': 'd424233a-3e5d-4ba9-8f3b-107d46784c7a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773682340807, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T17:32:21.037Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1401.08,21470046.0,1600.0,1598.85,22450161.0,-0.01,3700.0,3696.83,000000000DFEC3B1,300.0,302.9,000000000DFEC3B8,22.69,17.15,0.0,0.04,22160332.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,d424233a-3e5d-4ba9-8f3b-107d46784c7a,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,454.6560363769531,594.7821655273438,5029.89404296875,5449.50439453125,5438.552734375,5421.2890625,7432.09326171875,6596.89501953125,206.4612579345703,181673744,3148.605224609375,23638.09375,196.2284240722656,2364.57861328125,2537.45947265625,2741.27783203125,151.52334594726562,2754.6259765625,2287.812255859375,13322.0263671875,136938.875,70881.6640625,26995.697265625,21558.00390625,107.33607482910156,117.2754898071289,755.8229370117188,434.00677490234375,210.1005096435547,1001.7596435546876,294.2734375,139.4718475341797,469.4957275390625,396.4465942382813,422.5121154785156,267.7351379394531,2519.31787109375,2177.404052734375,709.152099609375,808.8821411132812,344.9688720703125,24611.2578125,13918.3798828125,7612.88525390625,1895.6041259765625,175121056,1185.6483154296875,457.4922790527344,65373.98046875,65552.5703125,59580.4375,79526.7109375,326.3431091308594,21110.103515625,356.3018493652344,294.7101745605469,21081.166015625,23073.783203125,20633.720703125,22665.74609375,9264.1416015625,8811.8896484375,8399.3603515625,7731.92333984375,39777,27.04029083251953,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.47356414794922,19.053071975708008,991.3270263671876,302706.6875,4.0231475830078125,0,13750981,True,BME690,31219,0,0,0,13750224,24484,0,32.49551010131836,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 32, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:32:52.790,"{'cid': 'a7418a20-73a5-451d-8bcb-3d30e815fce4', 'uuid': '0eb0cca3-8cc3-4ff9-ba8f-e171e36115cc', 'annotationId': 'd424233a-3e5d-4ba9-8f3b-107d46784c7a', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773682372261, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T17:32:52.502Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1401.15,21470046.0,1600.0,1599.08,22450161.0,-0.01,3700.0,3696.49,000000000DFEC3B1,300.0,303.31,000000000DFEC3B8,22.7,17.14,0.0,0.04,22160332.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,d424233a-3e5d-4ba9-8f3b-107d46784c7a,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,454.5005187988281,594.1685791015625,5031.06884765625,5449.12060546875,5439.0849609375,5421.5126953125,7431.5078125,6597.01123046875,206.48336791992188,181622544,3140.807861328125,23674.0859375,196.2971343994141,2360.291748046875,2540.858154296875,2731.306884765625,151.5524444580078,2759.27197265625,2283.3212890625,13264.154296875,136930.078125,70895.7578125,26993.724609375,21555.95703125,107.31067657470705,117.25990295410156,757.3088989257812,433.7793273925781,210.0554656982422,1001.4309692382812,294.2514953613281,139.4446258544922,469.4832458496094,396.4781799316406,422.5903625488281,267.7171936035156,2519.441162109375,2176.690185546875,709.0975952148438,808.8745727539062,344.8955078125,24552.9921875,13916.2109375,7612.43359375,1893.7445068359373,175286688,1185.0919189453125,457.6436767578125,65370.4296875,65549.96875,59588.55078125,79530.6484375,326.23663330078125,21127.68359375,356.5211486816406,294.8043518066406,21081.39453125,23073.7578125,20632.828125,22666.23828125,9263.986328125,8812.3193359375,8398.6611328125,7732.04638671875,40078,27.201465606689453,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.47356414794922,19.053071975708008,991.3270263671876,302706.6875,4.0231475830078125,0,13750981,True,BME690,31219,0,0,0,13750224,24484,0,32.49551010131836,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 32, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:32:53.091,"{'cid': 'a7418a20-73a5-451d-8bcb-3d30e815fce4', 'uuid': '0eb0cca3-8cc3-4ff9-ba8f-e171e36115cc', 'annotationId': 'd424233a-3e5d-4ba9-8f3b-107d46784c7a', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773682372261, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T17:32:52.502Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1401.16,21470046.0,1600.0,1599.31,22450161.0,-0.01,3700.0,3696.16,000000000DFEC3B1,300.0,303.15,000000000DFEC3B8,22.7,17.13,0.0,0.03,22160332.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,d424233a-3e5d-4ba9-8f3b-107d46784c7a,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,454.7379150390625,594.2276611328125,5030.00390625,5448.79248046875,5438.00830078125,5421.61328125,7431.63427734375,6597.0986328125,206.413330078125,181611808,3146.35107421875,23694.099609375,196.2793426513672,2362.78564453125,2541.119140625,2727.668212890625,151.5212860107422,2772.061279296875,2283.052001953125,13215.01171875,136914.828125,70898.890625,26994.625,21558.75,107.33625030517578,117.32693481445312,755.7013549804688,434.2011413574219,210.0580902099609,1000.3095703125,294.3378601074219,139.47390747070312,469.4405517578125,396.4646606445313,422.5597839355469,267.6919860839844,2519.379638671875,2177.457275390625,709.1246337890625,808.801025390625,344.7631225585937,24541.673828125,13918.2158203125,7612.56689453125,1895.2667236328125,175101584,1188.54833984375,458.0571594238281,65370.41796875,65546.8984375,59590.3046875,79534.515625,326.1520080566406,21132.830078125,356.0452575683594,295.1757507324219,21087.892578125,23070.65625,20634.439453125,22665.4375,9263.5400390625,8811.71875,8399.265625,7732.0439453125,40379,27.04029083251953,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.47356414794922,19.0471305847168,991.3270263671876,303970.3125,4.021892547607422,0,13751421,True,BME690,31220,0,0,0,13750224,24484,0,32.49551010131836,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 32, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:32:53.392,"{'cid': 'a7418a20-73a5-451d-8bcb-3d30e815fce4', 'uuid': '0eb0cca3-8cc3-4ff9-ba8f-e171e36115cc', 'annotationId': 'd424233a-3e5d-4ba9-8f3b-107d46784c7a', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773682372261, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T17:32:52.502Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1401.01,21470046.0,1600.0,1599.53,22450161.0,-0.01,3700.0,3695.82,000000000DFEC3B1,300.0,301.28,000000000DFEC3B8,22.71,17.13,0.0,0.03,22160332.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,d424233a-3e5d-4ba9-8f3b-107d46784c7a,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,454.3162231445313,594.379638671875,5029.744140625,5448.66455078125,5437.57177734375,5421.1982421875,7431.60498046875,6596.93408203125,206.45606994628903,181561088,3147.556884765625,23678.279296875,196.3325042724609,2359.46435546875,2546.2412109375,2734.92822265625,151.5203399658203,2760.07763671875,2286.6005859375,13330.244140625,136914.28125,70886.7265625,26990.75,21549.943359375,107.31916809082033,117.30011749267578,756.975830078125,434.3988037109375,210.02940368652344,1001.812744140625,294.3537902832031,139.47964477539062,469.4356994628906,396.4947509765625,422.4912109375,267.766357421875,2519.580322265625,2177.57958984375,709.1151733398438,808.8961791992188,344.8399658203125,24551.572265625,13918.7236328125,7613.421875,1893.1712646484373,175531520,1184.731201171875,458.4801330566406,65364.07421875,65553.8828125,59579.796875,79527.84375,326.318115234375,21204.705078125,356.2344970703125,294.7297058105469,21080.943359375,23074.724609375,20635.30859375,22665.4140625,9263.04296875,8811.4375,8399.4814453125,7731.974609375,40681,27.28205108642578,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.47356414794922,19.053071975708008,991.3253784179688,303970.3125,4.0231475830078125,0,13751862,True,BME690,31221,0,0,0,13750224,24484,0,32.49551010131836,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 32, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:32:53.694,"{'cid': 'a7418a20-73a5-451d-8bcb-3d30e815fce4', 'uuid': '0eb0cca3-8cc3-4ff9-ba8f-e171e36115cc', 'annotationId': 'd424233a-3e5d-4ba9-8f3b-107d46784c7a', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773682372261, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T17:32:52.502Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1400.87,21470046.0,1600.0,1599.76,22450161.0,-0.01,3700.0,3695.48,000000000DFEC3B1,300.0,299.41,000000000DFEC3B8,22.71,17.13,0.0,0.03,22160332.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,d424233a-3e5d-4ba9-8f3b-107d46784c7a,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,454.4071044921875,594.3297729492188,5029.8603515625,5448.5263671875,5438.59912109375,5421.0556640625,7432.19384765625,6596.94189453125,206.5170440673828,181263008,3147.966796875,23669.052734375,196.39556884765625,2362.138671875,2537.504638671875,2732.9013671875,151.5173797607422,2753.822265625,2286.5478515625,13354.3876953125,136922.390625,70898.1796875,26996.423828125,21561.28515625,107.32449340820312,117.29974365234376,754.8942260742188,434.0865173339844,210.0133209228516,1001.785888671875,294.4250793457031,139.46839904785156,469.43792724609375,396.4364013671875,422.51513671875,267.7529296875,2518.424072265625,2177.411865234375,709.1361083984375,808.8212280273438,344.7855224609375,24477.52734375,13916.6494140625,7612.79931640625,1894.4473876953125,175337808,1185.5338134765625,458.40374755859375,65365.2890625,65547.015625,59580.9296875,79523.3046875,326.23272705078125,21135.021484375,356.39501953125,294.8321533203125,21084.38671875,23073.76171875,20634.111328125,22664.994140625,9263.98828125,8811.6181640625,8399.3662109375,7732.35302734375,40982,27.120880126953125,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.47356414794922,19.053071975708008,991.3253784179688,303970.3125,4.0231475830078125,0,13751862,True,BME690,31221,0,0,0,13750224,24484,0,32.49551010131836,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 32, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:32:53.994,"{'cid': 'a7418a20-73a5-451d-8bcb-3d30e815fce4', 'uuid': '0eb0cca3-8cc3-4ff9-ba8f-e171e36115cc', 'annotationId': 'd424233a-3e5d-4ba9-8f3b-107d46784c7a', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773682372261, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T17:32:52.502Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1400.73,21470046.0,1600.0,1599.99,22450161.0,-0.01,3700.0,3695.15,000000000DFEC3B1,300.0,297.56,000000000DFEC3B8,22.71,17.12,0.0,0.02,22160332.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,d424233a-3e5d-4ba9-8f3b-107d46784c7a,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,454.1315002441406,594.8104248046875,5029.82080078125,5448.97802734375,5439.15087890625,5421.36376953125,7431.00537109375,6596.80615234375,206.4430694580078,181186544,3139.392822265625,23702.59765625,196.3022308349609,2363.777099609375,2545.524169921875,2735.358154296875,151.50563049316406,2754.2109375,2289.9443359375,13210.9931640625,136921.375,70899.7890625,26997.83203125,21547.10546875,107.2954330444336,117.28135681152344,755.4024658203125,434.19342041015625,210.08531188964844,999.94580078125,294.49774169921875,139.4929962158203,469.4530029296875,396.4894714355469,422.5377807617188,267.7367858886719,2519.60693359375,2177.802001953125,709.1328735351562,808.8342895507812,344.7059631347656,24490.02734375,13917.34765625,7613.34375,1896.615478515625,175752864,1184.7733154296875,458.10345458984375,65370.87109375,65543.125,59585.96875,79530.3203125,325.8009948730469,21194.00390625,356.22003173828125,295.3373718261719,21085.40625,23075.609375,20634.375,22665.470703125,9263.2939453125,8815.0986328125,8399.4208984375,7732.30419921875,41282,27.120880126953125,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.47356414794922,19.04119110107422,991.322021484375,303970.3125,4.0206379890441895,0,13752302,True,BME690,31222,0,0,0,13750224,24484,0,32.49551010131836,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 32, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:32:54.297,"{'cid': 'a7418a20-73a5-451d-8bcb-3d30e815fce4', 'uuid': '0eb0cca3-8cc3-4ff9-ba8f-e171e36115cc', 'annotationId': 'd424233a-3e5d-4ba9-8f3b-107d46784c7a', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773682372261, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T17:32:52.502Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1400.7,21470046.0,1600.0,1599.93,22450161.0,-0.01,3700.0,3695.3,000000000DFEC3B1,300.0,296.18,000000000DFEC3B8,22.71,17.12,0.0,0.03,22160332.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,d424233a-3e5d-4ba9-8f3b-107d46784c7a,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,454.0889587402344,594.5241088867188,5031.37646484375,5449.287109375,5438.1240234375,5421.2802734375,7431.5791015625,6597.06640625,206.4994964599609,180978448,3152.46533203125,23880.642578125,196.3900451660156,2351.83251953125,2548.542724609375,2739.14794921875,151.54917907714844,2752.92431640625,2285.71435546875,13156.3369140625,136917.953125,70880.8984375,26995.61328125,21548.39453125,107.31307983398438,117.2997589111328,755.5150146484375,434.1667785644531,210.06744384765625,1001.0696411132812,294.388916015625,139.48977661132812,469.4497680664063,396.4484558105469,422.5300598144531,267.714111328125,2519.7548828125,2178.214599609375,709.146728515625,808.8308715820312,344.8452453613281,24502.9296875,13917.8642578125,7613.16455078125,1897.9808349609373,175515232,1184.40283203125,458.1358947753906,65377.04296875,65544.0625,59583.0546875,79528.453125,326.106201171875,21274.25,356.1535949707031,295.2035522460937,21084.552734375,23071.283203125,20635.013671875,22665.828125,9263.1875,8813.083984375,8399.44921875,7732.6376953125,41584,27.201465606689453,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.47356414794922,19.04119110107422,991.3088989257812,304393.875,4.0206379890441895,0,13752743,True,BME690,31223,0,0,0,13750224,24484,0,32.49551010131836,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 32, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:32:54.598,"{'cid': 'a7418a20-73a5-451d-8bcb-3d30e815fce4', 'uuid': '0eb0cca3-8cc3-4ff9-ba8f-e171e36115cc', 'annotationId': 'd424233a-3e5d-4ba9-8f3b-107d46784c7a', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773682372261, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T17:32:52.502Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1400.67,21470046.0,1600.0,1599.86,22450161.0,-0.01,3700.0,3695.51,000000000DFEC3B1,300.0,294.87,000000000DFEC3B8,22.71,17.11,0.0,0.05,22160332.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,d424233a-3e5d-4ba9-8f3b-107d46784c7a,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,454.145263671875,594.5462036132812,5031.35498046875,5449.46240234375,5438.0732421875,5421.373046875,7432.28271484375,6597.50439453125,206.5807037353516,180819248,3143.141357421875,23782.798828125,196.3425445556641,2357.332763671875,2541.880859375,2738.5625,151.4861297607422,2755.41455078125,2284.37353515625,13319.7578125,136910.90625,70870.6328125,26993.611328125,21555.3984375,107.310546875,117.2891082763672,755.2745361328125,434.2673034667969,210.1039123535156,1000.6851196289062,294.4273681640625,139.48812866210938,469.4307861328125,396.4239501953125,422.4488525390625,267.7071838378906,2520.844970703125,2177.587646484375,709.0895385742188,808.8948364257812,344.8055725097656,24489.83203125,13916.359375,7613.3515625,1895.568359375,176036848,1185.6263427734375,458.344482421875,65369.05078125,65551.96875,59585.046875,79525.2265625,326.1000061035156,21237.947265625,356.33184814453125,294.8025207519531,21085.634765625,23073.705078125,20635.41796875,22665.275390625,9261.9970703125,8812.2841796875,8399.6005859375,7732.3603515625,41884,27.201465606689453,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.47356414794922,19.04119110107422,991.3088989257812,304393.875,4.0206379890441895,0,13752743,True,BME690,31223,0,0,0,13750224,24484,0,32.49551010131836,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 32, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:32:54.897,"{'cid': 'a7418a20-73a5-451d-8bcb-3d30e815fce4', 'uuid': '0eb0cca3-8cc3-4ff9-ba8f-e171e36115cc', 'annotationId': 'd424233a-3e5d-4ba9-8f3b-107d46784c7a', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773682372261, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T17:32:52.502Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1400.65,21470046.0,1600.0,1599.79,22450161.0,-0.01,3700.0,3695.71,000000000DFEC3B1,300.0,293.56,000000000DFEC3B8,22.7,17.11,0.0,0.06,22160332.0
