component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_813024,FLW0_813024,ANLT0_813024,FLW0_181225,SETP0_454625,FLW0_454625,ANLT0_454625,T0_093225,H0_093225,SETP0_184225,FLW0_184225,ANLT0_184225,SETP0_364625,FLW0_364625,ANLT0_364625,SETP0_184324,FLW0_184324,ANLT0_184324
0000000045-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,e3c0579b-4a20-4a91-bf3b-b243bde49e58,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,1140893.625,2700123.75,12577481.0,28380.84375,175219360.0,304324384.0,281239424.0,247672304.0,1036053.25,71348464,11847655.0,281855.6875,171740128.0,293006752.0,487910880.0,239298336.0,123973.6875,2279247.5,11182763.0,28411.291015625,107090480.0,198275696.0,168318352.0,152341296.0,114271.828125,2178319.0,1587476.5,28647.435546875,167049024.0,271364064.0,487567872.0,366989056.0,103721.21875,1979048.0,1495364.0,28738.50390625,163840368.0,261890272.0,479131040.0,359846496.0,93560.359375,8721283.0,1396846.25,28593.470703125,161582896.0,231232016,476430752.0,357102400.0,635175.4375,8111695.5,8648119.0,282404.21875,158646752.0,196504448.0,473297344.0,354366432.0,606540.25,1326203.75,8367863.5,283296.75,158769680.0,463246848.0,484038912.0,360369216.0,87503,27.120880126953125,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.47223281860352,19.540212631225582,991.9486694335938,298161.96875,4.125696182250977,0,11998492,True,BME690,27240,0,0,0,11995129,24484,0,31.6805477142334,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 24, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:03:40.493,"{'cid': '220f7d8a-9cbf-4079-a5fa-210f8588c66b', 'uuid': '11784958-a2de-4e5e-b6c0-d82e37dcef75', 'annotationId': 'e3c0579b-4a20-4a91-bf3b-b243bde49e58', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773680618265, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-16T17:03:38.476Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.0,22450161.0,-0.02,3700.0,3703.59,000000000DFEC3B1,22.65,18.79,0.0,1.08,22160332.0,300.0,297.87,000000000DFEC3B8,1400.0,1399.02,21470046.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,e3c0579b-4a20-4a91-bf3b-b243bde49e58,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,15068477.0,30144684.0,132295296.0,26763.876953125,173407536.0,307282368.0,289132608.0,253752608.0,13773608.0,78278104,124853832.0,271371.40625,170256672.0,296243936.0,473693312.0,245377872.0,2264075.0,26310576.0,118191824.0,26941.556640625,110877520.0,206678080.0,178443184.0,160996832.0,2169813.5,25619904.0,17969420.0,27215.26171875,166759072.0,277102784.0,475763424.0,363222528.0,2010853.375,23951698.0,17259170.0,27526.337890625,164326064.0,268719904.0,469788480.0,357862272.0,1819856.25,95055624.0,16276484.0,27516.267578125,162145328.0,238969040,465426336.0,354221568.0,8742479.0,88622712.0,92593392.0,278082.4375,159705408.0,205402128.0,462776224.0,351631776.0,8347557.0,17425286.0,89845232.0,280832.96875,160417568.0,450870176.0,475792512.0,359469312.0,87802,27.04029083251953,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.472566604614254,19.552074432373047,991.9478149414062,298978.09375,4.128279685974121,0,11998932,True,BME690,27241,0,0,0,11995129,24484,0,31.6805477142334,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 24, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:03:40.793,"{'cid': '220f7d8a-9cbf-4079-a5fa-210f8588c66b', 'uuid': '11784958-a2de-4e5e-b6c0-d82e37dcef75', 'annotationId': 'e3c0579b-4a20-4a91-bf3b-b243bde49e58', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773680618265, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-16T17:03:38.476Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.88,22450161.0,-0.01,3700.0,3702.63,000000000DFEC3B1,22.64,18.78,0.0,1.08,22160332.0,300.0,300.39,000000000DFEC3B8,1400.0,1399.12,21470046.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,e3c0579b-4a20-4a91-bf3b-b243bde49e58,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,160583424.0,307314464.0,138755328.0,25200.759765625,170190512.0,309381632.0,296439904.0,259026496.0,147255808.0,85583808,131279872.0,257187.75,167237312.0,298508288.0,460783840.0,250576784.0,26231500.0,270918240.0,124710080.0,25471.4765625,113639120.0,214557824.0,188584704.0,169495056.0,25531650.0,264714896.0,184504720.0,25655.45703125,164753856.0,281776320.0,464746976.0,358594016.0,23878084.0,248221104.0,177510112.0,25696.85546875,162539904.0,273544448.0,458457600.0,352880832.0,22054792.0,103195912.0,168092272.0,25833.58984375,160707424.0,245337872,453620640.0,349103424.0,95182368.0,96520520.0,99008224.0,264546.3125,158771696.0,213466640.0,452460800.0,347706368.0,91060312.0,184465792.0,96251928.0,266752.5625,159717936.0,435623168.0,464959008.0,355655744.0,88105,27.04029083251953,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.47223281860352,19.55803108215332,991.8546752929688,299387.84375,4.129458427429199,0,11999372,True,BME690,27242,0,0,0,11995129,24484,0,31.6805477142334,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 24, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:03:41.095,"{'cid': '220f7d8a-9cbf-4079-a5fa-210f8588c66b', 'uuid': '11784958-a2de-4e5e-b6c0-d82e37dcef75', 'annotationId': 'e3c0579b-4a20-4a91-bf3b-b243bde49e58', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773680618265, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-16T17:03:38.476Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.76,22450161.0,-0.01,3700.0,3701.67,000000000DFEC3B1,22.64,18.77,0.0,1.07,22160332.0,300.0,302.93,000000000DFEC3B8,1400.0,1399.21,21470046.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,e3c0579b-4a20-4a91-bf3b-b243bde49e58,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,170944304.0,313274848.0,145197392.0,23958.560546875,166755184.0,311274240.0,303265408.0,263615488.0,157138192.0,93306800,137650032.0,243807.5,163973616.0,300507712.0,449745152.0,255174288.0,271146080.0,279069696.0,131367352.0,24179.3671875,115962392.0,222489504.0,198918976.0,177884496.0,264379216.0,273008032.0,189190240.0,24330.76171875,162178304.0,286026336.0,454889248.0,353576800.0,248166816.0,256988704.0,182459296.0,24429.7734375,160182176.0,277899584.0,448240288.0,347653984.0,230203664.0,111719712.0,173359200.0,24496.79296875,158475296.0,251466464,444210048.0,344331136.0,103551224.0,104906384.0,105654600.0,251348.203125,157063088.0,221351568.0,444181184.0,343852384.0,99185640.0,194715232.0,102814400.0,252603.34375,158042864.0,422333664.0,455376256.0,351350336.0,88406,27.04029083251953,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.47223281860352,19.546152114868164,991.7771606445312,298773.625,4.126950740814209,0,11999814,True,BME690,27243,0,0,0,11995129,24484,0,31.6805477142334,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 24, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:03:41.397,"{'cid': '220f7d8a-9cbf-4079-a5fa-210f8588c66b', 'uuid': '11784958-a2de-4e5e-b6c0-d82e37dcef75', 'annotationId': 'e3c0579b-4a20-4a91-bf3b-b243bde49e58', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773680618265, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-16T17:03:38.476Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.61,22450161.0,-0.01,3700.0,3700.81,000000000DFEC3B1,22.63,18.76,0.0,1.05,22160332.0,300.0,304.41,000000000DFEC3B8,1400.0,1399.33,21470046.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,e3c0579b-4a20-4a91-bf3b-b243bde49e58,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,181252640.0,318168160.0,151344736.0,22875.537109375,163049312.0,312138400.0,308967104.0,267114144.0,167208752.0,101370200,143871312.0,232649.75,160566880.0,302247104.0,440155968.0,259175600.0,279657312.0,286442368.0,137909760.0,23095.921875,117786344.0,229913056.0,209137664.0,185983536.0,273240480.0,280805472.0,193618672.0,23247.4921875,159327632.0,289625664.0,446382944.0,348982528.0,256837488.0,264869072.0,187010864.0,23239.4140625,157331392.0,281450848.0,439234304.0,342859808.0,239693280.0,120546576.0,178392224.0,23365.18359375,156016080.0,257051104,436035680.0,340285024.0,112344808.0,113657464.0,112377656.0,239260.078125,155076192.0,229079088.0,437649472.0,340734688.0,107739392.0,204904592.0,109466408.0,240377.8125,155968720.0,411095584.0,447390176.0,347298688.0,88706,26.959705352783203,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.47223281860352,19.546152114868164,991.7771606445312,298773.625,4.126950740814209,0,11999814,True,BME690,27243,0,0,0,11995129,24484,0,31.6805477142334,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 24, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:03:41.696,"{'cid': '220f7d8a-9cbf-4079-a5fa-210f8588c66b', 'uuid': '11784958-a2de-4e5e-b6c0-d82e37dcef75', 'annotationId': 'e3c0579b-4a20-4a91-bf3b-b243bde49e58', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773680618265, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-16T17:03:38.476Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.37,22450161.0,-0.01,3700.0,3700.23,000000000DFEC3B1,22.63,18.74,0.0,1.02,22160332.0,300.0,303.51,000000000DFEC3B8,1400.0,1399.5,21470046.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,e3c0579b-4a20-4a91-bf3b-b243bde49e58,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,191490032.0,322043296.0,157202944.0,21963.7109375,159823168.0,313100768.0,314334496.0,270242656.0,177422160.0,109798992,150021136.0,223486.046875,157685376.0,304062400.0,432336576.0,262983040.0,288204064.0,293693344.0,144487536.0,22259.84375,119549008.0,237281824.0,219489568.0,194128896.0,282184960.0,288268768.0,197909376.0,22349.55859375,156885152.0,293261408.0,439485312.0,345138496.0,265278208.0,272078048.0,191183856.0,22290.388671875,154840816.0,284855040.0,431184896.0,338386912.0,249026128.0,129646568.0,183166272.0,22413.056640625,153709552.0,262380912,428554848.0,336046880.0,121500952.0,122694520.0,119103496.0,228863.671875,153106848.0,236533168.0,432011200.0,337794784.0,116748704.0,214907616.0,116179312.0,230041.265625,153910896.0,401432832.0,440521440.0,343709792.0,89006,27.04029083251953,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.47223281860352,19.51051521301269,991.7112426757812,299387.84375,4.1194257736206055,0,12000254,True,BME690,27244,0,0,0,12000152,24484,0,40.81090545654297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 24, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:03:41.997,"{'cid': '220f7d8a-9cbf-4079-a5fa-210f8588c66b', 'uuid': '11784958-a2de-4e5e-b6c0-d82e37dcef75', 'annotationId': 'e3c0579b-4a20-4a91-bf3b-b243bde49e58', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773680618265, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-16T17:03:38.476Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.13,22450161.0,-0.01,3700.0,3699.65,000000000DFEC3B1,22.62,18.73,0.0,0.99,22160332.0,300.0,302.61,000000000DFEC3B8,1400.0,1399.66,21470046.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,e3c0579b-4a20-4a91-bf3b-b243bde49e58,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,201785248.0,325983072.0,162939104.0,21211.416015625,157033408.0,313843424.0,319424576.0,273320704.0,187668896.0,118515832,155895392.0,215332.078125,155121248.0,305672320.0,425771104.0,266774640.0,296123296.0,300305984.0,150801504.0,21421.8515625,121130352.0,244201904.0,229553712.0,202029744.0,290389824.0,295302528.0,201868560.0,21540.080078125,154709392.0,296443584.0,433263552.0,341696256.0,273589120.0,279018944.0,195113968.0,21510.205078125,152775680.0,288006560.0,424282272.0,334698080.0,258319936.0,139045984.0,187737504.0,21625.296875,151802848.0,267241024,421933120.0,332680320.0,131022488.0,132019472.0,125834440.0,220374.421875,151553712.0,243690592.0,427264992.0,335540928.0,126102400.0,224736656.0,122905816.0,221073.984375,152183568.0,392666752.0,433767968.0,340311264.0,89308,27.04029083251953,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.47223281860352,19.486757278442383,991.653564453125,298978.09375,4.114409923553467,0,12000694,True,BME690,27245,0,0,0,12000152,24484,0,40.81090545654297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 24, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:03:42.299,"{'cid': '220f7d8a-9cbf-4079-a5fa-210f8588c66b', 'uuid': '11784958-a2de-4e5e-b6c0-d82e37dcef75', 'annotationId': 'e3c0579b-4a20-4a91-bf3b-b243bde49e58', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773680618265, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-16T17:03:38.476Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1598.89,22450161.0,-0.02,3700.0,3699.06,000000000DFEC3B1,22.61,18.71,0.0,0.96,22160332.0,300.0,301.7,000000000DFEC3B8,1400.0,1399.83,21470046.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,e3c0579b-4a20-4a91-bf3b-b243bde49e58,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,212010448.0,329331424.0,168612816.0,20659.525390625,154716880.0,314545088.0,324111328.0,276257216.0,198322304.0,127627200,161896368.0,209492.78125,153127136.0,307510592.0,420552320.0,270443808.0,303809888.0,306627552.0,157120336.0,20854.943359375,122694432.0,250848864.0,239387360.0,209562416.0,298048512.0,301594208.0,205573856.0,20847.396484375,152914080.0,299592256.0,428052672.0,338652576.0,281876160.0,285970528.0,199012112.0,20847.62890625,151013328.0,291061344.0,418540608.0,331512032.0,267819264.0,148820896.0,192323248.0,20969.337890625,150256736.0,272384384,417816704.0,330524640.0,140902448.0,141648288.0,132561816.0,212800.171875,150100656.0,250407728.0,422891168.0,333355712.0,135703776.0,233985024.0,129499648.0,212995.25,150486800.0,384591552.0,427314848.0,336802336.0,89609,27.120880126953125,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.47223281860352,19.486757278442383,991.653564453125,298978.09375,4.114409923553467,0,12000694,True,BME690,27245,0,0,0,12000152,24484,0,40.81090545654297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 24, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:03:42.599,"{'cid': '220f7d8a-9cbf-4079-a5fa-210f8588c66b', 'uuid': '11784958-a2de-4e5e-b6c0-d82e37dcef75', 'annotationId': 'e3c0579b-4a20-4a91-bf3b-b243bde49e58', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773680618265, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-16T17:03:38.476Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.2,22450161.0,-0.01,3700.0,3698.37,000000000DFEC3B1,22.61,18.7,0.0,0.95,22160332.0,300.0,301.77,000000000DFEC3B8,1400.0,1400.11,21470046.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,e3c0579b-4a20-4a91-bf3b-b243bde49e58,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,222174592.0,332585952.0,173952976.0,20156.505859375,152715728.0,315170944.0,328574304.0,278780416.0,209068528.0,137089312,167782400.0,204428.53125,151556848.0,309717440.0,417115328.0,274292704.0,311384768.0,312455936.0,163255536.0,20366.830078125,124199560.0,257249712.0,249139056.0,217036368.0,305115520.0,306907776.0,208876064.0,20330.693359375,151236464.0,301811328.0,422178368.0,335292256.0,289837600.0,292462752.0,202818736.0,20366.4296875,149572608.0,294008736.0,413901888.0,329023328.0,277132000.0,158853200.0,196960976.0,20494.41796875,149050496.0,277381920,414404096.0,328999840.0,151032208.0,151431424.0,139276928.0,207212.5,148831024.0,256609808.0,418577568.0,331182336.0,145507728.0,242868944.0,136078832.0,206876.421875,148965008.0,377350848.0,421336832.0,333388160.0,89910,27.04029083251953,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.471900939941406,19.4451961517334,991.6017456054688,300004.59375,4.105558395385742,0,12001134,True,BME690,27246,0,0,0,12000152,24484,0,40.81090545654297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 24, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:03:42.901,"{'cid': '220f7d8a-9cbf-4079-a5fa-210f8588c66b', 'uuid': '11784958-a2de-4e5e-b6c0-d82e37dcef75', 'annotationId': 'e3c0579b-4a20-4a91-bf3b-b243bde49e58', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773680618265, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-16T17:03:38.476Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.53,22450161.0,-0.01,3700.0,3697.67,000000000DFEC3B1,22.62,18.68,0.0,0.93,22160332.0,300.0,301.89,000000000DFEC3B8,1400.0,1400.4,21470046.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,e3c0579b-4a20-4a91-bf3b-b243bde49e58,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,232432816.0,335996512.0,179265072.0,19738.138671875,151129104.0,315971936.0,332802112.0,281286944.0,219846592.0,146852720,173598592.0,199699.3125,150276384.0,311650304.0,413964384.0,277911392.0,318423328.0,318043968.0,169183008.0,19846.5078125,125545360.0,263010400.0,258396416.0,224013456.0,311743296.0,312134304.0,212000688.0,19835.01953125,149733328.0,303485216.0,416620672.0,331985888.0,297671616.0,298861664.0,206426368.0,19918.9140625,148302832.0,296624544.0,409802656.0,326680096.0,286323168.0,169123312.0,201334704.0,20009.34765625,148060176.0,282076160,411892352.0,327733600.0,161481216.0,161557840.0,145884560.0,202009.0625,147783120.0,262439952.0,415003552.0,329142272.0,155561984.0,251509584.0,142465232.0,201442.84375,147663248.0,370708192.0,415896160.0,329960288.0,90210,26.959705352783203,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.471900939941406,19.421436309814453,991.5571899414062,299798.71875,4.100541591644287,0,12001574,True,BME690,27247,0,0,0,12000152,24484,0,40.81090545654297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 24, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:03:43.202,"{'cid': '220f7d8a-9cbf-4079-a5fa-210f8588c66b', 'uuid': '11784958-a2de-4e5e-b6c0-d82e37dcef75', 'annotationId': 'e3c0579b-4a20-4a91-bf3b-b243bde49e58', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773680618265, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-16T17:03:38.476Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.87,22450161.0,-0.01,3700.0,3696.97,000000000DFEC3B1,22.63,18.67,0.0,0.92,22160332.0,300.0,302.0,000000000DFEC3B8,1400.0,1400.68,21470046.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,e3c0579b-4a20-4a91-bf3b-b243bde49e58,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,241984000.0,338265632.0,184230288.0,19335.376953125,149455472.0,316367584.0,336520384.0,283367136.0,230328128.0,156747792,179172688.0,195644.390625,148927200.0,313380352.0,411431200.0,281299808.0,325025760.0,323317856.0,175032176.0,19480.74609375,126690016.0,268558528.0,267613888.0,230914816.0,317788672.0,316869120.0,214851888.0,19408.818359375,148246656.0,305208000.0,412274752.0,329251296.0,304442112.0,304287616.0,209552656.0,19436.71875,146974928.0,298646688.0,405433984.0,323994528.0,295003200.0,179372432.0,205390608.0,19591.6953125,147026608.0,286219488,409258944.0,326228704.0,172031520.0,171619968.0,152304032.0,197724.375,146802048.0,267910736.0,411950688.0,327580832.0,165862736.0,259820912.0,148837184.0,197383.46875,146530528.0,365142560.0,411291424.0,327282688.0,90512,27.120880126953125,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.471900939941406,19.421436309814453,991.5571899414062,299798.71875,4.100541591644287,0,12001574,True,BME690,27247,0,0,0,12000152,24484,0,40.81090545654297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 24, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:03:43.503,"{'cid': '220f7d8a-9cbf-4079-a5fa-210f8588c66b', 'uuid': '11784958-a2de-4e5e-b6c0-d82e37dcef75', 'annotationId': 'e3c0579b-4a20-4a91-bf3b-b243bde49e58', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773680618265, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-16T17:03:38.476Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.68,22450161.0,-0.01,3700.0,3697.29,000000000DFEC3B1,22.64,18.65,0.0,0.91,22160332.0,300.0,302.68,000000000DFEC3B8,1400.0,1400.79,21470046.0
