component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_454625,FLW0_454625,ANLT0_454625,SETP0_813024,FLW0_813024,ANLT0_813024,FLW0_181225,SETP0_184324,FLW0_184324,ANLT0_184324,SETP0_364625,FLW0_364625,ANLT0_364625,SETP0_184225,FLW0_184225,ANLT0_184225,T0_093225,H0_093225
0000000018-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,2b4ff2bd-0332-42b2-b927-638eb93e5339,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,694.8165893554688,586.2062377929688,5151.875,6637.3251953125,4287.7724609375,4071.122802734375,7083.05908203125,6744.32470703125,265.92999267578125,9772.62890625,7830.5869140625,2514.90673828125,1887.9227294921875,2026.85986328125,23087.953125,15063.380859375,632.2974853515625,1832.814697265625,7403.2490234375,768.3590698242188,84670.953125,60478.78125,18988.736328125,17550.9921875,111.33739471435548,125.04953002929688,1159.5889892578125,1236.2119140625,105.2608871459961,120.6453628540039,523.7647705078125,640.5529174804688,376.0149841308594,404.6257934570313,360.6730651855469,318.3323669433594,3513.502685546875,2161.152099609375,905.6691284179688,737.1875610351562,885.51708984375,5245.1962890625,7271.18212890625,8504.5263671875,21088.072265625,802.1112060546875,924.9732666015624,1035.96044921875,86347.078125,87468.8125,69699.1953125,73082.5859375,39183.82421875,226.7944793701172,478.4739379882813,217.2317047119141,21051.31640625,17006.251953125,15143.2724609375,15836.8818359375,7411.02197265625,7036.25439453125,6608.224609375,6089.47021484375,42094,27.68498039245605,29.619047164916992,0,0,0,0,0,0,0,0,0,0,0,1,23.98157501220703,22.921781539916992,987.7439575195312,129620.25,4.98167896270752,0,6516348,True,BME690,14796,0,0,0,6512517,24484,0,27.93717384338379,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 19, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:40:55.149,"{'cid': '6476eacb-c697-4f18-af01-a26f1bf60096', 'uuid': '292b4939-916f-413a-b843-7b73abdf4811', 'annotationId': '2b4ff2bd-0332-42b2-b927-638eb93e5339', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773693653659, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T20:40:54.114Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3698.34,000000000DFEC3B1,1600.0,1598.26,22450161.0,-0.0,1400.0,1400.47,21470046.0,300.0,298.89,000000000DFEC3B8,0.0,0.06,22160332.0,22.66,19.87
0000000018-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,2b4ff2bd-0332-42b2-b927-638eb93e5339,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,694.4520874023438,586.1053466796875,5153.955078125,6638.0615234375,4288.6044921875,4071.304443359375,7083.76123046875,6747.03173828125,265.8235778808594,9805.7998046875,7844.13623046875,2509.177978515625,1886.506103515625,2028.8843994140625,23105.392578125,15068.3359375,631.8812255859375,1834.707763671875,7435.82177734375,767.9459228515625,84677.9140625,60482.79296875,18985.931640625,17556.41015625,111.32952117919922,125.04118347167967,1160.5911865234375,1239.760498046875,105.20214080810548,120.63199615478516,523.5849609375,640.5913696289062,376.0840148925781,404.6253356933594,360.7029113769531,318.3034362792969,3511.966064453125,2161.093017578125,905.7280883789062,737.1688842773438,885.2464599609375,5244.896484375,7271.46630859375,8505.3359375,21105.07421875,802.1288452148438,923.1578369140624,1036.7930908203125,86327.65625,87474.09375,69690.2734375,73084.890625,39143.7578125,226.7667388916016,478.6233520507813,217.4164886474609,21049.6953125,17005.2734375,15143.3876953125,15836.7216796875,7409.73583984375,7036.46533203125,6608.30419921875,6089.59375,42395,27.604394912719727,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.981903076171875,22.92176818847656,987.7413940429688,129851.3984375,4.981768608093262,0,6516788,True,BME690,14797,0,0,0,6512517,24484,0,27.93717384338379,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 19, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:40:55.447,"{'cid': '6476eacb-c697-4f18-af01-a26f1bf60096', 'uuid': '292b4939-916f-413a-b843-7b73abdf4811', 'annotationId': '2b4ff2bd-0332-42b2-b927-638eb93e5339', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773693653659, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T20:40:54.114Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3696.98,000000000DFEC3B1,1600.0,1598.4,22450161.0,-0.0,1400.0,1399.74,21470046.0,300.0,301.11,000000000DFEC3B8,0.0,0.06,22160332.0,22.66,19.87
0000000018-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,2b4ff2bd-0332-42b2-b927-638eb93e5339,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,693.9284057617188,585.7359619140625,5152.56396484375,6638.3623046875,4287.9208984375,4071.86328125,7084.49365234375,6745.8603515625,265.8311462402344,9791.640625,7835.46142578125,2512.45166015625,1891.2906494140625,2029.254150390625,23226.318359375,15000.9560546875,631.7320556640625,1831.23291015625,7427.8154296875,768.819091796875,84679.0234375,60475.43359375,18985.099609375,17552.32421875,111.33889770507812,125.03498077392578,1160.5269775390625,1239.7633056640625,105.23095703125,120.57942962646484,523.9928588867188,640.3069458007812,376.04632568359375,404.64794921875,360.7167663574219,318.3133544921875,3513.12158203125,2160.781494140625,905.5292358398438,737.18359375,885.4655151367188,5255.9580078125,7271.32373046875,8502.787109375,21096.630859375,801.941162109375,924.0597534179688,1038.7672119140625,86325.6484375,87503.484375,69686.71875,73076.21875,39082.8359375,226.7954864501953,478.4532165527344,217.3866729736328,21049.16015625,17004.7265625,15143.005859375,15836.0986328125,7410.52783203125,7036.17626953125,6607.74365234375,6089.57470703125,42697,27.604394912719727,29.457874298095703,0,0,0,0,0,0,0,0,0,0,0,1,23.981903076171875,22.915950775146484,987.7365112304688,129084.1015625,4.980504035949707,0,6517230,True,BME690,14798,0,0,0,6512517,24484,0,27.93717384338379,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 19, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:40:55.750,"{'cid': '6476eacb-c697-4f18-af01-a26f1bf60096', 'uuid': '292b4939-916f-413a-b843-7b73abdf4811', 'annotationId': '2b4ff2bd-0332-42b2-b927-638eb93e5339', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773693653659, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T20:40:54.114Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3695.6,000000000DFEC3B1,1600.0,1598.55,22450161.0,-0.0,1400.0,1399.0,21470046.0,300.0,303.37,000000000DFEC3B8,0.0,0.06,22160332.0,22.65,19.87
0000000018-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,2b4ff2bd-0332-42b2-b927-638eb93e5339,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,694.4006958007812,585.9251098632812,5153.98486328125,6637.880859375,4288.17578125,4072.111572265625,7084.56591796875,6746.87939453125,265.7715148925781,9794.470703125,7821.36376953125,2513.654541015625,1889.726806640625,2029.6885986328125,23069.044921875,15053.591796875,631.9506225585938,1833.96044921875,7436.64697265625,768.4960327148438,84676.75,60475.09375,18986.615234375,17548.4375,111.34139251708984,125.07948303222656,1161.3538818359375,1240.67138671875,105.18651580810548,120.64452362060548,523.8154907226562,640.6732177734375,376.04681396484375,404.6393432617188,360.639404296875,318.3125,3513.40087890625,2160.7138671875,905.854248046875,737.1657104492188,884.1015625,5241.80615234375,7271.33935546875,8503.869140625,21099.3671875,801.9874877929688,922.601318359375,1040.2333984375,86320.8671875,87488.21875,69691.9453125,73084.9765625,38977.76171875,226.7184600830078,478.2666320800781,217.34500122070312,21049.45703125,17004.90625,15143.525390625,15836.38671875,7409.75537109375,7035.951171875,6608.16943359375,6088.865234375,42997,27.604394912719727,29.619047164916992,0,0,0,0,0,0,0,0,0,0,0,1,23.981903076171875,22.915950775146484,987.7365112304688,129084.1015625,4.980504035949707,0,6517230,True,BME690,14798,0,0,0,6517523,24484,0,27.374643325805664,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 19, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:40:56.048,"{'cid': '6476eacb-c697-4f18-af01-a26f1bf60096', 'uuid': '292b4939-916f-413a-b843-7b73abdf4811', 'annotationId': '2b4ff2bd-0332-42b2-b927-638eb93e5339', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773693653659, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T20:40:54.114Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3694.25,000000000DFEC3B1,1600.0,1598.69,22450161.0,-0.0,1400.0,1398.26,21470046.0,300.0,305.59,000000000DFEC3B8,0.0,0.06,22160332.0,22.64,19.87
0000000018-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,2b4ff2bd-0332-42b2-b927-638eb93e5339,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,693.9444580078125,585.8302001953125,5153.71044921875,6639.0927734375,4289.384765625,4071.537353515625,7083.833984375,6748.41650390625,265.87554931640625,9764.2802734375,7814.53076171875,2507.98828125,1892.00537109375,2027.7288818359373,23227.697265625,15028.076171875,631.939453125,1835.4417724609373,7378.197265625,768.6159057617188,84665.7421875,60472.8203125,18986.8203125,17550.974609375,111.34562683105467,125.0653076171875,1160.4140625,1234.277587890625,105.20770263671876,120.64531707763672,523.7040405273438,641.1213989257812,376.0061645507813,404.65521240234375,360.6290893554688,318.3269958496094,3512.6826171875,2161.01953125,905.899658203125,737.1680297851562,884.5017700195312,5265.203125,7271.89599609375,8503.9833984375,21119.85546875,801.9931030273438,924.4664916992188,1036.414306640625,86313.9453125,87476.5,69689.59375,73093.9765625,39130.68359375,226.70343017578125,478.2662963867188,217.31455993652344,21046.224609375,17005.61328125,15142.423828125,15835.669921875,7410.31982421875,7037.09619140625,6608.251953125,6088.58251953125,43298,27.765565872192383,29.619047164916992,0,0,0,0,0,0,0,0,0,0,0,1,23.98157501220703,22.915964126586918,987.7274169921876,129313.34375,4.980415344238281,0,6517670,True,BME690,14799,0,0,0,6517523,24484,0,27.374643325805664,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 19, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:40:56.349,"{'cid': '6476eacb-c697-4f18-af01-a26f1bf60096', 'uuid': '292b4939-916f-413a-b843-7b73abdf4811', 'annotationId': '2b4ff2bd-0332-42b2-b927-638eb93e5339', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773693653659, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T20:40:54.114Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3696.13,000000000DFEC3B1,1600.0,1599.29,22450161.0,-0.0,1400.0,1398.55,21470046.0,300.0,304.36,000000000DFEC3B8,0.0,0.05,22160332.0,22.64,19.87
0000000018-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,2b4ff2bd-0332-42b2-b927-638eb93e5339,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,693.740478515625,585.9290161132812,5153.814453125,6637.95849609375,4289.60888671875,4070.97998046875,7084.54833984375,6748.916015625,265.75506591796875,9779.982421875,7814.46435546875,2512.64892578125,1888.0313720703125,2030.7025146484373,23329.384765625,15037.6923828125,631.9599609375,1833.461181640625,7402.9306640625,767.953369140625,84659.6484375,60473.37109375,18985.72265625,17542.80078125,111.3450164794922,125.08045196533205,1161.8560791015625,1237.0257568359375,105.20584869384766,120.61153411865234,523.4950561523438,641.126708984375,376.0166320800781,404.6556396484375,360.6894836425781,318.31573486328125,3513.768310546875,2161.083984375,905.8135986328124,737.11474609375,885.1796875,5246.193359375,7272.736328125,8503.357421875,21125.03515625,801.9306030273438,922.7620239257812,1036.456298828125,86327.1796875,87487.2109375,69691.4765625,73089.28125,39066.23828125,226.7817230224609,478.0397644042969,217.3828887939453,21048.767578125,17005.958984375,15142.6396484375,15837.056640625,7409.94287109375,7037.06982421875,6607.81982421875,6088.3115234375,43600,27.604394912719727,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.981903076171875,22.92176818847656,987.7199096679688,129851.3984375,4.981768608093262,0,6518110,True,BME690,14800,0,0,0,6517523,24484,0,27.374643325805664,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 19, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:40:56.653,"{'cid': '6476eacb-c697-4f18-af01-a26f1bf60096', 'uuid': '292b4939-916f-413a-b843-7b73abdf4811', 'annotationId': '2b4ff2bd-0332-42b2-b927-638eb93e5339', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773693653659, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T20:40:54.114Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3698.96,000000000DFEC3B1,1600.0,1600.04,22450161.0,-0.0,1400.0,1399.17,21470046.0,300.0,301.95,000000000DFEC3B8,0.0,0.05,22160332.0,22.65,19.87
0000000018-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,2b4ff2bd-0332-42b2-b927-638eb93e5339,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,693.958251953125,586.1779174804688,5153.08447265625,6637.6455078125,4290.06591796875,4071.523193359375,7084.19482421875,6746.51806640625,265.7178649902344,9791.984375,7817.69775390625,2507.5107421875,1883.403564453125,2030.3194580078125,23327.29296875,15085.0732421875,631.5369262695312,1830.9180908203125,7417.3212890625,768.536865234375,84654.328125,60476.95703125,18986.748046875,17553.037109375,111.35295104980467,125.02881622314452,1161.48681640625,1237.9464111328125,105.2312469482422,120.62403106689452,523.5420532226562,640.9464721679688,376.1012878417969,404.6826477050781,360.6381530761719,318.3002319335937,3513.716796875,2160.523681640625,905.8636474609376,737.1928100585938,885.4057006835938,5251.7041015625,7272.4365234375,8504.1806640625,21127.880859375,802.0485229492188,922.6323852539062,1039.4071044921875,86339.2265625,87467.9921875,69686.59375,73095.0078125,39073.98828125,226.73764038085935,478.4932861328125,217.2543182373047,21049.427734375,17006.58203125,15143.6953125,15836.974609375,7409.50146484375,7036.85107421875,6607.947265625,6088.49169921875,43900,27.68498039245605,29.457874298095703,0,0,0,0,0,0,0,0,0,0,0,1,23.981903076171875,22.92176818847656,987.7199096679688,129851.3984375,4.981768608093262,0,6518110,True,BME690,14800,0,0,0,6517523,24484,0,27.374643325805664,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 19, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:40:56.951,"{'cid': '6476eacb-c697-4f18-af01-a26f1bf60096', 'uuid': '292b4939-916f-413a-b843-7b73abdf4811', 'annotationId': '2b4ff2bd-0332-42b2-b927-638eb93e5339', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773693653659, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T20:40:54.114Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3701.73,000000000DFEC3B1,1600.0,1600.77,22450161.0,-0.0,1400.0,1399.79,21470046.0,300.0,299.58,000000000DFEC3B8,0.0,0.05,22160332.0,22.65,19.86
0000000018-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,2b4ff2bd-0332-42b2-b927-638eb93e5339,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,695.0546264648438,586.0628662109375,5152.7470703125,6639.064453125,4289.28271484375,4071.48876953125,7085.171875,6750.67724609375,265.7970275878906,9778.498046875,7867.2578125,2508.03125,1884.9986572265625,2028.9443359375,23133.0234375,15041.943359375,631.6331176757812,1830.0025634765625,7387.62060546875,768.14599609375,84655.5234375,60483.71875,18986.724609375,17547.81640625,111.3181381225586,125.07665252685548,1159.029541015625,1236.328369140625,105.22037506103516,120.61344146728516,523.7653198242188,641.1658325195312,376.0675659179688,404.6925048828125,360.7250061035156,318.3528747558594,3513.75830078125,2161.651123046875,905.6723022460938,737.2103881835938,885.314208984375,5252.5849609375,7271.97705078125,8503.392578125,21108.291015625,801.865234375,922.1566772460938,1039.644775390625,86357.0859375,87467.6015625,69683.0703125,73098.6875,38922.62109375,226.7058258056641,478.5462036132813,217.32884216308597,21049.94140625,17005.7734375,15142.3955078125,15838.005859375,7410.39453125,7035.9462890625,6608.275390625,6088.7412109375,44201,27.84615135192871,29.619047164916992,0,0,0,0,0,0,0,0,0,0,0,1,23.981903076171875,22.939218521118164,987.71337890625,129007.8671875,4.985561370849609,0,6518550,True,BME690,14801,0,0,0,6517523,24484,0,27.374643325805664,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 19, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:40:57.255,"{'cid': '6476eacb-c697-4f18-af01-a26f1bf60096', 'uuid': '292b4939-916f-413a-b843-7b73abdf4811', 'annotationId': '2b4ff2bd-0332-42b2-b927-638eb93e5339', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773693653659, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T20:40:54.114Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3703.28,000000000DFEC3B1,1600.0,1601.16,22450161.0,-0.0,1400.0,1400.26,21470046.0,300.0,297.49,000000000DFEC3B8,0.0,0.05,22160332.0,22.66,19.86
0000000018-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,2b4ff2bd-0332-42b2-b927-638eb93e5339,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,693.646240234375,586.007080078125,5153.25927734375,6637.779296875,4288.9873046875,4071.189208984375,7085.87109375,6748.37548828125,265.65545654296875,9815.6123046875,7845.8125,2513.838134765625,1886.2352294921875,2027.8226318359373,23298.2109375,15127.763671875,631.9190673828125,1831.8927001953125,7405.7509765625,768.7687377929688,84654.3046875,60490.3828125,18984.970703125,17553.373046875,111.33577728271484,125.046142578125,1160.701171875,1237.484130859375,105.2227554321289,120.61949920654295,523.8470458984375,640.9505004882812,376.0287170410156,404.6806640625,360.7087097167969,318.3237609863281,3514.220703125,2161.020263671875,905.5811767578124,737.2308349609375,886.4769897460938,5244.08984375,7272.11181640625,8504.6533203125,21099.37109375,801.91455078125,923.132568359375,1034.900390625,86354.515625,87473.0859375,69686.109375,73096.5234375,39239.203125,226.74530029296875,478.1959228515625,217.29835510253903,21050.224609375,17006.041015625,15143.98828125,15835.8857421875,7411.10498046875,7035.9716796875,6607.9873046875,6087.91748046875,44502,27.68498039245605,29.619047164916992,0,0,0,0,0,0,0,0,0,0,0,1,23.98157501220703,22.956682205200195,987.7059326171876,130784.2734375,4.989264488220215,0,6518990,True,BME690,14802,0,0,0,6517523,24484,0,27.374643325805664,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 19, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:40:57.553,"{'cid': '6476eacb-c697-4f18-af01-a26f1bf60096', 'uuid': '292b4939-916f-413a-b843-7b73abdf4811', 'annotationId': '2b4ff2bd-0332-42b2-b927-638eb93e5339', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773693653659, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T20:40:54.114Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3703.2,000000000DFEC3B1,1600.0,1601.06,22450161.0,-0.0,1400.0,1400.49,21470046.0,300.0,295.9,000000000DFEC3B8,0.0,0.06,22160332.0,22.66,19.85
0000000018-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,2b4ff2bd-0332-42b2-b927-638eb93e5339,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,694.2508544921875,586.0985717773438,5154.44287109375,6638.9501953125,4289.19189453125,4071.348388671875,7084.66552734375,6745.0888671875,265.7564392089844,9779.486328125,7831.50439453125,2513.402587890625,1886.0732421875,2026.554443359375,23275.375,15120.1103515625,632.3048706054688,1833.60009765625,7399.97802734375,767.998779296875,84664.6875,60485.9609375,18984.734375,17551.865234375,111.33960723876952,125.08372497558594,1160.63916015625,1233.0867919921875,105.23414611816406,120.63053131103516,523.9234619140625,640.9295654296875,376.0351867675781,404.6394653320313,360.75299072265625,318.34539794921875,3514.181640625,2161.035888671875,905.77783203125,737.1194458007812,885.6831665039062,5258.00048828125,7272.7822265625,8504.6416015625,21117.1953125,802.0177612304688,923.7013549804688,1038.47119140625,86351.984375,87470.0859375,69692.734375,73094.859375,39236.12109375,226.7289886474609,478.6818237304688,217.2899932861328,21050.6953125,17006.21875,15143.7978515625,15837.216796875,7409.9619140625,7034.23193359375,6607.984375,6088.82568359375,44803,27.68498039245605,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.98157501220703,22.956682205200195,987.7059326171876,130784.2734375,4.989264488220215,0,6518990,True,BME690,14802,0,0,0,6517523,24484,0,27.374643325805664,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 19, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:40:57.856,"{'cid': '6476eacb-c697-4f18-af01-a26f1bf60096', 'uuid': '292b4939-916f-413a-b843-7b73abdf4811', 'annotationId': '2b4ff2bd-0332-42b2-b927-638eb93e5339', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773693653659, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T20:40:54.114Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3703.11,000000000DFEC3B1,1600.0,1600.97,22450161.0,-0.0,1400.0,1400.73,21470046.0,300.0,294.29,000000000DFEC3B8,0.0,0.07,22160332.0,22.67,19.83
