component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_184324,FLW0_184324,ANLT0_184324,SETP0_813024,FLW0_813024,ANLT0_813024,SETP0_454625,FLW0_454625,ANLT0_454625,FLW0_181225,SETP0_364625,FLW0_364625,ANLT0_364625,SETP0_184225,FLW0_184225,ANLT0_184225,T0_093225,H0_093225
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,0e70df0a-46e2-4880-88dd-f738d9053434,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,700.2861938476562,591.9633178710938,5158.31298828125,6644.767578125,4287.98095703125,4072.614013671875,7085.21728515625,6739.94287109375,264.8059387207031,9773.873046875,7827.7255859375,2539.7705078125,1878.66357421875,2056.09375,22899.197265625,15038.2958984375,629.5374145507812,1822.8177490234373,7361.10693359375,764.2354125976562,84811.3984375,60490.62109375,18949.783203125,17559.69921875,111.1383819580078,124.81436157226562,1164.830078125,1231.3404541015625,105.4892807006836,120.86903381347656,522.97265625,642.485595703125,376.05999755859375,404.4300231933594,360.67974853515625,318.40606689453125,3515.386962890625,2162.61328125,905.8311767578124,736.6470336914062,881.6177368164062,5251.17919921875,7271.275390625,8500.546875,21040.724609375,799.07666015625,920.60400390625,1028.0849609375,86388.1015625,87497.75,69691.8125,73089.9609375,39939.48828125,225.4480133056641,474.6312255859375,216.021240234375,21041.12109375,17001.197265625,15139.7685546875,15839.19921875,7406.3740234375,7033.33447265625,6603.00146484375,6085.31787109375,18384,27.604394912719727,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.85784149169922,24.478965759277344,987.0875244140624,130083.3671875,5.282920837402344,0,8952382,True,BME690,20328,0,0,0,8952667,24484,0,26.61479759216309,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 29, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:21:31.552,"{'cid': '5d04d2c5-001d-41b2-8c23-f8c8bbbbf8f1', 'uuid': '900ebef9-aeae-41fd-96f9-8914d4d53f2d', 'annotationId': '0e70df0a-46e2-4880-88dd-f738d9053434', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773696082244, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:21:22.560Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1370.0,1369.62,21470046.0,1600.0,1599.16,22450161.0,3700.0,3697.13,000000000DFEC3B1,0.0,300.0,297.3,000000000DFEC3B8,30.0,29.89,22160332.0,22.45,19.83
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,0e70df0a-46e2-4880-88dd-f738d9053434,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,699.5169067382812,591.9124755859375,5158.0888671875,6645.20703125,4287.46142578125,4072.650390625,7085.86376953125,6738.51806640625,264.79412841796875,9754.4072265625,7853.78173828125,2541.015625,1878.805908203125,2055.259521484375,22896.91796875,15024.9658203125,629.9388427734375,1824.4085693359373,7362.96044921875,764.8363647460938,84845.6484375,60502.953125,18948.310546875,17556.1015625,111.1186981201172,124.83865356445312,1162.0130615234375,1233.02490234375,105.4657745361328,120.82032775878906,523.067626953125,642.4571533203125,375.9869079589844,404.4394226074219,360.6607360839844,318.38336181640625,3515.760009765625,2162.774658203125,905.857177734375,736.6760864257812,880.6229248046875,5247.61865234375,7272.005859375,8500.6435546875,21045.966796875,799.0872802734375,919.7787475585938,1030.016357421875,86382.4453125,87488.5625,69699.046875,73092.4609375,40017.75,225.41140747070312,474.7316284179688,216.04481506347656,21039.404296875,17000.53125,15139.0068359375,15839.541015625,7405.68701171875,7033.80419921875,6603.10986328125,6085.52294921875,18685,27.5238094329834,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.85784149169922,24.473154067993164,987.0792846679688,130471.828125,5.2816667556762695,0,8952823,True,BME690,20329,0,0,0,8952667,24484,0,26.61479759216309,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 29, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:21:31.852,"{'cid': '5d04d2c5-001d-41b2-8c23-f8c8bbbbf8f1', 'uuid': '900ebef9-aeae-41fd-96f9-8914d4d53f2d', 'annotationId': '0e70df0a-46e2-4880-88dd-f738d9053434', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773696082244, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:21:22.560Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1370.0,1369.94,21470046.0,1600.0,1599.24,22450161.0,3700.0,3699.54,000000000DFEC3B1,-0.0,300.0,299.8,000000000DFEC3B8,30.0,29.89,22160332.0,22.45,19.81
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,0e70df0a-46e2-4880-88dd-f738d9053434,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,699.7413940429688,592.2783813476562,5157.46044921875,6645.35595703125,4288.81689453125,4072.413818359375,7085.10986328125,6739.83935546875,264.925537109375,9707.1572265625,7859.27490234375,2534.5986328125,1887.2137451171875,2054.95703125,22896.54296875,15013.4111328125,630.0469360351562,1823.6466064453125,7377.751953125,765.1145629882812,84830.6171875,60496.23046875,18951.7578125,17554.69140625,111.10693359375,124.81216430664062,1163.610107421875,1230.1214599609375,105.49822235107422,120.8656997680664,523.35009765625,642.3993530273438,376.03997802734375,404.397705078125,360.6419982910156,318.3885192871094,3515.375244140625,2162.74853515625,905.9419555664062,736.6318969726562,879.4685668945312,5247.59521484375,7270.8349609375,8500.34375,21036.697265625,799.0048828125,919.5631103515624,1030.232421875,86367.640625,87491.59375,69698.46875,73082.703125,40100.12890625,225.4151306152344,474.4919738769531,216.03759765625,21041.24609375,17002.91015625,15140.1630859375,15838.8466796875,7405.90087890625,7032.87548828125,6603.263671875,6085.14208984375,18987,27.68498039245605,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.857511520385746,24.478979110717773,987.0718994140624,129620.25,5.282825469970703,0,8953264,True,BME690,20330,0,0,0,8952667,24484,0,26.61479759216309,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 29, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:21:32.154,"{'cid': '5d04d2c5-001d-41b2-8c23-f8c8bbbbf8f1', 'uuid': '900ebef9-aeae-41fd-96f9-8914d4d53f2d', 'annotationId': '0e70df0a-46e2-4880-88dd-f738d9053434', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773696082244, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:21:22.560Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1370.0,1370.27,21470046.0,1600.0,1599.32,22450161.0,3700.0,3701.96,000000000DFEC3B1,-0.0,300.0,302.31,000000000DFEC3B8,30.0,29.89,22160332.0,22.44,19.8
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,0e70df0a-46e2-4880-88dd-f738d9053434,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,700.2007446289062,592.0979614257812,5157.22998046875,6645.0712890625,4288.1796875,4072.28369140625,7084.66552734375,6740.04736328125,264.97027587890625,9775.9970703125,7822.81103515625,2539.77783203125,1887.6322021484373,2054.23779296875,22861.861328125,15098.5087890625,629.6527099609375,1826.049560546875,7370.2705078125,764.5543212890625,84818.75,60488.5703125,18948.072265625,17555.935546875,111.1336669921875,124.83682250976562,1164.0914306640625,1234.6273193359375,105.46183013916016,120.86327362060548,523.245361328125,642.240966796875,376.0386352539063,404.4521179199219,360.7713012695313,318.4288635253906,3516.06005859375,2162.06982421875,905.6763305664062,736.6460571289062,880.5993041992188,5265.29150390625,7271.19384765625,8500.6533203125,21023.81640625,799.0701293945312,919.6435546875,1030.02783203125,86390.5625,87496.265625,69696.0546875,73088.1953125,39985.14453125,225.45611572265625,474.2398376464844,216.01304626464844,21042.9140625,17001.1875,15139.3525390625,15838.3564453125,7406.740234375,7032.884765625,6603.77490234375,6084.712890625,19287,27.68498039245605,29.37728881835937,0,0,0,0,0,0,0,0,0,0,0,1,23.857511520385746,24.478979110717773,987.0718994140624,129620.25,5.282825469970703,0,8953264,True,BME690,20330,0,0,0,8952667,24484,0,26.61479759216309,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 29, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:21:32.455,"{'cid': '5d04d2c5-001d-41b2-8c23-f8c8bbbbf8f1', 'uuid': '900ebef9-aeae-41fd-96f9-8914d4d53f2d', 'annotationId': '0e70df0a-46e2-4880-88dd-f738d9053434', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773696082244, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:21:22.560Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1370.0,1370.59,21470046.0,1600.0,1599.39,22450161.0,3700.0,3701.82,000000000DFEC3B1,-0.0,300.0,302.32,000000000DFEC3B8,30.0,29.89,22160332.0,22.44,19.79
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,0e70df0a-46e2-4880-88dd-f738d9053434,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,699.7467651367188,592.5711059570312,5158.1923828125,6645.63037109375,4289.453125,4072.771484375,7084.46044921875,6741.08544921875,264.9029235839844,9780.9677734375,7809.18603515625,2542.863525390625,1887.324462890625,2053.915771484375,22909.17578125,15078.2216796875,629.626220703125,1825.09375,7381.662109375,764.797119140625,84823.1640625,60483.04296875,18949.337890625,17557.359375,111.11522674560548,124.7948226928711,1164.82666015625,1233.3861083984375,105.47197723388672,120.89542388916016,523.076416015625,642.7990112304688,376.0329895019531,404.4468078613281,360.6491394042969,318.3944396972656,3515.46484375,2162.31103515625,905.8013305664062,736.7063598632812,878.1787719726562,5239.30078125,7271.31298828125,8500.6474609375,21066.765625,798.9693603515625,919.3666381835938,1032.232666015625,86393.4140625,87500.265625,69696.5546875,73088.28125,39745.546875,225.43707275390625,474.36236572265625,216.25405883789065,21039.763671875,17002.544921875,15138.6943359375,15839.0947265625,7407.0546875,7032.64453125,6603.78857421875,6086.07568359375,19588,27.68498039245605,29.457874298095703,0,0,0,0,0,0,0,0,0,0,0,1,23.8571834564209,24.47899055480957,987.0677490234376,129774.2578125,5.28272819519043,0,8953704,True,BME690,20331,0,0,0,8952667,24484,0,26.61479759216309,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 29, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:21:32.757,"{'cid': '5d04d2c5-001d-41b2-8c23-f8c8bbbbf8f1', 'uuid': '900ebef9-aeae-41fd-96f9-8914d4d53f2d', 'annotationId': '0e70df0a-46e2-4880-88dd-f738d9053434', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773696082244, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:21:22.560Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1370.0,1370.91,21470046.0,1600.0,1599.47,22450161.0,3700.0,3700.48,000000000DFEC3B1,-0.0,300.0,301.12,000000000DFEC3B8,30.0,29.89,22160332.0,22.44,19.78
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,0e70df0a-46e2-4880-88dd-f738d9053434,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,699.0435180664062,592.4417114257812,5157.9921875,6644.2958984375,4289.70458984375,4071.910400390625,7084.69677734375,6738.1591796875,264.9852600097656,9762.4833984375,7829.49560546875,2542.11376953125,1885.4312744140625,2054.95263671875,22992.3671875,15136.8095703125,629.008056640625,1823.6820068359373,7379.736328125,764.8892822265625,84808.890625,60487.4140625,18947.763671875,17562.046875,111.14120483398438,124.83069610595705,1163.6871337890625,1233.64599609375,105.47541809082033,120.89324951171876,523.0307006835938,641.9364624023438,375.9993286132813,404.5373840332031,360.6969909667969,318.4258117675781,3515.93115234375,2162.159912109375,905.7017211914062,736.588623046875,878.9596557617188,5240.2978515625,7271.87060546875,8501.19140625,21045.75390625,798.9247436523438,920.1864013671876,1028.9228515625,86386.0859375,87508.3125,69696.3828125,73092.171875,40033.26953125,225.4468231201172,474.3155822753906,216.19322204589844,21039.890625,17003.091796875,15137.767578125,15839.2109375,7406.52197265625,7034.20556640625,6603.82568359375,6086.05859375,19890,27.604394912719727,29.457874298095703,0,0,0,0,0,0,0,0,0,0,0,1,23.85685539245605,24.473190307617188,987.0636596679688,129236.84375,5.281379222869873,0,8954144,True,BME690,20332,0,0,0,8952667,24484,0,26.61479759216309,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 29, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:21:33.058,"{'cid': '5d04d2c5-001d-41b2-8c23-f8c8bbbbf8f1', 'uuid': '900ebef9-aeae-41fd-96f9-8914d4d53f2d', 'annotationId': '0e70df0a-46e2-4880-88dd-f738d9053434', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773696082244, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:21:22.560Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1370.0,1371.23,21470046.0,1600.0,1599.55,22450161.0,3700.0,3699.14,000000000DFEC3B1,0.0,300.0,299.92,000000000DFEC3B8,30.0,29.9,22160332.0,22.45,19.77
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,0e70df0a-46e2-4880-88dd-f738d9053434,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,701.56982421875,592.3341064453125,5158.69091796875,6645.44873046875,4289.8701171875,4072.634765625,7084.6708984375,6742.79296875,265.1044311523437,9730.849609375,7819.9130859375,2541.3837890625,1885.972412109375,2054.740966796875,22892.3515625,15136.23828125,629.897216796875,1822.145751953125,7378.96728515625,764.5209350585938,84826.828125,60495.3359375,18946.0390625,17562.28125,111.13927459716795,124.8275375366211,1162.8551025390625,1231.97314453125,105.48265075683594,120.85215759277344,522.966064453125,641.9432373046875,376.0111389160156,404.4762573242188,360.715087890625,318.32598876953125,3516.34716796875,2162.611328125,905.6796264648438,736.725830078125,878.4762573242188,5254.7705078125,7271.87060546875,8501.0615234375,21039.990234375,798.9119262695312,919.1665649414062,1027.6055908203125,86373.8984375,87491.515625,69688.5,73091.59375,39875.16015625,225.48532104492188,474.26800537109375,216.11578369140625,21039.12109375,17002.05859375,15138.4462890625,15839.712890625,7406.07958984375,7031.58935546875,6603.8515625,6084.90283203125,20190,27.604394912719727,29.457874298095703,0,0,0,0,0,0,0,0,0,0,0,1,23.85685539245605,24.473190307617188,987.0636596679688,129236.84375,5.281379222869873,0,8954144,True,BME690,20332,0,0,0,8952667,24484,0,26.61479759216309,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 29, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:21:33.357,"{'cid': '5d04d2c5-001d-41b2-8c23-f8c8bbbbf8f1', 'uuid': '900ebef9-aeae-41fd-96f9-8914d4d53f2d', 'annotationId': '0e70df0a-46e2-4880-88dd-f738d9053434', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773696082244, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:21:22.560Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1370.0,1371.23,21470046.0,1600.0,1599.53,22450161.0,3700.0,3698.38,000000000DFEC3B1,0.0,300.0,299.77,000000000DFEC3B8,30.0,29.9,22160332.0,22.45,19.76
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,0e70df0a-46e2-4880-88dd-f738d9053434,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,700.6096801757812,592.4758911132812,5158.51904296875,6644.36181640625,4288.1240234375,4072.90576171875,7085.21142578125,6738.91552734375,265.0108947753906,9790.6904296875,7835.91259765625,2542.483154296875,1883.817626953125,2055.84130859375,22806.888671875,15197.8505859375,629.8068237304688,1822.1944580078125,7366.29052734375,764.716796875,84812.09375,60488.01953125,18949.208984375,17560.05078125,111.12777709960938,124.80619049072266,1164.7735595703125,1234.3565673828125,105.45413208007812,120.83472442626952,523.0103759765625,642.5134887695312,375.998779296875,404.47760009765625,360.6315307617188,318.3940124511719,3515.9580078125,2162.154052734375,905.6703491210938,736.681396484375,878.4379272460938,5264.08837890625,7270.8779296875,8500.888671875,21099.25,798.978271484375,919.229248046875,1029.0771484375,86360.2734375,87481.0546875,69697.984375,73099.1328125,39726.12109375,225.35940551757807,474.5880737304688,216.14010620117188,21040.3828125,17002.853515625,15140.05078125,15839.48046875,7406.28076171875,7034.169921875,6603.6396484375,6085.52197265625,20491,27.5238094329834,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.856199264526367,24.47902488708496,987.0587768554688,129160.4296875,5.282442092895508,0,8954584,True,BME690,20333,0,0,0,8952667,24484,0,26.61479759216309,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 29, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:21:33.658,"{'cid': '5d04d2c5-001d-41b2-8c23-f8c8bbbbf8f1', 'uuid': '900ebef9-aeae-41fd-96f9-8914d4d53f2d', 'annotationId': '0e70df0a-46e2-4880-88dd-f738d9053434', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773696082244, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:21:22.560Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1370.0,1370.63,21470046.0,1600.0,1599.31,22450161.0,3700.0,3698.82,000000000DFEC3B1,0.0,300.0,301.78,000000000DFEC3B8,30.0,29.9,22160332.0,22.45,19.74
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,0e70df0a-46e2-4880-88dd-f738d9053434,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,701.4666748046875,592.0993041992188,5158.40673828125,6644.47900390625,4288.84765625,4073.1982421875,7085.619140625,6739.21484375,264.8896179199219,9735.1435546875,7815.4697265625,2541.137451171875,1881.7451171875,2055.72265625,22866.013671875,15031.9453125,629.4961547851562,1823.2235107421875,7367.60302734375,764.7827758789062,84808.8359375,60492.35546875,18949.06640625,17564.302734375,111.13410949707033,124.80850982666016,1165.396484375,1232.6378173828125,105.49028778076172,120.87759399414062,523.0535278320312,642.2899169921875,376.039794921875,404.4474182128906,360.7003479003906,318.3598937988281,3515.711669921875,2161.83984375,905.8597412109376,736.7482299804688,880.4102783203125,5235.50927734375,7271.091796875,8501.0048828125,21059.58984375,798.9359130859375,919.4068603515624,1028.73291015625,86377.453125,87487.6484375,69701.0234375,73096.8984375,39623.42578125,225.39309692382807,474.4931640625,216.13743591308597,21039.751953125,17004.1171875,15139.3330078125,15838.81640625,7405.548828125,7032.96728515625,6603.99755859375,6085.86572265625,20792,27.68498039245605,29.296703338623047,0,0,0,0,0,0,0,0,0,0,0,1,23.856199264526367,24.47902488708496,987.0554809570312,131176.9375,5.282442092895508,0,8955024,True,BME690,20334,0,0,0,8952667,24484,0,26.61479759216309,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 29, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:21:33.962,"{'cid': '5d04d2c5-001d-41b2-8c23-f8c8bbbbf8f1', 'uuid': '900ebef9-aeae-41fd-96f9-8914d4d53f2d', 'annotationId': '0e70df0a-46e2-4880-88dd-f738d9053434', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773696082244, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:21:22.560Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1370.0,1370.03,21470046.0,1600.0,1599.09,22450161.0,3700.0,3699.26,000000000DFEC3B1,0.0,300.0,303.8,000000000DFEC3B8,30.0,29.9,22160332.0,22.45,19.72
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,0e70df0a-46e2-4880-88dd-f738d9053434,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,698.9734497070312,592.2085571289062,5157.4833984375,6645.67724609375,4288.57568359375,4072.95458984375,7085.77392578125,6736.5283203125,264.92431640625,9739.400390625,7808.9990234375,2545.2431640625,1884.6226806640625,2057.1767578125,23095.857421875,14997.8671875,629.3740844726562,1822.072265625,7382.32666015625,764.2503662109375,84821.4921875,60501.10546875,18951.01171875,17564.490234375,111.13361358642578,124.79549407958984,1163.364501953125,1234.8349609375,105.48934173583984,120.84282684326172,522.9103393554688,642.8782348632812,376.0236511230469,404.41644287109375,360.638427734375,318.4283142089844,3515.900634765625,2162.250244140625,905.8201293945312,736.7247314453125,880.7404174804688,5241.05029296875,7271.9873046875,8499.8896484375,21074.81640625,799.1466064453125,918.0017700195312,1028.1734619140625,86374.140625,87482.84375,69704.796875,73079.375,39918.66015625,225.34799194335935,474.67376708984375,216.0845947265625,21039.255859375,17003.9609375,15140.1689453125,15840.0634765625,7405.13427734375,7032.5517578125,6603.5986328125,6086.11181640625,21394,27.604394912719727,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.856199264526367,24.4674015045166,987.050537109375,131334.671875,5.279933452606201,0,8955464,True,BME690,20335,0,0,0,8952667,24484,0,26.61479759216309,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 29, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:21:34.561,"{'cid': '5d04d2c5-001d-41b2-8c23-f8c8bbbbf8f1', 'uuid': '900ebef9-aeae-41fd-96f9-8914d4d53f2d', 'annotationId': '0e70df0a-46e2-4880-88dd-f738d9053434', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773696082244, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:21:22.560Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1370.0,1369.34,21470046.0,1600.0,1599.24,22450161.0,3700.0,3699.14,000000000DFEC3B1,-0.0,300.0,304.23,000000000DFEC3B8,30.0,29.92,22160332.0,22.45,19.67
