component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_453624,FLW0_453624,ANLT0_453624,SETP0_183425,FLW0_183425,ANLT0_183425,FLW0_091225,FLW0_093125,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524,SETP0_093324,FLW0_093324,ANLT0_093324
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3650480073.7157,5687608726.8552,4117397680.5866,7142.4691,7596.2301,6727780798.6406,4449047806.0824,4357562462.2481,3043731647.3211,5679541350.1505,4101458765.0228,39132.7157,62061.9739,6751967087.3124,4452354989.0505,4390414937.7593,2921559663.4935,5679059835.1845,4101399709.9047,792487.5882,4552.9962,6719230377.5986,4446808928.271,4350401842.0043,4012337991.0895,5791860703.0622,4122048211.5895,342022.4512,174505227.7516,6793465168.1537,4498185170.4771,4384700519.3944,3792661784.4151,5709407060.5187,4118450814.1289,9548526.8543,8683166.7822,6763015032.4564,4472623117.2787,4389369399.2698,3492673367.7203,5709756484.1499,4108649714.5823,213756.3621,9829.5557,6728937797.4167,4450561854.5128,4395235668.7898,2554670583.2984,5747423308.4343,4110769470.405,18107.7748,9659.1377,6745548172.7575,4444310296.508,4394737221.0223,2170743831.1421,5729548872.1805,4116328376.8327,23384.1351,7963.0025,6736356444.0664,4442811677.0326,4171605593.8174,22.044,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:25:32.410,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': '3d933891-d586-4706-9d2b-df20277f1cd7', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759378802482, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T04:20:02.924Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.6,142648.41,33.01,24.89,102778.81,2495.0,2493.81,22340098.0,5.0,5.01,22160328.0,0.14,0.14,1.2,171201.53,33.27,24.89,102731.63,2500.0,2500.28,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3651996681.4159,5687613032.8692,4116972596.3288,7142.9132,7596.1234,6727204145.782,4448797621.0515,4355409440.1756,3035769378.2105,5679542783.4313,4101672278.9204,39131.7518,61939.01,6748513720.8113,4452106681.6395,4389201880.531,2912608423.7631,5678654342.2184,4101400745.9594,793037.3686,4553.1189,6719225286.381,4446557873.4859,4348252602.7397,4016214969.8475,5791862164.73,4122265958.5546,341988.6874,174488165.7492,6791713697.5727,4498185170.4771,4384702177.0361,3787922841.5719,5708991427.1306,4118012483.7451,9548844.4636,8682745.9216,6763014178.3396,4474140285.5369,4389369399.2698,3490666196.6866,5715935809.5925,4108435991.9049,214215.288,9807.603,6732941076.4391,4451060963.2873,4395479672.0948,2551116626.9099,5744087845.1837,4110555007.5282,18125.4966,9677.0312,6748994289.6105,4444060082.9503,4394735005.8149,2177042501.6516,5736181962.9415,4116755927.6206,23379.178,7963.1727,6736927854.3475,4442810556.396,4163265648.7749,21.9634,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:25:33.611,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': '3d933891-d586-4706-9d2b-df20277f1cd7', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759378802482, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T04:20:02.924Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.6,143001.01,33.0,24.9,102779.89,2495.0,2493.26,22340098.0,5.0,5.01,22160328.0,0.15,0.15,1.21,171060.13,33.27,24.89,102731.9,2500.0,2500.31,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3652671030.7948,5688024115.4095,4117185647.4259,7144.175,7596.8367,6727204995.3275,4448796498.9059,4354690775.3937,3031340146.9913,5679949831.5774,4101671760.8662,39125.1455,61964.5761,6752541144.3677,4451856717.7587,4387985623.4448,2910351760.641,5678657208.3692,4100977934.3209,793187.4803,4553.1257,6718654335.6525,4446309089.8895,4346583228.3508,4019686041.7935,5791436714.411,4122479041.9162,342049.268,174472497.8923,6796373701.8282,4498188007.0347,4384459914.9124,3790455893.6089,5709407060.5187,4118227736.1631,9549223.4036,8682651.476,6764167948.0608,4472878257.9262,4389367739.7942,3493910915.1047,5721303782.8472,4108011207.3886,214309.3644,9833.1604,6731797160.5883,4450811114.2296,4395722594.5826,2549550916.5298,5738682838.5228,4110555526.712,18118.8493,9631.0099,6746123700.8008,4443813820.5459,4394492745.5975,2175658716.404,5734939575.9462,4116756447.5874,23383.3808,7963.3813,6735780877.8496,4442562191.8422,4161954366.6404,21.9634,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:25:34.813,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': '3d933891-d586-4706-9d2b-df20277f1cd7', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759378802482, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T04:20:02.924Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.6,142709.07,33.02,24.89,102779.2,2495.0,2494.16,22340098.0,5.0,5.0,22160328.0,0.15,0.14,1.21,170798.56,33.27,24.88,102731.61,2500.0,2500.23,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3654019092.4184,5688019809.0863,4117397160.5388,7142.4842,7596.14,6726634386.6803,4448297896.2132,4352299127.9548,3010179800.0532,5679948398.1939,4101670724.7578,39128.192,61961.0541,6749664166.3825,4451857840.6603,4390169285.2401,2900722450.1758,5679062701.5407,4100976898.3736,794560.4725,4553.1936,6718079239.8405,4446558995.0651,4345153041.6689,4022549487.3617,5792281099.2545,4122261272.519,342022.7705,174487030.0001,6792873809.7281,4498444910.927,4383732184.289,3813498893.06,5709816269.1837,4118225135.2476,9548898.2877,8682115.5373,6763595284.8723,4474653761.499,4389858928.9666,3495144483.1694,5718001443.0014,4108011207.3886,212281.3239,9774.6974,6731792909.9719,4450060612.8634,4395720378.8844,2547489538.4021,5741173572.8774,4110767912.7726,18121.5683,9588.9221,6744398262.4989,4444311978.0281,4394733344.4094,2180120186.344,5733697004.775,4116756447.5874,23383.6935,7963.311,6735213915.1144,4442564432.9897,4153875510.4178,22.044,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:25:36.012,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': '3d933891-d586-4706-9d2b-df20277f1cd7', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759378802482, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T04:20:02.924Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.6,143043.19,33.03,24.89,102777.34,2495.0,2496.65,22340098.0,5.0,5.0,22160328.0,0.13,0.14,1.21,171138.04,33.28,24.88,102730.37,2500.0,2501.11,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3652668264.7981,5687613750.5383,4117610775.9517,7143.2921,7596.3802,6724921443.7367,4448299018.2328,4356359244.6201,3044549998.0777,5679954848.4197,4102097300.658,39134.8931,61891.6761,6745062180.5792,4451357996.9685,4389439681.3983,2906926720.0235,5679060551.7736,4100973790.5314,795376.818,4553.3648,6718079239.8405,4446561238.2234,4346104934.5528,4027050813.0081,5790588192.3133,4121828925.4477,342045.1124,174565467.9469,6794041184.0412,4497935103.2448,4383729974.5884,3826046354.4182,5708989986.3122,4118008322.4967,9548505.9458,8681809.0844,6764738146.0914,4472630450.7249,4389607788.903,3496844103.1073,5716758277.4291,4108011726.2492,212972.8793,9832.9625,6729505396.4477,4449066322.5227,4396208520.3036,2549385046.5483,5745754368.1578,4110981359.3645,18123.4502,9680.5886,6738082879.5099,4444065127.2279,4395219606.7571,2171449987.6445,5730379609.5445,4116759047.421,23385.3241,7963.3803,6735781728.4791,4443063431.5813,4167210230.5551,21.9634,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:25:38.411,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': '3d933891-d586-4706-9d2b-df20277f1cd7', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759378802482, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T04:20:02.924Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.6,142921.3,33.02,24.89,102778.28,2495.0,2495.47,22340098.0,5.0,4.99,22160328.0,0.15,0.14,1.21,170609.8,33.3,24.88,102728.47,2500.0,2499.99,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3654861847.8712,5688017655.9248,4117178367.1347,7142.4389,7596.0037,6724915498.9384,4448046112.4201,4355879350.0933,3035884608.0123,5679546366.6332,4101882706.4553,39137.5975,61783.7124,6741611612.4638,4450857142.8571,4390165965.9217,2912176983.3389,5679059118.5955,4100971718.6367,795780.2207,4553.3189,6718078391.4482,4446811732.3762,4345151399.0034,4029719835.257,5790165120.187,4121397188.9641,342048.6381,174564261.6475,6798121565.9341,4497168056.2645,4384697204.111,3846346293.8692,5708998631.2225,4118223054.5152,9548556.1786,8681110.8203,6765314422.4197,4474396162.5282,4389607235.7139,3501958626.1769,5715109973.3179,4108010688.528,213123.1087,9781.3447,6734656404.1504,4448816136.4529,4396205750.3739,2623794669.4955,5747837249.7824,4110766874.351,18127.7501,9679.8714,6736362398.9792,4444065687.7032,4395218499.0307,2173963275.5161,5729549595.1417,4116326817.0947,23381.4981,7962.8741,6734632590.5766,4443060629.833,4166775718.1116,22.044,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:25:39.617,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': '3d933891-d586-4706-9d2b-df20277f1cd7', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759378802482, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T04:20:02.924Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.6,142634.13,33.04,24.89,102778.25,2495.0,2495.66,22340098.0,5.0,5.0,22160328.0,0.16,0.14,1.22,170609.8,33.3,24.88,102729.5,2500.0,2500.09,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3660284565.9907,5689243359.6554,4117180447.2179,7142.794,7596.0032,6724912101.9108,4447798283.5026,4357312760.817,3026919195.7801,5679952698.3444,4101883742.6173,39136.5636,61937.6663,6739313191.4894,4451857279.2095,4392106486.6062,2918961512.9396,5678245324.9266,4101186221.1862,795718.5133,4553.2179,6718071604.3098,4446810610.7341,4343482211.2753,4000565875.8203,5790170965.1494,4121401353.4617,341985.0429,174513482.9999,6800453452.4218,4496914133.3938,4385176834.6596,3827339999.034,5709417867.4352,4118015084.5254,9548904.3382,8681079.937,6765313568.0109,4475659610.4996,4389852843.5495,3506152858.9131,5720057740.8878,4107795475.7705,213838.9255,9762.4595,6734081129.3477,4448563734.2908,4395957234.6554,2619607797.7097,5742426635.751,4110981878.6022,18127.6293,9658.159,6735210512.8859,4444561659.1928,4394972308.3739,2176487877.3702,5737013898.9431,4116539801.383,23382.0593,7962.8441,6734055616.9742,4442808875.4413,4159988465.9746,22.044,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:25:40.818,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': '3d933891-d586-4706-9d2b-df20277f1cd7', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759378802482, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T04:20:02.924Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.6,142990.86,33.05,24.89,102777.88,2495.0,2494.54,22340098.0,5.0,5.0,22160328.0,0.15,0.13,1.22,170906.7,33.3,24.88,102730.51,2500.0,2500.63,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3658251073.4568,5688424490.3819,4117179927.1971,7143.6827,7595.9699,6724909554.1401,4447798283.5026,4358748764.1437,3007656196.5893,5679544933.3524,4101671242.812,39134.785,61818.1807,6738742234.7034,4451610150.4604,4390164306.2624,2968262173.4078,5677841381.2867,4100977934.3209,794911.7594,4553.163,6718075846.2713,4447063937.1845,4343724889.1565,4006043067.28,5790593307.0291,4121402915.1484,342017.4324,174484330.0344,6798701811.6253,4497170324.9957,4385178492.4845,3848023018.648,5709007996.542,4117800894.6219,9548527.5376,8681409.8852,6764748398.1205,4474654325.8649,4390343587.4737,3506617536.4051,5717172125.2345,4107797551.1051,212847.3702,9771.15,6737518931.3367,4449062955.8972,4396200764.5006,2611190326.944,5744091469.16,4110983955.5532,18114.5026,9642.8401,6734059018.624,4444558295.9641,4395699329.7513,2174625219.9736,5735353886.2353,4116754367.7205,23387.1507,7962.5294,6732907915.9935,4443308489.773,4154097167.6876,21.9634,23.1722,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:25:42.016,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': '3d933891-d586-4706-9d2b-df20277f1cd7', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759378802482, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T04:20:02.924Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.6,142948.48,33.05,24.89,102777.69,2495.0,2493.87,22340098.0,5.0,5.01,22160328.0,0.14,0.13,1.22,170758.8,33.29,24.88,102730.16,2500.0,2501.43,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3658929115.6777,5688835690.1874,4117179407.1763,7142.4065,7596.1824,6723764965.6109,4447548238.7256,4355874409.9243,3052667489.014,5679544216.7121,4101670206.7036,39132.5961,61658.3979,6737595507.53,4451109239.9237,4391621472.0531,2960913510.0774,5678658641.4445,4101189847.1898,794892.1158,4553.1345,6718645851.0097,4447064498.037,4347058887.9759,4009493574.8255,5791439637.5329,4121185778.9808,342086.782,174406804.4521,6798121565.9341,4497427680.0908,4385667624.6269,3866661786.9516,5709417146.9741,4117799854.3639,9547568.0528,8681587.6696,6764164531.0097,4473134555.7123,4390583743.7061,3506305377.2959,5714699307.7589,4107794956.9368,212148.6814,9832.819,6735797039.8095,4449062394.793,4396443767.313,2602914789.3577,5745757993.1849,4110981878.6022,18123.883,9674.851,6732908766.2614,4444555493.2735,4395696560.1285,2177146671.8053,5734113305.8389,4116753327.787,23390.9088,7963.1136,6732903664.6544,4443308489.773,4162613052.1456,21.9634,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:25:43.214,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': '3d933891-d586-4706-9d2b-df20277f1cd7', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759378802482, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T04:20:02.924Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.6,142663.6,33.04,24.89,102778.95,2495.0,2495.95,22340098.0,5.0,5.0,22160328.0,0.15,0.15,1.22,170490.4,33.3,24.88,102730.31,2500.0,2498.84,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3653349317.595,5688837843.658,4117179407.1763,7142.9955,7596.0987,6723192392.5964,4447297661.1139,4357549283.4001,3046787857.8024,5679544933.3524,4101457210.9407,39146.6599,61802.6817,6737593805.8368,4451356874.193,4390406639.0041,2962355031.7995,5678656491.8315,4100764489.5634,795441.5461,4552.9781,6718074997.879,4447061693.7745,4345389333.0413,4013970320.0972,5791438175.9719,4121397188.9641,342059.4077,174327079.0545,6795199519.4371,4497170324.9957,4385906704.2503,3883777385.6786,5709828517.9047,4117589847.6101,9547282.3605,8681170.9065,6765327238.5509,4475161144.6633,4390831119.9646,3508171190.7187,5713052912.3414,4108005499.9222,212187.6385,9787.0706,6734076026.873,4448311360.4488,4396687351.0998,2596486451.0203,5748259229.7091,4110980840.1267,18129.8949,9672.2635,6731190071.4043,4444305812.4545,4395453639.0828,2175398707.193,5732866753.4722,4116536681.7449,23381.5781,7962.9246,6732332936.5754,4444055038.6728,4154966225.0615,21.9634,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:25:44.412,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': '3d933891-d586-4706-9d2b-df20277f1cd7', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759378802482, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T04:20:02.924Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.6,142918.29,33.05,24.88,102777.56,2495.0,2495.01,22340098.0,5.0,5.01,22160328.0,0.14,0.15,1.22,170861.3,33.3,24.88,102731.28,2500.0,2498.24,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3651490391.2623,5689653241.4387,4116965316.4162,7142.2968,7596.1268,6723763267.3856,4447548238.7256,4358987091.4584,3037758640.5309,5679954131.7279,4101458246.9954,39140.6552,62045.7068,6736447469.1621,4450858265.5066,4391866179.6447,2954923685.4872,5678658641.4445,4100554692.3555,795974.4976,4552.9338,6718645851.0097,4447312244.0967,4348011615.8019,4017236922.1411,5791866549.7332,4121614347.4413,342000.4964,174370456.1703,6792869520.4598,4497172593.727,4385668729.9657,3863078198.1279,5709826356.3657,4117375182.0262,9547050.9307,8681406.6031,6763589305.5437,4476673818.5309,4391072436.5005,3423936551.8434,5711408186.7973,4107794438.1031,213030.5735,9820.6263,6732359292.6373,4448814453.2346,4396201872.4724,2592902633.9929,5750341750.1088,4111405722.5944,18116.7732,9654.248,6729469703.4078,4444057841.0492,4395454192.9766,2175579885.5634,5731622188.4718,4116747088.1864,23387.9759,7962.8406,6732901964.1187,4443806534.7755,4146694538.8032,21.9634,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:25:45.613,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': '3d933891-d586-4706-9d2b-df20277f1cd7', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759378802482, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T04:20:02.924Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.6,142820.34,33.04,24.89,102778.5,2495.0,2493.22,22340098.0,5.0,5.0,22160328.0,0.15,0.15,1.22,170771.33,33.3,24.88,102731.22,2500.0,2498.67,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3650311895.3285,5688837843.658,4116964796.4224,7142.1981,7596.1425,6723194090.6775,4447551604.2181,4360186813.1868,3021944285.4417,5679548516.5544,4101883742.6173,39132.2901,62203.8956,6735299821.383,4451108117.2112,4393568818.514,2942585380.356,5678655058.7561,4100766561.3508,795119.026,4553.0284,6718639911.7597,4446562359.8026,4351109222.5025,4020503754.0584,5791862164.73,4121396147.8397,342002.8959,174357720.9731,6796945922.7468,4497425411.2309,4385182360.7427,3849702181.4118,5709414985.5908,4117157938.5303,9546380.3783,8681470.2833,6764752669.7992,4478192036.148,4390830013.2802,3432566835.6515,5709759365.9942,4107579247.7302,211185.0321,9810.996,6733504251.7007,4448815575.3801,4396932070.0355,2666200821.8809,5752844802.5552,4111405203.3027,18110.022,9635.7499,6730038245.793,4444553811.6592,4395452531.295,2174742066.7657,5730791814.3033,4116745008.3195,23387.6913,7962.8279,6732323584.4244,4443557498.3188,4145827368.2011,21.8828,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:25:46.813,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': '3d933891-d586-4706-9d2b-df20277f1cd7', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759378802482, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T04:20:02.924Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.6,142827.26,33.05,24.88,102778.37,2495.0,2494.2,22340098.0,5.0,5.0,22160328.0,0.15,0.14,1.22,170609.8,33.28,24.88,102730.29,2500.0,2498.28,22450181.0
